position,target,probe_id,pair_index,pair_id,sentence_id,doc_id,source_words,rewrite_words,source_token_len,rewrite_token_len,target_token_id,source_type_count,seq_len,source_mass,target_prob,source_to_target_mass_ratio,target_rank,top10_ids,top10_probs,top1_in_source,top10_source_hits,arm,arch,role,seed,checkpoint
96,7152,"misfire:0:36:research by warren booth, a biologist at the university of tulsa and a co-author",0,"research by warren booth, a biologist at the university of tulsa and a co-author",30667,13305,41,23,59,42,7152,50,103,0.3638043999671936,5.9108286222908646e-05,6154.879852127969,971,228 523 223 253 520 718 231 419 1761 195,0.21692137 0.15582402 0.060906444 0.04896795 0.016654706 0.014055062 0.011920866 0.011832075 0.011523547 0.01066851,1,5,D_R_43122,D,R,43122,chck_80M
100,2410,"misfire:0:40:research by warren booth, a biologist at the university of tulsa and a co-author",0,"research by warren booth, a biologist at the university of tulsa and a co-author",30667,13305,41,23,59,42,2410,50,103,0.9655207991600037,0.00014827633276581764,6511.631230352269,38,357 641 441 623 1759 766 567 1504 2360 6711,0.96542513 0.0022136397 0.0021437518 0.0021033888 0.0016734275 0.0016510081 0.0010596747 0.00066840043 0.00064300041 0.00056472333,1,1,D_R_43122,D,R,43122,chck_80M
48,249,"misfire:2:4:the new and improved factory farm map, created by food and water watch, uses col",2,"the new and improved factory farm map, created by food and water watch, uses col",51907,2512,28,17,43,26,249,40,71,0.9183124899864197,4.124759470869321e-06,222634.19151393062,443,308 263 750 1197 1620 5883 920 5221 959 4139,0.91790402 0.040458243 0.010220085 0.0025903634 0.0025697101 0.0020225516 0.0016699876 0.0012941946 0.001163994 0.00097021245,1,1,D_R_43122,D,R,43122,chck_80M
68,6705,"misfire:2:24:the new and improved factory farm map, created by food and water watch, uses col",2,"the new and improved factory farm map, created by food and water watch, uses col",51907,2512,28,17,43,26,6705,40,71,0.04159671440720558,2.8226618269400205e-06,14736.697825505924,6457,2286 1348 4640 370 541 602 1177 1119 501 631,0.11336191 0.032920156 0.024920803 0.02384684 0.019315682 0.014284592 0.011519845 0.011187474 0.010506077 0.0092711598,0,1,D_R_43122,D,R,43122,chck_80M
36,7537,misfire:3:5:the map project was initiated at the university of oregon and its growth and suc,3,the map project was initiated at the university of oregon and its growth and suc,20958,5534,28,16,30,18,7537,26,50,0.06397687643766403,0.0003684195107780397,173.65224849942308,224,9238 11884 795 2346 265 2299 1503 819 4183 2556,0.056400962 0.054762479 0.049112372 0.046460047 0.044576686 0.03490179 0.034434468 0.026054693 0.024994142 0.02293843,0,1,D_R_43122,D,R,43122,chck_80M
37,731,misfire:3:6:the map project was initiated at the university of oregon and its growth and suc,3,the map project was initiated at the university of oregon and its growth and suc,20958,5534,28,16,30,18,731,26,50,0.024315783753991127,0.0002663878258317709,91.27963591454446,41,310 231 412 302 388 1410 250 1733 228 315,0.53000522 0.34273955 0.027773332 0.012346775 0.010256953 0.0096600074 0.0076680784 0.0073505873 0.0054663592 0.004946447,0,3,D_R_43122,D,R,43122,chck_80M
50,3362,"misfire:4:0:in medieval europe prostitution was licensed and regulated by law, but by the 16",4,"in medieval europe prostitution was licensed and regulated by law, but by the 16",52596,1140,29,12,49,27,3362,45,78,0.9704479575157166,2.0422530724317767e-05,47518.49663568741,227,1591 2563 1630 255 1411 1838 1142 261 7658 3804,0.96907806 0.0010712193 0.00089434447 0.00084275729 0.0007391434 0.00072436099 0.00052178471 0.00048943417 0.00047931218 0.00046421922,1,1,D_R_43122,D,R,43122,chck_80M
72,3861,"misfire:4:22:in medieval europe prostitution was licensed and regulated by law, but by the 16",4,"in medieval europe prostitution was licensed and regulated by law, but by the 16",52596,1140,29,12,49,27,3861,45,78,0.6397861242294312,7.70651240600273e-06,83018.89240210541,1014,228 2562 2992 374 424 265 2993 3339 721 223,0.32818955 0.29672906 0.083038598 0.032571271 0.017256901 0.0087008066 0.0071504023 0.0056787347 0.0049878499 0.0047353217,1,4,D_R_43122,D,R,43122,chck_80M
44,10571,"misfire:5:0:if you are not a smoker, you should avoid people who smokes because research fro",5,"if you are not a smoker, you should avoid people who smokes because research fro",30744,9419,31,18,43,31,10571,37,76,0.03446575254201889,2.8704524083877914e-05,1200.7080292049436,1944,308 3483 750 2301 1072 2203 263 2997 959 4139,0.33868292 0.042973761 0.021946505 0.019659141 0.01873708 0.013653791 0.011549207 0.0099409064 0.0092361812 0.0085313115,0,2,D_R_43122,D,R,43122,chck_80M
66,1799,"misfire:5:22:if you are not a smoker, you should avoid people who smokes because research fro",5,"if you are not a smoker, you should avoid people who smokes because research fro",30744,9419,31,18,43,31,1799,37,76,0.23873217403888702,0.0002399355871602893,994.9844325485643,536,228 192 212 223 442 213 195 243 231 214,0.097727172 0.094064899 0.038690291 0.02107591 0.017648062 0.010916002 0.01033354 0.0092221592 0.0086192908 0.008618407,1,4,D_R_43122,D,R,43122,chck_80M
66,644,"misfire:6:4:three task forces, that were created in the wake of the comprehensive assessment",6,"three task forces, that were created in the wake of the comprehensive assessment",23495,3910,39,19,61,37,644,52,100,0.8244421482086182,0.004748216830193996,173.631950202016,12,231 412 1410 302 276 315 250 310 481 223,0.52072877 0.27254912 0.036688283 0.034418542 0.020333258 0.013682475 0.01342235 0.0096760206 0.0067139375 0.0060628592,1,3,D_R_43122,D,R,43122,chck_80M
93,572,"misfire:6:31:three task forces, that were created in the wake of the comprehensive assessment",6,"three task forces, that were created in the wake of the comprehensive assessment",23495,3910,39,19,61,37,572,52,100,0.7016078233718872,3.773036723941914e-06,185953.08625538004,2580,4238 228 223 8975 8619 790 195 6135 1324 16163,0.65387094 0.021103207 0.014070563 0.0090872459 0.0077097085 0.0075388164 0.0064506349 0.0061304928 0.0058858092 0.0057313689,1,4,D_R_43122,D,R,43122,chck_80M
45,249,"misfire:7:13:the hubbard-rosa version of “on, wisconsin!” became the official state song on j",7,"the hubbard-rosa version of “on, wisconsin!” became the official state song on j",25149,13080,15,11,31,28,249,26,61,0.4301868677139282,0.07531150430440903,5.7121003183672086,2,1775 249 223 643 1176 2503 305 195 2737 310,0.3922613 0.075311504 0.064145096 0.052679799 0.046567719 0.032288343 0.031541739 0.020082464 0.01629089 0.012434975,1,2,D_R_43122,D,R,43122,chck_80M
26,6890,"misfire:8:4:this year alone, 12 deaths have been reported, according to a san jose state uni",8,"this year alone, 12 deaths have been reported, according to a san jose state uni",42366,11134,16,10,21,13,6890,20,36,0.7668080925941467,8.673317211105314e-07,884100.1360037032,1465,16 223 228 462 542 302 419 18 374 213,0.7618798 0.16468857 0.019748451 0.0039547742 0.0034374588 0.0031075561 0.0028320185 0.0021501654 0.0017952509 0.0015130771,1,3,D_R_43122,D,R,43122,chck_80M
55,5343,"misfire:9:17:in january 2003, epa released its national water quality trading policy, which l",9,"in january 2003, epa released its national water quality trading policy, which l",13634,4124,23,12,37,21,5343,34,60,0.45956623554229736,5.196997335588094e-06,88429.18436676334,2278,192 223 195 276 302 412 305 231 250 310,0.29230982 0.15247434 0.08486516 0.065973088 0.042132553 0.035124261 0.031217379 0.029661685 0.023368634 0.015721805,1,3,D_R_43122,D,R,43122,chck_80M
60,954,"misfire:10:3:total=land+water; land=land only [suh-rent-owe] is a town in hancock county, set",10,"total=land+water; land=land only [suh-rent-owe] is a town in hancock county, set",41983,11140,25,13,56,41,954,49,99,0.8879789710044861,4.307517258439475e-07,2061463.5246433874,6476,5365 5277 2383 7105 547 2826 3008 1695 3128 2031,0.88721746 0.01047913 0.0034921356 0.0030266389 0.0028152114 0.0025983714 0.0017867732 0.001391908 0.0013680264 0.0012623515,1,1,D_R_43122,D,R,43122,chck_80M
87,641,"misfire:10:30:total=land+water; land=land only [suh-rent-owe] is a town in hancock county, set",10,"total=land+water; land=land only [suh-rent-owe] is a town in hancock county, set",41983,11140,25,13,56,41,641,49,99,0.8901873826980591,0.00039933749940246344,2229.1605071651525,40,231 228 315 223 388 195 302 16 1229 250,0.79617572 0.047270902 0.02203807 0.021729326 0.0051608225 0.004384913 0.0043346519 0.0038549004 0.0037428257 0.0034985407,1,7,D_R_43122,D,R,43122,chck_80M
42,249,"misfire:11:5:first, the methane created by the closed-loop system can supply between 10 and 1",11,"first, the methane created by the closed-loop system can supply between 10 and 1",3873,5210,25,14,36,25,249,31,63,0.26535865664482117,0.003508682595565915,75.62914268169119,33,308 223 228 1197 3256 195 542 2203 1482 3558,0.25976923 0.099645406 0.076243713 0.040379703 0.035439346 0.020321857 0.01969474 0.019387128 0.018085547 0.017907878,0,4,D_R_43122,D,R,43122,chck_80M
57,2282,"misfire:11:20:first, the methane created by the closed-loop system can supply between 10 and 1",11,"first, the methane created by the closed-loop system can supply between 10 and 1",3873,5210,25,14,36,25,2282,31,63,0.9790111780166626,9.062214667210355e-05,10803.222103742484,28,195 511 862 718 554 704 790 2737 2256 391,0.9786703 0.0049813939 0.0033883408 0.00067374954 0.0006590705 0.00056706619 0.000531675 0.00050185074 0.00029294813 0.0002873971,1,1,D_R_43122,D,R,43122,chck_80M
49,1542,"misfire:12:15:at the beginning of the antarctic winter, from march to april, weather on king g",12,"at the beginning of the antarctic winter, from march to april, weather on king g",30024,5556,25,14,33,17,1542,28,52,0.15098936855793,0.002897748025134206,52.105761870353476,63,331 2768 631 3712 360 3127 1918 6542 1880 1045,0.12261392 0.066947356 0.031136706 0.030549383 0.024216959 0.018898375 0.013267585 0.011640814 0.010052839 0.010002024,1,2,D_R_43122,D,R,43122,chck_80M
37,3262,"misfire:13:0:this may at first sight seem an easy study area, but school result statistics sh",13,"this may at first sight seem an easy study area, but school result statistics sh",40186,13328,28,15,36,22,3262,34,60,0.35103029012680054,0.00012462599261198193,2816.6699640236316,522,7761 750 308 11819 2203 8809 9949 4454 2020 4792,0.17644265 0.16056143 0.11474097 0.062709562 0.022181801 0.013675249 0.011472701 0.0096071512 0.0093051177 0.0088567417,1,2,D_R_43122,D,R,43122,chck_80M
53,1172,"misfire:13:16:this may at first sight seem an easy study area, but school result statistics sh",13,"this may at first sight seem an easy study area, but school result statistics sh",40186,13328,28,15,36,22,1172,34,60,0.6608127355575562,0.03590523079037666,18.404358390440077,4,389 223 352 1172 310 3868 1141 684 419 4021,0.40364617 0.25478798 0.092329159 0.035905231 0.027340695 0.025483064 0.024436507 0.020587375 0.010804027 0.010211708,1,2,D_R_43122,D,R,43122,chck_80M
50,249,"misfire:14:8:jane edwards, programme leader mental health, deakin university, australia jane ",14,"jane edwards, programme leader mental health, deakin university, australia jane ",51067,16473,28,25,41,35,249,33,78,0.9933251142501831,0.0002058145619230345,4826.311146155162,10,16 223 231 2025 262 228 354 192 30 249,0.97785932 0.012305935 0.0016541145 0.001186932 0.00080590881 0.00073532038 0.00060030265 0.00045470189 0.00022152666 0.00020581456,1,5,D_R_43122,D,R,43122,chck_80M
55,3704,"misfire:14:13:jane edwards, programme leader mental health, deakin university, australia jane ",14,"jane edwards, programme leader mental health, deakin university, australia jane ",51067,16473,28,25,41,35,3704,33,78,0.03789535164833069,5.4313561122398823e-05,697.7143620343963,2230,3724 3604 3615 9658 1348 3262 4922 7581 3539 965,0.027398687 0.02260698 0.017764078 0.015199378 0.014363712 0.011780781 0.011598043 0.0086822221 0.006785173 0.0064838557,0,1,D_R_43122,D,R,43122,chck_80M
47,5639,"misfire:15:0:behind the rustic log exteriors, however, a high-tech project is underway as mon",15,"behind the rustic log exteriors, however, a high-tech project is underway as mon",12247,14908,29,19,46,31,5639,44,79,0.8346149325370789,4.305645688873483e-06,193841.99092225937,310,195 308 1197 920 228 565 310 718 1084 2856,0.83258718 0.13898358 0.0052765422 0.0043899375 0.0028116021 0.0014220135 0.000841606 0.00082583964 0.00073660177 0.00049632002,1,2,D_R_43122,D,R,43122,chck_80M
50,1123,"misfire:16:0:nicolaus seefeld, an archaeologist at the university of bonn in germany, stumble",16,"nicolaus seefeld, an archaeologist at the university of bonn in germany, stumble",47932,13913,31,16,49,35,1123,40,86,0.12527482211589813,0.00245486106723547,51.03132873298438,57,308 1027 12906 305 6046 509 1819 287 1838 4946,0.10476846 0.073878855 0.047785465 0.039962821 0.035280962 0.033089515 0.019818889 0.017131696 0.014471035 0.0097228074,0,3,D_R_43122,D,R,43122,chck_80M
81,249,"misfire:16:31:nicolaus seefeld, an archaeologist at the university of bonn in germany, stumble",16,"nicolaus seefeld, an archaeologist at the university of bonn in germany, stumble",47932,13913,31,16,49,35,249,40,86,0.8176513314247131,0.044369716197252274,18.428139765188504,3,250 195 249 231 223 192 388 412 228 601,0.54362786 0.23818977 0.044369716 0.018927902 0.010735547 0.0096825026 0.0091715725 0.0075909304 0.0074466793 0.0073405197,1,4,D_R_43122,D,R,43122,chck_80M
