position,target,probe_id,pair_index,pair_id,sentence_id,doc_id,source_words,rewrite_words,source_token_len,rewrite_token_len,target_token_id,source_type_count,seq_len,source_mass,target_prob,source_to_target_mass_ratio,target_rank,top10_ids,top10_probs,top1_in_source,top10_source_hits,arm,arch,role,seed,checkpoint
96,7152,"misfire:0:36:research by warren booth, a biologist at the university of tulsa and a co-author",0,"research by warren booth, a biologist at the university of tulsa and a co-author",30667,13305,41,23,59,42,7152,50,103,0.8670094013214111,2.320100975339301e-06,373694.68421287835,1145,228 2425 308 523 253 195 276 223 2203 718,0.82662517 0.026720248 0.024619091 0.023077393 0.015710901 0.014681788 0.0054002833 0.0053896117 0.0048563047 0.0036411085,1,4,D_R_43222,D,R,43222,chck_80M
100,2410,"misfire:0:40:research by warren booth, a biologist at the university of tulsa and a co-author",0,"research by warren booth, a biologist at the university of tulsa and a co-author",30667,13305,41,23,59,42,2410,50,103,0.710104763507843,0.001367744873277843,519.1792543927106,41,357 441 692 214 248 442 271 220 446 202,0.70747471 0.0080865985 0.0072746249 0.0069037722 0.0067461431 0.0066383369 0.0061397916 0.0060196538 0.0057142819 0.005261051,1,1,D_R_43222,D,R,43222,chck_80M
48,249,"misfire:2:4:the new and improved factory farm map, created by food and water watch, uses col",2,"the new and improved factory farm map, created by food and water watch, uses col",51907,2512,28,17,43,26,249,40,71,0.7898212671279907,0.00024279647914227098,3253.017794649241,45,308 750 263 195 1620 5883 192 5221 325 2203,0.77750438 0.086862415 0.058131587 0.0084735611 0.0047616758 0.0046610301 0.0044194437 0.0035777872 0.0035287638 0.0035098281,1,2,D_R_43222,D,R,43222,chck_80M
68,6705,"misfire:2:24:the new and improved factory farm map, created by food and water watch, uses col",2,"the new and improved factory farm map, created by food and water watch, uses col",51907,2512,28,17,43,26,6705,40,71,0.015688076615333557,5.8788318710867316e-06,2668.570382577302,4562,5967 3614 5631 4319 1466 3602 2286 450 1177 9382,0.050569069 0.026344931 0.023440715 0.019865533 0.018366307 0.016918125 0.015429622 0.015168897 0.014129294 0.013955897,0,0,D_R_43222,D,R,43222,chck_80M
36,7537,misfire:3:5:the map project was initiated at the university of oregon and its growth and suc,3,the map project was initiated at the university of oregon and its growth and suc,20958,5534,28,16,30,18,7537,26,50,0.06468594819307327,0.000320735911373049,201.6797804653587,202,11884 819 4939 262 1751 1489 9238 5776 795 15472,0.13692513 0.064304113 0.059620705 0.054225095 0.049677193 0.038162958 0.034707695 0.031736422 0.026333284 0.022722477,0,1,D_R_43222,D,R,43222,chck_80M
37,731,misfire:3:6:the map project was initiated at the university of oregon and its growth and suc,3,the map project was initiated at the university of oregon and its growth and suc,20958,5534,28,16,30,18,731,26,50,0.06328935921192169,0.0064286133274436,9.844947267514272,14,231 310 250 388 412 315 228 302 601 213,0.39253467 0.25193739 0.050388917 0.03769704 0.024798995 0.022267634 0.019793347 0.017975377 0.010817268 0.010644261,0,3,D_R_43222,D,R,43222,chck_80M
50,3362,"misfire:4:0:in medieval europe prostitution was licensed and regulated by law, but by the 16",4,"in medieval europe prostitution was licensed and regulated by law, but by the 16",52596,1140,29,12,49,27,3362,45,78,0.9766607284545898,2.4625453534099506e-06,396606.1892432488,1019,1591 10424 1273 2164 1120 849 4281 695 1762 231,0.9764365 0.0059370045 0.0002648808 0.00026474189 0.00022672708 0.00021866288 0.00020568608 0.00020481346 0.0002025905 0.00019657667,1,1,D_R_43222,D,R,43222,chck_80M
72,3861,"misfire:4:22:in medieval europe prostitution was licensed and regulated by law, but by the 16",4,"in medieval europe prostitution was licensed and regulated by law, but by the 16",52596,1140,29,12,49,27,3861,45,78,0.38445499539375305,3.093860505032353e-05,12426.384278425401,737,228 424 2562 223 265 1969 331 9763 2992 4430,0.15148495 0.12167771 0.1063453 0.082488365 0.039626349 0.032857165 0.030462131 0.028531205 0.027676161 0.018194003,1,4,D_R_43222,D,R,43222,chck_80M
44,10571,"misfire:5:0:if you are not a smoker, you should avoid people who smokes because research fro",5,"if you are not a smoker, you should avoid people who smokes because research fro",30744,9419,31,18,43,31,10571,37,76,0.8016985654830933,2.725067679421045e-05,29419.400168931526,1039,1132 8369 1201 329 308 195 2071 367 2307 4322,0.79266083 0.0051988177 0.0050376798 0.0040165801 0.0035096353 0.0029057106 0.0026486232 0.0021168455 0.0019350123 0.0018462767,1,2,D_R_43222,D,R,43222,chck_80M
66,1799,"misfire:5:22:if you are not a smoker, you should avoid people who smokes because research fro",5,"if you are not a smoker, you should avoid people who smokes because research fro",30744,9419,31,18,43,31,1799,37,76,0.208429753780365,0.0001174506323877722,1774.615849595584,880,192 223 394 212 441 214 231 202 228 18,0.095856622 0.043258656 0.02401742 0.021246096 0.021067573 0.016652858 0.016262261 0.015460312 0.013893895 0.012094719,1,5,D_R_43222,D,R,43222,chck_80M
