position,target,probe_id,pair_index,pair_id,sentence_id,doc_id,source_words,rewrite_words,source_token_len,rewrite_token_len,target_token_id,source_type_count,seq_len,source_mass,target_prob,source_to_target_mass_ratio,target_rank,top10_ids,top10_probs,top1_in_source,top10_source_hits,arm,arch,role,seed,checkpoint
96,7152,"misfire:0:36:research by warren booth, a biologist at the university of tulsa and a co-author",0,"research by warren booth, a biologist at the university of tulsa and a co-author",30667,13305,41,23,59,42,7152,50,103,0.222204327583313,8.974523370852694e-05,2475.945723256841,716,523 228 253 520 718 223 195 325 1761 481,0.20561451 0.11125452 0.038688719 0.031615984 0.025620846 0.0250358 0.02297421 0.018855501 0.015850291 0.014297719,0,4,D_R_43122,D,R,43122,chck_90M
100,2410,"misfire:0:40:research by warren booth, a biologist at the university of tulsa and a co-author",0,"research by warren booth, a biologist at the university of tulsa and a co-author",30667,13305,41,23,59,42,2410,50,103,0.9571734666824341,0.00014509914035443217,6596.685992379806,50,357 766 641 441 623 1759 567 2360 1504 809,0.957066 0.0027471911 0.0022247557 0.00212057 0.0019513933 0.001919693 0.0014039269 0.0013827373 0.00072167139 0.00070997432,1,1,D_R_43122,D,R,43122,chck_90M
48,249,"misfire:2:4:the new and improved factory farm map, created by food and water watch, uses col",2,"the new and improved factory farm map, created by food and water watch, uses col",51907,2512,28,17,43,26,249,40,71,0.951962947845459,8.72143755259458e-06,109152.06834935775,151,308 263 750 5883 1620 1197 5221 920 959 4444,0.95138478 0.026108706 0.0081107402 0.0013717766 0.0012818731 0.00085209584 0.00080547354 0.00072147808 0.00049871625 0.00046782865,1,1,D_R_43122,D,R,43122,chck_90M
68,6705,"misfire:2:24:the new and improved factory farm map, created by food and water watch, uses col",2,"the new and improved factory farm map, created by food and water watch, uses col",51907,2512,28,17,43,26,6705,40,71,0.052045855671167374,1.0512293329156819e-06,49509.51618407886,8416,2286 4640 1348 370 541 602 631 1189 1177 1224,0.094722867 0.037475608 0.032868955 0.026751671 0.018899783 0.016937958 0.015695518 0.013566522 0.013203718 0.012665061,0,1,D_R_43122,D,R,43122,chck_90M
36,7537,misfire:3:5:the map project was initiated at the university of oregon and its growth and suc,3,the map project was initiated at the university of oregon and its growth and suc,20958,5534,28,16,30,18,7537,26,50,0.057440854609012604,0.00037535035517066717,153.0326368890605,224,9238 795 2299 265 2346 2562 11884 9581 819 1503,0.093970045 0.054873694 0.045323785 0.038424511 0.033523183 0.03224723 0.031860631 0.029922187 0.02454312 0.021312045,0,1,D_R_43122,D,R,43122,chck_90M
37,731,misfire:3:6:the map project was initiated at the university of oregon and its growth and suc,3,the map project was initiated at the university of oregon and its growth and suc,20958,5534,28,16,30,18,731,26,50,0.033752407878637314,0.0005209834198467433,64.7859540109092,27,231 310 412 302 1410 388 250 315 6912 601,0.3906031 0.38697323 0.094772011 0.023158086 0.021198187 0.017019467 0.0066331066 0.0062529794 0.003157103 0.0029843627,0,2,D_R_43122,D,R,43122,chck_90M
50,3362,"misfire:4:0:in medieval europe prostitution was licensed and regulated by law, but by the 16",4,"in medieval europe prostitution was licensed and regulated by law, but by the 16",52596,1140,29,12,49,27,3362,45,78,0.9821587800979614,1.4186541193339508e-05,69231.72933506011,203,1591 1411 2563 1630 2017 765 255 1838 7658 213,0.98107994 0.00074529112 0.00063133787 0.00044796729 0.00043526062 0.00040782397 0.00033386069 0.00030521676 0.00025549601 0.00024403838,1,2,D_R_43122,D,R,43122,chck_90M
72,3861,"misfire:4:22:in medieval europe prostitution was licensed and regulated by law, but by the 16",4,"in medieval europe prostitution was licensed and regulated by law, but by the 16",52596,1140,29,12,49,27,3861,45,78,0.7054997682571411,6.758096787962131e-06,104393.26194821796,1022,228 2562 2992 374 424 265 231 721 3339 3155,0.48153007 0.2129703 0.058893818 0.025139509 0.015321013 0.0073400759 0.0051719439 0.0047991904 0.0043630917 0.0043012113,1,3,D_R_43122,D,R,43122,chck_90M
44,10571,"misfire:5:0:if you are not a smoker, you should avoid people who smokes because research fro",5,"if you are not a smoker, you should avoid people who smokes because research fro",30744,9419,31,18,43,31,10571,37,76,0.05273828282952309,5.19180903211236e-05,1015.7978173566561,1406,308 3483 750 2301 1072 263 2203 688 1877 327,0.24663599 0.043269478 0.02805349 0.023352293 0.019379709 0.01860626 0.014336514 0.012565821 0.0090993391 0.0081871767,0,1,D_R_43122,D,R,43122,chck_90M
66,1799,"misfire:5:22:if you are not a smoker, you should avoid people who smokes because research fro",5,"if you are not a smoker, you should avoid people who smokes because research fro",30744,9419,31,18,43,31,1799,37,76,0.22368255257606506,0.00034680531825870275,644.9801684102403,431,192 228 212 442 195 223 243 214 594 231,0.091559976 0.073224731 0.032896586 0.023745295 0.013613369 0.012962153 0.010749985 0.0091735395 0.0088371411 0.0086981021,1,4,D_R_43122,D,R,43122,chck_90M
