position,target,probe_id,pair_index,pair_id,sentence_id,doc_id,source_words,rewrite_words,source_token_len,rewrite_token_len,target_token_id,source_type_count,seq_len,source_mass,target_prob,source_to_target_mass_ratio,target_rank,top10_ids,top10_probs,top1_in_source,top10_source_hits,arm,arch,role,seed,checkpoint
96,7152,"misfire:0:36:research by warren booth, a biologist at the university of tulsa and a co-author",0,"research by warren booth, a biologist at the university of tulsa and a co-author",30667,13305,41,23,59,42,7152,50,103,0.764635443687439,3.371192724443972e-05,22681.45152732418,501,228 253 520 419 523 223 195 823 309 276,0.54436612 0.1708273 0.04213025 0.029825203 0.027766017 0.025613114 0.012256277 0.0037420799 0.0035303107 0.003409792,1,4,D_C_43022,D,C,43022,chck_100M
100,2410,"misfire:0:40:research by warren booth, a biologist at the university of tulsa and a co-author",0,"research by warren booth, a biologist at the university of tulsa and a co-author",30667,13305,41,23,59,42,2410,50,103,0.7663166522979736,0.00016161675739567727,4741.566806849388,212,357 567 641 441 494 1033 214 870 2711 595,0.76441586 0.01009154 0.0097476067 0.007812825 0.006840792 0.0064205527 0.006026411 0.0057728761 0.0054759015 0.0043948102,1,1,D_C_43022,D,C,43022,chck_100M
48,249,"misfire:2:4:the new and improved factory farm map, created by food and water watch, uses col",2,"the new and improved factory farm map, created by food and water watch, uses col",51907,2512,28,17,43,26,249,40,71,0.922653079032898,0.006024168338626623,153.1585817608879,7,308 195 192 263 223 750 249 4444 5883 3894,0.78674942 0.12247118 0.016578121 0.012980647 0.011155144 0.01108511 0.0060241683 0.0057718949 0.0017820812 0.0015834075,1,3,D_C_43022,D,C,43022,chck_100M
68,6705,"misfire:2:24:the new and improved factory farm map, created by food and water watch, uses col",2,"the new and improved factory farm map, created by food and water watch, uses col",51907,2512,28,17,43,26,6705,40,71,0.3094698190689087,0.00014161541184876114,2185.283473238128,751,212 87 1127 1195 214 1667 394 3805 219 493,0.28668103 0.05905338 0.01528719 0.012413472 0.012242115 0.0089628454 0.0085281637 0.0078775845 0.0078100921 0.0073667532,1,3,D_C_43022,D,C,43022,chck_100M
36,7537,misfire:3:5:the map project was initiated at the university of oregon and its growth and suc,3,the map project was initiated at the university of oregon and its growth and suc,20958,5534,28,16,30,18,7537,26,50,0.047225650399923325,0.0009286524727940559,50.853954286940656,156,2562 2170 9581 15786 4867 10289 12388 11158 8032 9506,0.038623381 0.037635669 0.032057431 0.030902242 0.027784435 0.024956567 0.023587741 0.02040006 0.018300733 0.017662898,0,1,D_C_43022,D,C,43022,chck_100M
37,731,misfire:3:6:the map project was initiated at the university of oregon and its growth and suc,3,the map project was initiated at the university of oregon and its growth and suc,20958,5534,28,16,30,18,731,26,50,0.08336477726697922,0.006582239642739296,12.665108198990723,18,231 310 412 302 388 250 213 276 228 1733,0.25239933 0.21038996 0.090604864 0.044424951 0.037611678 0.035975736 0.028685721 0.023330225 0.019819658 0.018054696,0,2,D_C_43022,D,C,43022,chck_100M
50,3362,"misfire:4:0:in medieval europe prostitution was licensed and regulated by law, but by the 16",4,"in medieval europe prostitution was licensed and regulated by law, but by the 16",52596,1140,29,12,49,27,3362,45,78,0.7565339207649231,0.00029110818286426365,2598.8067848909477,129,1591 6352 10894 12307 2498 2076 4056 565 1072 2442,0.75129509 0.0077730748 0.0059521268 0.0055812071 0.0052405177 0.004591289 0.0040339106 0.0040157032 0.0027862305 0.0027812875,1,2,D_C_43022,D,C,43022,chck_100M
72,3861,"misfire:4:22:in medieval europe prostitution was licensed and regulated by law, but by the 16",4,"in medieval europe prostitution was licensed and regulated by law, but by the 16",52596,1140,29,12,49,27,3861,45,78,0.0915924608707428,8.897652151063085e-05,1029.400332983341,480,9763 4430 2992 424 374 228 6196 265 3339 5072,0.13400538 0.13383463 0.079297028 0.068631366 0.058138683 0.039974216 0.024850138 0.023507183 0.016644133 0.014172394,0,2,D_C_43022,D,C,43022,chck_100M
44,10571,"misfire:5:0:if you are not a smoker, you should avoid people who smokes because research fro",5,"if you are not a smoker, you should avoid people who smokes because research fro",30744,9419,31,18,43,31,10571,37,76,0.03411400318145752,2.7733820388675667e-05,1230.050627838746,1625,359 261 308 263 298 329 5487 726 988 335,0.042491894 0.033742581 0.028488422 0.025971826 0.022932474 0.01939391 0.016874455 0.016462615 0.016062347 0.014854731,0,1,D_C_43022,D,C,43022,chck_100M
66,1799,"misfire:5:22:if you are not a smoker, you should avoid people who smokes because research fro",5,"if you are not a smoker, you should avoid people who smokes because research fro",30744,9419,31,18,43,31,1799,37,76,0.14820465445518494,0.0006682727253064513,221.77271171320422,229,3465 522 192 441 202 313 231 1653 228 597,0.061155021 0.02853718 0.026328186 0.02406032 0.021712188 0.016445443 0.015439028 0.013681945 0.013112826 0.012661238,1,4,D_C_43022,D,C,43022,chck_100M
