position,target,probe_id,pair_index,pair_id,sentence_id,doc_id,source_words,rewrite_words,source_token_len,rewrite_token_len,target_token_id,source_type_count,seq_len,source_mass,target_prob,source_to_target_mass_ratio,target_rank,top10_ids,top10_probs,top1_in_source,top10_source_hits,arm,arch,role,seed,checkpoint
96,7152,"misfire:0:36:research by warren booth, a biologist at the university of tulsa and a co-author",0,"research by warren booth, a biologist at the university of tulsa and a co-author",30667,13305,41,23,59,42,7152,50,103,0.796043872833252,4.299152806197526e-06,185162.9631972373,971,228 523 2425 253 195 308 223 718 276 2203,0.73489618 0.058347493 0.039561264 0.026275238 0.022545651 0.020035543 0.0077135018 0.0072936774 0.0067707752 0.0057287016,1,4,D_R_43222,D,R,43222,chck_90M
100,2410,"misfire:0:40:research by warren booth, a biologist at the university of tulsa and a co-author",0,"research by warren booth, a biologist at the university of tulsa and a co-author",30667,13305,41,23,59,42,2410,50,103,0.7596579790115356,0.0015052140224725008,504.6843622700931,27,357 441 692 248 214 442 1961 271 313 3473,0.75774312 0.008395358 0.0079013743 0.0075600282 0.0060506989 0.0058542788 0.0051206178 0.0048955632 0.0043347934 0.0037379945,1,1,D_R_43222,D,R,43222,chck_90M
48,249,"misfire:2:4:the new and improved factory farm map, created by food and water watch, uses col",2,"the new and improved factory farm map, created by food and water watch, uses col",51907,2512,28,17,43,26,249,40,71,0.7863070368766785,0.0003126401861663908,2515.0542753905497,29,308 263 750 195 5883 192 1620 325 5221 16,0.77374548 0.079805136 0.076608688 0.0094286883 0.0043299911 0.0042601661 0.0040280782 0.0031070374 0.0028500143 0.0019659603,1,3,D_R_43222,D,R,43222,chck_90M
68,6705,"misfire:2:24:the new and improved factory farm map, created by food and water watch, uses col",2,"the new and improved factory farm map, created by food and water watch, uses col",51907,2512,28,17,43,26,6705,40,71,0.013757220469415188,4.5153897190175485e-06,3046.740442242151,5205,5967 3614 1466 4319 4208 450 3845 2286 5631 9382,0.095195338 0.022415882 0.019790495 0.015354719 0.013867103 0.013583757 0.013582396 0.012333575 0.012031007 0.01157573,0,0,D_R_43222,D,R,43222,chck_90M
36,7537,misfire:3:5:the map project was initiated at the university of oregon and its growth and suc,3,the map project was initiated at the university of oregon and its growth and suc,20958,5534,28,16,30,18,7537,26,50,0.03950823098421097,0.00047435270971618593,83.2887220310167,175,11884 819 4939 9238 1751 1489 5776 1503 2562 15472,0.13831784 0.051788129 0.046478748 0.043610599 0.038766582 0.032023102 0.030669291 0.027508952 0.025529312 0.024291132,0,0,D_R_43222,D,R,43222,chck_90M
37,731,misfire:3:6:the map project was initiated at the university of oregon and its growth and suc,3,the map project was initiated at the university of oregon and its growth and suc,20958,5534,28,16,30,18,731,26,50,0.06618519127368927,0.005475473124533892,12.087574857619886,15,231 310 250 412 388 302 228 315 1410 276,0.39139727 0.26865217 0.055056311 0.04501633 0.040874515 0.025069317 0.020744067 0.017823203 0.010998908 0.0078306822,0,3,D_R_43222,D,R,43222,chck_90M
50,3362,"misfire:4:0:in medieval europe prostitution was licensed and regulated by law, but by the 16",4,"in medieval europe prostitution was licensed and regulated by law, but by the 16",52596,1140,29,12,49,27,3362,45,78,0.9667857885360718,1.6338210116373375e-05,59173.29876711557,277,1591 10424 2164 1120 4281 1273 2876 482 2586 7404,0.96635658 0.0085050976 0.0014591332 0.00039143505 0.00038245806 0.00034676047 0.00033127915 0.00031218654 0.00025751867 0.00023310199,1,1,D_R_43222,D,R,43222,chck_90M
72,3861,"misfire:4:22:in medieval europe prostitution was licensed and regulated by law, but by the 16",4,"in medieval europe prostitution was licensed and regulated by law, but by the 16",52596,1140,29,12,49,27,3861,45,78,0.2886979281902313,3.6603541957447305e-05,7887.158257139464,760,424 223 228 2562 2992 265 331 9763 1969 4430,0.12484588 0.093256868 0.089956485 0.065185979 0.049517531 0.034879193 0.033383016 0.029147856 0.027502159 0.024251966,0,4,D_R_43222,D,R,43222,chck_90M
44,10571,"misfire:5:0:if you are not a smoker, you should avoid people who smokes because research fro",5,"if you are not a smoker, you should avoid people who smokes because research fro",30744,9419,31,18,43,31,10571,37,76,0.3693833649158478,0.00016941819922067225,2180.305106623846,639,1132 308 8369 329 1072 195 2121 367 2307 2071,0.34091687 0.02953531 0.010538786 0.010004693 0.0080930926 0.007238416 0.0064724609 0.006114183 0.0059893145 0.0050496492,1,2,D_R_43222,D,R,43222,chck_90M
66,1799,"misfire:5:22:if you are not a smoker, you should avoid people who smokes because research fro",5,"if you are not a smoker, you should avoid people who smokes because research fro",30744,9419,31,18,43,31,1799,37,76,0.25535860657691956,8.68417919264175e-05,2940.5036551213634,995,192 223 394 212 641 228 441 195 341 231,0.12710975 0.05143315 0.036389243 0.020794738 0.017998997 0.016594758 0.016001619 0.01588016 0.013288498 0.012472648,1,4,D_R_43222,D,R,43222,chck_90M
