position,target,probe_id,pair_index,pair_id,sentence_id,doc_id,source_words,rewrite_words,source_token_len,rewrite_token_len,target_token_id,source_type_count,seq_len,source_mass,target_prob,source_to_target_mass_ratio,target_rank,top10_ids,top10_probs,top1_in_source,top10_source_hits,arm,arch,role,seed,checkpoint
96,7152,"misfire:0:36:research by warren booth, a biologist at the university of tulsa and a co-author",0,"research by warren booth, a biologist at the university of tulsa and a co-author",30667,13305,41,23,59,42,7152,50,103,0.7155882120132446,0.030265076085925102,23.64402488140553,2,11447 7152 6410 3174 228 3754 6804 253 10990 1845,0.686189 0.030265076 0.022750029 0.018316494 0.01658644 0.015967919 0.012314564 0.0089438064 0.0066569769 0.0035834585,1,3,D_V_43022,D,V,43022,chck_90M
100,2410,"misfire:0:40:research by warren booth, a biologist at the university of tulsa and a co-author",0,"research by warren booth, a biologist at the university of tulsa and a co-author",30667,13305,41,23,59,42,2410,50,103,0.35283559560775757,0.004469272680580616,78.9469832845195,25,357 1521 1127 441 16363 641 1961 383 612 1519,0.35110316 0.047504596 0.036053184 0.034682527 0.024461316 0.01313164 0.012479661 0.010937743 0.0092787156 0.0083349738,1,1,D_V_43022,D,V,43022,chck_90M
48,249,"misfire:2:4:the new and improved factory farm map, created by food and water watch, uses col",2,"the new and improved factory farm map, created by food and water watch, uses col",51907,2512,28,17,43,26,249,40,71,0.2789458930492401,0.05099433287978172,5.470135156132944,4,1185 223 231 249 276 250 16 308 302 195,0.26422167 0.2007221 0.056187894 0.050994333 0.042880233 0.040472206 0.021765072 0.017850099 0.016948896 0.015711503,0,4,D_V_43022,D,V,43022,chck_90M
68,6705,"misfire:2:24:the new and improved factory farm map, created by food and water watch, uses col",2,"the new and improved factory farm map, created by food and water watch, uses col",51907,2512,28,17,43,26,6705,40,71,0.09177199751138687,0.0016113946912810206,56.951905084427395,109,4640 87 5474 212 394 661 1177 1835 9382 13014,0.040649217 0.02161946 0.017871538 0.016319085 0.016287599 0.014998072 0.014811837 0.014019622 0.013869248 0.013739163,1,4,D_V_43022,D,V,43022,chck_90M
36,7537,misfire:3:5:the map project was initiated at the university of oregon and its growth and suc,3,the map project was initiated at the university of oregon and its growth and suc,20958,5534,28,16,30,18,7537,26,50,0.03237724304199219,0.0055674235336482525,5.8154805084095775,32,12388 15472 3616 2170 11158 2562 8032 11884 13058 1503,0.079809502 0.058346402 0.04534369 0.041998293 0.039558597 0.032613646 0.027534144 0.025580173 0.02488065 0.024339387,0,0,D_V_43022,D,V,43022,chck_90M
37,731,misfire:3:6:the map project was initiated at the university of oregon and its growth and suc,3,the map project was initiated at the university of oregon and its growth and suc,20958,5534,28,16,30,18,731,26,50,0.23021650314331055,0.008152632974088192,28.238300911498897,16,231 302 310 250 862 6912 315 412 276 388,0.18065438 0.15221883 0.14891207 0.031185785 0.029750705 0.024809685 0.023383286 0.022057334 0.018459247 0.014684078,0,3,D_V_43022,D,V,43022,chck_90M
50,3362,"misfire:4:0:in medieval europe prostitution was licensed and regulated by law, but by the 16",4,"in medieval europe prostitution was licensed and regulated by law, but by the 16",52596,1140,29,12,49,27,3362,45,78,0.6502090096473694,0.00021499123249668628,3024.351282126778,248,1591 14657 1295 10427 8639 2498 6478 335 2414 14504,0.64785272 0.019390509 0.0081564132 0.0071220994 0.0067505124 0.0066155721 0.0063660787 0.0058614574 0.0055956347 0.0053110127,1,1,D_V_43022,D,V,43022,chck_90M
72,3861,"misfire:4:22:in medieval europe prostitution was licensed and regulated by law, but by the 16",4,"in medieval europe prostitution was licensed and regulated by law, but by the 16",52596,1140,29,12,49,27,3861,45,78,0.3074474632740021,2.3299877284443937e-05,13195.239593783957,811,2562 2992 3339 6840 7601 7189 10289 2951 12055 6527,0.30521855 0.17193449 0.060385656 0.036441859 0.027718216 0.017820541 0.014545104 0.012215181 0.0081707984 0.0080171702,1,1,D_V_43022,D,V,43022,chck_90M
44,10571,"misfire:5:0:if you are not a smoker, you should avoid people who smokes because research fro",5,"if you are not a smoker, you should avoid people who smokes because research fro",30744,9419,31,18,43,31,10571,37,76,0.03014048933982849,0.0014673643745481968,20.540562291563596,102,1877 688 3483 3558 2203 959 1197 9880 4148 5808,0.059118889 0.038859472 0.037403312 0.03541524 0.032454591 0.026216816 0.022617146 0.021071693 0.016759936 0.015668025,0,1,D_V_43022,D,V,43022,chck_90M
66,1799,"misfire:5:22:if you are not a smoker, you should avoid people who smokes because research fro",5,"if you are not a smoker, you should avoid people who smokes because research fro",30744,9419,31,18,43,31,1799,37,76,0.5290724635124207,0.0014629763318225741,361.64116397789076,62,3465 394 13165 202 4008 1050 6446 1142 278 522,0.45708796 0.029793799 0.026640646 0.025623968 0.017725743 0.017172467 0.014934345 0.010184981 0.0071072383 0.0070254011,1,3,D_V_43022,D,V,43022,chck_90M
66,644,"misfire:6:4:three task forces, that were created in the wake of the comprehensive assessment",6,"three task forces, that were created in the wake of the comprehensive assessment",23495,3910,39,19,61,37,644,52,100,0.8804705739021301,0.005097385961562395,172.72982280358028,9,231 412 276 1410 315 250 1733 765 644 302,0.811961 0.03508677 0.026256528 0.025775608 0.01819016 0.015762024 0.010323965 0.0073078265 0.005097386 0.0044177053,1,3,D_V_43022,D,V,43022,chck_90M
93,572,"misfire:6:31:three task forces, that were created in the wake of the comprehensive assessment",6,"three task forces, that were created in the wake of the comprehensive assessment",23495,3910,39,19,61,37,572,52,100,0.8913592100143433,4.2733302052511135e-07,2085865.512847642,5318,4238 223 6689 276 790 10252 2282 6373 2276 419,0.88327551 0.016142137 0.0050532348 0.0033906684 0.0027944392 0.0026579672 0.0024789136 0.0019560519 0.0016039999 0.0015766147,1,3,D_V_43022,D,V,43022,chck_90M
45,249,"misfire:7:13:the hubbard-rosa version of “on, wisconsin!” became the official state song on j",7,"the hubbard-rosa version of “on, wisconsin!” became the official state song on j",25149,13080,15,11,31,28,249,26,61,0.7387337684631348,0.1272536665201187,5.805206157626441,2,1775 249 223 195 4814 8162 3327 2223 643 1176,0.71774703 0.12725367 0.021264032 0.012026066 0.0073626614 0.0061192834 0.005025052 0.0043538827 0.0036656607 0.0033184406,1,3,D_V_43022,D,V,43022,chck_90M
26,6890,"misfire:8:4:this year alone, 12 deaths have been reported, according to a san jose state uni",8,"this year alone, 12 deaths have been reported, according to a san jose state uni",42366,11134,16,10,21,13,6890,20,36,0.05042886361479759,0.06186294183135033,0.8151707972807999,3,542 1185 6890 897 4840 457 374 1253 328 3339,0.34277782 0.068595715 0.061862942 0.033684794 0.028430982 0.028336376 0.026065411 0.02315663 0.017933881 0.016890451,0,2,D_V_43022,D,V,43022,chck_90M
55,5343,"misfire:9:17:in january 2003, epa released its national water quality trading policy, which l",9,"in january 2003, epa released its national water quality trading policy, which l",13634,4124,23,12,37,21,5343,34,60,0.7777571678161621,9.547595254844055e-06,81461.05349633044,858,192 195 276 250 334 862 511 325 231 223,0.44589043 0.16978848 0.14700247 0.07952325 0.027630245 0.011447619 0.009730638 0.0096325278 0.0082120812 0.0067626028,1,4,D_V_43022,D,V,43022,chck_90M
60,954,"misfire:10:3:total=land+water; land=land only [suh-rent-owe] is a town in hancock county, set",10,"total=land+water; land=land only [suh-rent-owe] is a town in hancock county, set",41983,11140,25,13,56,41,954,49,99,0.8436305522918701,4.6643540940749517e-07,1808676.0466224453,7798,5365 10791 3666 5681 15441 3328 5954 14933 8904 13441,0.84349877 0.0044707144 0.0042385315 0.0035768442 0.0025000323 0.0020514892 0.001826314 0.0018185228 0.001801477 0.0017304062,1,1,D_V_43022,D,V,43022,chck_90M
87,641,"misfire:10:30:total=land+water; land=land only [suh-rent-owe] is a town in hancock county, set",10,"total=land+water; land=land only [suh-rent-owe] is a town in hancock county, set",41983,11140,25,13,56,41,641,49,99,0.8796224594116211,4.258054468664341e-05,20657.848928070183,153,231 195 228 388 213 601 192 302 1908 412,0.5810039 0.19029911 0.051669814 0.034687981 0.031203307 0.021547586 0.019316807 0.0086246049 0.0050984947 0.0045762314,1,5,D_V_43022,D,V,43022,chck_90M
42,249,"misfire:11:5:first, the methane created by the closed-loop system can supply between 10 and 1",11,"first, the methane created by the closed-loop system can supply between 10 and 1",3873,5210,25,14,36,25,249,31,63,0.3296382427215576,0.020997202023863792,15.699150884337653,6,3256 721 643 2863 223 249 1808 276 1550 231,0.19833063 0.088922031 0.065639816 0.056695744 0.029066555 0.020997202 0.019384263 0.013360787 0.012244628 0.011951757,1,4,D_V_43022,D,V,43022,chck_90M
57,2282,"misfire:11:20:first, the methane created by the closed-loop system can supply between 10 and 1",11,"first, the methane created by the closed-loop system can supply between 10 and 1",3873,5210,25,14,36,25,2282,31,63,0.6865804195404053,0.027407206594944,25.051090747316934,3,195 862 2282 718 511 1045 3259 830 1119 938,0.66440415 0.059578534 0.027407207 0.015858414 0.0090356283 0.008901068 0.0075762654 0.0061157946 0.0049263979 0.0035524431,1,3,D_V_43022,D,V,43022,chck_90M
49,1542,"misfire:12:15:at the beginning of the antarctic winter, from march to april, weather on king g",12,"at the beginning of the antarctic winter, from march to april, weather on king g",30024,5556,25,14,33,17,1542,28,52,0.4179859757423401,0.06247975304722786,6.689942827180966,3,331 3127 1542 2768 7326 3211 2309 2683 326 610,0.4159916 0.11826816 0.062479753 0.049356733 0.030840535 0.013621029 0.012023577 0.010844976 0.0078674443 0.0071648792,1,1,D_V_43022,D,V,43022,chck_90M
37,3262,"misfire:13:0:this may at first sight seem an easy study area, but school result statistics sh",13,"this may at first sight seem an easy study area, but school result statistics sh",40186,13328,28,15,36,22,3262,34,60,0.07156865298748016,0.32853561639785767,0.21784138283750124,1,3262 965 2203 5696 7581 4833 3483 6625 308 3804,0.32853562 0.065871194 0.045522112 0.036200609 0.035104975 0.030845309 0.027262794 0.018813649 0.016766433 0.015992327,0,1,D_V_43022,D,V,43022,chck_90M
53,1172,"misfire:13:16:this may at first sight seem an easy study area, but school result statistics sh",13,"this may at first sight seem an easy study area, but school result statistics sh",40186,13328,28,15,36,22,1172,34,60,0.5838402509689331,0.09668046236038208,6.038864903155246,2,389 1172 1141 3868 684 223 352 2523 4021 1278,0.53760743 0.096680462 0.067621149 0.052335616 0.047824025 0.044819485 0.022984061 0.010752933 0.0097302273 0.0096121719,1,2,D_V_43022,D,V,43022,chck_90M
50,249,"misfire:14:8:jane edwards, programme leader mental health, deakin university, australia jane ",14,"jane edwards, programme leader mental health, deakin university, australia jane ",51067,16473,28,25,41,35,249,33,78,0.9753367304801941,0.0009982468327507377,977.049661948425,8,16 223 228 262 192 231 419 249 2025 302,0.91762543 0.048850328 0.005414966 0.0039999979 0.0018806601 0.001863686 0.0015107192 0.00099824683 0.00088580517 0.00068647054,1,6,D_V_43022,D,V,43022,chck_90M
55,3704,"misfire:14:13:jane edwards, programme leader mental health, deakin university, australia jane ",14,"jane edwards, programme leader mental health, deakin university, australia jane ",51067,16473,28,25,41,35,3704,33,78,0.02850128524005413,0.0016596633940935135,17.17293117477063,97,4497 5775 9645 12843 2700 2321 10652 14252 11959 6529,0.053928319 0.033570293 0.031651467 0.029970922 0.029808329 0.024237216 0.017686725 0.013045833 0.011312455 0.01091682,0,1,D_V_43022,D,V,43022,chck_90M
47,5639,"misfire:15:0:behind the rustic log exteriors, however, a high-tech project is underway as mon",15,"behind the rustic log exteriors, however, a high-tech project is underway as mon",12247,14908,29,19,46,31,5639,44,79,0.002446307335048914,0.02934706211090088,0.08335782729475467,10,565 1788 10902 1482 2390 1507 5194 7650 14275 5639,0.16192119 0.13659795 0.092159308 0.092011683 0.037811283 0.034886114 0.033518273 0.033446461 0.03171362 0.029347062,0,0,D_V_43022,D,V,43022,chck_90M
50,1123,"misfire:16:0:nicolaus seefeld, an archaeologist at the university of bonn in germany, stumble",16,"nicolaus seefeld, an archaeologist at the university of bonn in germany, stumble",47932,13913,31,16,49,35,1123,40,86,0.0027295839972794056,0.00019214459462091327,14.205884910083826,82,263 1027 308 750 5221 1928 283 603 298 634,0.41574481 0.37296671 0.11464351 0.0090131024 0.0086230952 0.0026530181 0.0022033595 0.0021130275 0.0020793416 0.0020783087,0,0,D_V_43022,D,V,43022,chck_90M
81,249,"misfire:16:31:nicolaus seefeld, an archaeologist at the university of bonn in germany, stumble",16,"nicolaus seefeld, an archaeologist at the university of bonn in germany, stumble",47932,13913,31,16,49,35,249,40,86,0.5953980088233948,0.006627603899687529,89.83608825075771,16,195 250 231 388 276 223 3678 192 8655 213,0.31695595 0.13104281 0.1275017 0.034911249 0.026647802 0.015923547 0.0090722097 0.008954091 0.0085082278 0.0084055839,1,3,D_V_43022,D,V,43022,chck_90M
55,249,misfire:17:10:a recent study conducted by the georgetown university medical center in washingt,17,a recent study conducted by the georgetown university medical center in washingt,2676,763,32,20,44,31,249,41,77,0.9074438214302063,0.0006702769314870238,1353.834182264072,29,3948 231 315 223 2617 16 1185 213 4709 302,0.83667731 0.056750722 0.014804944 0.011374515 0.0053473799 0.0050072712 0.0033902966 0.0029393786 0.0028066102 0.0027982527,1,4,D_V_43022,D,V,43022,chck_90M
81,4424,misfire:18:24:the author bases the book on her research and gardening at the 576-acre old worl,18,the author bases the book on her research and gardening at the 576-acre old worl,48649,6778,40,37,56,52,4424,49,110,0.6319299936294556,0.0026108266320079565,242.0421125946021,11,7207 542 5072 5113 1808 302 9536 8403 13992 14303,0.63128316 0.14599809 0.12796743 0.012570426 0.0088508455 0.0071856813 0.0061231419 0.0037684208 0.0030455817 0.0026700529,1,1,D_V_43022,D,V,43022,chck_90M
80,249,misfire:19:9:president f.w. de klerk`s government passed a law a few months ago that took eff,19,president f.w. de klerk`s government passed a law a few months ago that took eff,21880,10732,43,41,70,66,249,58,138,0.8646323084831238,0.008982551284134388,96.25687414780454,3,14226 1255 249 375 2110 10605 1618 391 5374 758,0.86384028 0.030646363 0.0089825513 0.0078404984 0.0041869064 0.0029128082 0.0021873016 0.0019023869 0.0015271197 0.0014379259,1,1,D_V_43022,D,V,43022,chck_90M
99,249,misfire:19:28:president f.w. de klerk`s government passed a law a few months ago that took eff,19,president f.w. de klerk`s government passed a law a few months ago that took eff,21880,10732,43,41,70,66,249,58,138,0.17476236820220947,0.15402133762836456,1.1346633582931904,2,195 249 14226 308 7234 223 419 302 315 18,0.16091514 0.15402134 0.10682072 0.069185376 0.031995341 0.024488412 0.022281095 0.016544282 0.013073029 0.011453886,0,3,D_V_43022,D,V,43022,chck_90M
66,8827,"misfire:20:0:under the new law, which takes effect may 1, 2013, all sewage discharges, includ",20,"under the new law, which takes effect may 1, 2013, all sewage discharges, includ",34355,2344,46,27,65,41,8827,48,108,0.07460099458694458,0.09787683933973312,0.7621925175577292,2,13259 8827 5153 6806 14875 10653 8788 565 8473 12493,0.14524174 0.097876839 0.074215911 0.026949137 0.017477952 0.013908576 0.012114744 0.01155221 0.01136228 0.01061932,0,1,D_V_43022,D,V,43022,chck_90M
100,15896,"misfire:20:34:under the new law, which takes effect may 1, 2013, all sewage discharges, includ",20,"under the new law, which takes effect may 1, 2013, all sewage discharges, includ",34355,2344,46,27,65,41,15896,48,108,0.5330476760864258,0.001021779840812087,521.6854500307735,81,487 3072 4470 16 11178 3602 1836 5186 4108 4781,0.3563275 0.14774118 0.021367155 0.0168311 0.01452298 0.014075752 0.013593827 0.01207112 0.0072602844 0.0069156531,1,3,D_V_43022,D,V,43022,chck_90M
53,249,"misfire:21:3:the cell body or soma, can be known as the ""factory"" of the neuron this is becau",21,"the cell body or soma, can be known as the ""factory"" of the neuron this is becau",58718,9042,34,18,49,31,249,44,82,0.4880637526512146,0.03094174526631832,15.773633595985197,4,195 262 2606 249 3348 192 4850 419 12454 231,0.17485447 0.11870223 0.08594618 0.030941745 0.029449735 0.028318292 0.021370795 0.015791385 0.015160175 0.014822357,1,5,D_V_43022,D,V,43022,chck_90M
74,6053,"misfire:21:24:the cell body or soma, can be known as the ""factory"" of the neuron this is becau",21,"the cell body or soma, can be known as the ""factory"" of the neuron this is becau",58718,9042,34,18,49,31,6053,44,82,0.22582924365997314,0.00020128433243371546,1121.9414890840574,167,409 228 231 276 310 2435 932 388 589 213,0.29223773 0.13899446 0.082024023 0.058063533 0.038767286 0.035137739 0.027924599 0.023909813 0.021406857 0.019015739,0,2,D_V_43022,D,V,43022,chck_90M
57,3626,misfire:22:15:in january 1782 rutledge resigned the governorship and became a member of the lo,22,in january 1782 rutledge resigned the governorship and became a member of the lo,49531,12423,27,15,41,31,3626,38,74,0.43284642696380615,0.008481528609991074,51.03401130474542,13,195 2869 2435 223 14628 192 10034 231 302 1119,0.3606768 0.084027864 0.064168856 0.037096564 0.029442256 0.025292641 0.022365849 0.020841956 0.020640753 0.01684813,1,3,D_V_43022,D,V,43022,chck_90M
64,4930,misfire:22:22:in january 1782 rutledge resigned the governorship and became a member of the lo,22,in january 1782 rutledge resigned the governorship and became a member of the lo,49531,12423,27,15,41,31,4930,38,74,0.19457437098026276,0.03943166881799698,4.934469597986104,6,302 276 223 10034 2435 4930 5178 5039 8241 12366,0.12363933 0.10522223 0.085317194 0.065438986 0.043498699 0.039431669 0.036320165 0.019702744 0.016780322 0.016086295,0,2,D_V_43022,D,V,43022,chck_90M
41,1123,misfire:23:0:the defence system was formed gradually.archaeologists believed that the predece,23,the defence system was formed gradually.archaeologists believed that the predece,35015,6049,28,16,40,27,1123,34,69,0.07355598360300064,0.0010770552325993776,68.29360405731447,135,329 308 1939 1245 3288 298 3900 8395 920 287,0.048791219 0.048113916 0.041153699 0.039762158 0.033418652 0.03265357 0.02725476 0.026190333 0.021087036 0.020717844,0,1,D_V_43022,D,V,43022,chck_90M
50,249,misfire:23:9:the defence system was formed gradually.archaeologists believed that the predece,23,the defence system was formed gradually.archaeologists believed that the predece,35015,6049,28,16,40,27,249,34,69,0.5704015493392944,0.20766018331050873,2.746802686225063,2,8383 249 265 195 228 4119 192 262 223 305,0.33959082 0.20766018 0.10479659 0.078418314 0.037293606 0.01606478 0.013912351 0.013024353 0.0096184313 0.0090094935,1,4,D_V_43022,D,V,43022,chck_90M
102,381,"misfire:25:37:mahatma karamchand gandhi, born on october 2, 1869, in india was raised in a mer",25,"mahatma karamchand gandhi, born on october 2, 1869, in india was raised in a mer",16456,13577,38,22,64,44,381,52,110,0.6937940120697021,0.0021289584692567587,325.8842396826617,23,1344 871 16 4508 3446 5307 2186 10481 1628 1994,0.6583612 0.037648711 0.014910327 0.013504816 0.010256184 0.0096827298 0.0091188215 0.0071866023 0.0069235326 0.006464859,1,3,D_V_43022,D,V,43022,chck_90M
77,3626,"misfire:26:12:on november 3, 1899, he became a member of the crew of the gunboat, uss helena, ",26,"on november 3, 1899, he became a member of the crew of the gunboat, uss helena, ",7106,4488,42,27,64,46,3626,45,112,0.1543477475643158,0.2354150414466858,0.6556409761067488,1,3626 1514 6436 7101 952 2494 265 5448 1200 8179,0.23541504 0.12752421 0.074511945 0.072212912 0.067946263 0.042086121 0.025327055 0.015340552 0.012870478 0.010534794,0,2,D_V_43022,D,V,43022,chck_90M
92,5824,"misfire:26:27:on november 3, 1899, he became a member of the crew of the gunboat, uss helena, ",26,"on november 3, 1899, he became a member of the crew of the gunboat, uss helena, ",7106,4488,42,27,64,46,5824,45,112,0.0698755532503128,0.1180770993232727,0.5917790464940775,2,1361 5824 10169 1436 436 1379 326 15305 11975 2072,0.180995 0.1180771 0.069564052 0.037133142 0.033604473 0.033126831 0.020858867 0.019670527 0.017626142 0.016351419,0,1,D_V_43022,D,V,43022,chck_90M
61,811,"misfire:27:0:unfortunately, the contagious period for chickenpox is 1 to 2 days before the ap",27,"unfortunately, the contagious period for chickenpox is 1 to 2 days before the ap",6297,5454,43,20,60,31,811,52,93,0.0031232228502631187,0.0003430063952691853,9.105436205677941,294,327 959 308 2616 12085 263 777 1203 358 1243,0.14956738 0.073937923 0.038609777 0.033217058 0.025439151 0.023184357 0.020000178 0.014909904 0.012336591 0.011370681,0,0,D_V_43022,D,V,43022,chck_90M
87,369,"misfire:27:26:unfortunately, the contagious period for chickenpox is 1 to 2 days before the ap",27,"unfortunately, the contagious period for chickenpox is 1 to 2 days before the ap",6297,5454,43,20,60,31,369,52,93,0.009993716143071651,0.16872833669185638,0.05922962520114735,3,498 1400 369 2979 6037 1573 4549 6233 2540 995,0.39692986 0.2698895 0.16872834 0.023520377 0.01605908 0.014617999 0.0091118384 0.0086212652 0.0085457182 0.0084640821,0,1,D_V_43022,D,V,43022,chck_90M
61,684,"misfire:28:8:therefore, control and security are paramount. - your business is part of an ind",28,"therefore, control and security are paramount. - your business is part of an ind",57464,11739,44,27,52,34,684,42,88,0.7864296436309814,0.051287923008203506,15.33362237159013,2,223 684 389 352 253 16 5380 481 487 276,0.73919964 0.051287923 0.033545069 0.03017089 0.020251201 0.011298461 0.0097601051 0.0064713149 0.0064577577 0.0047566094,1,4,D_V_43022,D,V,43022,chck_90M
82,15886,"misfire:28:29:therefore, control and security are paramount. - your business is part of an ind",28,"therefore, control and security are paramount. - your business is part of an ind",57464,11739,44,27,52,34,15886,42,88,0.7071244716644287,0.00040896725840866566,1729.0491038718453,102,10118 228 223 249 16 195 18 1224 213 192,0.40836024 0.17927499 0.051381271 0.037348527 0.03225296 0.024310406 0.010110131 0.0087178554 0.007335817 0.0056482032,1,7,D_V_43022,D,V,43022,chck_90M
68,3348,"misfire:29:2:the study, using molecular biological approaches and long-term alcohol feeding o",29,"the study, using molecular biological approaches and long-term alcohol feeding o",38651,11810,46,23,65,35,3348,54,102,0.035031355917453766,0.28583309054374695,0.12255878369720176,1,3348 9989 1185 11523 4372 262 11111 4516 9951 6890,0.28583309 0.27917796 0.075377882 0.057930075 0.042937342 0.033373274 0.02260519 0.012996751 0.0099571357 0.0077168015,0,1,D_V_43022,D,V,43022,chck_90M
