position,target,probe_id,pair_index,pair_id,sentence_id,doc_id,source_words,rewrite_words,source_token_len,rewrite_token_len,target_token_id,source_type_count,seq_len,source_mass,target_prob,source_to_target_mass_ratio,target_rank,top10_ids,top10_probs,top1_in_source,top10_source_hits,arm,arch,role,seed,checkpoint
96,7152,"misfire:0:36:research by warren booth, a biologist at the university of tulsa and a co-author",0,"research by warren booth, a biologist at the university of tulsa and a co-author",30667,13305,41,23,59,42,7152,50,103,0.6115113496780396,3.9581736928084865e-05,15449.330856528108,585,228 253 718 520 309 195 823 454 523 2425,0.44009858 0.12846671 0.065058455 0.045573447 0.036580931 0.025633475 0.025351658 0.018021131 0.012394948 0.011918434,1,3,D_C_43122,D,C,43122,chck_90M
100,2410,"misfire:0:40:research by warren booth, a biologist at the university of tulsa and a co-author",0,"research by warren booth, a biologist at the university of tulsa and a co-author",30667,13305,41,23,59,42,2410,50,103,0.6911975145339966,0.004270038101822138,161.87150982073072,10,357 441 9913 248 5709 220 3600 214 271 2410,0.68918735 0.038590599 0.015445656 0.010877891 0.0085683838 0.0080707669 0.0068585388 0.0064185923 0.0056788619 0.0042700381,1,1,D_C_43122,D,C,43122,chck_90M
48,249,"misfire:2:4:the new and improved factory farm map, created by food and water watch, uses col",2,"the new and improved factory farm map, created by food and water watch, uses col",51907,2512,28,17,43,26,249,40,71,0.6576219201087952,0.06345155835151672,10.364157117554475,4,308 195 192 249 223 750 1620 325 253 263,0.31966406 0.27726242 0.069808237 0.063451558 0.050049908 0.032044008 0.025467413 0.020404808 0.013116816 0.012890118,1,3,D_C_43122,D,C,43122,chck_90M
68,6705,"misfire:2:24:the new and improved factory farm map, created by food and water watch, uses col",2,"the new and improved factory farm map, created by food and water watch, uses col",51907,2512,28,17,43,26,6705,40,71,0.03882778808474541,8.153961243806407e-05,476.1831326367691,1367,4640 231 2342 1881 1348 4109 5307 1836 370 2860,0.026905755 0.022668868 0.021992352 0.017283913 0.013963994 0.012703126 0.011591461 0.011084318 0.010893922 0.010680581,1,1,D_C_43122,D,C,43122,chck_90M
36,7537,misfire:3:5:the map project was initiated at the university of oregon and its growth and suc,3,the map project was initiated at the university of oregon and its growth and suc,20958,5534,28,16,30,18,7537,26,50,0.09207789599895477,0.0005942064453847706,154.95943659670493,182,1503 15786 4183 12388 1569 5519 7879 14528 8409 13058,0.099887706 0.085404351 0.059736535 0.043223154 0.037450388 0.022138843 0.020157088 0.018536849 0.018268161 0.017788569,0,1,D_C_43122,D,C,43122,chck_90M
37,731,misfire:3:6:the map project was initiated at the university of oregon and its growth and suc,3,the map project was initiated at the university of oregon and its growth and suc,20958,5534,28,16,30,18,731,26,50,0.030510704964399338,0.004783098120242357,6.378858262446302,11,231 310 250 412 302 1410 601 388 315 213,0.56099182 0.24986126 0.018038092 0.017384326 0.016211888 0.015591698 0.012683555 0.0092344638 0.009175376 0.0067505846,0,2,D_C_43122,D,C,43122,chck_90M
50,3362,"misfire:4:0:in medieval europe prostitution was licensed and regulated by law, but by the 16",4,"in medieval europe prostitution was licensed and regulated by law, but by the 16",52596,1140,29,12,49,27,3362,45,78,0.6874882578849792,3.3240762604691554e-06,206820.8440524611,4841,1591 15270 4898 1848 8232 5369 1084 6478 3097 14369,0.68565327 0.017855665 0.0076503358 0.0058300565 0.0046787956 0.0046448866 0.0043717562 0.0040084869 0.0038267788 0.0036736615,1,1,D_C_43122,D,C,43122,chck_90M
72,3861,"misfire:4:22:in medieval europe prostitution was licensed and regulated by law, but by the 16",4,"in medieval europe prostitution was licensed and regulated by law, but by the 16",52596,1140,29,12,49,27,3861,45,78,0.149586021900177,7.1366139309247956e-06,20960.363464805352,1951,424 223 265 374 228 2562 2992 4430 8933 721,0.38330683 0.049029734 0.04475607 0.040501315 0.027169159 0.025925687 0.025691468 0.01765402 0.014797178 0.014789828,0,4,D_C_43122,D,C,43122,chck_90M
44,10571,"misfire:5:0:if you are not a smoker, you should avoid people who smokes because research fro",5,"if you are not a smoker, you should avoid people who smokes because research fro",30744,9419,31,18,43,31,10571,37,76,0.060739804059267044,0.0010642330162227154,57.0737828402007,116,688 2997 959 2944 2182 3558 308 1420 2347 677,0.13315536 0.096823722 0.045971904 0.037766691 0.027399553 0.025098681 0.02336801 0.022541741 0.017905841 0.01393886,0,1,D_C_43122,D,C,43122,chck_90M
66,1799,"misfire:5:22:if you are not a smoker, you should avoid people who smokes because research fro",5,"if you are not a smoker, you should avoid people who smokes because research fro",30744,9419,31,18,43,31,1799,37,76,0.16374638676643372,0.0006824127631261945,239.95211639403803,219,3465 20 214 212 313 24 641 192 25 202,0.099263169 0.027897777 0.022662302 0.022010034 0.016026573 0.016016528 0.015907573 0.0132878 0.012988349 0.012352187,1,3,D_C_43122,D,C,43122,chck_90M
