position,target,probe_id,pair_index,pair_id,sentence_id,doc_id,source_words,rewrite_words,source_token_len,rewrite_token_len,target_token_id,source_type_count,seq_len,source_mass,target_prob,source_to_target_mass_ratio,target_rank,top10_ids,top10_probs,top1_in_source,top10_source_hits,arm,arch,role,seed,checkpoint
96,7152,"misfire:0:36:research by warren booth, a biologist at the university of tulsa and a co-author",0,"research by warren booth, a biologist at the university of tulsa and a co-author",30667,13305,41,23,59,42,7152,50,103,0.9816277623176575,1.6297015008603921e-06,602335.9258118204,691,228 253 223 276 419 520 718 231 302 523,0.96752506 0.0093307225 0.0027981731 0.0018037957 0.0014285906 0.0010259876 0.0010146234 0.00087130413 0.00074070314 0.00066213682,1,4,D_C_43222,D,C,43222,chck_80M
100,2410,"misfire:0:40:research by warren booth, a biologist at the university of tulsa and a co-author",0,"research by warren booth, a biologist at the university of tulsa and a co-author",30667,13305,41,23,59,42,2410,50,103,0.7902516722679138,6.197184848133475e-05,12751.784747971962,459,357 465 1271 321 2711 697 377 248 734 641,0.78851479 0.0047855009 0.0045087649 0.0042894688 0.0039870623 0.0037543639 0.0034435552 0.0032868539 0.0030359633 0.0029506963,1,1,D_C_43222,D,C,43222,chck_80M
48,249,"misfire:2:4:the new and improved factory farm map, created by food and water watch, uses col",2,"the new and improved factory farm map, created by food and water watch, uses col",51907,2512,28,17,43,26,249,40,71,0.20720334351062775,0.05074319988489151,4.083371643504124,2,308 249 192 195 263 223 16 262 542 328,0.084985673 0.0507432 0.049277909 0.040006135 0.031601477 0.030548807 0.0291541 0.026050942 0.024109146 0.018480577,1,4,D_C_43222,D,C,43222,chck_80M
68,6705,"misfire:2:24:the new and improved factory farm map, created by food and water watch, uses col",2,"the new and improved factory farm map, created by food and water watch, uses col",51907,2512,28,17,43,26,6705,40,71,0.0735635757446289,3.185729292454198e-05,2309.159661458791,2129,4640 231 962 416 464 1177 564 1862 4109 1908,0.059805587 0.021919977 0.020228148 0.019486494 0.018638447 0.018535027 0.017819393 0.014052196 0.012109755 0.011980616,1,1,D_C_43222,D,C,43222,chck_80M
36,7537,misfire:3:5:the map project was initiated at the university of oregon and its growth and suc,3,the map project was initiated at the university of oregon and its growth and suc,20958,5534,28,16,30,18,7537,26,50,0.06915382295846939,0.000449236948043108,153.93618726087846,155,1503 1569 15786 9238 12388 795 3572 12502 9581 13058,0.28645658 0.13728906 0.065826416 0.037608843 0.02138233 0.019351086 0.016625075 0.014902635 0.011813152 0.011596747,0,1,D_C_43222,D,C,43222,chck_80M
37,731,misfire:3:6:the map project was initiated at the university of oregon and its growth and suc,3,the map project was initiated at the university of oregon and its growth and suc,20958,5534,28,16,30,18,731,26,50,0.14688575267791748,0.004314064513891935,34.04811221643147,14,310 231 412 302 276 250 315 1410 765 644,0.28967845 0.21623842 0.1248925 0.11286562 0.058525886 0.035351023 0.030644979 0.0155697 0.014487694 0.010757124,0,2,D_C_43222,D,C,43222,chck_80M
50,3362,"misfire:4:0:in medieval europe prostitution was licensed and regulated by law, but by the 16",4,"in medieval europe prostitution was licensed and regulated by law, but by the 16",52596,1140,29,12,49,27,3362,45,78,0.9392524361610413,1.0171356734645087e-06,923428.8607357698,3318,1591 4805 1027 14987 8283 565 1295 2498 13056 2199,0.93718582 0.0023290941 0.0021675017 0.0019933467 0.0019170303 0.0018354274 0.0016880552 0.0016514885 0.0010404192 0.0010137816,1,2,D_C_43222,D,C,43222,chck_80M
72,3861,"misfire:4:22:in medieval europe prostitution was licensed and regulated by law, but by the 16",4,"in medieval europe prostitution was licensed and regulated by law, but by the 16",52596,1140,29,12,49,27,3861,45,78,0.3746250867843628,8.917188097257167e-06,42011.57166344775,1632,228 424 4430 331 374 987 265 328 231 302,0.32782313 0.1234199 0.044851739 0.039222963 0.034540411 0.032076631 0.028667275 0.016205944 0.013422378 0.012831061,1,2,D_C_43222,D,C,43222,chck_80M
44,10571,"misfire:5:0:if you are not a smoker, you should avoid people who smokes because research fro",5,"if you are not a smoker, you should avoid people who smokes because research fro",30744,9419,31,18,43,31,10571,37,76,0.012637557461857796,0.00018083649047184736,69.88389029715887,528,3558 4517 1877 3483 3284 1072 2203 5189 2257 4148,0.15066512 0.098664246 0.039604388 0.039313052 0.028304275 0.023165742 0.016765092 0.014516174 0.014489411 0.013879173,0,0,D_C_43222,D,C,43222,chck_80M
66,1799,"misfire:5:22:if you are not a smoker, you should avoid people who smokes because research fro",5,"if you are not a smoker, you should avoid people who smokes because research fro",30744,9419,31,18,43,31,1799,37,76,0.20637138187885284,0.001742594875395298,118.42763042215343,75,228 388 212 641 1127 2135 192 395 1058 223,0.084096842 0.079114616 0.035571035 0.028893946 0.026054224 0.017400566 0.016563393 0.016508458 0.015857857 0.014370605,1,3,D_C_43222,D,C,43222,chck_80M
