position,target,probe_id,pair_index,pair_id,sentence_id,doc_id,source_words,rewrite_words,source_token_len,rewrite_token_len,target_token_id,source_type_count,seq_len,source_mass,target_prob,source_to_target_mass_ratio,target_rank,top10_ids,top10_probs,top1_in_source,top10_source_hits,arm,arch,role,seed,checkpoint
96,7152,"misfire:0:36:research by warren booth, a biologist at the university of tulsa and a co-author",0,"research by warren booth, a biologist at the university of tulsa and a co-author",30667,13305,41,23,59,42,7152,50,103,0.9010315537452698,0.006785730831325054,132.78327362851272,3,11447 11155 7152 2098 309 10338 15279 253 10403 4447,0.89792657 0.0070645479 0.0067857308 0.003729183 0.0031926702 0.0030634059 0.0021923981 0.0013812948 0.0010726147 0.00082093762,1,2,D_V_43122,D,V,43122,chck_90M
100,2410,"misfire:0:40:research by warren booth, a biologist at the university of tulsa and a co-author",0,"research by warren booth, a biologist at the university of tulsa and a co-author",30667,13305,41,23,59,42,2410,50,103,0.9169794917106628,0.0007357194554060698,1246.3711336878391,20,357 441 383 2360 766 3716 1180 665 248 1650,0.91650969 0.010208932 0.0068559065 0.0043201372 0.0026945127 0.002316908 0.0016082246 0.0015815635 0.0012756997 0.0012594181,1,1,D_V_43122,D,V,43122,chck_90M
48,249,"misfire:2:4:the new and improved factory farm map, created by food and water watch, uses col",2,"the new and improved factory farm map, created by food and water watch, uses col",51907,2512,28,17,43,26,249,40,71,0.3058958947658539,0.022358907386660576,13.681164713279001,9,308 195 302 13470 192 1185 263 231 249 3348,0.158016 0.063510962 0.052897088 0.048696425 0.038327057 0.034118876 0.033518199 0.026728939 0.022358907 0.018344717,1,3,D_V_43122,D,V,43122,chck_90M
68,6705,"misfire:2:24:the new and improved factory farm map, created by food and water watch, uses col",2,"the new and improved factory farm map, created by food and water watch, uses col",51907,2512,28,17,43,26,6705,40,71,0.033455852419137955,0.003516691504046321,9.51344534504761,44,3602 87 2167 212 394 1348 605 5084 3724 493,0.089315198 0.026354002 0.017660588 0.01360995 0.011618078 0.010688463 0.0086355517 0.0077078925 0.0075234366 0.0074580461,0,2,D_V_43122,D,V,43122,chck_90M
36,7537,misfire:3:5:the map project was initiated at the university of oregon and its growth and suc,3,the map project was initiated at the university of oregon and its growth and suc,20958,5534,28,16,30,18,7537,26,50,0.018993128091096878,0.0015658268239349127,12.129775656395559,89,4183 9238 1503 9581 12388 795 11884 2562 1569 2240,0.09628728 0.087878667 0.080933921 0.049243774 0.04661227 0.040891275 0.025463879 0.022002609 0.020564875 0.015326507,0,0,D_V_43122,D,V,43122,chck_90M
37,731,misfire:3:6:the map project was initiated at the university of oregon and its growth and suc,3,the map project was initiated at the university of oregon and its growth and suc,20958,5534,28,16,30,18,731,26,50,0.02206864394247532,0.0006966212531551719,31.67954443324965,18,231 310 302 412 1410 250 6912 765 1733 948,0.78012198 0.13960578 0.01799302 0.013150172 0.0042208261 0.0041986485 0.0026087386 0.002584619 0.0018065881 0.0017979785,0,1,D_V_43122,D,V,43122,chck_90M
50,3362,"misfire:4:0:in medieval europe prostitution was licensed and regulated by law, but by the 16",4,"in medieval europe prostitution was licensed and regulated by law, but by the 16",52596,1140,29,12,49,27,3362,45,78,0.6985961198806763,3.215152901248075e-05,21728.239413108207,763,1591 359 5645 7134 10063 1120 2438 3097 4506 593,0.69699377 0.068542041 0.010482081 0.0078764241 0.0060989852 0.0058772294 0.0058454624 0.0047494955 0.0045187036 0.0045032552,1,1,D_V_43122,D,V,43122,chck_90M
72,3861,"misfire:4:22:in medieval europe prostitution was licensed and regulated by law, but by the 16",4,"in medieval europe prostitution was licensed and regulated by law, but by the 16",52596,1140,29,12,49,27,3861,45,78,0.3075360953807831,0.0015385783044621348,199.88329127537864,84,2562 2992 4430 2951 1969 6840 3339 8032 3626 3546,0.29741219 0.096665516 0.027333427 0.020675784 0.018917482 0.016196666 0.015361804 0.015145261 0.013771086 0.012192294,1,1,D_V_43122,D,V,43122,chck_90M
44,10571,"misfire:5:0:if you are not a smoker, you should avoid people who smokes because research fro",5,"if you are not a smoker, you should avoid people who smokes because research fro",30744,9419,31,18,43,31,10571,37,76,0.017406683415174484,0.00029255650588311255,59.49853469376995,391,2203 1877 4517 3483 308 4148 12930 3558 688 750,0.12953573 0.081664219 0.037609715 0.037389599 0.030447697 0.019550838 0.01680252 0.015324567 0.013326816 0.012805694,0,0,D_V_43122,D,V,43122,chck_90M
66,1799,"misfire:5:22:if you are not a smoker, you should avoid people who smokes because research fro",5,"if you are not a smoker, you should avoid people who smokes because research fro",30744,9419,31,18,43,31,1799,37,76,0.25401800870895386,0.016908125951886177,15.023427754902489,8,3465 13165 785 394 639 87 1327 1799 219 1510,0.19451588 0.097058222 0.047567125 0.040009495 0.038999796 0.022580585 0.018213652 0.016908126 0.013321524 0.013179879,1,2,D_V_43122,D,V,43122,chck_90M
