position,target,probe_id,pair_index,pair_id,sentence_id,doc_id,source_words,rewrite_words,source_token_len,rewrite_token_len,target_token_id,source_type_count,seq_len,source_mass,target_prob,source_to_target_mass_ratio,target_rank,top10_ids,top10_probs,top1_in_source,top10_source_hits,arm,arch,role,seed,checkpoint
96,7152,"misfire:0:36:research by warren booth, a biologist at the university of tulsa and a co-author",0,"research by warren booth, a biologist at the university of tulsa and a co-author",30667,13305,41,23,59,42,7152,50,103,0.2077816128730774,0.00010296077380189672,2018.0657662195006,655,523 228 253 520 223 1761 325 718 195 4914,0.18457949 0.098549947 0.039472476 0.035652351 0.024034765 0.020717109 0.019914776 0.019497888 0.018055819 0.014358137,0,4,D_R_43122,D,R,43122,chck_100M
100,2410,"misfire:0:40:research by warren booth, a biologist at the university of tulsa and a co-author",0,"research by warren booth, a biologist at the university of tulsa and a co-author",30667,13305,41,23,59,42,2410,50,103,0.9571818709373474,0.0001773632684489712,5396.731123122802,37,357 766 641 623 441 1759 567 2360 809 1504,0.95707518 0.002580964 0.0023342429 0.0023310417 0.0021553924 0.0017550981 0.0013628639 0.0012405444 0.00080222619 0.00078100082,1,1,D_R_43122,D,R,43122,chck_100M
48,249,"misfire:2:4:the new and improved factory farm map, created by food and water watch, uses col",2,"the new and improved factory farm map, created by food and water watch, uses col",51907,2512,28,17,43,26,249,40,71,0.9597020149230957,4.177803020866122e-06,229714.51983969673,197,308 263 750 5883 1620 1197 5221 920 959 4444,0.95930982 0.022582375 0.006602224 0.0013121861 0.0011695526 0.0007189014 0.00067970483 0.00052932993 0.00040074027 0.00036565115,1,1,D_R_43122,D,R,43122,chck_100M
68,6705,"misfire:2:24:the new and improved factory farm map, created by food and water watch, uses col",2,"the new and improved factory farm map, created by food and water watch, uses col",51907,2512,28,17,43,26,6705,40,71,0.05573398619890213,1.123433548855246e-06,49610.39863523199,8035,2286 4640 1348 370 541 631 602 1224 1189 1177,0.088615119 0.044298373 0.03340454 0.026558308 0.02442945 0.015344092 0.014761548 0.014003951 0.013332227 0.011805628,0,1,D_R_43122,D,R,43122,chck_100M
36,7537,misfire:3:5:the map project was initiated at the university of oregon and its growth and suc,3,the map project was initiated at the university of oregon and its growth and suc,20958,5534,28,16,30,18,7537,26,50,0.0549679771065712,0.00033333024475723505,164.9054592888937,245,9238 795 2299 2346 265 11884 2562 9581 819 1503,0.08062017 0.047212217 0.040853545 0.035377957 0.03397787 0.033557527 0.028268646 0.028000578 0.026633825 0.021954589,0,1,D_R_43122,D,R,43122,chck_100M
37,731,misfire:3:6:the map project was initiated at the university of oregon and its growth and suc,3,the map project was initiated at the university of oregon and its growth and suc,20958,5534,28,16,30,18,731,26,50,0.04030875116586685,0.0004844781360588968,83.20035140030885,28,231 310 412 302 1410 388 315 250 6912 228,0.41139391 0.36534864 0.084293365 0.027753059 0.021078266 0.018944977 0.0074955164 0.0063338247 0.0035233246 0.0033387255,0,3,D_R_43122,D,R,43122,chck_100M
50,3362,"misfire:4:0:in medieval europe prostitution was licensed and regulated by law, but by the 16",4,"in medieval europe prostitution was licensed and regulated by law, but by the 16",52596,1140,29,12,49,27,3362,45,78,0.9828894734382629,1.2538062946987338e-05,78392.45006138949,213,1591 1411 2563 1630 2017 765 255 1838 1142 3804,0.98197007 0.00071562408 0.00058023405 0.00046285643 0.00038654203 0.00033915477 0.00030182087 0.00028981158 0.00026766685 0.000256834,1,1,D_R_43122,D,R,43122,chck_100M
72,3861,"misfire:4:22:in medieval europe prostitution was licensed and regulated by law, but by the 16",4,"in medieval europe prostitution was licensed and regulated by law, but by the 16",52596,1140,29,12,49,27,3861,45,78,0.7815647125244141,4.562419235298876e-06,171304.8872136835,1104,228 2562 2992 374 424 265 231 721 7601 3339,0.64925909 0.12322317 0.042811684 0.017486149 0.010862792 0.0058575729 0.0047521107 0.0034483371 0.0033978845 0.0033078566,1,3,D_R_43122,D,R,43122,chck_100M
44,10571,"misfire:5:0:if you are not a smoker, you should avoid people who smokes because research fro",5,"if you are not a smoker, you should avoid people who smokes because research fro",30744,9419,31,18,43,31,10571,37,76,0.04903082177042961,4.346547575551085e-05,1128.0406096604877,1584,308 3483 750 1072 2301 263 2203 688 327 1877,0.2548283 0.043659512 0.027067605 0.024471438 0.020683192 0.01945997 0.014095634 0.010890979 0.0084080193 0.0081913173,0,1,D_R_43122,D,R,43122,chck_100M
66,1799,"misfire:5:22:if you are not a smoker, you should avoid people who smokes because research fro",5,"if you are not a smoker, you should avoid people who smokes because research fro",30744,9419,31,18,43,31,1799,37,76,0.2043641358613968,0.0003634663880802691,562.2641943338771,415,192 228 212 442 223 243 195 214 231 594,0.079834603 0.067224912 0.036400009 0.026078757 0.016559815 0.011059028 0.010090133 0.0088334642 0.0087582953 0.0083775045,1,4,D_R_43122,D,R,43122,chck_100M
