position,target,probe_id,pair_index,pair_id,sentence_id,doc_id,source_words,rewrite_words,source_token_len,rewrite_token_len,target_token_id,source_type_count,seq_len,source_mass,target_prob,source_to_target_mass_ratio,target_rank,top10_ids,top10_probs,top1_in_source,top10_source_hits,arm,arch,role,seed,checkpoint
96,7152,"misfire:0:36:research by warren booth, a biologist at the university of tulsa and a co-author",0,"research by warren booth, a biologist at the university of tulsa and a co-author",30667,13305,41,23,59,42,7152,50,103,0.7320224046707153,0.027171321213245392,26.94099410645778,2,11447 7152 6410 3174 3754 228 6804 253 10990 1845,0.71215683 0.027171321 0.025124619 0.02095516 0.01802342 0.011050126 0.0094899694 0.0062464266 0.0060438672 0.0032979483,1,3,D_V_43022,D,V,43022,chck_100M
100,2410,"misfire:0:40:research by warren booth, a biologist at the university of tulsa and a co-author",0,"research by warren booth, a biologist at the university of tulsa and a co-author",30667,13305,41,23,59,42,2410,50,103,0.3837452828884125,0.004294797778129578,89.35118781204571,27,357 1521 441 1127 16363 641 383 1961 612 248,0.38223797 0.042906322 0.038230374 0.034940958 0.022062896 0.012564645 0.010785471 0.010763851 0.0097757671 0.008450022,1,1,D_V_43022,D,V,43022,chck_100M
48,249,"misfire:2:4:the new and improved factory farm map, created by food and water watch, uses col",2,"the new and improved factory farm map, created by food and water watch, uses col",51907,2512,28,17,43,26,249,40,71,0.28363510966300964,0.05051238089799881,5.615160176982405,3,1185 223 249 231 276 250 16 302 308 195,0.29627502 0.21050479 0.050512381 0.049714942 0.040585518 0.034204993 0.021074232 0.016497714 0.015811425 0.015111026,0,4,D_V_43022,D,V,43022,chck_100M
68,6705,"misfire:2:24:the new and improved factory farm map, created by food and water watch, uses col",2,"the new and improved factory farm map, created by food and water watch, uses col",51907,2512,28,17,43,26,6705,40,71,0.08785447478294373,0.0017251159297302365,50.926707746929154,100,87 4640 212 5474 394 1835 661 13014 1177 9382,0.024979232 0.024239419 0.023167364 0.019198801 0.018408943 0.017743343 0.013515478 0.012525645 0.012088715 0.01198479,0,4,D_V_43022,D,V,43022,chck_100M
36,7537,misfire:3:5:the map project was initiated at the university of oregon and its growth and suc,3,the map project was initiated at the university of oregon and its growth and suc,20958,5534,28,16,30,18,7537,26,50,0.0353369377553463,0.00524118123576045,6.742170546258397,33,12388 15472 3616 2170 2562 11158 8032 13058 1503 11884,0.08052212 0.055991516 0.050499141 0.040492967 0.038350333 0.036712218 0.029398581 0.025436528 0.0248581 0.02390847,0,0,D_V_43022,D,V,43022,chck_100M
37,731,misfire:3:6:the map project was initiated at the university of oregon and its growth and suc,3,the map project was initiated at the university of oregon and its growth and suc,20958,5534,28,16,30,18,731,26,50,0.22099357843399048,0.009253542870283127,23.88205053263333,13,231 310 302 250 412 315 862 6912 276 388,0.17883419 0.16073963 0.14533849 0.02962631 0.026264757 0.025984026 0.022564251 0.021517122 0.019162344 0.01741601,0,3,D_V_43022,D,V,43022,chck_100M
50,3362,"misfire:4:0:in medieval europe prostitution was licensed and regulated by law, but by the 16",4,"in medieval europe prostitution was licensed and regulated by law, but by the 16",52596,1140,29,12,49,27,3362,45,78,0.6914699673652649,0.00017203344032168388,4019.3927766153547,264,1591 14657 1295 8639 10427 6478 2438 335 2498 2414,0.68943805 0.018898739 0.0081218146 0.0076298113 0.0067123193 0.0064453692 0.0052434825 0.0050626532 0.0047023478 0.0046511376,1,1,D_V_43022,D,V,43022,chck_100M
72,3861,"misfire:4:22:in medieval europe prostitution was licensed and regulated by law, but by the 16",4,"in medieval europe prostitution was licensed and regulated by law, but by the 16",52596,1140,29,12,49,27,3861,45,78,0.30003392696380615,2.1423582438728772e-05,14004.843859419876,817,2562 2992 3339 7601 6840 7189 10289 2951 6527 12055,0.29806089 0.17872103 0.061483532 0.032202307 0.031650551 0.01874527 0.015449377 0.011229086 0.0082319304 0.008186101,1,1,D_V_43022,D,V,43022,chck_100M
44,10571,"misfire:5:0:if you are not a smoker, you should avoid people who smokes because research fro",5,"if you are not a smoker, you should avoid people who smokes because research fro",30744,9419,31,18,43,31,10571,37,76,0.027054766193032265,0.0014924786519259214,18.127405814562444,105,1877 3483 2203 688 3558 959 4148 1197 9880 308,0.05651905 0.040863451 0.039512988 0.034928937 0.033078786 0.023349201 0.018622903 0.018240182 0.018161133 0.016080225,0,1,D_V_43022,D,V,43022,chck_100M
66,1799,"misfire:5:22:if you are not a smoker, you should avoid people who smokes because research fro",5,"if you are not a smoker, you should avoid people who smokes because research fro",30744,9419,31,18,43,31,1799,37,76,0.4619644284248352,0.0014775090385228395,312.66436710714856,70,3465 394 13165 202 4008 1050 6446 1142 278 522,0.37473053 0.039872795 0.0376263 0.02988819 0.018283356 0.017159186 0.016986761 0.011075719 0.0069342074 0.0068103448,1,3,D_V_43022,D,V,43022,chck_100M
66,644,"misfire:6:4:three task forces, that were created in the wake of the comprehensive assessment",6,"three task forces, that were created in the wake of the comprehensive assessment",23495,3910,39,19,61,37,644,52,100,0.8891141414642334,0.004076075740158558,218.12993627779036,11,231 412 1410 276 315 250 1733 765 253 4640,0.81912458 0.038017977 0.025080798 0.024638422 0.016784726 0.013964707 0.010120618 0.0063705021 0.0042247674 0.0041374816,1,4,D_V_43022,D,V,43022,chck_100M
