arm,checkpoint,seed,role,probe_family,probe_id,effect_no_all_relevant_updates,effect_no_initial_qbox,effect_no_last_relevant_update,entity_type,irrelevant_ops,item_index,margin_full,margin_no_all_relevant_updates,margin_no_initial_qbox,margin_no_last_relevant_update,prefix_words_full,query_box,relevant_updates,reported_numops,stale_idx,total_ops,uid
D_R_43122,chck_80M,43122,R,entity_gold_stale_cue_ablation,entityabl:0:regular_2_ops:7,-16.80904821678996,5.837575703859329,-1.5327990651130676,regular,1,7,6.050237715244293,-10.758810501545668,11.887813419103622,4.517438650131226,89,0,2,2,1,3,regular_2_ops
D_R_43122,chck_80M,43122,R,entity_gold_stale_cue_ablation,entityabl:1000:move_contents_3_ops:54,-3.9026002883911133,-0.0987091064453125,-0.34189510345458984,move_contents,5,54,1.4652376174926758,-2.4373626708984375,1.3665285110473633,1.123342514038086,136,5,3,3,1,8,move_contents_3_ops
D_R_43122,chck_80M,43122,R,entity_gold_stale_cue_ablation,entityabl:1001:move_contents_3_ops:56,-16.712137281894684,-0.09069442749023438,-1.3242015838623047,move_contents,5,56,2.8235998153686523,-13.888537466526031,2.732905387878418,1.4993982315063477,111,2,3,3,1,8,move_contents_3_ops
D_R_43122,chck_80M,43122,R,entity_gold_stale_cue_ablation,entityabl:1002:move_contents_3_ops:71,-8.237377882003784,-0.10151863098144531,0.2336292266845703,move_contents,5,71,-0.4384584426879883,-8.675836324691772,-0.5399770736694336,-0.20482921600341797,134,5,3,3,1,8,move_contents_3_ops
D_R_43122,chck_80M,43122,R,entity_gold_stale_cue_ablation,entityabl:1003:move_contents_3_ops:78,-1.2170343399047852,-0.5858373641967773,0.22881507873535156,move_contents,5,78,0.9714860916137695,-0.24554824829101562,0.3856487274169922,1.200301170349121,119,2,3,3,1,8,move_contents_3_ops
D_R_43122,chck_80M,43122,R,entity_gold_stale_cue_ablation,entityabl:1004:move_contents_3_ops:91,-4.724396705627441,0.3271470069885254,-2.74896240234375,move_contents,5,91,1.3877544403076172,-3.336642265319824,1.7149014472961426,-1.3612079620361328,124,2,3,3,1,8,move_contents_3_ops
D_R_43122,chck_80M,43122,R,entity_gold_stale_cue_ablation,entityabl:1005:move_contents_3_ops:97,-1.4920561760663986,10.276690572500229,-1.5330061167478561,move_contents,7,97,-1.149376004934311,-2.6414321810007095,9.127314567565918,-2.682382121682167,149,4,2,3,1,9,move_contents_3_ops
D_R_43122,chck_80M,43122,R,entity_gold_stale_cue_ablation,entityabl:1006:move_contents_3_ops:108,-1.3025741577148438,0.2859516143798828,-0.5989875793457031,move_contents,6,108,2.6573991775512695,1.3548250198364258,2.9433507919311523,2.0584115982055664,143,0,3,3,1,9,move_contents_3_ops
D_R_43122,chck_80M,43122,R,entity_gold_stale_cue_ablation,entityabl:1007:move_contents_3_ops:109,0.27196311950683594,1.0393457412719727,0.16833257675170898,move_contents,7,109,-3.4014415740966797,-3.1294784545898438,-2.362095832824707,-3.2331089973449707,119,4,2,3,1,9,move_contents_3_ops
D_R_43122,chck_80M,43122,R,entity_gold_stale_cue_ablation,entityabl:1008:move_contents_3_ops:111,-0.8550491333007812,1.8333125114440918,0.10540628433227539,move_contents,7,111,-3.1963248252868652,-4.0513739585876465,-1.3630123138427734,-3.09091854095459,130,0,2,3,1,9,move_contents_3_ops
