arm,checkpoint,seed,role,probe_family,probe_id,token_class,gain,pair_id,rewrite_token_len,rewrite_words,source_token_len,source_words,true_source_nll,unrelated_source_nll
D_C_43022,chck_80M,43022,C,heldout_rewrite_content_conditioning,rewritecond:0:0:compact:frontier_consolidation_fwcompact_medium_006297,nonoverlap,1.4274096488952637,compact:frontier_consolidation_fwcompact_medium_006297,31,20,60,43,4.303201198577881,5.7306108474731445
D_C_43022,chck_80M,43022,C,heldout_rewrite_content_conditioning,rewritecond:0:26:compact:frontier_consolidation_fwcompact_medium_006297,nonoverlap,-0.627039909362793,compact:frontier_consolidation_fwcompact_medium_006297,31,20,60,43,4.384206295013428,3.7571663856506348
D_C_43022,chck_80M,43022,C,heldout_rewrite_content_conditioning,rewritecond:0:28:compact:frontier_consolidation_fwcompact_medium_006297,overlap,-1.5017402172088623,compact:frontier_consolidation_fwcompact_medium_006297,31,20,60,43,4.442786693572998,2.9410464763641357
D_C_43022,chck_80M,43022,C,heldout_rewrite_content_conditioning,rewritecond:0:3:compact:frontier_consolidation_fwcompact_medium_006297,overlap,7.8438401222229,compact:frontier_consolidation_fwcompact_medium_006297,31,20,60,43,0.02743053436279297,7.871270656585693
D_C_43022,chck_80M,43022,C,heldout_rewrite_content_conditioning,rewritecond:1000:10:compact:frontier_consolidation_fwcompact_expansion_020154,overlap,2.7399325370788574,compact:frontier_consolidation_fwcompact_expansion_020154,12,9,17,12,7.775892734527588,10.515825271606445
D_C_43022,chck_80M,43022,C,heldout_rewrite_content_conditioning,rewritecond:1000:1:compact:frontier_consolidation_fwcompact_expansion_020154,overlap,14.092028588056564,compact:frontier_consolidation_fwcompact_expansion_020154,12,9,17,12,0.19459250569343567,14.28662109375
D_C_43022,chck_80M,43022,C,heldout_rewrite_content_conditioning,rewritecond:1000:4:compact:frontier_consolidation_fwcompact_expansion_020154,nonoverlap,2.35939359664917,compact:frontier_consolidation_fwcompact_expansion_020154,12,9,17,12,6.721699237823486,9.081092834472656
D_C_43022,chck_80M,43022,C,heldout_rewrite_content_conditioning,rewritecond:1000:8:compact:frontier_consolidation_fwcompact_expansion_020154,nonoverlap,-1.1798628568649292,compact:frontier_consolidation_fwcompact_expansion_020154,12,9,17,12,3.1537513732910156,1.9738885164260864
D_C_43022,chck_80M,43022,C,heldout_rewrite_content_conditioning,rewritecond:1001:11:compact:frontier_consolidation_fwcompact_expansion_020244,nonoverlap,-0.931704044342041,compact:frontier_consolidation_fwcompact_expansion_020244,14,10,17,10,7.573996067047119,6.642292022705078
D_C_43022,chck_80M,43022,C,heldout_rewrite_content_conditioning,rewritecond:1001:12:compact:frontier_consolidation_fwcompact_expansion_020244,overlap,1.2872633934020996,compact:frontier_consolidation_fwcompact_expansion_020244,14,10,17,10,4.516724109649658,5.803987503051758
D_C_43022,chck_80M,43022,C,heldout_rewrite_content_conditioning,rewritecond:1001:1:compact:frontier_consolidation_fwcompact_expansion_020244,overlap,3.7274532970041037,compact:frontier_consolidation_fwcompact_expansion_020244,14,10,17,10,0.031006986275315285,3.758460283279419
D_C_43022,chck_80M,43022,C,heldout_rewrite_content_conditioning,rewritecond:1001:8:compact:frontier_consolidation_fwcompact_expansion_020244,nonoverlap,3.7143001556396484,compact:frontier_consolidation_fwcompact_expansion_020244,14,10,17,10,5.9830121994018555,9.697312355041504
D_C_43022,chck_80M,43022,C,heldout_rewrite_content_conditioning,rewritecond:1002:0:compact:frontier_consolidation_fwcompact_expansion_020303,overlap,-3.708521395921707,compact:frontier_consolidation_fwcompact_expansion_020303,20,12,20,11,4.147235870361328,0.43871447443962097
D_C_43022,chck_80M,43022,C,heldout_rewrite_content_conditioning,rewritecond:1002:18:compact:frontier_consolidation_fwcompact_expansion_020303,overlap,3.159690871834755,compact:frontier_consolidation_fwcompact_expansion_020303,20,12,20,11,0.09499023854732513,3.25468111038208
D_C_43022,chck_80M,43022,C,heldout_rewrite_content_conditioning,rewritecond:1003:0:compact:frontier_consolidation_fwcompact_expansion_020376,nonoverlap,-0.8502941131591797,compact:frontier_consolidation_fwcompact_expansion_020376,9,7,16,12,6.789486885070801,5.939192771911621
D_C_43022,chck_80M,43022,C,heldout_rewrite_content_conditioning,rewritecond:1003:2:compact:frontier_consolidation_fwcompact_expansion_020376,overlap,9.953306436538696,compact:frontier_consolidation_fwcompact_expansion_020376,9,7,16,12,0.3330647945404053,10.286371231079102
D_C_43022,chck_80M,43022,C,heldout_rewrite_content_conditioning,rewritecond:1003:4:compact:frontier_consolidation_fwcompact_expansion_020376,overlap,6.8584345281124115,compact:frontier_consolidation_fwcompact_expansion_020376,9,7,16,12,0.21218696236610413,7.070621490478516
D_C_43022,chck_80M,43022,C,heldout_rewrite_content_conditioning,rewritecond:1003:7:compact:frontier_consolidation_fwcompact_expansion_020376,nonoverlap,0.6631412506103516,compact:frontier_consolidation_fwcompact_expansion_020376,9,7,16,12,7.427894592285156,8.091035842895508
D_C_43022,chck_80M,43022,C,heldout_rewrite_content_conditioning,rewritecond:1004:0:compact:frontier_consolidation_fwcompact_expansion_020429,nonoverlap,6.385723114013672,compact:frontier_consolidation_fwcompact_expansion_020429,9,6,12,10,7.643207550048828,14.0289306640625
D_C_43022,chck_80M,43022,C,heldout_rewrite_content_conditioning,rewritecond:1004:2:compact:frontier_consolidation_fwcompact_expansion_020429,overlap,7.255195111036301,compact:frontier_consolidation_fwcompact_expansion_020429,9,6,12,10,0.2234530746936798,7.4786481857299805
D_C_43022,chck_80M,43022,C,heldout_rewrite_content_conditioning,rewritecond:1004:3:compact:frontier_consolidation_fwcompact_expansion_020429,nonoverlap,-1.3975133895874023,compact:frontier_consolidation_fwcompact_expansion_020429,9,6,12,10,9.675564765930176,8.278051376342773
D_C_43022,chck_80M,43022,C,heldout_rewrite_content_conditioning,rewritecond:1004:7:compact:frontier_consolidation_fwcompact_expansion_020429,overlap,2.6799192428588867,compact:frontier_consolidation_fwcompact_expansion_020429,9,6,12,10,3.8012027740478516,6.481122016906738
D_C_43022,chck_80M,43022,C,heldout_rewrite_content_conditioning,rewritecond:1005:10:compact:frontier_consolidation_fwcompact_expansion_020622,nonoverlap,1.5583293437957764,compact:frontier_consolidation_fwcompact_expansion_020622,12,8,17,13,3.274095296859741,4.832424640655518
D_C_43022,chck_80M,43022,C,heldout_rewrite_content_conditioning,rewritecond:1005:1:compact:frontier_consolidation_fwcompact_expansion_020622,nonoverlap,0.44125866889953613,compact:frontier_consolidation_fwcompact_expansion_020622,12,8,17,13,2.304227113723755,2.745485782623291
D_C_43022,chck_80M,43022,C,heldout_rewrite_content_conditioning,rewritecond:1005:3:compact:frontier_consolidation_fwcompact_expansion_020622,overlap,6.341100573539734,compact:frontier_consolidation_fwcompact_expansion_020622,12,8,17,13,1.8518925905227661,8.1929931640625
D_C_43022,chck_80M,43022,C,heldout_rewrite_content_conditioning,rewritecond:1005:8:compact:frontier_consolidation_fwcompact_expansion_020622,overlap,3.107623264193535,compact:frontier_consolidation_fwcompact_expansion_020622,12,8,17,13,0.1843441277742386,3.2919673919677734
D_C_43022,chck_80M,43022,C,heldout_rewrite_content_conditioning,rewritecond:1006:0:compact:frontier_consolidation_fwcompact_expansion_020653,overlap,12.652322351932526,compact:frontier_consolidation_fwcompact_expansion_020653,23,14,22,14,0.3837084174156189,13.036030769348145
D_C_43022,chck_80M,43022,C,heldout_rewrite_content_conditioning,rewritecond:1006:16:compact:frontier_consolidation_fwcompact_expansion_020653,overlap,9.66529193520546,compact:frontier_consolidation_fwcompact_expansion_020653,23,14,22,14,0.23763450980186462,9.902926445007324
D_C_43022,chck_80M,43022,C,heldout_rewrite_content_conditioning,rewritecond:1007:1:compact:frontier_consolidation_fwcompact_expansion_020686,overlap,-3.645491600036621,compact:frontier_consolidation_fwcompact_expansion_020686,18,8,24,13,12.81866455078125,9.173172950744629
D_C_43022,chck_80M,43022,C,heldout_rewrite_content_conditioning,rewritecond:1007:2:compact:frontier_consolidation_fwcompact_expansion_020686,overlap,-0.6201000213623047,compact:frontier_consolidation_fwcompact_expansion_020686,18,8,24,13,13.96084976196289,13.340749740600586
D_C_43022,chck_80M,43022,C,heldout_rewrite_content_conditioning,rewritecond:1007:3:compact:frontier_consolidation_fwcompact_expansion_020686,nonoverlap,-0.6056394577026367,compact:frontier_consolidation_fwcompact_expansion_020686,18,8,24,13,12.157646179199219,11.552006721496582
D_C_43022,chck_80M,43022,C,heldout_rewrite_content_conditioning,rewritecond:1007:4:compact:frontier_consolidation_fwcompact_expansion_020686,nonoverlap,0.1520986557006836,compact:frontier_consolidation_fwcompact_expansion_020686,18,8,24,13,7.166262626647949,7.318361282348633
D_C_43022,chck_80M,43022,C,heldout_rewrite_content_conditioning,rewritecond:1008:0:compact:frontier_consolidation_fwcompact_expansion_020751,nonoverlap,2.611424446105957,compact:frontier_consolidation_fwcompact_expansion_020751,17,11,18,12,4.285439491271973,6.89686393737793
D_C_43022,chck_80M,43022,C,heldout_rewrite_content_conditioning,rewritecond:1008:15:compact:frontier_consolidation_fwcompact_expansion_020751,overlap,9.315046288073063,compact:frontier_consolidation_fwcompact_expansion_020751,17,11,18,12,0.11577608436346054,9.430822372436523
D_C_43022,chck_80M,43022,C,heldout_rewrite_content_conditioning,rewritecond:1008:4:compact:frontier_consolidation_fwcompact_expansion_020751,overlap,7.788465298712254,compact:frontier_consolidation_fwcompact_expansion_020751,17,11,18,12,0.0483986958861351,7.836863994598389
D_C_43022,chck_80M,43022,C,heldout_rewrite_content_conditioning,rewritecond:1009:0:compact:frontier_consolidation_fwcompact_expansion_020811,nonoverlap,3.432371139526367,compact:frontier_consolidation_fwcompact_expansion_020811,8,7,16,15,8.849264144897461,12.281635284423828
D_C_43022,chck_80M,43022,C,heldout_rewrite_content_conditioning,rewritecond:1009:3:compact:frontier_consolidation_fwcompact_expansion_020811,overlap,2.271172523498535,compact:frontier_consolidation_fwcompact_expansion_020811,8,7,16,15,8.518763542175293,10.789936065673828
D_C_43022,chck_80M,43022,C,heldout_rewrite_content_conditioning,rewritecond:1009:5:compact:frontier_consolidation_fwcompact_expansion_020811,nonoverlap,1.291332721710205,compact:frontier_consolidation_fwcompact_expansion_020811,8,7,16,15,4.4546027183532715,5.745935440063477
D_C_43022,chck_80M,43022,C,heldout_rewrite_content_conditioning,rewritecond:1009:6:compact:frontier_consolidation_fwcompact_expansion_020811,overlap,1.6850166320800781,compact:frontier_consolidation_fwcompact_expansion_020811,8,7,16,15,8.131891250610352,9.81690788269043
D_C_43022,chck_80M,43022,C,heldout_rewrite_content_conditioning,rewritecond:100:0:compact:frontier_consolidation_fwcompact_medium_034265,nonoverlap,4.513093948364258,compact:frontier_consolidation_fwcompact_medium_034265,9,5,17,11,10.40734577178955,14.920439720153809
D_C_43022,chck_80M,43022,C,heldout_rewrite_content_conditioning,rewritecond:100:1:compact:frontier_consolidation_fwcompact_medium_034265,overlap,3.824413299560547,compact:frontier_consolidation_fwcompact_medium_034265,9,5,17,11,4.213030815124512,8.037444114685059
D_C_43022,chck_80M,43022,C,heldout_rewrite_content_conditioning,rewritecond:100:3:compact:frontier_consolidation_fwcompact_medium_034265,nonoverlap,0.2209024429321289,compact:frontier_consolidation_fwcompact_medium_034265,9,5,17,11,8.152056694030762,8.37295913696289
D_C_43022,chck_80M,43022,C,heldout_rewrite_content_conditioning,rewritecond:100:7:compact:frontier_consolidation_fwcompact_medium_034265,overlap,10.31932932510972,compact:frontier_consolidation_fwcompact_medium_034265,9,5,17,11,0.06063741073012352,10.379966735839844
D_C_43022,chck_80M,43022,C,heldout_rewrite_content_conditioning,rewritecond:1010:0:compact:frontier_consolidation_fwcompact_expansion_020914,nonoverlap,-0.582545280456543,compact:frontier_consolidation_fwcompact_expansion_020914,8,4,15,11,10.81041431427002,10.227869033813477
D_C_43022,chck_80M,43022,C,heldout_rewrite_content_conditioning,rewritecond:1010:4:compact:frontier_consolidation_fwcompact_expansion_020914,nonoverlap,0.5300850868225098,compact:frontier_consolidation_fwcompact_expansion_020914,8,4,15,11,5.238648891448975,5.768733978271484
D_C_43022,chck_80M,43022,C,heldout_rewrite_content_conditioning,rewritecond:1010:5:compact:frontier_consolidation_fwcompact_expansion_020914,overlap,4.522765159606934,compact:frontier_consolidation_fwcompact_expansion_020914,8,4,15,11,5.546992301940918,10.069757461547852
D_C_43022,chck_80M,43022,C,heldout_rewrite_content_conditioning,rewritecond:1010:6:compact:frontier_consolidation_fwcompact_expansion_020914,overlap,7.187715947628021,compact:frontier_consolidation_fwcompact_expansion_020914,8,4,15,11,0.08929973840713501,7.277015686035156
D_C_43022,chck_80M,43022,C,heldout_rewrite_content_conditioning,rewritecond:1011:16:compact:frontier_consolidation_fwcompact_expansion_020955,nonoverlap,1.107428789138794,compact:frontier_consolidation_fwcompact_expansion_020955,22,13,41,25,1.4955286979675293,2.6029574871063232
D_C_43022,chck_80M,43022,C,heldout_rewrite_content_conditioning,rewritecond:1011:1:compact:frontier_consolidation_fwcompact_expansion_020955,overlap,8.555473402142525,compact:frontier_consolidation_fwcompact_expansion_020955,22,13,41,25,0.2045697420835495,8.760043144226074
D_C_43022,chck_80M,43022,C,heldout_rewrite_content_conditioning,rewritecond:1011:20:compact:frontier_consolidation_fwcompact_expansion_020955,overlap,4.866942912340164,compact:frontier_consolidation_fwcompact_expansion_020955,22,13,41,25,0.024767369031906128,4.89171028137207
D_C_43022,chck_80M,43022,C,heldout_rewrite_content_conditioning,rewritecond:1011:6:compact:frontier_consolidation_fwcompact_expansion_020955,nonoverlap,1.3691883087158203,compact:frontier_consolidation_fwcompact_expansion_020955,22,13,41,25,6.761129379272461,8.130317687988281
D_C_43022,chck_80M,43022,C,heldout_rewrite_content_conditioning,rewritecond:1012:0:compact:frontier_consolidation_fwcompact_expansion_020984,overlap,11.33037618175149,compact:frontier_consolidation_fwcompact_expansion_020984,20,14,21,14,0.0372137688100338,11.367589950561523
D_C_43022,chck_80M,43022,C,heldout_rewrite_content_conditioning,rewritecond:1012:18:compact:frontier_consolidation_fwcompact_expansion_020984,overlap,7.431798577308655,compact:frontier_consolidation_fwcompact_expansion_020984,20,14,21,14,0.6240819692611694,8.055880546569824
D_C_43022,chck_80M,43022,C,heldout_rewrite_content_conditioning,rewritecond:1012:8:compact:frontier_consolidation_fwcompact_expansion_020984,nonoverlap,4.149979114532471,compact:frontier_consolidation_fwcompact_expansion_020984,20,14,21,14,4.975179195404053,9.125158309936523
D_C_43022,chck_80M,43022,C,heldout_rewrite_content_conditioning,rewritecond:1013:0:compact:frontier_consolidation_fwcompact_expansion_021017,nonoverlap,-0.040425777435302734,compact:frontier_consolidation_fwcompact_expansion_021017,14,9,19,14,6.385251522064209,6.344825744628906
D_C_43022,chck_80M,43022,C,heldout_rewrite_content_conditioning,rewritecond:1013:12:compact:frontier_consolidation_fwcompact_expansion_021017,nonoverlap,-3.1596994400024414,compact:frontier_consolidation_fwcompact_expansion_021017,14,9,19,14,11.181715965270996,8.022016525268555
D_C_43022,chck_80M,43022,C,heldout_rewrite_content_conditioning,rewritecond:1013:2:compact:frontier_consolidation_fwcompact_expansion_021017,overlap,5.288322448730469,compact:frontier_consolidation_fwcompact_expansion_021017,14,9,19,14,4.471556663513184,9.759879112243652
D_C_43022,chck_80M,43022,C,heldout_rewrite_content_conditioning,rewritecond:1013:7:compact:frontier_consolidation_fwcompact_expansion_021017,overlap,0.6520967483520508,compact:frontier_consolidation_fwcompact_expansion_021017,14,9,19,14,7.48917293548584,8.14126968383789
D_C_43022,chck_80M,43022,C,heldout_rewrite_content_conditioning,rewritecond:1014:10:compact:frontier_consolidation_fwcompact_expansion_021360,nonoverlap,-0.0948939323425293,compact:frontier_consolidation_fwcompact_expansion_021360,16,13,19,15,4.4406938552856445,4.345799922943115
D_C_43022,chck_80M,43022,C,heldout_rewrite_content_conditioning,rewritecond:1014:11:compact:frontier_consolidation_fwcompact_expansion_021360,nonoverlap,-0.8579506874084473,compact:frontier_consolidation_fwcompact_expansion_021360,16,13,19,15,5.646939754486084,4.788989067077637
D_C_43022,chck_80M,43022,C,heldout_rewrite_content_conditioning,rewritecond:1014:14:compact:frontier_consolidation_fwcompact_expansion_021360,overlap,4.2218056954443455,compact:frontier_consolidation_fwcompact_expansion_021360,16,13,19,15,0.052794333547353745,4.274600028991699
D_C_43022,chck_80M,43022,C,heldout_rewrite_content_conditioning,rewritecond:1014:1:compact:frontier_consolidation_fwcompact_expansion_021360,overlap,9.516318574547768,compact:frontier_consolidation_fwcompact_expansion_021360,16,13,19,15,0.14046739041805267,9.65678596496582
