arm,checkpoint,seed,role,probe_family,probe_id,token_class,gain,pair_id,rewrite_token_len,rewrite_words,source_token_len,source_words,true_source_nll,unrelated_source_nll
D_C_43122,chck_80M,43122,C,heldout_rewrite_content_conditioning,rewritecond:0:0:compact:frontier_consolidation_fwcompact_medium_006297,nonoverlap,-0.2324962615966797,compact:frontier_consolidation_fwcompact_medium_006297,31,20,60,43,6.719728469848633,6.487232208251953
D_C_43122,chck_80M,43122,C,heldout_rewrite_content_conditioning,rewritecond:0:26:compact:frontier_consolidation_fwcompact_medium_006297,nonoverlap,1.120126724243164,compact:frontier_consolidation_fwcompact_medium_006297,31,20,60,43,3.016897201538086,4.13702392578125
D_C_43122,chck_80M,43122,C,heldout_rewrite_content_conditioning,rewritecond:0:28:compact:frontier_consolidation_fwcompact_medium_006297,overlap,-1.0843443870544434,compact:frontier_consolidation_fwcompact_medium_006297,31,20,60,43,4.750556468963623,3.6662120819091797
D_C_43122,chck_80M,43122,C,heldout_rewrite_content_conditioning,rewritecond:0:3:compact:frontier_consolidation_fwcompact_medium_006297,overlap,7.722691528499126,compact:frontier_consolidation_fwcompact_medium_006297,31,20,60,43,0.03181172162294388,7.75450325012207
D_C_43122,chck_80M,43122,C,heldout_rewrite_content_conditioning,rewritecond:1000:10:compact:frontier_consolidation_fwcompact_expansion_020154,overlap,4.033613681793213,compact:frontier_consolidation_fwcompact_expansion_020154,12,9,17,12,3.286334991455078,7.319948673248291
D_C_43122,chck_80M,43122,C,heldout_rewrite_content_conditioning,rewritecond:1000:1:compact:frontier_consolidation_fwcompact_expansion_020154,overlap,14.512434273958206,compact:frontier_consolidation_fwcompact_expansion_020154,12,9,17,12,0.18466350436210632,14.697097778320312
D_C_43122,chck_80M,43122,C,heldout_rewrite_content_conditioning,rewritecond:1000:4:compact:frontier_consolidation_fwcompact_expansion_020154,nonoverlap,1.5527839660644531,compact:frontier_consolidation_fwcompact_expansion_020154,12,9,17,12,5.8304948806762695,7.383278846740723
D_C_43122,chck_80M,43122,C,heldout_rewrite_content_conditioning,rewritecond:1000:8:compact:frontier_consolidation_fwcompact_expansion_020154,nonoverlap,-0.687719464302063,compact:frontier_consolidation_fwcompact_expansion_020154,12,9,17,12,1.7308841943740845,1.0431647300720215
D_C_43122,chck_80M,43122,C,heldout_rewrite_content_conditioning,rewritecond:1001:11:compact:frontier_consolidation_fwcompact_expansion_020244,nonoverlap,-1.0678930282592773,compact:frontier_consolidation_fwcompact_expansion_020244,14,10,17,10,12.446898460388184,11.379005432128906
D_C_43122,chck_80M,43122,C,heldout_rewrite_content_conditioning,rewritecond:1001:12:compact:frontier_consolidation_fwcompact_expansion_020244,overlap,4.510531187057495,compact:frontier_consolidation_fwcompact_expansion_020244,14,10,17,10,1.564875841140747,6.075407028198242
D_C_43122,chck_80M,43122,C,heldout_rewrite_content_conditioning,rewritecond:1001:1:compact:frontier_consolidation_fwcompact_expansion_020244,overlap,2.7865107469260693,compact:frontier_consolidation_fwcompact_expansion_020244,14,10,17,10,0.018734414130449295,2.8052451610565186
D_C_43122,chck_80M,43122,C,heldout_rewrite_content_conditioning,rewritecond:1001:8:compact:frontier_consolidation_fwcompact_expansion_020244,nonoverlap,0.4454612731933594,compact:frontier_consolidation_fwcompact_expansion_020244,14,10,17,10,9.44084358215332,9.88630485534668
D_C_43122,chck_80M,43122,C,heldout_rewrite_content_conditioning,rewritecond:1002:0:compact:frontier_consolidation_fwcompact_expansion_020303,overlap,-6.359208580106497,compact:frontier_consolidation_fwcompact_expansion_020303,20,12,20,11,6.402951717376709,0.04374313727021217
D_C_43122,chck_80M,43122,C,heldout_rewrite_content_conditioning,rewritecond:1002:18:compact:frontier_consolidation_fwcompact_expansion_020303,overlap,1.9684470780193806,compact:frontier_consolidation_fwcompact_expansion_020303,20,12,20,11,0.03387178108096123,2.002318859100342
D_C_43122,chck_80M,43122,C,heldout_rewrite_content_conditioning,rewritecond:1003:0:compact:frontier_consolidation_fwcompact_expansion_020376,nonoverlap,-0.6056909561157227,compact:frontier_consolidation_fwcompact_expansion_020376,9,7,16,12,7.210077285766602,6.604386329650879
D_C_43122,chck_80M,43122,C,heldout_rewrite_content_conditioning,rewritecond:1003:2:compact:frontier_consolidation_fwcompact_expansion_020376,overlap,11.47151917219162,compact:frontier_consolidation_fwcompact_expansion_020376,9,7,16,12,0.5622552037239075,12.033774375915527
D_C_43122,chck_80M,43122,C,heldout_rewrite_content_conditioning,rewritecond:1003:4:compact:frontier_consolidation_fwcompact_expansion_020376,overlap,7.687726855278015,compact:frontier_consolidation_fwcompact_expansion_020376,9,7,16,12,0.5742779970169067,8.262004852294922
D_C_43122,chck_80M,43122,C,heldout_rewrite_content_conditioning,rewritecond:1003:7:compact:frontier_consolidation_fwcompact_expansion_020376,nonoverlap,-0.8117027282714844,compact:frontier_consolidation_fwcompact_expansion_020376,9,7,16,12,9.305339813232422,8.493637084960938
D_C_43122,chck_80M,43122,C,heldout_rewrite_content_conditioning,rewritecond:1004:0:compact:frontier_consolidation_fwcompact_expansion_020429,nonoverlap,4.405008316040039,compact:frontier_consolidation_fwcompact_expansion_020429,9,6,12,10,8.524136543273926,12.929144859313965
D_C_43122,chck_80M,43122,C,heldout_rewrite_content_conditioning,rewritecond:1004:2:compact:frontier_consolidation_fwcompact_expansion_020429,overlap,6.942938938736916,compact:frontier_consolidation_fwcompact_expansion_020429,9,6,12,10,0.19593940675258636,7.138878345489502
D_C_43122,chck_80M,43122,C,heldout_rewrite_content_conditioning,rewritecond:1004:3:compact:frontier_consolidation_fwcompact_expansion_020429,nonoverlap,2.317819118499756,compact:frontier_consolidation_fwcompact_expansion_020429,9,6,12,10,5.744065761566162,8.061884880065918
D_C_43122,chck_80M,43122,C,heldout_rewrite_content_conditioning,rewritecond:1004:7:compact:frontier_consolidation_fwcompact_expansion_020429,overlap,1.9009437561035156,compact:frontier_consolidation_fwcompact_expansion_020429,9,6,12,10,4.749760627746582,6.650704383850098
D_C_43122,chck_80M,43122,C,heldout_rewrite_content_conditioning,rewritecond:1005:10:compact:frontier_consolidation_fwcompact_expansion_020622,nonoverlap,1.0282707214355469,compact:frontier_consolidation_fwcompact_expansion_020622,12,8,17,13,4.8520355224609375,5.880306243896484
D_C_43122,chck_80M,43122,C,heldout_rewrite_content_conditioning,rewritecond:1005:1:compact:frontier_consolidation_fwcompact_expansion_020622,nonoverlap,1.1252224445343018,compact:frontier_consolidation_fwcompact_expansion_020622,12,8,17,13,2.585294008255005,3.7105164527893066
D_C_43122,chck_80M,43122,C,heldout_rewrite_content_conditioning,rewritecond:1005:3:compact:frontier_consolidation_fwcompact_expansion_020622,overlap,7.079055994749069,compact:frontier_consolidation_fwcompact_expansion_020622,12,8,17,13,0.4560144245624542,7.535070419311523
D_C_43122,chck_80M,43122,C,heldout_rewrite_content_conditioning,rewritecond:1005:8:compact:frontier_consolidation_fwcompact_expansion_020622,overlap,4.439162790775299,compact:frontier_consolidation_fwcompact_expansion_020622,12,8,17,13,0.6819309592247009,5.12109375
D_C_43122,chck_80M,43122,C,heldout_rewrite_content_conditioning,rewritecond:1006:0:compact:frontier_consolidation_fwcompact_expansion_020653,overlap,9.831276178359985,compact:frontier_consolidation_fwcompact_expansion_020653,23,14,22,14,1.077228307723999,10.908504486083984
D_C_43122,chck_80M,43122,C,heldout_rewrite_content_conditioning,rewritecond:1006:16:compact:frontier_consolidation_fwcompact_expansion_020653,overlap,7.435642555356026,compact:frontier_consolidation_fwcompact_expansion_020653,23,14,22,14,0.07903306186199188,7.514675617218018
D_C_43122,chck_80M,43122,C,heldout_rewrite_content_conditioning,rewritecond:1007:1:compact:frontier_consolidation_fwcompact_expansion_020686,overlap,-3.782099723815918,compact:frontier_consolidation_fwcompact_expansion_020686,18,8,24,13,16.167800903320312,12.385701179504395
D_C_43122,chck_80M,43122,C,heldout_rewrite_content_conditioning,rewritecond:1007:2:compact:frontier_consolidation_fwcompact_expansion_020686,overlap,-3.3612842559814453,compact:frontier_consolidation_fwcompact_expansion_020686,18,8,24,13,16.19574546813965,12.834461212158203
D_C_43122,chck_80M,43122,C,heldout_rewrite_content_conditioning,rewritecond:1007:3:compact:frontier_consolidation_fwcompact_expansion_020686,nonoverlap,-1.7155752182006836,compact:frontier_consolidation_fwcompact_expansion_020686,18,8,24,13,13.844315528869629,12.128740310668945
D_C_43122,chck_80M,43122,C,heldout_rewrite_content_conditioning,rewritecond:1007:4:compact:frontier_consolidation_fwcompact_expansion_020686,nonoverlap,-0.5238037109375,compact:frontier_consolidation_fwcompact_expansion_020686,18,8,24,13,7.175863265991211,6.652059555053711
D_C_43122,chck_80M,43122,C,heldout_rewrite_content_conditioning,rewritecond:1008:0:compact:frontier_consolidation_fwcompact_expansion_020751,nonoverlap,3.907510995864868,compact:frontier_consolidation_fwcompact_expansion_020751,17,11,18,12,3.8048579692840576,7.712368965148926
D_C_43122,chck_80M,43122,C,heldout_rewrite_content_conditioning,rewritecond:1008:15:compact:frontier_consolidation_fwcompact_expansion_020751,overlap,10.2277255281806,compact:frontier_consolidation_fwcompact_expansion_020751,17,11,18,12,0.08271072059869766,10.310436248779297
D_C_43122,chck_80M,43122,C,heldout_rewrite_content_conditioning,rewritecond:1008:4:compact:frontier_consolidation_fwcompact_expansion_020751,overlap,8.035065166652203,compact:frontier_consolidation_fwcompact_expansion_020751,17,11,18,12,0.06397581845521927,8.099040985107422
D_C_43122,chck_80M,43122,C,heldout_rewrite_content_conditioning,rewritecond:1009:0:compact:frontier_consolidation_fwcompact_expansion_020811,nonoverlap,0.8621444702148438,compact:frontier_consolidation_fwcompact_expansion_020811,8,7,16,15,9.683765411376953,10.545909881591797
D_C_43122,chck_80M,43122,C,heldout_rewrite_content_conditioning,rewritecond:1009:3:compact:frontier_consolidation_fwcompact_expansion_020811,overlap,1.6295394897460938,compact:frontier_consolidation_fwcompact_expansion_020811,8,7,16,15,10.736035346984863,12.365574836730957
D_C_43122,chck_80M,43122,C,heldout_rewrite_content_conditioning,rewritecond:1009:5:compact:frontier_consolidation_fwcompact_expansion_020811,nonoverlap,-2.334351062774658,compact:frontier_consolidation_fwcompact_expansion_020811,8,7,16,15,7.18676233291626,4.852411270141602
D_C_43122,chck_80M,43122,C,heldout_rewrite_content_conditioning,rewritecond:1009:6:compact:frontier_consolidation_fwcompact_expansion_020811,overlap,4.897068023681641,compact:frontier_consolidation_fwcompact_expansion_020811,8,7,16,15,5.726106643676758,10.623174667358398
D_C_43122,chck_80M,43122,C,heldout_rewrite_content_conditioning,rewritecond:100:0:compact:frontier_consolidation_fwcompact_medium_034265,nonoverlap,7.487697601318359,compact:frontier_consolidation_fwcompact_medium_034265,9,5,17,11,7.598742485046387,15.086440086364746
D_C_43122,chck_80M,43122,C,heldout_rewrite_content_conditioning,rewritecond:100:1:compact:frontier_consolidation_fwcompact_medium_034265,overlap,4.388911247253418,compact:frontier_consolidation_fwcompact_medium_034265,9,5,17,11,9.18116283416748,13.570074081420898
D_C_43122,chck_80M,43122,C,heldout_rewrite_content_conditioning,rewritecond:100:3:compact:frontier_consolidation_fwcompact_medium_034265,nonoverlap,-1.7687397003173828,compact:frontier_consolidation_fwcompact_medium_034265,9,5,17,11,10.0839204788208,8.315180778503418
D_C_43122,chck_80M,43122,C,heldout_rewrite_content_conditioning,rewritecond:100:7:compact:frontier_consolidation_fwcompact_medium_034265,overlap,9.053521633148193,compact:frontier_consolidation_fwcompact_medium_034265,9,5,17,11,0.8055281639099121,9.859049797058105
