arm,checkpoint,seed,role,probe_family,probe_id,effect_no_all_relevant_updates,effect_no_initial_qbox,effect_no_last_relevant_update,entity_type,irrelevant_ops,item_index,margin_full,margin_no_all_relevant_updates,margin_no_initial_qbox,margin_no_last_relevant_update,prefix_words_full,query_box,relevant_updates,reported_numops,stale_idx,total_ops,uid
D_V_43122,chck_90M,43122,V,entity_gold_stale_cue_ablation,entityabl:0:regular_2_ops:7,-1.2949957847595215,-3.677567720413208,-0.9172863960266113,regular,1,7,10.907480478286743,9.612484693527222,7.229912757873535,9.990194082260132,89,0,2,2,1,3,regular_2_ops
D_V_43122,chck_90M,43122,V,entity_gold_stale_cue_ablation,entityabl:1000:move_contents_3_ops:54,-2.069000720977783,-0.6845579147338867,-0.7828769683837891,move_contents,5,54,-0.18567562103271484,-2.254676342010498,-0.8702335357666016,-0.9685525894165039,136,5,3,3,1,8,move_contents_3_ops
D_V_43122,chck_90M,43122,V,entity_gold_stale_cue_ablation,entityabl:1001:move_contents_3_ops:56,-9.107940673828125,-2.224928379058838,0.3700143098831177,move_contents,5,56,10.045171737670898,0.9372310638427734,7.8202433586120605,10.415186047554016,111,2,3,3,1,8,move_contents_3_ops
D_V_43122,chck_90M,43122,V,entity_gold_stale_cue_ablation,entityabl:1002:move_contents_3_ops:71,-3.657864570617676,-0.03270530700683594,0.05529022216796875,move_contents,5,71,-4.503686904907227,-8.161551475524902,-4.5363922119140625,-4.448396682739258,134,5,3,3,1,8,move_contents_3_ops
D_V_43122,chck_90M,43122,V,entity_gold_stale_cue_ablation,entityabl:1003:move_contents_3_ops:78,0.5200309753417969,-0.050423622131347656,0.19110965728759766,move_contents,5,78,-0.42841625213623047,0.0916147232055664,-0.4788398742675781,-0.2373065948486328,119,2,3,3,1,8,move_contents_3_ops
D_V_43122,chck_90M,43122,V,entity_gold_stale_cue_ablation,entityabl:1004:move_contents_3_ops:91,0.5227804183959961,-1.2500267028808594,0.989018440246582,move_contents,5,91,2.915943145751953,3.438723564147949,1.6659164428710938,3.904961585998535,124,2,3,3,1,8,move_contents_3_ops
D_V_43122,chck_90M,43122,V,entity_gold_stale_cue_ablation,entityabl:1005:move_contents_3_ops:97,-1.4230127334594727,0.2562699317932129,-1.2015345096588135,move_contents,7,97,10.000734806060791,8.577722072601318,10.257004737854004,8.799200296401978,149,4,2,3,1,9,move_contents_3_ops
D_V_43122,chck_90M,43122,V,entity_gold_stale_cue_ablation,entityabl:1006:move_contents_3_ops:108,-0.3038058280944824,0.17037534713745117,-0.7100338935852051,move_contents,6,108,3.6289572715759277,3.3251514434814453,3.799332618713379,2.9189233779907227,143,0,3,3,1,9,move_contents_3_ops
D_V_43122,chck_90M,43122,V,entity_gold_stale_cue_ablation,entityabl:1007:move_contents_3_ops:109,-0.8861184120178223,0.0413813591003418,-1.0339350700378418,move_contents,7,109,-2.2673144340515137,-3.153432846069336,-2.225933074951172,-3.3012495040893555,119,4,2,3,1,9,move_contents_3_ops
D_V_43122,chck_90M,43122,V,entity_gold_stale_cue_ablation,entityabl:1008:move_contents_3_ops:111,-0.5213689804077148,-0.0458674430847168,-0.22820186614990234,move_contents,7,111,-2.2300076484680176,-2.7513766288757324,-2.2758750915527344,-2.45820951461792,130,0,2,3,1,9,move_contents_3_ops
D_V_43122,chck_90M,43122,V,entity_gold_stale_cue_ablation,entityabl:1009:move_contents_3_ops:112,0.9006013870239258,-2.4065542221069336,-1.6063251495361328,move_contents,6,112,-0.9857378005981445,-0.08513641357421875,-3.392292022705078,-2.5920629501342773,128,2,3,3,1,9,move_contents_3_ops
D_V_43122,chck_90M,43122,V,entity_gold_stale_cue_ablation,entityabl:100:regular_2_ops:234,-0.32445716857910156,0.1227874755859375,-0.17421531677246094,regular,9,234,-2.689352035522461,-3.0138092041015625,-2.5665645599365234,-2.863567352294922,127,1,2,2,1,11,regular_2_ops
D_V_43122,chck_90M,43122,V,entity_gold_stale_cue_ablation,entityabl:1010:move_contents_3_ops:122,0.2474832534790039,0.3299522399902344,0.1524820327758789,move_contents,6,122,1.3726224899291992,1.6201057434082031,1.7025747299194336,1.5251045227050781,149,5,3,3,1,9,move_contents_3_ops
D_V_43122,chck_90M,43122,V,entity_gold_stale_cue_ablation,entityabl:1011:move_contents_3_ops:123,-0.5819787979125977,0.3776578903198242,0.12212085723876953,move_contents,7,123,-1.8617401123046875,-2.443718910217285,-1.4840822219848633,-1.739619255065918,127,4,2,3,1,9,move_contents_3_ops
D_V_43122,chck_90M,43122,V,entity_gold_stale_cue_ablation,entityabl:1012:move_contents_3_ops:127,-1.2383527755737305,-0.25383567810058594,-0.38538360595703125,move_contents,6,127,3.7561721801757812,2.517819404602051,3.5023365020751953,3.37078857421875,140,1,3,3,1,9,move_contents_3_ops
D_V_43122,chck_90M,43122,V,entity_gold_stale_cue_ablation,entityabl:1013:move_contents_3_ops:134,-1.709808349609375,0.08658981323242188,-0.5572128295898438,move_contents,6,134,0.26885318756103516,-1.4409551620483398,0.35544300079345703,-0.2883596420288086,145,5,3,3,1,9,move_contents_3_ops
D_V_43122,chck_90M,43122,V,entity_gold_stale_cue_ablation,entityabl:1014:move_contents_3_ops:140,-6.998926877975464,-0.07288885116577148,-6.6857335567474365,move_contents,7,140,6.847088575363159,-0.1518383026123047,6.774199724197388,0.16135501861572266,122,3,2,3,1,9,move_contents_3_ops
D_V_43122,chck_90M,43122,V,entity_gold_stale_cue_ablation,entityabl:1015:move_contents_3_ops:151,-18.448073387145996,-0.6008801460266113,-17.389376640319824,move_contents,7,151,14.811402320861816,-3.6366710662841797,14.210522174835205,-2.577974319458008,137,2,3,3,1,10,move_contents_3_ops
D_V_43122,chck_90M,43122,V,entity_gold_stale_cue_ablation,entityabl:1016:move_contents_3_ops:153,-2.028705596923828,-0.4581174850463867,0.31595897674560547,move_contents,7,153,2.6637020111083984,0.6349964141845703,2.2055845260620117,2.979660987854004,136,3,3,3,1,10,move_contents_3_ops
D_V_43122,chck_90M,43122,V,entity_gold_stale_cue_ablation,entityabl:1017:move_contents_3_ops:155,-0.41718006134033203,-0.5030765533447266,-0.2473459243774414,move_contents,7,155,3.340433120727539,2.923253059387207,2.8373565673828125,3.0930871963500977,133,2,3,3,1,10,move_contents_3_ops
D_V_43122,chck_90M,43122,V,entity_gold_stale_cue_ablation,entityabl:1018:move_contents_3_ops:157,0.8948755264282227,-3.11712646484375,-1.1477079391479492,move_contents,7,157,-2.2916698455810547,-1.396794319152832,-5.408796310424805,-3.439377784729004,152,2,3,3,1,10,move_contents_3_ops
D_V_43122,chck_90M,43122,V,entity_gold_stale_cue_ablation,entityabl:1019:move_contents_3_ops:158,-1.651764154434204,-0.049266815185546875,0.36876559257507324,move_contents,8,158,11.160449981689453,9.508685827255249,11.111183166503906,11.529215574264526,158,4,2,3,1,10,move_contents_3_ops
D_V_43122,chck_90M,43122,V,entity_gold_stale_cue_ablation,entityabl:101:regular_2_ops:237,-0.08360052108764648,0.04245185852050781,-0.17654037475585938,regular,9,237,-0.03942584991455078,-0.12302637100219727,0.0030260086059570312,-0.21596622467041016,130,6,2,2,1,11,regular_2_ops
D_V_43122,chck_90M,43122,V,entity_gold_stale_cue_ablation,entityabl:1020:move_contents_3_ops:161,-0.8302125930786133,0.049660682678222656,-0.247894287109375,move_contents,8,161,-1.5652589797973633,-2.3954715728759766,-1.5155982971191406,-1.8131532669067383,125,4,2,3,1,10,move_contents_3_ops
D_V_43122,chck_90M,43122,V,entity_gold_stale_cue_ablation,entityabl:1021:move_contents_3_ops:169,-5.60555362701416,0.6660223007202148,-5.941439628601074,move_contents,8,169,7.372370719909668,1.7668170928955078,8.038393020629883,1.4309310913085938,137,2,2,3,1,10,move_contents_3_ops
D_V_43122,chck_90M,43122,V,entity_gold_stale_cue_ablation,entityabl:1022:move_contents_3_ops:175,-1.0010747909545898,0.5110254287719727,-0.9123716354370117,move_contents,7,175,-2.8681411743164062,-3.869215965270996,-2.3571157455444336,-3.780512809753418,139,2,3,3,1,10,move_contents_3_ops
D_V_43122,chck_90M,43122,V,entity_gold_stale_cue_ablation,entityabl:1023:move_contents_3_ops:181,-5.043638706207275,0.43787527084350586,-4.556440830230713,move_contents,8,181,4.015688419342041,-1.0279502868652344,4.453563690185547,-0.5407524108886719,131,3,2,3,1,10,move_contents_3_ops
D_V_43122,chck_90M,43122,V,entity_gold_stale_cue_ablation,entityabl:1024:move_contents_3_ops:185,-2.7726218700408936,-0.14685773849487305,-0.7357363700866699,move_contents,7,185,4.51433801651001,1.7417161464691162,4.367480278015137,3.77860164642334,142,4,3,3,1,10,move_contents_3_ops
D_V_43122,chck_90M,43122,V,entity_gold_stale_cue_ablation,entityabl:1025:move_contents_3_ops:191,-1.2438135147094727,0.12028026580810547,2.5054235458374023,move_contents,8,191,-0.6020650863647461,-1.8458786010742188,-0.4817848205566406,1.9033584594726562,125,0,2,3,1,10,move_contents_3_ops
D_V_43122,chck_90M,43122,V,entity_gold_stale_cue_ablation,entityabl:1026:move_contents_3_ops:192,-10.031855583190918,-1.0263433456420898,-6.51896333694458,move_contents,7,192,2.6969590187072754,-7.334896564483643,1.6706156730651855,-3.8220043182373047,146,6,3,3,1,10,move_contents_3_ops
D_V_43122,chck_90M,43122,V,entity_gold_stale_cue_ablation,entityabl:1027:move_contents_3_ops:193,0.8993549346923828,-1.7240238189697266,0.8303298950195312,move_contents,7,193,-2.675149917602539,-1.7757949829101562,-4.399173736572266,-1.8448200225830078,137,2,3,3,1,10,move_contents_3_ops
D_V_43122,chck_90M,43122,V,entity_gold_stale_cue_ablation,entityabl:1028:move_contents_3_ops:197,-0.40750694274902344,0.04131507873535156,-0.6304945945739746,move_contents,8,197,-4.192829132080078,-4.600336074829102,-4.151514053344727,-4.823323726654053,136,0,2,3,1,10,move_contents_3_ops
D_V_43122,chck_90M,43122,V,entity_gold_stale_cue_ablation,entityabl:1029:move_contents_3_ops:205,-4.205545425415039,-0.28449058532714844,-3.6307029724121094,move_contents,7,205,6.270998001098633,2.0654525756835938,5.986507415771484,2.6402950286865234,149,6,3,3,1,10,move_contents_3_ops
