arm,checkpoint,seed,role,probe_family,probe_id,effect_no_all_relevant_updates,effect_no_initial_qbox,effect_no_last_relevant_update,entity_type,irrelevant_ops,item_index,margin_full,margin_no_all_relevant_updates,margin_no_initial_qbox,margin_no_last_relevant_update,prefix_words_full,query_box,relevant_updates,reported_numops,stale_idx,total_ops,uid
D_R_43122,chck_90M,43122,R,entity_gold_stale_cue_ablation,entityabl:0:regular_2_ops:7,-21.540145246312022,5.121137909591198,-1.3839121982455254,regular,1,7,6.082085467875004,-15.458059778437018,11.203223377466202,4.6981732696294785,89,0,2,2,1,3,regular_2_ops
D_R_43122,chck_90M,43122,R,entity_gold_stale_cue_ablation,entityabl:1000:move_contents_3_ops:54,-4.446064472198486,-0.10557937622070312,0.03270435333251953,move_contents,5,54,1.6671524047851562,-2.77891206741333,1.5615730285644531,1.6998567581176758,136,5,3,3,1,8,move_contents_3_ops
D_R_43122,chck_90M,43122,R,entity_gold_stale_cue_ablation,entityabl:1001:move_contents_3_ops:56,-17.08879265189171,-0.6071128845214844,-1.6875581741333008,move_contents,5,56,2.609166145324707,-14.479626506567001,2.0020532608032227,0.9216079711914062,111,2,3,3,1,8,move_contents_3_ops
D_R_43122,chck_90M,43122,R,entity_gold_stale_cue_ablation,entityabl:1002:move_contents_3_ops:71,-10.013439953327179,0.01680278778076172,0.4283609390258789,move_contents,5,71,0.675440788269043,-9.337999165058136,0.6922435760498047,1.1038017272949219,134,5,3,3,1,8,move_contents_3_ops
D_R_43122,chck_90M,43122,R,entity_gold_stale_cue_ablation,entityabl:1003:move_contents_3_ops:78,-0.7954597473144531,-0.5276498794555664,0.42455291748046875,move_contents,5,78,-0.12684059143066406,-0.9223003387451172,-0.6544904708862305,0.2977123260498047,119,2,3,3,1,8,move_contents_3_ops
D_R_43122,chck_90M,43122,R,entity_gold_stale_cue_ablation,entityabl:1004:move_contents_3_ops:91,-4.892251014709473,-0.08658504486083984,-2.113269805908203,move_contents,5,91,2.2131214141845703,-2.6791296005249023,2.1265363693237305,0.09985160827636719,124,2,3,3,1,8,move_contents_3_ops
D_R_43122,chck_90M,43122,R,entity_gold_stale_cue_ablation,entityabl:1005:move_contents_3_ops:97,-1.8705627769231796,8.833890318870544,-2.116251066327095,move_contents,7,97,0.32570767402648926,-1.5448551028966904,9.159597992897034,-1.7905433923006058,149,4,2,3,1,9,move_contents_3_ops
D_R_43122,chck_90M,43122,R,entity_gold_stale_cue_ablation,entityabl:1006:move_contents_3_ops:108,-1.3876409530639648,0.31987762451171875,-0.8374929428100586,move_contents,6,108,2.091099739074707,0.7034587860107422,2.410977363586426,1.2536067962646484,143,0,3,3,1,9,move_contents_3_ops
D_R_43122,chck_90M,43122,R,entity_gold_stale_cue_ablation,entityabl:1007:move_contents_3_ops:109,0.41388511657714844,0.6658086776733398,0.06374263763427734,move_contents,7,109,-3.424910545349121,-3.0110254287719727,-2.7591018676757812,-3.3611679077148438,119,4,2,3,1,9,move_contents_3_ops
D_R_43122,chck_90M,43122,R,entity_gold_stale_cue_ablation,entityabl:1008:move_contents_3_ops:111,-0.678685188293457,1.257516860961914,0.0724945068359375,move_contents,7,111,-2.5078392028808594,-3.1865243911743164,-1.2503223419189453,-2.435344696044922,130,0,2,3,1,9,move_contents_3_ops
D_R_43122,chck_90M,43122,R,entity_gold_stale_cue_ablation,entityabl:1009:move_contents_3_ops:112,-6.382129371166229,3.98677921295166,-0.6450045108795166,move_contents,6,112,-9.83118200302124,-16.21331137418747,-5.84440279006958,-10.476186513900757,128,2,3,3,1,9,move_contents_3_ops
D_R_43122,chck_90M,43122,R,entity_gold_stale_cue_ablation,entityabl:100:regular_2_ops:234,-2.773010730743408,0.38448143005371094,0.1350717544555664,regular,9,234,-4.017499923706055,-6.790510654449463,-3.6330184936523438,-3.8824281692504883,127,1,2,2,1,11,regular_2_ops
D_R_43122,chck_90M,43122,R,entity_gold_stale_cue_ablation,entityabl:1010:move_contents_3_ops:122,-1.312307357788086,0.7988433837890625,0.5526533126831055,move_contents,6,122,0.9892549514770508,-0.32305240631103516,1.7880983352661133,1.5419082641601562,149,5,3,3,1,9,move_contents_3_ops
D_R_43122,chck_90M,43122,R,entity_gold_stale_cue_ablation,entityabl:1011:move_contents_3_ops:123,-2.027266025543213,1.0095186233520508,-0.08973217010498047,move_contents,7,123,-4.7703704833984375,-6.79763650894165,-3.7608518600463867,-4.860102653503418,127,4,2,3,1,9,move_contents_3_ops
D_R_43122,chck_90M,43122,R,entity_gold_stale_cue_ablation,entityabl:1012:move_contents_3_ops:127,-8.110527753829956,-1.6201913356781006,-2.634528398513794,move_contents,6,127,8.955631017684937,0.8451032638549805,7.335439682006836,6.321102619171143,140,1,3,3,1,9,move_contents_3_ops
D_R_43122,chck_90M,43122,R,entity_gold_stale_cue_ablation,entityabl:1013:move_contents_3_ops:134,-3.3162331581115723,0.31355857849121094,0.9109783172607422,move_contents,6,134,1.9466733932495117,-1.3695597648620605,2.2602319717407227,2.857651710510254,145,5,3,3,1,9,move_contents_3_ops
D_R_43122,chck_90M,43122,R,entity_gold_stale_cue_ablation,entityabl:1014:move_contents_3_ops:140,-1.7712030410766602,1.8856353759765625,-2.147481918334961,move_contents,7,140,-2.2560815811157227,-4.027284622192383,-0.37044620513916016,-4.403563499450684,122,3,2,3,1,9,move_contents_3_ops
D_R_43122,chck_90M,43122,R,entity_gold_stale_cue_ablation,entityabl:1015:move_contents_3_ops:151,-10.916816711425781,0.7293639183044434,-5.242830753326416,move_contents,7,151,3.5040087699890137,-7.412807941436768,4.233372688293457,-1.7388219833374023,137,2,3,3,1,10,move_contents_3_ops
D_R_43122,chck_90M,43122,R,entity_gold_stale_cue_ablation,entityabl:1016:move_contents_3_ops:153,-9.871484756469727,-0.16112709045410156,-0.5138587951660156,move_contents,7,153,3.5227928161621094,-6.348691940307617,3.361665725708008,3.0089340209960938,136,3,3,3,1,10,move_contents_3_ops
D_R_43122,chck_90M,43122,R,entity_gold_stale_cue_ablation,entityabl:1017:move_contents_3_ops:155,-6.374191999435425,-0.4993739128112793,0.5185012817382812,move_contents,7,155,-1.448592185974121,-7.822784185409546,-1.9479660987854004,-0.9300909042358398,133,2,3,3,1,10,move_contents_3_ops
D_R_43122,chck_90M,43122,R,entity_gold_stale_cue_ablation,entityabl:1018:move_contents_3_ops:157,-8.016071319580078,-6.350437641143799,0.15220355987548828,move_contents,7,157,2.6800079345703125,-5.336063385009766,-3.6704297065734863,2.832211494445801,152,2,3,3,1,10,move_contents_3_ops
D_R_43122,chck_90M,43122,R,entity_gold_stale_cue_ablation,entityabl:1019:move_contents_3_ops:158,0.00999191403388977,9.472423531115055,1.300767794251442,move_contents,8,158,-0.46235213428735733,-0.45236022025346756,9.010071396827698,0.8384156599640846,158,4,2,3,1,10,move_contents_3_ops
D_R_43122,chck_90M,43122,R,entity_gold_stale_cue_ablation,entityabl:101:regular_2_ops:237,0.08436965942382812,-0.13178348541259766,-0.034913063049316406,regular,9,237,-0.45473194122314453,-0.3703622817993164,-0.5865154266357422,-0.48964500427246094,130,6,2,2,1,11,regular_2_ops
D_R_43122,chck_90M,43122,R,entity_gold_stale_cue_ablation,entityabl:1020:move_contents_3_ops:161,0.30754947662353516,0.6369123458862305,0.12044906616210938,move_contents,8,161,-3.144247055053711,-2.836697578430176,-2.5073347091674805,-3.0237979888916016,125,4,2,3,1,10,move_contents_3_ops
D_R_43122,chck_90M,43122,R,entity_gold_stale_cue_ablation,entityabl:1021:move_contents_3_ops:169,0.2375931739807129,1.460494041442871,0.05663728713989258,move_contents,8,169,-1.2101640701293945,-0.9725708961486816,0.25032997131347656,-1.153526782989502,137,2,2,3,1,10,move_contents_3_ops
D_R_43122,chck_90M,43122,R,entity_gold_stale_cue_ablation,entityabl:1022:move_contents_3_ops:175,-1.537184238433838,1.0876235961914062,0.11737346649169922,move_contents,7,175,-1.7991456985473633,-3.336329936981201,-0.711522102355957,-1.681772232055664,139,2,3,3,1,10,move_contents_3_ops
D_R_43122,chck_90M,43122,R,entity_gold_stale_cue_ablation,entityabl:1023:move_contents_3_ops:181,-2.6601181030273438,1.6111083030700684,-1.3976812362670898,move_contents,8,181,-2.4174838066101074,-5.077601909637451,-0.8063755035400391,-3.8151650428771973,131,3,2,3,1,10,move_contents_3_ops
D_R_43122,chck_90M,43122,R,entity_gold_stale_cue_ablation,entityabl:1024:move_contents_3_ops:185,-1.1965358257293701,-0.3748326301574707,-0.40391969680786133,move_contents,7,185,4.817264080047607,3.6207282543182373,4.442431449890137,4.413344383239746,142,4,3,3,1,10,move_contents_3_ops
D_R_43122,chck_90M,43122,R,entity_gold_stale_cue_ablation,entityabl:1025:move_contents_3_ops:191,-0.7572574615478516,1.4723730087280273,-0.4745750427246094,move_contents,8,191,-1.4527311325073242,-2.209988594055176,0.019641876220703125,-1.9273061752319336,125,0,2,3,1,10,move_contents_3_ops
D_R_43122,chck_90M,43122,R,entity_gold_stale_cue_ablation,entityabl:1026:move_contents_3_ops:192,-10.326205015182495,-1.2805852890014648,-2.1754703521728516,move_contents,7,192,-1.79095458984375,-12.117159605026245,-3.071539878845215,-3.9664249420166016,146,6,3,3,1,10,move_contents_3_ops
D_R_43122,chck_90M,43122,R,entity_gold_stale_cue_ablation,entityabl:1027:move_contents_3_ops:193,-0.514613151550293,0.970240592956543,-1.6468524932861328,move_contents,7,193,-0.2342395782470703,-0.7488527297973633,0.7360010147094727,-1.8810920715332031,137,2,3,3,1,10,move_contents_3_ops
D_R_43122,chck_90M,43122,R,entity_gold_stale_cue_ablation,entityabl:1028:move_contents_3_ops:197,-0.18820762634277344,0.8169417381286621,-0.5316653251647949,move_contents,8,197,-2.6481194496154785,-2.836327075958252,-1.8311777114868164,-3.1797847747802734,136,0,2,3,1,10,move_contents_3_ops
D_R_43122,chck_90M,43122,R,entity_gold_stale_cue_ablation,entityabl:1029:move_contents_3_ops:205,-10.004730820655823,1.6632890701293945,-0.4141054153442383,move_contents,7,205,-0.41736507415771484,-10.422095894813538,1.2459239959716797,-0.8314704895019531,149,6,3,3,1,10,move_contents_3_ops
D_R_43122,chck_90M,43122,R,entity_gold_stale_cue_ablation,entityabl:102:regular_2_ops:238,-0.016771316528320312,-0.035964012145996094,0.03791618347167969,regular,9,238,-1.123077392578125,-1.1398487091064453,-1.159041404724121,-1.0851612091064453,121,1,2,2,1,11,regular_2_ops
