arm,checkpoint,seed,role,probe_family,probe_id,effect_no_all_relevant_updates,effect_no_initial_qbox,effect_no_last_relevant_update,entity_type,irrelevant_ops,item_index,margin_full,margin_no_all_relevant_updates,margin_no_initial_qbox,margin_no_last_relevant_update,prefix_words_full,query_box,relevant_updates,reported_numops,stale_idx,total_ops,uid
D_C_43122,chck_90M,43122,C,entity_gold_stale_cue_ablation,entityabl:0:regular_2_ops:7,-1.9957254827022552,-1.4657122790813446,-1.1022509634494781,regular,1,7,10.194503039121628,8.198777556419373,8.728790760040283,9.09225207567215,89,0,2,2,1,3,regular_2_ops
D_C_43122,chck_90M,43122,C,entity_gold_stale_cue_ablation,entityabl:1000:move_contents_3_ops:54,-1.0112080574035645,-0.7174506187438965,3.060739040374756,move_contents,5,54,-0.31360292434692383,-1.3248109817504883,-1.0310535430908203,2.747136116027832,136,5,3,3,1,8,move_contents_3_ops
D_C_43122,chck_90M,43122,C,entity_gold_stale_cue_ablation,entityabl:1001:move_contents_3_ops:56,-18.118252277374268,-1.1067843437194824,0.41100358963012695,move_contents,5,56,11.616287231445312,-6.501965045928955,10.50950288772583,12.02729082107544,111,2,3,3,1,8,move_contents_3_ops
D_C_43122,chck_90M,43122,C,entity_gold_stale_cue_ablation,entityabl:1002:move_contents_3_ops:71,-8.812515497207642,-0.7261114120483398,0.6890602111816406,move_contents,5,71,5.486159801483154,-3.3263556957244873,4.7600483894348145,6.175220012664795,134,5,3,3,1,8,move_contents_3_ops
D_C_43122,chck_90M,43122,C,entity_gold_stale_cue_ablation,entityabl:1003:move_contents_3_ops:78,1.319767951965332,-0.4947214126586914,0.41947364807128906,move_contents,5,78,-2.1635007858276367,-0.8437328338623047,-2.658222198486328,-1.7440271377563477,119,2,3,3,1,8,move_contents_3_ops
D_C_43122,chck_90M,43122,C,entity_gold_stale_cue_ablation,entityabl:1004:move_contents_3_ops:91,-0.15047550201416016,-0.713404655456543,0.11893510818481445,move_contents,5,91,-0.8002243041992188,-0.9506998062133789,-1.5136289596557617,-0.6812891960144043,124,2,3,3,1,8,move_contents_3_ops
D_C_43122,chck_90M,43122,C,entity_gold_stale_cue_ablation,entityabl:1005:move_contents_3_ops:97,-4.691346734762192,8.177681356668472,-0.9071283638477325,move_contents,7,97,0.34663984179496765,-4.344706892967224,8.52432119846344,-0.5604885220527649,149,4,2,3,1,9,move_contents_3_ops
D_C_43122,chck_90M,43122,C,entity_gold_stale_cue_ablation,entityabl:1006:move_contents_3_ops:108,-2.083493232727051,0.3662729263305664,-0.7398567199707031,move_contents,6,108,3.260976791381836,1.1774835586547852,3.6272497177124023,2.521120071411133,143,0,3,3,1,9,move_contents_3_ops
D_C_43122,chck_90M,43122,C,entity_gold_stale_cue_ablation,entityabl:1007:move_contents_3_ops:109,-0.6051602363586426,0.4376792907714844,-0.12455224990844727,move_contents,7,109,-3.2790093421936035,-3.884169578552246,-2.841330051422119,-3.403561592102051,119,4,2,3,1,9,move_contents_3_ops
D_C_43122,chck_90M,43122,C,entity_gold_stale_cue_ablation,entityabl:1008:move_contents_3_ops:111,1.0535211563110352,0.42397356033325195,0.3240194320678711,move_contents,7,111,-3.5749807357788086,-2.5214595794677734,-3.1510071754455566,-3.2509613037109375,130,0,2,3,1,9,move_contents_3_ops
D_C_43122,chck_90M,43122,C,entity_gold_stale_cue_ablation,entityabl:1009:move_contents_3_ops:112,-3.030789375305176,-5.409507989883423,-0.9584507942199707,move_contents,6,112,-3.1122469902038574,-6.143036365509033,-8.52175498008728,-4.070697784423828,128,2,3,3,1,9,move_contents_3_ops
D_C_43122,chck_90M,43122,C,entity_gold_stale_cue_ablation,entityabl:100:regular_2_ops:234,-0.40509510040283203,0.32097721099853516,0.5315170288085938,regular,9,234,-3.145552635192871,-3.550647735595703,-2.824575424194336,-2.6140356063842773,127,1,2,2,1,11,regular_2_ops
D_C_43122,chck_90M,43122,C,entity_gold_stale_cue_ablation,entityabl:1010:move_contents_3_ops:122,-1.1416950225830078,0.30527305603027344,0.013705730438232422,move_contents,6,122,4.048883438110352,2.9071884155273438,4.354156494140625,4.062589168548584,149,5,3,3,1,9,move_contents_3_ops
D_C_43122,chck_90M,43122,C,entity_gold_stale_cue_ablation,entityabl:1011:move_contents_3_ops:123,-0.1550426483154297,1.6899175643920898,0.4337453842163086,move_contents,7,123,-1.5551872253417969,-1.7102298736572266,0.13473033905029297,-1.1214418411254883,127,4,2,3,1,9,move_contents_3_ops
D_C_43122,chck_90M,43122,C,entity_gold_stale_cue_ablation,entityabl:1012:move_contents_3_ops:127,-3.785506248474121,-0.719810962677002,-1.1464529037475586,move_contents,6,127,2.4361705780029297,-1.3493356704711914,1.7163596153259277,1.289717674255371,140,1,3,3,1,9,move_contents_3_ops
D_C_43122,chck_90M,43122,C,entity_gold_stale_cue_ablation,entityabl:1013:move_contents_3_ops:134,-2.4759883880615234,-0.6161184310913086,2.556675434112549,move_contents,6,134,1.5320892333984375,-0.9438991546630859,0.9159708023071289,4.088764667510986,145,5,3,3,1,9,move_contents_3_ops
D_C_43122,chck_90M,43122,C,entity_gold_stale_cue_ablation,entityabl:1014:move_contents_3_ops:140,-2.6413350105285645,1.226992130279541,-3.2239508628845215,move_contents,7,140,1.5170598030090332,-1.1242752075195312,2.744051933288574,-1.7068910598754883,122,3,2,3,1,9,move_contents_3_ops
D_C_43122,chck_90M,43122,C,entity_gold_stale_cue_ablation,entityabl:1015:move_contents_3_ops:151,-14.536784410476685,0.5936341285705566,-9.792809009552002,move_contents,7,151,6.686191082000732,-7.850593328475952,7.279825210571289,-3.1066179275512695,137,2,3,3,1,10,move_contents_3_ops
D_C_43122,chck_90M,43122,C,entity_gold_stale_cue_ablation,entityabl:1016:move_contents_3_ops:153,-3.968170642852783,-0.056136131286621094,0.011646270751953125,move_contents,7,153,3.2570323944091797,-0.7111382484436035,3.2008962631225586,3.268678665161133,136,3,3,3,1,10,move_contents_3_ops
D_C_43122,chck_90M,43122,C,entity_gold_stale_cue_ablation,entityabl:1017:move_contents_3_ops:155,-4.299816608428955,-0.331939697265625,-0.1436767578125,move_contents,7,155,3.8011531829833984,-0.49866342544555664,3.4692134857177734,3.6574764251708984,133,2,3,3,1,10,move_contents_3_ops
D_C_43122,chck_90M,43122,C,entity_gold_stale_cue_ablation,entityabl:1018:move_contents_3_ops:157,-2.808159589767456,-7.0082961320877075,0.026660919189453125,move_contents,7,157,-0.8457527160644531,-3.653912305831909,-7.854048848152161,-0.819091796875,152,2,3,3,1,10,move_contents_3_ops
D_C_43122,chck_90M,43122,C,entity_gold_stale_cue_ablation,entityabl:1019:move_contents_3_ops:158,-3.9354608058929443,8.752552390098572,0.31827905774116516,move_contents,8,158,0.024138450622558594,-3.9113223552703857,8.77669084072113,0.34241750836372375,158,4,2,3,1,10,move_contents_3_ops
D_C_43122,chck_90M,43122,C,entity_gold_stale_cue_ablation,entityabl:101:regular_2_ops:237,-0.009491920471191406,0.44745826721191406,0.5287666320800781,regular,9,237,1.1321783065795898,1.1226863861083984,1.579636573791504,1.660944938659668,130,6,2,2,1,11,regular_2_ops
D_C_43122,chck_90M,43122,C,entity_gold_stale_cue_ablation,entityabl:1020:move_contents_3_ops:161,-0.5288791656494141,0.4821333885192871,-0.0730290412902832,move_contents,8,161,-2.2112197875976562,-2.7400989532470703,-1.7290863990783691,-2.2842488288879395,125,4,2,3,1,10,move_contents_3_ops
D_C_43122,chck_90M,43122,C,entity_gold_stale_cue_ablation,entityabl:1021:move_contents_3_ops:169,3.095684051513672,1.791111946105957,1.8521852493286133,move_contents,8,169,-2.8104782104492188,0.2852058410644531,-1.0193662643432617,-0.9582929611206055,137,2,2,3,1,10,move_contents_3_ops
D_C_43122,chck_90M,43122,C,entity_gold_stale_cue_ablation,entityabl:1022:move_contents_3_ops:175,-2.132262706756592,1.505998134613037,-0.5914430618286133,move_contents,7,175,-4.955462455749512,-7.0877251625061035,-3.4494643211364746,-5.546905517578125,139,2,3,3,1,10,move_contents_3_ops
D_C_43122,chck_90M,43122,C,entity_gold_stale_cue_ablation,entityabl:1023:move_contents_3_ops:181,-2.08139705657959,1.0568504333496094,-2.8126916885375977,move_contents,8,181,1.2453851699829102,-0.8360118865966797,2.3022356033325195,-1.5673065185546875,131,3,2,3,1,10,move_contents_3_ops
D_C_43122,chck_90M,43122,C,entity_gold_stale_cue_ablation,entityabl:1024:move_contents_3_ops:185,-2.226832628250122,-1.0855495929718018,-0.30428409576416016,move_contents,7,185,3.059103488922119,0.8322708606719971,1.9735538959503174,2.754819393157959,142,4,3,3,1,10,move_contents_3_ops
D_C_43122,chck_90M,43122,C,entity_gold_stale_cue_ablation,entityabl:1025:move_contents_3_ops:191,-1.41595458984375,0.9831995964050293,2.782184600830078,move_contents,8,191,-1.5868659019470215,-3.0028204917907715,-0.6036663055419922,1.1953186988830566,125,0,2,3,1,10,move_contents_3_ops
D_C_43122,chck_90M,43122,C,entity_gold_stale_cue_ablation,entityabl:1026:move_contents_3_ops:192,-12.746313095092773,-3.1746020317077637,-5.310110092163086,move_contents,7,192,8.006841659545898,-4.739471435546875,4.832239627838135,2.6967315673828125,146,6,3,3,1,10,move_contents_3_ops
D_C_43122,chck_90M,43122,C,entity_gold_stale_cue_ablation,entityabl:1027:move_contents_3_ops:193,0.9841642379760742,-0.9032182693481445,-0.633204460144043,move_contents,7,193,2.0202531814575195,3.0044174194335938,1.117034912109375,1.3870487213134766,137,2,3,3,1,10,move_contents_3_ops
D_C_43122,chck_90M,43122,C,entity_gold_stale_cue_ablation,entityabl:1028:move_contents_3_ops:197,0.7039599418640137,0.453887939453125,-0.6906085014343262,move_contents,8,197,-2.7168173789978027,-2.012857437133789,-2.2629294395446777,-3.407425880432129,136,0,2,3,1,10,move_contents_3_ops
D_C_43122,chck_90M,43122,C,entity_gold_stale_cue_ablation,entityabl:1029:move_contents_3_ops:205,-3.4138898849487305,0.24443721771240234,-2.91420841217041,move_contents,7,205,4.621607303619385,1.2077174186706543,4.866044521331787,1.7073988914489746,149,6,3,3,1,10,move_contents_3_ops
D_C_43122,chck_90M,43122,C,entity_gold_stale_cue_ablation,entityabl:102:regular_2_ops:238,-0.8900232315063477,0.9089879989624023,-1.2957777976989746,regular,9,238,-1.493159294128418,-2.3831825256347656,-0.5841712951660156,-2.7889370918273926,121,1,2,2,1,11,regular_2_ops
D_C_43122,chck_90M,43122,C,entity_gold_stale_cue_ablation,entityabl:1030:move_contents_3_ops:207,-0.6846437454223633,-0.11918163299560547,-0.3881511688232422,move_contents,7,207,1.0851068496704102,0.4004631042480469,0.9659252166748047,0.696955680847168,136,2,3,3,1,10,move_contents_3_ops
D_C_43122,chck_90M,43122,C,entity_gold_stale_cue_ablation,entityabl:1031:move_contents_3_ops:212,-16.444188356399536,0.09394216537475586,-6.184567451477051,move_contents,7,212,5.461536407470703,-10.982651948928833,5.555478572845459,-0.7230310440063477,137,2,3,3,1,10,move_contents_3_ops
D_C_43122,chck_90M,43122,C,entity_gold_stale_cue_ablation,entityabl:1032:move_contents_3_ops:213,-3.4034132957458496,-2.9372806549072266,0.013446807861328125,move_contents,7,213,3.1033334732055664,-0.3000798225402832,0.16605281829833984,3.1167802810668945,142,5,3,3,1,10,move_contents_3_ops
D_C_43122,chck_90M,43122,C,entity_gold_stale_cue_ablation,entityabl:1033:move_contents_3_ops:217,-3.208833694458008,-1.2730555534362793,-1.187006950378418,move_contents,7,217,2.8919382095336914,-0.3168954849243164,1.618882656097412,1.7049312591552734,149,1,3,3,1,10,move_contents_3_ops
D_C_43122,chck_90M,43122,C,entity_gold_stale_cue_ablation,entityabl:1034:move_contents_3_ops:225,-4.692341327667236,0.15968704223632812,0.048811912536621094,move_contents,8,225,1.362649917602539,-3.3296914100646973,1.5223369598388672,1.4114618301391602,148,3,3,3,1,11,move_contents_3_ops
D_C_43122,chck_90M,43122,C,entity_gold_stale_cue_ablation,entityabl:1035:move_contents_3_ops:232,-5.773406505584717,-2.224734306335449,-0.8567905426025391,move_contents,8,232,-2.500560760498047,-8.273967266082764,-4.725295066833496,-3.357351303100586,143,2,3,3,1,11,move_contents_3_ops
D_C_43122,chck_90M,43122,C,entity_gold_stale_cue_ablation,entityabl:1036:move_contents_3_ops:249,0.42778491973876953,0.2454967498779297,-0.27405357360839844,move_contents,9,249,-2.6786556243896484,-2.250870704650879,-2.4331588745117188,-2.952709197998047,145,0,2,3,1,11,move_contents_3_ops
D_C_43122,chck_90M,43122,C,entity_gold_stale_cue_ablation,entityabl:1037:move_contents_3_ops:251,-2.5563578605651855,0.09028387069702148,-1.1333918571472168,move_contents,8,251,2.5128588676452637,-0.043498992919921875,2.603142738342285,1.3794670104980469,140,5,3,3,1,11,move_contents_3_ops
D_C_43122,chck_90M,43122,C,entity_gold_stale_cue_ablation,entityabl:1038:move_contents_3_ops:257,-0.6737585067749023,2.674574375152588,-0.019046306610107422,move_contents,9,257,-2.507934093475342,-3.181692600250244,0.1666402816772461,-2.526980400085449,145,4,2,3,1,11,move_contents_3_ops
D_C_43122,chck_90M,43122,C,entity_gold_stale_cue_ablation,entityabl:1039:move_contents_3_ops:258,-1.455228328704834,0.6686701774597168,-0.362368106842041,move_contents,8,258,-1.1821675300598145,-2.6373958587646484,-0.5134973526000977,-1.5445356369018555,118,4,3,3,1,11,move_contents_3_ops
