arm,checkpoint,seed,role,probe_family,probe_id,span_len,gain,companion_words,repeated_nll,source_domain,source_example_id,source_words,unrepeated_nll
D_R_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:0:34715,1,1.13028724770993,11,0.0049908580258488655,gutenberg,34715,18,1.1352781057357788
D_R_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:100:46093,1,0.0008254386484622955,8,0.006885491777211428,open_subtitles,46093,11,0.007710930425673723
D_R_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:101:9638,1,0.6158065535128117,8,0.042759623378515244,childes,9638,11,0.6585661768913269
D_R_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:102:38847,1,0.4738793045398779,8,0.0009422629955224693,open_subtitles,38847,12,0.4748215675354004
D_R_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:103:25389,1,6.4996214979328215,28,0.005932224448770285,gutenberg,25389,52,6.505553722381592
D_R_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:104:23610,1,3.2983597926795483,8,0.018853742629289627,gutenberg,23610,11,3.317213535308838
D_R_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:105:9850,1,0.0001387257652822882,19,0.0001746263587847352,childes,9850,31,0.0003133521240670234
D_R_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:106:33545,1,-0.0015566479414701462,28,0.015064166858792305,gutenberg,33545,48,0.013507518917322159
D_R_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:107:27677,1,3.5091241896152496,8,0.14400514960289001,gutenberg,27677,11,3.6531293392181396
D_R_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:108:31140,1,-0.17380662262439728,11,0.3507244884967804,gutenberg,31140,18,0.17691786587238312
D_R_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:109:39267,1,0.065676627214998,8,0.004796902183443308,open_subtitles,39267,11,0.07047352939844131
D_R_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:10:4664,1,4.220061247237027,8,0.0087428642436862,bnc_spoken,4664,10,4.228804111480713
D_R_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:110:42641,1,12.320121901109815,8,0.015744073316454887,open_subtitles,42641,11,12.33586597442627
D_R_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:111:16252,1,0.5622948743402958,9,0.061526503413915634,childes,16252,14,0.6238213777542114
D_R_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:112:21179,1,4.60750887170434,9,0.04127481207251549,childes,21179,14,4.6487836837768555
D_R_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:113:36547,1,2.993643641471863,13,1.3062573671340942,gutenberg,36547,21,4.299901008605957
D_R_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:114:31372,1,5.72642062837258,28,0.003990901168435812,gutenberg,31372,53,5.730411529541016
D_R_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:115:48479,1,7.611134588718414,8,0.32561105489730835,open_subtitles,48479,12,7.936745643615723
D_R_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:116:8771,1,3.3456179443746805,8,0.02720004878938198,childes,8771,10,3.3728179931640625
D_R_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:117:35397,1,1.4648148659616709,8,0.02394763194024563,gutenberg,35397,12,1.4887624979019165
D_R_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:118:21260,1,0.8128508813679218,8,0.006021928042173386,childes,21260,10,0.8188728094100952
D_R_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:119:13377,1,9.222739025950432,8,0.07411499321460724,childes,13377,13,9.296854019165039
D_R_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:11:10575,1,0.003527682274580002,11,0.034167900681495667,childes,10575,17,0.03769558295607567
D_R_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:120:16330,1,2.9707946851849556,8,0.049446575343608856,childes,16330,10,3.0202412605285645
D_R_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:121:47969,1,8.934781074523926,19,8.459856986999512,open_subtitles,47969,30,17.394638061523438
D_R_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:122:37483,1,12.171216018497944,8,0.07015418261289597,gutenberg,37483,10,12.24137020111084
D_R_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:123:14826,1,0.091401606798172,13,0.33192557096481323,childes,14826,21,0.42332717776298523
D_R_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:124:40156,1,4.448177430778742,8,0.03819265589118004,open_subtitles,40156,10,4.486370086669922
D_R_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:125:19420,1,4.824609152972698,9,0.11424458771944046,childes,19420,14,4.938853740692139
D_R_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:126:27140,1,2.7198412427678704,11,0.009749888442456722,gutenberg,27140,17,2.729591131210327
D_R_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:127:7181,1,6.287873937282711,8,0.004186437930911779,childes,7181,12,6.292060375213623
D_R_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:128:27695,1,3.9796357303857803,8,0.09609602391719818,gutenberg,27695,12,4.0757317543029785
D_R_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:129:1384,1,0.0015223193913698196,12,0.009433693252503872,bnc_spoken,1384,19,0.010956012643873692
D_R_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:12:16004,1,0.5064843893051147,15,0.9766000509262085,childes,16004,24,1.4830844402313232
D_R_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:130:20591,1,2.784775909036398,8,0.008903328329324722,childes,20591,13,2.7936792373657227
D_R_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:131:21970,1,1.4730015057139099,9,0.0068144542165100574,childes,21970,14,1.47981595993042
D_R_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:132:8436,1,0.20363288698717952,8,0.003235821146517992,childes,8436,11,0.2068687081336975
D_R_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:133:59742,1,0.007902560755610466,16,0.0010045487433671951,simple_wiki,59742,25,0.008907109498977661
D_R_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:134:55526,1,3.2527923211455345,9,0.0021100416779518127,simple_wiki,55526,14,3.2549023628234863
D_R_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:135:29340,1,17.38563585281372,8,0.6057238578796387,gutenberg,29340,10,17.99135971069336
D_R_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:136:33364,1,8.372173879295588,27,0.004571344703435898,gutenberg,33364,44,8.376745223999023
D_R_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:137:55845,1,3.4685893962159753,18,0.009975343011319637,simple_wiki,55845,29,3.478564739227295
D_R_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:138:49750,1,3.8102142959833145,8,0.1275770515203476,open_subtitles,49750,12,3.937791347503662
D_R_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:139:46059,1,5.826682657003403,8,0.09472981095314026,open_subtitles,46059,10,5.921412467956543
D_R_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:13:41264,1,14.530929756350815,8,0.00901107769459486,open_subtitles,41264,10,14.53994083404541
D_R_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:140:10122,1,0.026499290019273758,19,0.05835072323679924,childes,10122,30,0.084850013256073
D_R_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:141:2911,1,1.3925599120557308,17,0.0156768299639225,bnc_spoken,2911,27,1.4082367420196533
D_R_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:142:29628,1,0.000835249200463295,15,0.018025631085038185,gutenberg,29628,24,0.01886088028550148
D_R_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:143:3336,1,1.0379391256719828,28,0.007593339309096336,bnc_spoken,3336,47,1.045532464981079
D_R_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:144:39750,1,0.6189066991209984,8,0.009168900549411774,open_subtitles,39750,10,0.6280755996704102
D_R_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:145:11887,1,0.05312943167518824,8,0.0015174552099779248,childes,11887,11,0.05464688688516617
D_R_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:146:37409,1,0.690557174035348,14,0.0018221217906102538,gutenberg,37409,23,0.6923792958259583
D_R_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:147:16087,1,0.011790995951741934,8,0.004477950278669596,childes,16087,13,0.01626894623041153
D_R_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:148:55281,1,5.5743233896791935,8,0.051039960235357285,simple_wiki,55281,11,5.625363349914551
D_R_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:149:19070,1,0.08223655074834824,12,0.02679125964641571,childes,19070,19,0.10902781039476395
D_R_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:14:16052,1,0.20309469243511558,8,0.005197702441364527,childes,16052,11,0.2082923948764801
D_R_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:150:50032,1,1.942691683769226,8,1.207138180732727,open_subtitles,50032,12,3.149829864501953
D_R_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:151:57454,1,8.356053840368986,9,0.0542750246822834,simple_wiki,57454,15,8.41032886505127
D_R_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:152:34510,1,11.804940348491073,18,0.028057927265763283,gutenberg,34510,29,11.832998275756836
D_R_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:153:12407,1,3.449107199907303,8,0.19415327906608582,childes,12407,10,3.6432604789733887
D_R_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:154:38516,1,4.499497760087252,8,0.04710591956973076,open_subtitles,38516,11,4.546603679656982
D_R_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:155:5433,1,9.244153866544366,8,0.009378543123602867,childes,5433,11,9.253532409667969
D_R_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:156:10152,1,2.227127111516893,8,0.00512381736189127,childes,10152,13,2.232250928878784
D_R_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:157:2397,1,8.39453649893403,8,0.05307721719145775,bnc_spoken,2397,10,8.447613716125488
D_R_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:158:39156,1,6.5296887452714145,8,0.004957288969308138,open_subtitles,39156,13,6.534646034240723
D_R_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:159:55308,1,4.482780933380127,9,4.605807781219482,simple_wiki,55308,14,9.08858871459961
D_R_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:15:24796,1,10.04071593284607,10,0.8073866367340088,gutenberg,24796,16,10.848102569580078
D_R_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:160:5825,1,0.11335427709855139,8,0.0012115051504224539,childes,5825,10,0.11456578224897385
D_R_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:161:35857,1,6.991011470556259,8,0.10188546776771545,gutenberg,35857,11,7.092896938323975
D_R_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:162:57669,1,0.05134768213611096,8,0.0012279358925297856,simple_wiki,57669,13,0.05257561802864075
D_R_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:163:20822,1,0.0005249657315289369,9,2.5510462364763953e-05,childes,20822,15,0.0005504761938937008
D_R_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:164:57321,1,-1.1920565157197416e-07,21,3.58813522325363e-05,simple_wiki,57321,34,3.576214658096433e-05
D_R_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:165:12881,1,0.6541482813190669,11,0.003842472331598401,childes,12881,17,0.6579907536506653
D_R_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:166:29039,1,2.4540419578552246,8,1.082380771636963,gutenberg,29039,13,3.5364227294921875
D_R_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:167:7182,1,-0.00032410770654678345,8,0.037420373409986496,childes,7182,11,0.03709626570343971
D_R_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:168:21853,1,1.7884666677564383,16,0.006859326735138893,childes,21853,25,1.7953259944915771
D_R_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:169:37536,1,6.033938303589821,26,0.05122481286525726,gutenberg,37536,42,6.085163116455078
D_R_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:16:3202,1,7.678128616884351,28,0.02161131612956524,bnc_spoken,3202,55,7.699739933013916
D_R_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:170:3724,1,3.406636444851756,16,0.01709488220512867,bnc_spoken,3724,26,3.4237313270568848
D_R_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:171:43719,1,1.5383510401006788,9,0.0018160531762987375,open_subtitles,43719,14,1.5401670932769775
D_R_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:172:29677,1,0.15266516339033842,8,0.0011010067537426949,gutenberg,29677,10,0.15376617014408112
D_R_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:173:9435,1,0.17279120394960046,20,0.0029454915784299374,childes,9435,33,0.1757366955280304
D_R_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:174:12464,1,4.524044819176197,8,0.004617385566234589,childes,12464,12,4.528662204742432
D_R_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:175:43943,1,2.699408583343029,8,0.031561799347400665,open_subtitles,43943,10,2.7309703826904297
D_R_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:176:21153,1,0.4370133113116026,8,0.02576942928135395,childes,21153,10,0.46278274059295654
D_R_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:177:24419,1,3.512743405997753,17,0.008063383400440216,gutenberg,24419,27,3.5208067893981934
D_R_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:178:22193,1,8.153079407289624,10,0.01415310613811016,childes,22193,16,8.167232513427734
D_R_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:179:62109,1,0.0395321159157902,8,0.0005631053354591131,simple_wiki,62109,11,0.04009522125124931
