arm,checkpoint,seed,role,probe_family,probe_id,effect_no_all_relevant_updates,effect_no_initial_qbox,effect_no_last_relevant_update,entity_type,irrelevant_ops,item_index,margin_full,margin_no_all_relevant_updates,margin_no_initial_qbox,margin_no_last_relevant_update,prefix_words_full,query_box,relevant_updates,reported_numops,stale_idx,total_ops,uid
D_V_43022,chck_100M,43022,V,entity_gold_stale_cue_ablation,entityabl:0:regular_2_ops:7,2.421390175819397,-0.8455370664596558,-0.2918508052825928,regular,1,7,5.248324275016785,7.669714450836182,4.402787208557129,4.956473469734192,89,0,2,2,1,3,regular_2_ops
D_V_43022,chck_100M,43022,V,entity_gold_stale_cue_ablation,entityabl:1000:move_contents_3_ops:54,-1.558669090270996,-2.715102195739746,-1.2073755264282227,move_contents,5,54,0.44820594787597656,-1.1104631423950195,-2.2668962478637695,-0.7591695785522461,136,5,3,3,1,8,move_contents_3_ops
D_V_43022,chck_100M,43022,V,entity_gold_stale_cue_ablation,entityabl:1001:move_contents_3_ops:56,-12.499635100364685,-3.539191722869873,2.0231329202651978,move_contents,5,56,13.424068808555603,0.924433708190918,9.88487708568573,15.4472017288208,111,2,3,3,1,8,move_contents_3_ops
D_V_43022,chck_100M,43022,V,entity_gold_stale_cue_ablation,entityabl:1002:move_contents_3_ops:71,-0.9493656158447266,-0.540928840637207,0.7586894035339355,move_contents,5,71,1.285548210144043,0.3361825942993164,0.7446193695068359,2.0442376136779785,134,5,3,3,1,8,move_contents_3_ops
D_V_43022,chck_100M,43022,V,entity_gold_stale_cue_ablation,entityabl:1003:move_contents_3_ops:78,0.6068239212036133,-0.08598136901855469,0.3736734390258789,move_contents,5,78,0.1921672821044922,0.7989912033081055,0.1061859130859375,0.5658407211303711,119,2,3,3,1,8,move_contents_3_ops
D_V_43022,chck_100M,43022,V,entity_gold_stale_cue_ablation,entityabl:1004:move_contents_3_ops:91,-0.0913543701171875,-4.066417694091797,1.6206769943237305,move_contents,5,91,2.4795541763305664,2.388199806213379,-1.5868635177612305,4.100231170654297,124,2,3,3,1,8,move_contents_3_ops
D_V_43022,chck_100M,43022,V,entity_gold_stale_cue_ablation,entityabl:1005:move_contents_3_ops:97,-1.0840553045272827,3.141168713569641,0.8336507081985474,move_contents,7,97,6.994510531425476,5.910455226898193,10.135679244995117,7.828161239624023,149,4,2,3,1,9,move_contents_3_ops
D_V_43022,chck_100M,43022,V,entity_gold_stale_cue_ablation,entityabl:1006:move_contents_3_ops:108,-1.1378059387207031,0.07423257827758789,-1.4777750968933105,move_contents,6,108,2.2745471000671387,1.1367411613464355,2.3487796783447266,0.7967720031738281,143,0,3,3,1,9,move_contents_3_ops
D_V_43022,chck_100M,43022,V,entity_gold_stale_cue_ablation,entityabl:1007:move_contents_3_ops:109,-3.0415258407592773,0.10162734985351562,-2.8179068565368652,move_contents,7,109,-3.5282745361328125,-6.56980037689209,-3.426647186279297,-6.346181392669678,119,4,2,3,1,9,move_contents_3_ops
D_V_43022,chck_100M,43022,V,entity_gold_stale_cue_ablation,entityabl:1008:move_contents_3_ops:111,-0.8984494209289551,-0.10737800598144531,0.12793970108032227,move_contents,7,111,-2.463898181915283,-3.3623476028442383,-2.5712761878967285,-2.335958480834961,130,0,2,3,1,9,move_contents_3_ops
