arm,checkpoint,seed,role,probe_family,probe_id,effect_no_all_relevant_updates,effect_no_initial_qbox,effect_no_last_relevant_update,entity_type,irrelevant_ops,item_index,margin_full,margin_no_all_relevant_updates,margin_no_initial_qbox,margin_no_last_relevant_update,prefix_words_full,query_box,relevant_updates,reported_numops,stale_idx,total_ops,uid
D_R_43122,chck_100M,43122,R,entity_gold_stale_cue_ablation,entityabl:0:regular_2_ops:7,-21.435021309182048,5.023450583219528,-1.2651453539729118,regular,1,7,6.229510068893433,-15.205511240288615,11.25296065211296,4.964364714920521,89,0,2,2,1,3,regular_2_ops
D_R_43122,chck_100M,43122,R,entity_gold_stale_cue_ablation,entityabl:1000:move_contents_3_ops:54,-3.8869142532348633,-0.16582202911376953,0.07570075988769531,move_contents,5,54,1.37939453125,-2.5075197219848633,1.2135725021362305,1.4550952911376953,136,5,3,3,1,8,move_contents_3_ops
D_R_43122,chck_100M,43122,R,entity_gold_stale_cue_ablation,entityabl:1001:move_contents_3_ops:56,-16.087754726409912,-0.7220592498779297,-1.392155647277832,move_contents,5,56,2.97540283203125,-13.112351894378662,2.2533435821533203,1.583247184753418,111,2,3,3,1,8,move_contents_3_ops
D_R_43122,chck_100M,43122,R,entity_gold_stale_cue_ablation,entityabl:1002:move_contents_3_ops:71,-8.622987270355225,-0.06685924530029297,0.4828629493713379,move_contents,5,71,0.5427341461181641,-8.08025312423706,0.4758749008178711,1.025597095489502,134,5,3,3,1,8,move_contents_3_ops
D_R_43122,chck_100M,43122,R,entity_gold_stale_cue_ablation,entityabl:1003:move_contents_3_ops:78,-0.699427604675293,-0.44604969024658203,0.45283031463623047,move_contents,5,78,-0.24027347564697266,-0.9397010803222656,-0.6863231658935547,0.2125568389892578,119,2,3,3,1,8,move_contents_3_ops
D_R_43122,chck_100M,43122,R,entity_gold_stale_cue_ablation,entityabl:1004:move_contents_3_ops:91,-4.598614692687988,-0.0007958412170410156,-1.9948844909667969,move_contents,5,91,2.0752382278442383,-2.52337646484375,2.0744423866271973,0.0803537368774414,124,2,3,3,1,8,move_contents_3_ops
D_R_43122,chck_100M,43122,R,entity_gold_stale_cue_ablation,entityabl:1005:move_contents_3_ops:97,-1.6642661318182945,7.739985100924969,-1.7695293128490448,move_contents,7,97,1.4057914689183235,-0.258474662899971,9.145776569843292,-0.3637378439307213,149,4,2,3,1,9,move_contents_3_ops
D_R_43122,chck_100M,43122,R,entity_gold_stale_cue_ablation,entityabl:1006:move_contents_3_ops:108,-1.308431625366211,0.18970012664794922,-0.8901443481445312,move_contents,6,108,2.0933971405029297,0.7849655151367188,2.283097267150879,1.2032527923583984,143,0,3,3,1,9,move_contents_3_ops
D_R_43122,chck_100M,43122,R,entity_gold_stale_cue_ablation,entityabl:1007:move_contents_3_ops:109,0.35788726806640625,0.5304360389709473,0.05598115921020508,move_contents,7,109,-3.504098892211914,-3.146211624145508,-2.973662853240967,-3.448117733001709,119,4,2,3,1,9,move_contents_3_ops
D_R_43122,chck_100M,43122,R,entity_gold_stale_cue_ablation,entityabl:1008:move_contents_3_ops:111,-0.6220970153808594,1.1533136367797852,0.054355621337890625,move_contents,7,111,-2.513932228088379,-3.1360292434692383,-1.3606185913085938,-2.4595766067504883,130,0,2,3,1,9,move_contents_3_ops
D_R_43122,chck_100M,43122,R,entity_gold_stale_cue_ablation,entityabl:1009:move_contents_3_ops:112,-6.106515526771545,2.98828125,-0.6867446899414062,move_contents,6,112,-8.525046348571777,-14.631561875343323,-5.536765098571777,-9.211791038513184,128,2,3,3,1,9,move_contents_3_ops
D_R_43122,chck_100M,43122,R,entity_gold_stale_cue_ablation,entityabl:100:regular_2_ops:234,-2.264723777770996,0.3509502410888672,0.1554698944091797,regular,9,234,-3.914982795715332,-6.179706573486328,-3.564032554626465,-3.7595129013061523,127,1,2,2,1,11,regular_2_ops
D_R_43122,chck_100M,43122,R,entity_gold_stale_cue_ablation,entityabl:1010:move_contents_3_ops:122,-0.8797092437744141,0.7188844680786133,0.539586067199707,move_contents,6,122,1.1059322357177734,0.22622299194335938,1.8248167037963867,1.6455183029174805,149,5,3,3,1,9,move_contents_3_ops
D_R_43122,chck_100M,43122,R,entity_gold_stale_cue_ablation,entityabl:1011:move_contents_3_ops:123,-1.7177619934082031,0.8648147583007812,-0.009538650512695312,move_contents,7,123,-4.440030097961426,-6.157792091369629,-3.5752153396606445,-4.449568748474121,127,4,2,3,1,9,move_contents_3_ops
D_R_43122,chck_100M,43122,R,entity_gold_stale_cue_ablation,entityabl:1012:move_contents_3_ops:127,-7.4792160987854,-1.5662932395935059,-2.6144766807556152,move_contents,6,127,7.797347068786621,0.3181309700012207,6.231053829193115,5.182870388031006,140,1,3,3,1,9,move_contents_3_ops
D_R_43122,chck_100M,43122,R,entity_gold_stale_cue_ablation,entityabl:1013:move_contents_3_ops:134,-2.7415990829467773,0.28388500213623047,0.8308334350585938,move_contents,6,134,1.5525522232055664,-1.189046859741211,1.8364372253417969,2.38338565826416,145,5,3,3,1,9,move_contents_3_ops
D_R_43122,chck_100M,43122,R,entity_gold_stale_cue_ablation,entityabl:1014:move_contents_3_ops:140,-1.7083172798156738,1.5055694580078125,-1.9713635444641113,move_contents,7,140,-2.211536407470703,-3.919853687286377,-0.7059669494628906,-4.1828999519348145,122,3,2,3,1,9,move_contents_3_ops
D_R_43122,chck_100M,43122,R,entity_gold_stale_cue_ablation,entityabl:1015:move_contents_3_ops:151,-10.367491722106934,0.5879311561584473,-5.312092304229736,move_contents,7,151,4.00233793258667,-6.365153789520264,4.590269088745117,-1.3097543716430664,137,2,3,3,1,10,move_contents_3_ops
D_R_43122,chck_100M,43122,R,entity_gold_stale_cue_ablation,entityabl:1016:move_contents_3_ops:153,-8.734285831451416,-0.15751075744628906,-0.48393821716308594,move_contents,7,153,3.4942474365234375,-5.2400383949279785,3.3367366790771484,3.0103092193603516,136,3,3,3,1,10,move_contents_3_ops
D_R_43122,chck_100M,43122,R,entity_gold_stale_cue_ablation,entityabl:1017:move_contents_3_ops:155,-5.167268753051758,-0.4943366050720215,0.5220985412597656,move_contents,7,155,-1.040475845336914,-6.207744598388672,-1.5348124504089355,-0.5183773040771484,133,2,3,3,1,10,move_contents_3_ops
D_R_43122,chck_100M,43122,R,entity_gold_stale_cue_ablation,entityabl:1018:move_contents_3_ops:157,-6.422226905822754,-6.174681663513184,0.21458721160888672,move_contents,7,157,2.4967947006225586,-3.9254322052001953,-3.677886962890625,2.7113819122314453,152,2,3,3,1,10,move_contents_3_ops
D_R_43122,chck_100M,43122,R,entity_gold_stale_cue_ablation,entityabl:1019:move_contents_3_ops:158,0.2129703015089035,8.321949899196625,1.0870901495218277,move_contents,8,158,0.6808647513389587,0.8938350528478622,9.002814650535583,1.7679549008607864,158,4,2,3,1,10,move_contents_3_ops
D_R_43122,chck_100M,43122,R,entity_gold_stale_cue_ablation,entityabl:101:regular_2_ops:237,0.0798492431640625,-0.1150827407836914,-0.006987571716308594,regular,9,237,-0.36715030670166016,-0.28730106353759766,-0.48223304748535156,-0.37413787841796875,130,6,2,2,1,11,regular_2_ops
D_R_43122,chck_100M,43122,R,entity_gold_stale_cue_ablation,entityabl:1020:move_contents_3_ops:161,0.19260025024414062,0.5249848365783691,0.08407020568847656,move_contents,8,161,-3.158660888671875,-2.9660606384277344,-2.633676052093506,-3.0745906829833984,125,4,2,3,1,10,move_contents_3_ops
D_R_43122,chck_100M,43122,R,entity_gold_stale_cue_ablation,entityabl:1021:move_contents_3_ops:169,0.10556983947753906,1.1329774856567383,0.0267181396484375,move_contents,8,169,-0.9984416961669922,-0.8928718566894531,0.1345357894897461,-0.9717235565185547,137,2,2,3,1,10,move_contents_3_ops
D_R_43122,chck_100M,43122,R,entity_gold_stale_cue_ablation,entityabl:1022:move_contents_3_ops:175,-1.3148412704467773,0.8627586364746094,0.017742156982421875,move_contents,7,175,-1.5950241088867188,-2.909865379333496,-0.7322654724121094,-1.5772819519042969,139,2,3,3,1,10,move_contents_3_ops
D_R_43122,chck_100M,43122,R,entity_gold_stale_cue_ablation,entityabl:1023:move_contents_3_ops:181,-2.397006034851074,1.2432231903076172,-1.3605947494506836,move_contents,8,181,-2.3778076171875,-4.774813652038574,-1.1345844268798828,-3.7384023666381836,131,3,2,3,1,10,move_contents_3_ops
D_R_43122,chck_100M,43122,R,entity_gold_stale_cue_ablation,entityabl:1024:move_contents_3_ops:185,-1.342134714126587,-0.34206509590148926,-0.41272640228271484,move_contents,7,185,5.014467716217041,3.672333002090454,4.672402620315552,4.601741313934326,142,4,3,3,1,10,move_contents_3_ops
D_R_43122,chck_100M,43122,R,entity_gold_stale_cue_ablation,entityabl:1025:move_contents_3_ops:191,-0.6257205009460449,1.3302531242370605,-0.32296133041381836,move_contents,8,191,-1.5606427192687988,-2.1863632202148438,-0.23038959503173828,-1.8836040496826172,125,0,2,3,1,10,move_contents_3_ops
D_R_43122,chck_100M,43122,R,entity_gold_stale_cue_ablation,entityabl:1026:move_contents_3_ops:192,-8.551461219787598,-1.1791667938232422,-2.1469573974609375,move_contents,7,192,-2.4687681198120117,-11.02022933959961,-3.647934913635254,-4.615725517272949,146,6,3,3,1,10,move_contents_3_ops
D_R_43122,chck_100M,43122,R,entity_gold_stale_cue_ablation,entityabl:1027:move_contents_3_ops:193,-0.6448593139648438,0.7050294876098633,-1.372584342956543,move_contents,7,193,-0.23566341400146484,-0.8805227279663086,0.46936607360839844,-1.6082477569580078,137,2,3,3,1,10,move_contents_3_ops
D_R_43122,chck_100M,43122,R,entity_gold_stale_cue_ablation,entityabl:1028:move_contents_3_ops:197,-0.1448841094970703,0.7435398101806641,-0.493685245513916,move_contents,8,197,-2.6680831909179688,-2.812967300415039,-1.9245433807373047,-3.1617684364318848,136,0,2,3,1,10,move_contents_3_ops
D_R_43122,chck_100M,43122,R,entity_gold_stale_cue_ablation,entityabl:1029:move_contents_3_ops:205,-9.208517253398895,1.2749271392822266,-0.38895416259765625,move_contents,7,205,-0.10927200317382812,-9.317789256572723,1.1656551361083984,-0.4982261657714844,149,6,3,3,1,10,move_contents_3_ops
D_R_43122,chck_100M,43122,R,entity_gold_stale_cue_ablation,entityabl:102:regular_2_ops:238,-0.018934249877929688,-0.04442024230957031,0.030908584594726562,regular,9,238,-1.1364707946777344,-1.155405044555664,-1.1808910369873047,-1.1055622100830078,121,1,2,2,1,11,regular_2_ops
D_R_43122,chck_100M,43122,R,entity_gold_stale_cue_ablation,entityabl:1030:move_contents_3_ops:207,-3.0884571075439453,0.3575553894042969,-1.7893056869506836,move_contents,7,207,2.2975783348083496,-0.7908787727355957,2.6551337242126465,0.508272647857666,136,2,3,3,1,10,move_contents_3_ops
D_R_43122,chck_100M,43122,R,entity_gold_stale_cue_ablation,entityabl:1031:move_contents_3_ops:212,-8.044845342636108,0.21831798553466797,-1.0573835372924805,move_contents,7,212,-3.0320587158203125,-11.076904058456421,-2.8137407302856445,-4.089442253112793,137,2,3,3,1,10,move_contents_3_ops
D_R_43122,chck_100M,43122,R,entity_gold_stale_cue_ablation,entityabl:1032:move_contents_3_ops:213,-4.566420555114746,-2.986776351928711,0.24365520477294922,move_contents,7,213,4.011584281921387,-0.5548362731933594,1.0248079299926758,4.255239486694336,142,5,3,3,1,10,move_contents_3_ops
D_R_43122,chck_100M,43122,R,entity_gold_stale_cue_ablation,entityabl:1033:move_contents_3_ops:217,-7.35271430015564,-2.347902297973633,-0.6138765811920166,move_contents,7,217,8.816332340240479,1.4636180400848389,6.468430042266846,8.202455759048462,149,1,3,3,1,10,move_contents_3_ops
D_R_43122,chck_100M,43122,R,entity_gold_stale_cue_ablation,entityabl:1034:move_contents_3_ops:225,-6.206352233886719,-0.4261293411254883,-0.596644401550293,move_contents,8,225,3.258150100708008,-2.948202133178711,2.8320207595825195,2.661505699157715,148,3,3,3,1,11,move_contents_3_ops
D_R_43122,chck_100M,43122,R,entity_gold_stale_cue_ablation,entityabl:1035:move_contents_3_ops:232,-4.687649250030518,1.8875160217285156,-1.071213722229004,move_contents,8,232,-6.942882537841797,-11.630531787872314,-5.055366516113281,-8.0140962600708,143,2,3,3,1,11,move_contents_3_ops
D_R_43122,chck_100M,43122,R,entity_gold_stale_cue_ablation,entityabl:1036:move_contents_3_ops:249,0.13606739044189453,1.2686281204223633,0.25113487243652344,move_contents,9,249,-2.9402170181274414,-2.804149627685547,-1.6715888977050781,-2.689082145690918,145,0,2,3,1,11,move_contents_3_ops
D_R_43122,chck_100M,43122,R,entity_gold_stale_cue_ablation,entityabl:1037:move_contents_3_ops:251,-5.017247200012207,0.38768768310546875,-0.6595010757446289,move_contents,8,251,0.25905895233154297,-4.758188247680664,0.6467466354370117,-0.40044212341308594,140,5,3,3,1,11,move_contents_3_ops
D_R_43122,chck_100M,43122,R,entity_gold_stale_cue_ablation,entityabl:1038:move_contents_3_ops:257,-1.2000923156738281,1.878000259399414,1.1311445236206055,move_contents,9,257,-5.547179222106934,-6.747271537780762,-3.6691789627075195,-4.416034698486328,145,4,2,3,1,11,move_contents_3_ops
D_R_43122,chck_100M,43122,R,entity_gold_stale_cue_ablation,entityabl:1039:move_contents_3_ops:258,-8.984951913356781,0.6771364212036133,-0.6870965957641602,move_contents,8,258,-1.871291160583496,-10.856243073940277,-1.1941547393798828,-2.5583877563476562,118,4,3,3,1,11,move_contents_3_ops
D_R_43122,chck_100M,43122,R,entity_gold_stale_cue_ablation,entityabl:103:regular_2_ops:239,-2.902597427368164,0.17104244232177734,-0.8221063613891602,regular,9,239,1.167384147644043,-1.735213279724121,1.3384265899658203,0.3452777862548828,144,4,2,2,1,11,regular_2_ops
D_R_43122,chck_100M,43122,R,entity_gold_stale_cue_ablation,entityabl:1040:move_contents_3_ops:260,-1.230208396911621,0.7526311874389648,-1.968496322631836,move_contents,8,260,-1.8026704788208008,-3.032878875732422,-1.050039291381836,-3.7711668014526367,136,1,3,3,1,11,move_contents_3_ops
D_R_43122,chck_100M,43122,R,entity_gold_stale_cue_ablation,entityabl:1041:move_contents_3_ops:265,-0.3495979309082031,1.9872350692749023,0.2996344566345215,move_contents,9,265,1.9207277297973633,1.5711297988891602,3.9079627990722656,2.2203621864318848,137,4,2,3,1,11,move_contents_3_ops
D_R_43122,chck_100M,43122,R,entity_gold_stale_cue_ablation,entityabl:1042:move_contents_3_ops:271,-9.294000625610352,-0.16909122467041016,-7.97440767288208,move_contents,9,271,10.991319179534912,1.6973185539245605,10.822227954864502,3.016911506652832,149,2,2,3,1,11,move_contents_3_ops
D_R_43122,chck_100M,43122,R,entity_gold_stale_cue_ablation,entityabl:1043:move_contents_3_ops:274,-1.2315902709960938,-0.47240352630615234,-0.5314617156982422,move_contents,8,274,-2.7290306091308594,-3.960620880126953,-3.2014341354370117,-3.2604923248291016,148,6,3,3,1,11,move_contents_3_ops
D_R_43122,chck_100M,43122,R,entity_gold_stale_cue_ablation,entityabl:1044:move_contents_3_ops:277,0.34924793243408203,2.016167640686035,0.48131799697875977,move_contents,9,277,-2.285271644592285,-1.9360237121582031,-0.26910400390625,-1.8039536476135254,131,0,2,3,1,11,move_contents_3_ops
D_R_43122,chck_100M,43122,R,entity_gold_stale_cue_ablation,entityabl:1045:move_contents_3_ops:284,-0.42662811279296875,-0.09355735778808594,-2.1043787002563477,move_contents,8,284,-0.12355232238769531,-0.5501804351806641,-0.21710968017578125,-2.227931022644043,143,2,3,3,1,11,move_contents_3_ops
D_R_43122,chck_100M,43122,R,entity_gold_stale_cue_ablation,entityabl:1046:move_contents_3_ops:290,-8.534031391143799,0.12502002716064453,-0.557490348815918,move_contents,8,290,4.514925956726074,-4.019105434417725,4.639945983886719,3.9574356079101562,155,3,3,3,1,11,move_contents_3_ops
D_R_43122,chck_100M,43122,R,entity_gold_stale_cue_ablation,entityabl:1047:move_contents_3_ops:294,-6.298764705657959,-1.2514019012451172,-1.4851360321044922,move_contents,8,294,-2.4417524337768555,-8.740517139434814,-3.6931543350219727,-3.9268884658813477,152,6,3,3,1,11,move_contents_3_ops
D_R_43122,chck_100M,43122,R,entity_gold_stale_cue_ablation,entityabl:1048:move_contents_3_ops:296,1.6040281057357788,6.223259121179581,-3.4434482753276825,move_contents,9,296,3.079632490873337,4.683660596609116,9.302891612052917,-0.3638157844543457,164,4,2,3,1,11,move_contents_3_ops
