arch,arm,checkpoint,seed,role,probe_family,probe_id,effect_no_all_relevant_updates,effect_no_initial_qbox,effect_no_last_relevant_update,entity_type,irrelevant_ops,item_index,margin_full,margin_no_all_relevant_updates,margin_no_initial_qbox,margin_no_last_relevant_update,prefix_words_full,query_box,relevant_updates,reported_numops,stale_idx,total_ops,uid
D,D_C_43022,chck_90M,43022,C,entity_gold_stale_cue_ablation,entityabl:0:regular_2_ops:7,-1.1978985667228699,0.08074329793453217,-0.7416305765509605,regular,1,7,6.3605164885520935,5.162617921829224,6.441259786486626,5.618885912001133,89,0,2,2,1,3,regular_2_ops
D,D_C_43022,chck_90M,43022,C,entity_gold_stale_cue_ablation,entityabl:1000:move_contents_3_ops:54,-0.0389704704284668,0.792083740234375,0.10607051849365234,move_contents,5,54,-4.317452430725098,-4.3564229011535645,-3.5253686904907227,-4.211381912231445,136,5,3,3,1,8,move_contents_3_ops
D,D_C_43022,chck_90M,43022,C,entity_gold_stale_cue_ablation,entityabl:1001:move_contents_3_ops:56,-16.30341699719429,-1.5552263259887695,-4.3080267906188965,move_contents,5,56,7.250251770019531,-9.053165227174759,5.695025444030762,2.9422249794006348,111,2,3,3,1,8,move_contents_3_ops
D,D_C_43022,chck_90M,43022,C,entity_gold_stale_cue_ablation,entityabl:1002:move_contents_3_ops:71,-4.3605921268463135,-1.7275810241699219,-0.5850448608398438,move_contents,5,71,0.21602916717529297,-4.1445629596710205,-1.511551856994629,-0.3690156936645508,134,5,3,3,1,8,move_contents_3_ops
D,D_C_43022,chck_90M,43022,C,entity_gold_stale_cue_ablation,entityabl:1003:move_contents_3_ops:78,0.12107706069946289,-1.0120348930358887,-0.033686161041259766,move_contents,5,78,-2.807875156402588,-2.686798095703125,-3.8199100494384766,-2.8415613174438477,119,2,3,3,1,8,move_contents_3_ops
D,D_C_43022,chck_90M,43022,C,entity_gold_stale_cue_ablation,entityabl:1004:move_contents_3_ops:91,-0.44366455078125,-0.9889020919799805,0.10195493698120117,move_contents,5,91,-1.0173091888427734,-1.4609737396240234,-2.006211280822754,-0.9153542518615723,124,2,3,3,1,8,move_contents_3_ops
D,D_C_43022,chck_90M,43022,C,entity_gold_stale_cue_ablation,entityabl:1005:move_contents_3_ops:97,1.4806168228387833,13.97711768746376,2.8445793949067593,move_contents,7,97,-3.2333499044179916,-1.7527330815792084,10.743767783045769,-0.3887705095112324,149,4,2,3,1,9,move_contents_3_ops
D,D_C_43022,chck_90M,43022,C,entity_gold_stale_cue_ablation,entityabl:1006:move_contents_3_ops:108,-0.3739910125732422,0.060520172119140625,-0.8203821182250977,move_contents,6,108,-0.21068859100341797,-0.5846796035766602,-0.15016841888427734,-1.0310707092285156,143,0,3,3,1,9,move_contents_3_ops
D,D_C_43022,chck_90M,43022,C,entity_gold_stale_cue_ablation,entityabl:1007:move_contents_3_ops:109,0.4275527000427246,0.5769615173339844,-0.12468767166137695,move_contents,7,109,-2.036820888519287,-1.6092681884765625,-1.4598593711853027,-2.161508560180664,119,4,2,3,1,9,move_contents_3_ops
D,D_C_43022,chck_90M,43022,C,entity_gold_stale_cue_ablation,entityabl:1008:move_contents_3_ops:111,0.9652481079101562,0.5101633071899414,0.9842352867126465,move_contents,7,111,-3.8239383697509766,-2.8586902618408203,-3.313775062561035,-2.83970308303833,130,0,2,3,1,9,move_contents_3_ops
