family,arch,arm,checkpoint,seed,role,group,n,mean_margin_full,mean_effect_no_initial_qbox,mean_effect_no_last_relevant_update,mean_effect_no_all_relevant_updates,mean_margin_no_all_relevant_updates,mean_margin_no_initial_qbox,mean_margin_no_last_relevant_update,mean_relevant_updates,mean_total_ops
entity_ablation,D,D_C_43022,chck_90M,43022,C,type_ambiref,399,0.9162388070857614,0.1636078144449339,-0.5816420135566764,-1.3246140238597877,-0.4083752167740263,1.0798466215306954,0.33459679352908506,3.0526315789473686,9.230576441102757
entity_ablation,D,D_C_43022,chck_90M,43022,C,type_move_contents,381,-0.029842398024293695,0.25524174120873605,-0.5020197800059957,-2.074898367948107,-2.1047407659724002,0.22539934318444235,-0.5318621780302893,2.900262467191601,9.401574803149606
entity_ablation,D,D_C_43022,chck_90M,43022,C,type_regular,441,0.4359150561599099,0.1462038936612963,-0.5588059016965887,-2.2746053373952164,-1.8386902812353068,0.5821189498212062,-0.12289084553667882,3.0226757369614514,9.16326530612245
entity_ablation,D,D_RS_43022,chck_100M,43022,R,ALL,1221,-0.013258239841675973,0.6449973295693706,-0.4704169386556947,-1.0639195594079274,-1.0771777992496034,0.6317390897276947,-0.4836751784973707,2.994266994266994,9.25962325962326
entity_ablation,D,D_RS_43022,chck_100M,43022,R,rel_ge2,1205,-0.011974732992065399,0.6332560394314809,-0.4775212878631853,-1.0789044413390991,-1.0908791743311645,0.6212813064394156,-0.4894960208552507,3.020746887966805,9.269709543568466
entity_ablation,D,D_RS_43022,chck_100M,43022,R,rel_ge3,716,0.18868135296682406,0.6574810398274293,-0.4574202831688873,-1.237436201662741,-1.0487548486959168,0.8461623927942534,-0.26873893020206324,3.717877094972067,9.886871508379889
entity_ablation,D,D_RS_43022,chck_100M,43022,R,rel_updates_1,16,-0.10992234945297241,1.5292632430791855,0.06462936103343964,0.06462936103343964,-0.045292988419532776,1.419340893626213,-0.045292988419532776,1.0,8.5
entity_ablation,D,D_RS_43022,chck_100M,43022,R,rel_updates_2,489,-0.3057779181588647,0.5977854867044889,-0.5069534337959407,-0.8467802278590836,-1.1525581460179484,0.29200756854562426,-0.8127313519548054,2.0,8.366053169734151
entity_ablation,D,D_RS_43022,chck_100M,43022,R,rel_updates_3,296,0.12145664804690592,0.581847598826563,-0.41808965691440814,-1.116255948773107,-0.994799300726201,0.7033042468734689,-0.2966330088675022,3.0,9.54054054054054
entity_ablation,D,D_RS_43022,chck_100M,43022,R,rel_updates_4,326,0.180559398709265,0.663597697769206,-0.5180343336945662,-1.2643073964749743,-1.0837479977657092,0.844157096478471,-0.33747493498530123,4.0,10.13803680981595
entity_ablation,D,D_RS_43022,chck_100M,43022,R,rel_updates_5,94,0.4285352864163987,0.874432827563996,-0.371055228913084,-1.525833492583417,-1.0972982061670182,1.3029681139803948,0.05748005750331473,5.0,10.106382978723405
entity_ablation,D,D_RS_43022,chck_100M,43022,R,type_ambiref,399,0.08529486841426458,0.31386747724729075,-0.46151503016775414,-0.8068342864662782,-0.7215394180520136,0.39916234566155534,-0.37622016175348955,3.0526315789473686,9.230576441102757
entity_ablation,D,D_RS_43022,chck_100M,43022,R,type_move_contents,381,-0.258847939842955,0.8248077587974979,-0.41626951254884714,-1.1054321541560916,-1.3642800939990467,0.5659598189545428,-0.6751174523918022,2.900262467191601,9.401574803149606
entity_ablation,D,D_RS_43022,chck_100M,43022,R,type_regular,441,0.10975079758772774,0.7892445802283125,-0.5252514756928766,-1.260655897967264,-1.1509051003795363,0.8989953778160402,-0.41550067810514885,3.0226757369614514,9.16326530612245
entity_ablation,D,D_RS_43022,chck_80M,43022,R,ALL,1221,-0.043642845874336485,0.6059969619563327,-0.4384610943990492,-0.8661594630190821,-0.9098023088934185,0.5623541160819961,-0.48210394027338566,2.994266994266994,9.25962325962326
entity_ablation,D,D_RS_43022,chck_80M,43022,R,rel_ge2,1205,-0.04121130596058003,0.5944568762517074,-0.44458710169149135,-0.877964452799425,-0.9191757587600051,0.5532455702911274,-0.4857984076520714,3.020746887966805,9.269709543568466
entity_ablation,D,D_RS_43022,chck_80M,43022,R,rel_ge3,716,0.16079937408589784,0.606418291179661,-0.4223558529170865,-1.0064054447637256,-0.8456060706778279,0.7672176652655588,-0.26155647883118865,3.717877094972067,9.886871508379889
entity_ablation,D,D_RS_43022,chck_80M,43022,R,rel_updates_1,16,-0.22676819562911987,1.4751096665859222,0.02290382981300354,0.02290382981300354,-0.20386436581611633,1.2483414709568024,-0.20386436581611633,1.0,8.5
entity_ablation,D,D_RS_43022,chck_80M,43022,R,rel_updates_2,489,-0.33699790496523885,0.5769428208561763,-0.4771383780155689,-0.6898995238701014,-1.0268974288353403,0.23994491589093744,-0.8141362829808078,2.0,8.366053169734151
entity_ablation,D,D_RS_43022,chck_80M,43022,R,rel_updates_3,296,0.07298350807380032,0.5257777484083498,-0.38620361142061854,-0.895559732223282,-0.8225762241494816,0.5987612564821501,-0.3132201033468182,3.0,9.54054054054054
entity_ablation,D,D_RS_43022,chck_80M,43022,R,rel_updates_4,326,0.1390610297033392,0.6205540255991959,-0.4687900298669294,-1.0273851502709594,-0.8883241205676201,0.7596150553025351,-0.32972900016359025,4.0,10.13803680981595
entity_ablation,D,D_RS_43022,chck_80M,43022,R,rel_updates_5,94,0.5127163592805254,0.811326283089658,-0.37515927629267914,-1.2826921140893977,-0.7699757548088723,1.3240426423701834,0.13755708298784622,5.0,10.106382978723405
entity_ablation,D,D_RS_43022,chck_80M,43022,R,type_ambiref,399,0.14236376070438472,0.2701031961536646,-0.4193467644969921,-0.6977271368180898,-0.5553633761137051,0.41246695685804935,-0.2769830037926074,3.0526315789473686,9.230576441102757
entity_ablation,D,D_RS_43022,chck_80M,43022,R,type_move_contents,381,-0.3428623950856877,0.7714759311650995,-0.37304319867624697,-0.873318639092558,-1.2161810341782457,0.42861353607941177,-0.7159055937619347,2.900262467191601,9.401574803149606
entity_ablation,D,D_RS_43022,chck_80M,43022,R,type_regular,441,0.046574868920709,0.7669360215634176,-0.5122725136763925,-1.0123654767837114,-0.9657906078630023,0.8135108904841265,-0.46569764475568354,3.0226757369614514,9.16326530612245
entity_ablation,D,D_RS_43022,chck_90M,43022,R,ALL,1221,-0.01836959889538458,0.6349119913324189,-0.4638372843720501,-1.0265906361724195,-1.0449602350678042,0.6165423924370343,-0.48220688326743466,2.994266994266994,9.25962325962326
entity_ablation,D,D_RS_43022,chck_90M,43022,R,rel_ge2,1205,-0.016765278478875694,0.623359612681559,-0.4707398888975753,-1.0409654843733023,-1.0577307628521782,0.6065943342026833,-0.487505167376451,3.020746887966805,9.269709543568466
entity_ablation,D,D_RS_43022,chck_90M,43022,R,rel_ge3,716,0.17531596540405764,0.6503341053118253,-0.44957637915897636,-1.1954537725190544,-1.0201378071149967,0.8256500707158829,-0.2742604137549187,3.717877094972067,9.886871508379889
entity_ablation,D,D_RS_43022,chck_90M,43022,R,rel_updates_1,16,-0.13919498026371002,1.5049505084753036,0.05601511895656586,0.05601511895656586,-0.08317986130714417,1.3657555282115936,-0.08317986130714417,1.0,8.5
entity_ablation,D,D_RS_43022,chck_90M,43022,R,rel_updates_2,489,-0.29801307115818093,0.5838632185644411,-0.5017277681876302,-0.8147617741230807,-1.1127748452812616,0.2858501474062602,-0.7997408393458111,2.0,8.366053169734151
entity_ablation,D,D_RS_43022,chck_90M,43022,R,rel_updates_3,296,0.11457762726255365,0.5752206565560521,-0.4112514129562958,-1.072123606966154,-0.9575459797036003,0.6897982838186058,-0.29667378569374214,3.0,9.54054054054054
entity_ablation,D,D_RS_43022,chck_90M,43022,R,rel_updates_4,326,0.16802604158231818,0.6538097090516354,-0.5078224428226611,-1.217814335016751,-1.0497882934344327,0.8218357506339535,-0.33979640124034294,4.0,10.13803680981595
entity_ablation,D,D_RS_43022,chck_90M,43022,R,rel_updates_5,94,0.39185919152929427,0.8748078714025781,-0.36825694555931904,-1.5062642579383039,-1.1144050664090095,1.2666670629318724,0.023602245969975247,5.0,10.106382978723405
entity_ablation,D,D_RS_43022,chck_90M,43022,R,type_ambiref,399,0.06886148512512819,0.30673957617958086,-0.4437221269260971,-0.7590063014126063,-0.6901448162874781,0.37560106130470905,-0.37486064180096884,3.0526315789473686,9.230576441102757
entity_ablation,D,D_RS_43022,chck_90M,43022,R,type_move_contents,381,-0.24799307860101616,0.8092850452176542,-0.41121437824930107,-1.081806478459691,-1.3297995570607073,0.561291966616638,-0.6592074568503172,2.900262467191601,9.401574803149606
entity_ablation,D,D_RS_43022,chck_90M,43022,R,type_regular,441,0.10108922932153386,0.7811810618895793,-0.5275000395958656,-1.2209872657817507,-1.119898036460217,0.8822702912111131,-0.42641081027433175,3.0226757369614514,9.16326530612245
