arch,arm,checkpoint,seed,role,probe_family,probe_id,effect_no_all_relevant_updates,effect_no_initial_qbox,effect_no_last_relevant_update,entity_type,irrelevant_ops,item_index,margin_full,margin_no_all_relevant_updates,margin_no_initial_qbox,margin_no_last_relevant_update,prefix_words_full,query_box,relevant_updates,reported_numops,stale_idx,total_ops,uid
D,D_C_43022,chck_100M,43022,C,entity_gold_stale_cue_ablation,entityabl:0:regular_2_ops:7,-1.3434128314256668,-0.007945314049720764,-0.8340132832527161,regular,1,7,6.474496781826019,5.1310839504003525,6.4665514677762985,5.640483498573303,89,0,2,2,1,3,regular_2_ops
D,D_C_43022,chck_100M,43022,C,entity_gold_stale_cue_ablation,entityabl:1000:move_contents_3_ops:54,-0.084014892578125,0.7059831619262695,-0.1031341552734375,move_contents,5,54,-4.195919990539551,-4.279934883117676,-3.4899368286132812,-4.299054145812988,136,5,3,3,1,8,move_contents_3_ops
D,D_C_43022,chck_100M,43022,C,entity_gold_stale_cue_ablation,entityabl:1001:move_contents_3_ops:56,-15.397316426038742,-1.7875785827636719,-4.022712707519531,move_contents,5,56,7.260150909423828,-8.137165516614914,5.472572326660156,3.237438201904297,111,2,3,3,1,8,move_contents_3_ops
D,D_C_43022,chck_100M,43022,C,entity_gold_stale_cue_ablation,entityabl:1002:move_contents_3_ops:71,-3.5589442253112793,-1.5855073928833008,-0.49950218200683594,move_contents,5,71,-0.38459110260009766,-3.943535327911377,-1.9700984954833984,-0.8840932846069336,134,5,3,3,1,8,move_contents_3_ops
D,D_C_43022,chck_100M,43022,C,entity_gold_stale_cue_ablation,entityabl:1003:move_contents_3_ops:78,0.12567663192749023,-1.0930681228637695,-0.03602790832519531,move_contents,5,78,-2.720767021179199,-2.595090389251709,-3.8138351440429688,-2.7567949295043945,119,2,3,3,1,8,move_contents_3_ops
D,D_C_43022,chck_100M,43022,C,entity_gold_stale_cue_ablation,entityabl:1004:move_contents_3_ops:91,-0.4180636405944824,-1.0904784202575684,0.12772798538208008,move_contents,5,91,-0.908989429473877,-1.3270530700683594,-1.9994678497314453,-0.7812614440917969,124,2,3,3,1,8,move_contents_3_ops
D,D_C_43022,chck_100M,43022,C,entity_gold_stale_cue_ablation,entityabl:1005:move_contents_3_ops:97,1.0322834514081478,13.11869041621685,2.7333713099360466,move_contents,7,97,-2.3748351335525513,-1.3425516821444035,10.743855282664299,0.35853617638349533,149,4,2,3,1,9,move_contents_3_ops
D,D_C_43022,chck_100M,43022,C,entity_gold_stale_cue_ablation,entityabl:1006:move_contents_3_ops:108,-0.4089035987854004,0.07893943786621094,-0.7523140907287598,move_contents,6,108,-0.7050633430480957,-1.113966941833496,-0.6261239051818848,-1.4573774337768555,143,0,3,3,1,9,move_contents_3_ops
D,D_C_43022,chck_100M,43022,C,entity_gold_stale_cue_ablation,entityabl:1007:move_contents_3_ops:109,0.22235393524169922,0.5931425094604492,-0.21979999542236328,move_contents,7,109,-2.1888208389282227,-1.9664669036865234,-1.5956783294677734,-2.408620834350586,119,4,2,3,1,9,move_contents_3_ops
D,D_C_43022,chck_100M,43022,C,entity_gold_stale_cue_ablation,entityabl:1008:move_contents_3_ops:111,0.8678560256958008,0.4924030303955078,0.9229812622070312,move_contents,7,111,-3.7727794647216797,-2.904923439025879,-3.280376434326172,-2.8497982025146484,130,0,2,3,1,9,move_contents_3_ops
D,D_C_43022,chck_100M,43022,C,entity_gold_stale_cue_ablation,entityabl:1009:move_contents_3_ops:112,-3.695342540740967,-0.21315765380859375,-0.10375785827636719,move_contents,6,112,-2.361583709716797,-6.056926250457764,-2.5747413635253906,-2.465341567993164,128,2,3,3,1,9,move_contents_3_ops
D,D_C_43022,chck_100M,43022,C,entity_gold_stale_cue_ablation,entityabl:100:regular_2_ops:234,-0.8283596038818359,-0.3697166442871094,-0.05978107452392578,regular,9,234,-2.4075613021850586,-3.2359209060668945,-2.777277946472168,-2.4673423767089844,127,1,2,2,1,11,regular_2_ops
D,D_C_43022,chck_100M,43022,C,entity_gold_stale_cue_ablation,entityabl:1010:move_contents_3_ops:122,-0.0754556655883789,0.5416593551635742,1.0294733047485352,move_contents,6,122,1.6254701614379883,1.5500144958496094,2.1671295166015625,2.6549434661865234,149,5,3,3,1,9,move_contents_3_ops
D,D_C_43022,chck_100M,43022,C,entity_gold_stale_cue_ablation,entityabl:1011:move_contents_3_ops:123,-0.6240253448486328,1.238858699798584,0.06847906112670898,move_contents,7,123,-4.8568949699401855,-5.480920314788818,-3.6180362701416016,-4.788415908813477,127,4,2,3,1,9,move_contents_3_ops
D,D_C_43022,chck_100M,43022,C,entity_gold_stale_cue_ablation,entityabl:1012:move_contents_3_ops:127,-3.1564621925354004,-4.162370204925537,-0.7087469100952148,move_contents,6,127,3.1259827613830566,-0.03047943115234375,-1.0363874435424805,2.417235851287842,140,1,3,3,1,9,move_contents_3_ops
D,D_C_43022,chck_100M,43022,C,entity_gold_stale_cue_ablation,entityabl:1013:move_contents_3_ops:134,-2.209329128265381,-1.1052560806274414,-2.563558578491211,move_contents,6,134,-0.8498878479003906,-3.0592169761657715,-1.955143928527832,-3.4134464263916016,145,5,3,3,1,9,move_contents_3_ops
D,D_C_43022,chck_100M,43022,C,entity_gold_stale_cue_ablation,entityabl:1014:move_contents_3_ops:140,-1.5929832458496094,4.143733024597168,-2.019711494445801,move_contents,7,140,1.5455617904663086,-0.04742145538330078,5.689294815063477,-0.4741497039794922,122,3,2,3,1,9,move_contents_3_ops
D,D_C_43022,chck_100M,43022,C,entity_gold_stale_cue_ablation,entityabl:1015:move_contents_3_ops:151,-11.921280860900879,0.12902140617370605,-7.079451560974121,move_contents,7,151,4.376845359802246,-7.544435501098633,4.505866765975952,-2.702606201171875,137,2,3,3,1,10,move_contents_3_ops
D,D_C_43022,chck_100M,43022,C,entity_gold_stale_cue_ablation,entityabl:1016:move_contents_3_ops:153,-5.612409591674805,-1.4748954772949219,-0.6427021026611328,move_contents,7,153,3.2118186950683594,-2.4005908966064453,1.7369232177734375,2.5691165924072266,136,3,3,3,1,10,move_contents_3_ops
D,D_C_43022,chck_100M,43022,C,entity_gold_stale_cue_ablation,entityabl:1017:move_contents_3_ops:155,-0.7595958709716797,-0.04819154739379883,0.19937944412231445,move_contents,7,155,2.6653151512145996,1.90571928024292,2.617123603820801,2.864694595336914,133,2,3,3,1,10,move_contents_3_ops
D,D_C_43022,chck_100M,43022,C,entity_gold_stale_cue_ablation,entityabl:1018:move_contents_3_ops:157,3.4665274620056152,-3.209972381591797,-0.06939697265625,move_contents,7,157,0.049057960510253906,3.515585422515869,-3.160914421081543,-0.020339012145996094,152,2,3,3,1,10,move_contents_3_ops
D,D_C_43022,chck_100M,43022,C,entity_gold_stale_cue_ablation,entityabl:1019:move_contents_3_ops:158,-1.7522541098296642,10.40839945524931,-3.705654911696911,move_contents,8,158,1.3005039766430855,-0.45175013318657875,11.708903431892395,-2.4051509350538254,158,4,2,3,1,10,move_contents_3_ops
D,D_C_43022,chck_100M,43022,C,entity_gold_stale_cue_ablation,entityabl:101:regular_2_ops:237,-0.19626712799072266,0.06642341613769531,0.10406970977783203,regular,9,237,0.9428644180297852,0.7465972900390625,1.0092878341674805,1.0469341278076172,130,6,2,2,1,11,regular_2_ops
D,D_C_43022,chck_100M,43022,C,entity_gold_stale_cue_ablation,entityabl:1020:move_contents_3_ops:161,0.1924762725830078,0.4211263656616211,-0.24378681182861328,move_contents,8,161,-1.9519100189208984,-1.7594337463378906,-1.5307836532592773,-2.1956968307495117,125,4,2,3,1,10,move_contents_3_ops
D,D_C_43022,chck_100M,43022,C,entity_gold_stale_cue_ablation,entityabl:1021:move_contents_3_ops:169,1.5952205657958984,1.9097929000854492,0.9575347900390625,move_contents,8,169,-0.6936531066894531,0.9015674591064453,1.216139793395996,0.2638816833496094,137,2,2,3,1,10,move_contents_3_ops
D,D_C_43022,chck_100M,43022,C,entity_gold_stale_cue_ablation,entityabl:1022:move_contents_3_ops:175,-1.93324875831604,0.9071464538574219,-1.2630858421325684,move_contents,7,175,-2.9470953941345215,-4.8803441524505615,-2.0399489402770996,-4.21018123626709,139,2,3,3,1,10,move_contents_3_ops
D,D_C_43022,chck_100M,43022,C,entity_gold_stale_cue_ablation,entityabl:1023:move_contents_3_ops:181,-2.1970295906066895,4.685730934143066,-2.4543557167053223,move_contents,8,181,2.5031981468200684,0.3061685562133789,7.188929080963135,0.048842430114746094,131,3,2,3,1,10,move_contents_3_ops
D,D_C_43022,chck_100M,43022,C,entity_gold_stale_cue_ablation,entityabl:1024:move_contents_3_ops:185,-2.46942937374115,-0.09546411037445068,-1.0756365060806274,move_contents,7,185,5.044427037239075,2.574997663497925,4.948962926864624,3.9687905311584473,142,4,3,3,1,10,move_contents_3_ops
D,D_C_43022,chck_100M,43022,C,entity_gold_stale_cue_ablation,entityabl:1025:move_contents_3_ops:191,-3.1442060470581055,0.1847820281982422,1.2695715427398682,move_contents,8,191,0.10083484649658203,-3.0433712005615234,0.2856168746948242,1.3704063892364502,125,0,2,3,1,10,move_contents_3_ops
D,D_C_43022,chck_100M,43022,C,entity_gold_stale_cue_ablation,entityabl:1026:move_contents_3_ops:192,-10.817359209060669,-4.323566436767578,-3.1297435760498047,move_contents,7,192,-1.241755485534668,-12.059114694595337,-5.565321922302246,-4.371499061584473,146,6,3,3,1,10,move_contents_3_ops
D,D_C_43022,chck_100M,43022,C,entity_gold_stale_cue_ablation,entityabl:1027:move_contents_3_ops:193,1.811901569366455,-0.4173555374145508,1.531334400177002,move_contents,7,193,0.2067708969116211,2.018672466278076,-0.2105846405029297,1.738105297088623,137,2,3,3,1,10,move_contents_3_ops
D,D_C_43022,chck_100M,43022,C,entity_gold_stale_cue_ablation,entityabl:1028:move_contents_3_ops:197,0.9425582885742188,0.27164459228515625,-0.2039337158203125,move_contents,8,197,-3.4713053703308105,-2.528747081756592,-3.1996607780456543,-3.675239086151123,136,0,2,3,1,10,move_contents_3_ops
D,D_C_43022,chck_100M,43022,C,entity_gold_stale_cue_ablation,entityabl:1029:move_contents_3_ops:205,-10.068726539611816,0.3715705871582031,-2.5781359672546387,move_contents,7,205,2.1465821266174316,-7.922144412994385,2.5181527137756348,-0.43155384063720703,149,6,3,3,1,10,move_contents_3_ops
D,D_C_43022,chck_100M,43022,C,entity_gold_stale_cue_ablation,entityabl:102:regular_2_ops:238,0.3542776107788086,0.6421651840209961,0.1582040786743164,regular,9,238,-1.3896560668945312,-1.0353784561157227,-0.7474908828735352,-1.2314519882202148,121,1,2,2,1,11,regular_2_ops
D,D_C_43022,chck_100M,43022,C,entity_gold_stale_cue_ablation,entityabl:1030:move_contents_3_ops:207,-1.175973892211914,-1.1412930488586426,-0.7181415557861328,move_contents,7,207,-0.18072795867919922,-1.3567018508911133,-1.3220210075378418,-0.898869514465332,136,2,3,3,1,10,move_contents_3_ops
D,D_C_43022,chck_100M,43022,C,entity_gold_stale_cue_ablation,entityabl:1031:move_contents_3_ops:212,-9.504238605499268,0.3714256286621094,-6.135807991027832,move_contents,7,212,4.1652984619140625,-5.338940143585205,4.536724090576172,-1.9705095291137695,137,2,3,3,1,10,move_contents_3_ops
D,D_C_43022,chck_100M,43022,C,entity_gold_stale_cue_ablation,entityabl:1032:move_contents_3_ops:213,-4.136734485626221,-2.7922134399414062,-0.28458690643310547,move_contents,7,213,6.340145111083984,2.2034106254577637,3.547931671142578,6.055558204650879,142,5,3,3,1,10,move_contents_3_ops
D,D_C_43022,chck_100M,43022,C,entity_gold_stale_cue_ablation,entityabl:1033:move_contents_3_ops:217,-6.41105592250824,-5.339023947715759,-1.8038560152053833,move_contents,7,217,6.360559821128845,-0.05049610137939453,1.021535873413086,4.556703805923462,149,1,3,3,1,10,move_contents_3_ops
D,D_C_43022,chck_100M,43022,C,entity_gold_stale_cue_ablation,entityabl:1034:move_contents_3_ops:225,-4.567056655883789,-0.21674442291259766,0.20991182327270508,move_contents,8,225,3.0247068405151367,-1.5423498153686523,2.807962417602539,3.234618663787842,148,3,3,3,1,11,move_contents_3_ops
D,D_C_43022,chck_100M,43022,C,entity_gold_stale_cue_ablation,entityabl:1035:move_contents_3_ops:232,-3.59094500541687,-0.3277578353881836,-2.069227695465088,move_contents,8,232,-0.7037591934204102,-4.29470419883728,-1.0315170288085938,-2.772986888885498,143,2,3,3,1,11,move_contents_3_ops
D,D_C_43022,chck_100M,43022,C,entity_gold_stale_cue_ablation,entityabl:1036:move_contents_3_ops:249,0.6207494735717773,0.6259489059448242,-0.18793964385986328,move_contents,9,249,-2.838632583618164,-2.2178831100463867,-2.21268367767334,-3.0265722274780273,145,0,2,3,1,11,move_contents_3_ops
D,D_C_43022,chck_100M,43022,C,entity_gold_stale_cue_ablation,entityabl:1037:move_contents_3_ops:251,-1.9998502731323242,0.37601184844970703,0.43738555908203125,move_contents,8,251,1.806192398071289,-0.19365787506103516,2.182204246520996,2.2435779571533203,140,5,3,3,1,11,move_contents_3_ops
D,D_C_43022,chck_100M,43022,C,entity_gold_stale_cue_ablation,entityabl:1038:move_contents_3_ops:257,0.032932281494140625,2.1170735359191895,0.43559932708740234,move_contents,9,257,-4.9230170249938965,-4.890084743499756,-2.805943489074707,-4.487417697906494,145,4,2,3,1,11,move_contents_3_ops
D,D_C_43022,chck_100M,43022,C,entity_gold_stale_cue_ablation,entityabl:1039:move_contents_3_ops:258,-0.7475724220275879,-0.5577907562255859,-0.05620384216308594,move_contents,8,258,-4.522674560546875,-5.270246982574463,-5.080465316772461,-4.578878402709961,118,4,3,3,1,11,move_contents_3_ops
D,D_C_43022,chck_100M,43022,C,entity_gold_stale_cue_ablation,entityabl:103:regular_2_ops:239,-2.3316073417663574,-0.02818012237548828,-1.7044410705566406,regular,9,239,2.457827568054199,0.1262202262878418,2.429647445678711,0.7533864974975586,144,4,2,2,1,11,regular_2_ops
D,D_C_43022,chck_100M,43022,C,entity_gold_stale_cue_ablation,entityabl:1040:move_contents_3_ops:260,1.2164335250854492,0.5609712600708008,0.8532590866088867,move_contents,8,260,-4.150181770324707,-2.933748245239258,-3.5892105102539062,-3.2969226837158203,136,1,3,3,1,11,move_contents_3_ops
D,D_C_43022,chck_100M,43022,C,entity_gold_stale_cue_ablation,entityabl:1041:move_contents_3_ops:265,-1.550313949584961,2.0770015716552734,-0.39448070526123047,move_contents,9,265,1.9673948287963867,0.4170808792114258,4.04439640045166,1.5729141235351562,137,4,2,3,1,11,move_contents_3_ops
D,D_C_43022,chck_100M,43022,C,entity_gold_stale_cue_ablation,entityabl:1042:move_contents_3_ops:271,-10.457900524139404,-1.1369214057922363,-9.715452671051025,move_contents,9,271,11.926952838897705,1.4690523147583008,10.790031433105469,2.2115001678466797,149,2,2,3,1,11,move_contents_3_ops
D,D_C_43022,chck_100M,43022,C,entity_gold_stale_cue_ablation,entityabl:1043:move_contents_3_ops:274,-2.645559310913086,0.7626495361328125,-0.2148890495300293,move_contents,8,274,1.3551621437072754,-1.2903971672058105,2.117811679840088,1.140273094177246,148,6,3,3,1,11,move_contents_3_ops
D,D_C_43022,chck_100M,43022,C,entity_gold_stale_cue_ablation,entityabl:1044:move_contents_3_ops:277,-2.4459118843078613,0.1709575653076172,1.5596566200256348,move_contents,9,277,-0.7656316757202148,-3.211543560028076,-0.5946741104125977,0.7940249443054199,131,0,2,3,1,11,move_contents_3_ops
D,D_C_43022,chck_100M,43022,C,entity_gold_stale_cue_ablation,entityabl:1045:move_contents_3_ops:284,2.4382362365722656,-1.2333159446716309,1.5751419067382812,move_contents,8,284,-0.40371227264404297,2.0345239639282227,-1.6370282173156738,1.1714296340942383,143,2,3,3,1,11,move_contents_3_ops
D,D_C_43022,chck_100M,43022,C,entity_gold_stale_cue_ablation,entityabl:1046:move_contents_3_ops:290,-4.86535120010376,0.5027494430541992,-0.8825054168701172,move_contents,8,290,1.2397727966308594,-3.6255784034729004,1.7425222396850586,0.3572673797607422,155,3,3,3,1,11,move_contents_3_ops
