target,variant,frame_id,family,subtype,depth,alt_a,alt_b,target_prior_ratio,target_prior_balanced_le4,renaming_of,shuffled_context_family,c1_a_sum,c1_a_mean,c1_a_n_tokens,c1_a_status,c1_b_sum,c1_b_mean,c1_b_n_tokens,c1_b_status,c2_a_sum,c2_a_mean,c2_a_n_tokens,c2_a_status,c2_b_sum,c2_b_mean,c2_b_n_tokens,c2_b_status,none_a_sum,none_a_mean,none_a_n_tokens,none_a_status,none_b_sum,none_b_mean,none_b_n_tokens,none_b_status,shuf1_a_sum,shuf1_a_mean,shuf1_a_n_tokens,shuf1_a_status,shuf1_b_sum,shuf1_b_mean,shuf1_b_n_tokens,shuf1_b_status,shuf2_a_sum,shuf2_a_mean,shuf2_a_n_tokens,shuf2_a_status,shuf2_b_sum,shuf2_b_mean,shuf2_b_n_tokens,shuf2_b_status,delta1,delta2,correct_margin_c1,correct_margin_c2,min_signed_margin,interaction,crossed_success,c1_success,c2_success,same_sign_positive,same_sign_negative,none_delta,delta1_minus_none,delta2_minus_none,shuf_delta1,shuf_delta2,shuf_correct_margin_c1,shuf_correct_margin_c2,shuf_min_signed_margin,shuf_interaction,shuf_crossed_success,interaction_excess_over_shuffled,min_margin_excess_over_shuffled
fw_rowblock_100M_seed43022,original,A_0001,A_spatial_direct,inside_outside,1.0,inside,outside,1.0257787325456498,True,,B_transfer_role,-0.08574464917182922,-0.08574464917182922,1,ok,-3.0892016887664795,-3.0892016887664795,1,ok,-2.719773769378662,-2.719773769378662,1,ok,-0.10842858999967575,-0.10842858999967575,1,ok,-2.7310426235198975,-2.7310426235198975,1,ok,-4.268741607666016,-4.268741607666016,1,ok,-3.9516334533691406,-3.9516334533691406,1,ok,-5.244052886962891,-5.244052886962891,1,ok,-3.2686896324157715,-3.2686896324157715,1,ok,-4.5798020362854,-4.5798020362854,1,ok,3.0034570395946503,-2.6113451793789864,3.0034570395946503,2.6113451793789864,2.6113451793789864,5.614802218973637,True,True,True,False,False,1.5376989841461182,1.465758055448532,-4.1490441635251045,1.29241943359375,1.311112403869629,1.29241943359375,-1.311112403869629,-1.311112403869629,-0.018692970275878906,False,5.6334951892495155,3.9224575832486153
fw_rowblock_100M_seed43022,original,A_0002,A_spatial_direct,on_under,1.0,on,under,18.004459861248762,False,,B_transfer_role,-0.005776853300631046,-0.005776853300631046,1,ok,-7.423226833343506,-7.423226833343506,1,ok,-2.515748977661133,-2.515748977661133,1,ok,-0.11829746514558792,-0.11829746514558792,1,ok,-0.2299870103597641,-0.2299870103597641,1,ok,-3.9460904598236084,-3.9460904598236084,1,ok,-0.17412924766540527,-0.17412924766540527,1,ok,-3.967188596725464,-3.967188596725464,1,ok,-0.1760043501853943,-0.1760043501853943,1,ok,-3.75216007232666,-3.75216007232666,1,ok,7.417449980042875,-2.397451512515545,7.417449980042875,2.397451512515545,2.397451512515545,9.81490149255842,True,True,True,False,False,3.7161034494638443,3.7013465305790305,-6.113554961979389,3.7930593490600586,3.576155722141266,3.7930593490600586,-3.576155722141266,-3.576155722141266,0.21690362691879272,False,9.597997865639627,5.973607234656811
fw_rowblock_100M_seed43022,original,A_0003,A_spatial_direct,on_under,1.0,on,under,18.004459861248762,False,,B_transfer_role,-0.029538867995142937,-0.029538867995142937,1,ok,-6.315527439117432,-6.315527439117432,1,ok,-4.117461204528809,-4.117461204528809,1,ok,-0.07441891729831696,-0.07441891729831696,1,ok,-1.2976584434509277,-1.2976584434509277,1,ok,-3.4838128089904785,-3.4838128089904785,1,ok,-1.2162299156188965,-1.2162299156188965,1,ok,-3.1322693824768066,-3.1322693824768066,1,ok,-1.191906213760376,-1.191906213760376,1,ok,-3.06791615486145,-3.06791615486145,1,ok,6.285988571122289,-4.043042287230492,6.285988571122289,4.043042287230492,4.043042287230492,10.32903085835278,True,True,True,False,False,2.186154365539551,4.099834205582738,-6.229196652770042,1.9160394668579102,1.8760099411010742,1.9160394668579102,-1.8760099411010742,-1.8760099411010742,0.04002952575683594,False,10.289001332595944,5.919052228331566
fw_rowblock_100M_seed43022,original,A_0004,A_spatial_direct,above_below,1.0,above,below,1.9215116279069768,True,,B_transfer_role,-0.09319178014993668,-0.09319178014993668,1,ok,-2.929651975631714,-2.929651975631714,1,ok,-1.9770972728729248,-1.9770972728729248,1,ok,-0.23973733186721802,-0.23973733186721802,1,ok,-4.4464569091796875,-4.4464569091796875,1,ok,-4.830872535705566,-4.830872535705566,1,ok,-4.71840238571167,-4.71840238571167,1,ok,-5.290934085845947,-5.290934085845947,1,ok,-4.710589408874512,-4.710589408874512,1,ok,-5.2383575439453125,-5.2383575439453125,1,ok,2.836460195481777,-1.7373599410057068,2.836460195481777,1.7373599410057068,1.7373599410057068,4.573820136487484,True,True,True,False,False,0.3844156265258789,2.4520445689558983,-2.1217755675315857,0.5725317001342773,0.5277681350708008,0.5725317001342773,-0.5277681350708008,-0.5277681350708008,0.04476356506347656,False,4.529056571424007,2.2651280760765076
fw_rowblock_100M_seed43022,original,A_0005,A_spatial_direct,above_below,1.0,above,below,1.9215116279069768,True,,B_transfer_role,-0.2140173316001892,-0.2140173316001892,1,ok,-2.1901726722717285,-2.1901726722717285,1,ok,-2.921546220779419,-2.921546220779419,1,ok,-0.17680470645427704,-0.17680470645427704,1,ok,-6.317539215087891,-6.317539215087891,1,ok,-6.274177551269531,-6.274177551269531,1,ok,-6.305055618286133,-6.305055618286133,1,ok,-6.757272720336914,-6.757272720336914,1,ok,-6.434637546539307,-6.434637546539307,1,ok,-6.986030101776123,-6.986030101776123,1,ok,1.9761553406715393,-2.744741514325142,1.9761553406715393,2.744741514325142,1.9761553406715393,4.720896854996681,True,True,True,False,False,-0.043361663818359375,2.0195170044898987,-2.7013798505067825,0.45221710205078125,0.5513925552368164,0.45221710205078125,-0.5513925552368164,-0.5513925552368164,-0.09917545318603516,False,4.820072308182716,2.5275478959083557
fw_rowblock_100M_seed43022,original,A_0006,A_spatial_direct,above_below,1.0,above,below,1.9215116279069768,True,,B_transfer_role,-0.0583384670317173,-0.0583384670317173,1,ok,-3.8875248432159424,-3.8875248432159424,1,ok,-1.6779249906539917,-1.6779249906539917,1,ok,-0.37669268250465393,-0.37669268250465393,1,ok,-4.644901752471924,-4.644901752471924,1,ok,-5.152766704559326,-5.152766704559326,1,ok,-4.238097667694092,-4.238097667694092,1,ok,-6.428673267364502,-6.428673267364502,1,ok,-4.71047306060791,-4.71047306060791,1,ok,-6.629782199859619,-6.629782199859619,1,ok,3.829186376184225,-1.3012323081493378,3.829186376184225,1.3012323081493378,1.3012323081493378,5.130418684333563,True,True,True,False,False,0.5078649520874023,3.3213214240968227,-1.8090972602367401,2.19057559967041,1.919309139251709,2.19057559967041,-1.919309139251709,-1.919309139251709,0.27126646041870117,False,4.859152223914862,3.2205414474010468
fw_rowblock_100M_seed43022,original,A_0007,A_spatial_direct,above_below,1.0,above,below,1.9215116279069768,True,,B_transfer_role,-0.10390736162662506,-0.10390736162662506,1,ok,-3.0953280925750732,-3.0953280925750732,1,ok,-2.038609266281128,-2.038609266281128,1,ok,-0.38557037711143494,-0.38557037711143494,1,ok,-6.110139846801758,-6.110139846801758,1,ok,-7.0013885498046875,-7.0013885498046875,1,ok,-6.233255386352539,-6.233255386352539,1,ok,-7.817244052886963,-7.817244052886963,1,ok,-6.360168933868408,-6.360168933868408,1,ok,-7.950719356536865,-7.950719356536865,1,ok,2.991420730948448,-1.653038889169693,2.991420730948448,1.653038889169693,1.653038889169693,4.644459620118141,True,True,True,False,False,0.8912487030029297,2.1001720279455185,-2.5442875921726227,1.5839886665344238,1.590550422668457,1.5839886665344238,-1.590550422668457,-1.590550422668457,-0.006561756134033203,False,4.651021376252174,3.24358931183815
fw_rowblock_100M_seed43022,original,A_0008,A_spatial_direct,inside_outside,1.0,inside,outside,1.0257787325456498,True,,B_transfer_role,-0.17750568687915802,-0.17750568687915802,1,ok,-3.5839102268218994,-3.5839102268218994,1,ok,-1.9193871021270752,-1.9193871021270752,1,ok,-0.4701836407184601,-0.4701836407184601,1,ok,-3.1187777519226074,-3.1187777519226074,1,ok,-5.320275783538818,-5.320275783538818,1,ok,-3.2116332054138184,-3.2116332054138184,1,ok,-5.390792369842529,-5.390792369842529,1,ok,-3.34781813621521,-3.34781813621521,1,ok,-5.384796142578125,-5.384796142578125,1,ok,3.4064045399427414,-1.4492034614086151,3.4064045399427414,1.4492034614086151,1.4492034614086151,4.8556080013513565,True,True,True,False,False,2.201498031616211,1.2049065083265305,-3.650701493024826,2.179159164428711,2.036978006362915,2.179159164428711,-2.036978006362915,-2.036978006362915,0.1421811580657959,False,4.713426843285561,3.48618146777153
fw_rowblock_100M_seed43022,original,A_0009,A_spatial_direct,inside_outside,1.0,inside,outside,1.0257787325456498,True,,B_transfer_role,-0.08832304924726486,-0.08832304924726486,1,ok,-3.153862476348877,-3.153862476348877,1,ok,-2.5353665351867676,-2.5353665351867676,1,ok,-0.13029809296131134,-0.13029809296131134,1,ok,-1.9877187013626099,-1.9877187013626099,1,ok,-4.223886489868164,-4.223886489868164,1,ok,-2.778331995010376,-2.778331995010376,1,ok,-4.1371049880981445,-4.1371049880981445,1,ok,-2.7766427993774414,-2.7766427993774414,1,ok,-3.985879898071289,-3.985879898071289,1,ok,3.065539427101612,-2.4050684422254562,3.065539427101612,2.4050684422254562,2.4050684422254562,5.470607869327068,True,True,True,False,False,2.236167788505554,0.8293716385960579,-4.64123623073101,1.3587729930877686,1.2092370986938477,1.3587729930877686,-1.2092370986938477,-1.2092370986938477,0.1495358943939209,False,5.321071974933147,3.614305540919304
fw_rowblock_100M_seed43022,original,A_0010,A_spatial_direct,above_below,1.0,above,below,1.9215116279069768,True,,B_transfer_role,-0.14697299897670746,-0.14697299897670746,1,ok,-2.4536468982696533,-2.4536468982696533,1,ok,-2.466745138168335,-2.466745138168335,1,ok,-0.19992807507514954,-0.19992807507514954,1,ok,-5.415746688842773,-5.415746688842773,1,ok,-5.609227180480957,-5.609227180480957,1,ok,-6.7754669189453125,-6.7754669189453125,1,ok,-7.375889778137207,-7.375889778137207,1,ok,-6.614595890045166,-6.614595890045166,1,ok,-7.159979343414307,-7.159979343414307,1,ok,2.306673899292946,-2.2668170630931854,2.306673899292946,2.2668170630931854,2.2668170630931854,4.573490962386131,True,True,True,False,False,0.1934804916381836,2.1131934076547623,-2.460297554731369,0.6004228591918945,0.5453834533691406,0.6004228591918945,-0.5453834533691406,-0.5453834533691406,0.055039405822753906,False,4.518451556563377,2.812200516462326
