arch,arm,checkpoint,seed,role,probe_family,probe_id,effect_no_all_relevant_updates,effect_no_initial_qbox,effect_no_last_relevant_update,entity_type,irrelevant_ops,item_index,margin_full,margin_no_all_relevant_updates,margin_no_initial_qbox,margin_no_last_relevant_update,prefix_words_full,query_box,relevant_updates,reported_numops,stale_idx,total_ops,uid
RBT,RBT_RS_43022,chck_100M,43022,R,entity_gold_stale_cue_ablation,entityabl:0:regular_2_ops:7,-1.50651216506958,-0.6745004653930664,-2.5292322635650635,regular,1,7,9.541001558303833,8.034489393234253,8.866501092910767,7.0117692947387695,89,0,2,2,1,3,regular_2_ops
RBT,RBT_RS_43022,chck_100M,43022,R,entity_gold_stale_cue_ablation,entityabl:1000:move_contents_3_ops:54,0.29137229919433594,0.9801139831542969,-0.5057439804077148,move_contents,5,54,-3.0660505294799805,-2.7746782302856445,-2.0859365463256836,-3.5717945098876953,136,5,3,3,1,8,move_contents_3_ops
RBT,RBT_RS_43022,chck_100M,43022,R,entity_gold_stale_cue_ablation,entityabl:1001:move_contents_3_ops:56,-0.28869152069091797,-0.8615942001342773,1.198099136352539,move_contents,5,56,5.828312873840332,5.539621353149414,4.966718673706055,7.026412010192871,111,2,3,3,1,8,move_contents_3_ops
RBT,RBT_RS_43022,chck_100M,43022,R,entity_gold_stale_cue_ablation,entityabl:1002:move_contents_3_ops:71,0.016137123107910156,-0.07306194305419922,0.34869861602783203,move_contents,5,71,-2.030880928039551,-2.0147438049316406,-2.10394287109375,-1.6821823120117188,134,5,3,3,1,8,move_contents_3_ops
RBT,RBT_RS_43022,chck_100M,43022,R,entity_gold_stale_cue_ablation,entityabl:1003:move_contents_3_ops:78,0.2366657257080078,-0.31942272186279297,0.211334228515625,move_contents,5,78,0.12775325775146484,0.36441898345947266,-0.19166946411132812,0.33908748626708984,119,2,3,3,1,8,move_contents_3_ops
RBT,RBT_RS_43022,chck_100M,43022,R,entity_gold_stale_cue_ablation,entityabl:1004:move_contents_3_ops:91,0.8798036575317383,0.24614715576171875,0.9634866714477539,move_contents,5,91,-0.7583246231079102,0.12147903442382812,-0.5121774673461914,0.20516204833984375,124,2,3,3,1,8,move_contents_3_ops
RBT,RBT_RS_43022,chck_100M,43022,R,entity_gold_stale_cue_ablation,entityabl:1005:move_contents_3_ops:97,-0.7471988201141357,0.1793879270553589,0.186112642288208,move_contents,7,97,6.52985692024231,5.782658100128174,6.7092448472976685,6.715969562530518,149,4,2,3,1,9,move_contents_3_ops
RBT,RBT_RS_43022,chck_100M,43022,R,entity_gold_stale_cue_ablation,entityabl:1006:move_contents_3_ops:108,-0.05183219909667969,0.528874397277832,0.12461662292480469,move_contents,6,108,3.917346954345703,3.8655147552490234,4.446221351623535,4.041963577270508,143,0,3,3,1,9,move_contents_3_ops
RBT,RBT_RS_43022,chck_100M,43022,R,entity_gold_stale_cue_ablation,entityabl:1007:move_contents_3_ops:109,-0.9346961975097656,-0.6687040328979492,-0.7068595886230469,move_contents,7,109,-2.063243865966797,-2.9979400634765625,-2.731947898864746,-2.7701034545898438,119,4,2,3,1,9,move_contents_3_ops
RBT,RBT_RS_43022,chck_100M,43022,R,entity_gold_stale_cue_ablation,entityabl:1008:move_contents_3_ops:111,0.6576070785522461,1.0395622253417969,0.49256038665771484,move_contents,7,111,-3.135684013366699,-2.478076934814453,-2.0961217880249023,-2.6431236267089844,130,0,2,3,1,9,move_contents_3_ops
RBT,RBT_RS_43022,chck_100M,43022,R,entity_gold_stale_cue_ablation,entityabl:1009:move_contents_3_ops:112,-0.8588247299194336,0.6981315612792969,-0.6781949996948242,move_contents,6,112,-0.1334667205810547,-0.9922914505004883,0.5646648406982422,-0.8116617202758789,128,2,3,3,1,9,move_contents_3_ops
RBT,RBT_RS_43022,chck_100M,43022,R,entity_gold_stale_cue_ablation,entityabl:100:regular_2_ops:234,0.45453834533691406,-0.08635997772216797,0.08712100982666016,regular,9,234,0.08884525299072266,0.5433835983276367,0.0024852752685546875,0.1759662628173828,127,1,2,2,1,11,regular_2_ops
RBT,RBT_RS_43022,chck_100M,43022,R,entity_gold_stale_cue_ablation,entityabl:1010:move_contents_3_ops:122,0.15493392944335938,-0.13227272033691406,-0.06327438354492188,move_contents,6,122,0.27195167541503906,0.42688560485839844,0.139678955078125,0.2086772918701172,149,5,3,3,1,9,move_contents_3_ops
RBT,RBT_RS_43022,chck_100M,43022,R,entity_gold_stale_cue_ablation,entityabl:1011:move_contents_3_ops:123,0.8611297607421875,-0.4311189651489258,0.31084442138671875,move_contents,7,123,-3.885918617248535,-3.0247888565063477,-4.317037582397461,-3.5750741958618164,127,4,2,3,1,9,move_contents_3_ops
RBT,RBT_RS_43022,chck_100M,43022,R,entity_gold_stale_cue_ablation,entityabl:1012:move_contents_3_ops:127,-0.07604026794433594,-0.5535192489624023,-0.33739757537841797,move_contents,6,127,0.9520721435546875,0.8760318756103516,0.39855289459228516,0.6146745681762695,140,1,3,3,1,9,move_contents_3_ops
RBT,RBT_RS_43022,chck_100M,43022,R,entity_gold_stale_cue_ablation,entityabl:1013:move_contents_3_ops:134,-0.1910572052001953,-0.9492549896240234,-1.7861766815185547,move_contents,6,134,-2.597484588623047,-2.788541793823242,-3.5467395782470703,-4.383661270141602,145,5,3,3,1,9,move_contents_3_ops
RBT,RBT_RS_43022,chck_100M,43022,R,entity_gold_stale_cue_ablation,entityabl:1014:move_contents_3_ops:140,-0.4175148010253906,-0.0033540725708007812,-0.5452241897583008,move_contents,7,140,0.19509506225585938,-0.22241973876953125,0.1917409896850586,-0.3501291275024414,122,3,2,3,1,9,move_contents_3_ops
