arch,arm,checkpoint,seed,role,probe_family,probe_id,span_len,gain,companion_words,repeated_nll,source_domain,source_example_id,source_words,unrepeated_nll
RBT,RBT_RS_43022,chck_70M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:0:34715,1,0.5103893280029297,11,4.755809783935547,gutenberg,34715,18,5.266199111938477
RBT,RBT_RS_43022,chck_70M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:100:46093,1,0.06942892074584961,8,4.87761116027832,open_subtitles,46093,11,4.94704008102417
RBT,RBT_RS_43022,chck_70M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:101:9638,1,0.4793710708618164,8,5.125417709350586,childes,9638,11,5.604788780212402
RBT,RBT_RS_43022,chck_70M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:102:38847,1,0.49306201934814453,8,5.317547798156738,open_subtitles,38847,12,5.810609817504883
RBT,RBT_RS_43022,chck_70M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:103:25389,1,0.12315082550048828,28,8.490646362304688,gutenberg,25389,52,8.613797187805176
RBT,RBT_RS_43022,chck_70M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:104:23610,1,0.10924482345581055,8,4.86517333984375,gutenberg,23610,11,4.9744181632995605
RBT,RBT_RS_43022,chck_70M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:105:9850,1,0.0009095668792724609,19,3.2011160850524902,childes,9850,31,3.2020256519317627
RBT,RBT_RS_43022,chck_70M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:106:33545,1,0.011482715606689453,28,4.266486167907715,gutenberg,33545,48,4.277968883514404
RBT,RBT_RS_43022,chck_70M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:107:27677,1,0.17481040954589844,8,6.37737512588501,gutenberg,27677,11,6.552185535430908
RBT,RBT_RS_43022,chck_70M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:108:31140,1,0.19188499450683594,11,5.352483749389648,gutenberg,31140,18,5.544368743896484
RBT,RBT_RS_43022,chck_70M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:109:39267,1,0.1342306137084961,8,4.634331703186035,open_subtitles,39267,11,4.768562316894531
RBT,RBT_RS_43022,chck_70M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:10:4664,1,2.721874713897705,8,5.794665813446045,bnc_spoken,4664,10,8.51654052734375
RBT,RBT_RS_43022,chck_70M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:110:42641,1,0.3028554916381836,8,9.318486213684082,open_subtitles,42641,11,9.621341705322266
RBT,RBT_RS_43022,chck_70M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:111:16252,1,0.3548457622528076,9,3.464510440826416,childes,16252,14,3.8193562030792236
RBT,RBT_RS_43022,chck_70M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:112:21179,1,0.5076923370361328,9,8.088061332702637,childes,21179,14,8.59575366973877
RBT,RBT_RS_43022,chck_70M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:113:36547,1,0.31156444549560547,13,8.263352394104004,gutenberg,36547,21,8.57491683959961
RBT,RBT_RS_43022,chck_70M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:114:31372,1,0.051506996154785156,28,7.101990699768066,gutenberg,31372,53,7.153497695922852
RBT,RBT_RS_43022,chck_70M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:115:48479,1,0.2044219970703125,8,6.027608871459961,open_subtitles,48479,12,6.232030868530273
