arch,arm,checkpoint,seed,role,probe_family,probe_id,token_class,gain,pair_id,rewrite_token_len,rewrite_words,source_token_len,source_words,true_source_nll,unrelated_source_nll
RBT,RBT_RS_43022,chck_60M,43022,R,heldout_rewrite_content_conditioning,rewritecond:0:0:compact:frontier_consolidation_fwcompact_medium_006297,nonoverlap,-1.0766420364379883,compact:frontier_consolidation_fwcompact_medium_006297,31,20,60,43,11.00804328918457,9.931401252746582
RBT,RBT_RS_43022,chck_60M,43022,R,heldout_rewrite_content_conditioning,rewritecond:0:26:compact:frontier_consolidation_fwcompact_medium_006297,nonoverlap,-0.1606135368347168,compact:frontier_consolidation_fwcompact_medium_006297,31,20,60,43,6.296908378601074,6.136294841766357
RBT,RBT_RS_43022,chck_60M,43022,R,heldout_rewrite_content_conditioning,rewritecond:0:28:compact:frontier_consolidation_fwcompact_medium_006297,overlap,0.09832763671875,compact:frontier_consolidation_fwcompact_medium_006297,31,20,60,43,4.3424201011657715,4.4407477378845215
RBT,RBT_RS_43022,chck_60M,43022,R,heldout_rewrite_content_conditioning,rewritecond:0:3:compact:frontier_consolidation_fwcompact_medium_006297,overlap,-0.20169639587402344,compact:frontier_consolidation_fwcompact_medium_006297,31,20,60,43,9.921347618103027,9.719651222229004
RBT,RBT_RS_43022,chck_60M,43022,R,heldout_rewrite_content_conditioning,rewritecond:1000:10:compact:frontier_consolidation_fwcompact_expansion_020154,overlap,0.18999052047729492,compact:frontier_consolidation_fwcompact_expansion_020154,12,9,17,12,6.6090569496154785,6.799047470092773
RBT,RBT_RS_43022,chck_60M,43022,R,heldout_rewrite_content_conditioning,rewritecond:1000:1:compact:frontier_consolidation_fwcompact_expansion_020154,overlap,-0.1006317138671875,compact:frontier_consolidation_fwcompact_expansion_020154,12,9,17,12,9.74111270904541,9.640480995178223
RBT,RBT_RS_43022,chck_60M,43022,R,heldout_rewrite_content_conditioning,rewritecond:1000:4:compact:frontier_consolidation_fwcompact_expansion_020154,nonoverlap,0.6847982406616211,compact:frontier_consolidation_fwcompact_expansion_020154,12,9,17,12,10.562846183776855,11.247644424438477
RBT,RBT_RS_43022,chck_60M,43022,R,heldout_rewrite_content_conditioning,rewritecond:1000:8:compact:frontier_consolidation_fwcompact_expansion_020154,nonoverlap,-0.01018524169921875,compact:frontier_consolidation_fwcompact_expansion_020154,12,9,17,12,7.044281005859375,7.034095764160156
RBT,RBT_RS_43022,chck_60M,43022,R,heldout_rewrite_content_conditioning,rewritecond:1001:11:compact:frontier_consolidation_fwcompact_expansion_020244,nonoverlap,0.11361122131347656,compact:frontier_consolidation_fwcompact_expansion_020244,14,10,17,10,10.76431941986084,10.877930641174316
RBT,RBT_RS_43022,chck_60M,43022,R,heldout_rewrite_content_conditioning,rewritecond:1001:12:compact:frontier_consolidation_fwcompact_expansion_020244,overlap,0.5411767959594727,compact:frontier_consolidation_fwcompact_expansion_020244,14,10,17,10,7.660946846008301,8.202123641967773
RBT,RBT_RS_43022,chck_60M,43022,R,heldout_rewrite_content_conditioning,rewritecond:1001:1:compact:frontier_consolidation_fwcompact_expansion_020244,overlap,0.8455657958984375,compact:frontier_consolidation_fwcompact_expansion_020244,14,10,17,10,9.780266761779785,10.625832557678223
RBT,RBT_RS_43022,chck_60M,43022,R,heldout_rewrite_content_conditioning,rewritecond:1001:8:compact:frontier_consolidation_fwcompact_expansion_020244,nonoverlap,-0.5645666122436523,compact:frontier_consolidation_fwcompact_expansion_020244,14,10,17,10,8.434158325195312,7.86959171295166
RBT,RBT_RS_43022,chck_60M,43022,R,heldout_rewrite_content_conditioning,rewritecond:1002:0:compact:frontier_consolidation_fwcompact_expansion_020303,overlap,-0.12838172912597656,compact:frontier_consolidation_fwcompact_expansion_020303,20,12,20,11,8.154415130615234,8.026033401489258
RBT,RBT_RS_43022,chck_60M,43022,R,heldout_rewrite_content_conditioning,rewritecond:1002:18:compact:frontier_consolidation_fwcompact_expansion_020303,overlap,0.2083439826965332,compact:frontier_consolidation_fwcompact_expansion_020303,20,12,20,11,5.308286190032959,5.516630172729492
RBT,RBT_RS_43022,chck_60M,43022,R,heldout_rewrite_content_conditioning,rewritecond:1003:0:compact:frontier_consolidation_fwcompact_expansion_020376,nonoverlap,0.5256524085998535,compact:frontier_consolidation_fwcompact_expansion_020376,9,7,16,12,7.199635028839111,7.725287437438965
RBT,RBT_RS_43022,chck_60M,43022,R,heldout_rewrite_content_conditioning,rewritecond:1003:2:compact:frontier_consolidation_fwcompact_expansion_020376,overlap,1.2501039505004883,compact:frontier_consolidation_fwcompact_expansion_020376,9,7,16,12,12.127056121826172,13.37716007232666
RBT,RBT_RS_43022,chck_60M,43022,R,heldout_rewrite_content_conditioning,rewritecond:1003:4:compact:frontier_consolidation_fwcompact_expansion_020376,overlap,1.852799415588379,compact:frontier_consolidation_fwcompact_expansion_020376,9,7,16,12,8.85714340209961,10.709942817687988
RBT,RBT_RS_43022,chck_60M,43022,R,heldout_rewrite_content_conditioning,rewritecond:1003:7:compact:frontier_consolidation_fwcompact_expansion_020376,nonoverlap,-0.04673004150390625,compact:frontier_consolidation_fwcompact_expansion_020376,9,7,16,12,9.796590805053711,9.749860763549805
RBT,RBT_RS_43022,chck_60M,43022,R,heldout_rewrite_content_conditioning,rewritecond:1004:0:compact:frontier_consolidation_fwcompact_expansion_020429,nonoverlap,-1.810934066772461,compact:frontier_consolidation_fwcompact_expansion_020429,9,6,12,10,12.320556640625,10.509622573852539
RBT,RBT_RS_43022,chck_60M,43022,R,heldout_rewrite_content_conditioning,rewritecond:1004:2:compact:frontier_consolidation_fwcompact_expansion_020429,overlap,0.2993745803833008,compact:frontier_consolidation_fwcompact_expansion_020429,9,6,12,10,10.754683494567871,11.054058074951172
RBT,RBT_RS_43022,chck_60M,43022,R,heldout_rewrite_content_conditioning,rewritecond:1004:3:compact:frontier_consolidation_fwcompact_expansion_020429,nonoverlap,-0.2944602966308594,compact:frontier_consolidation_fwcompact_expansion_020429,9,6,12,10,11.608280181884766,11.313819885253906
RBT,RBT_RS_43022,chck_60M,43022,R,heldout_rewrite_content_conditioning,rewritecond:1004:7:compact:frontier_consolidation_fwcompact_expansion_020429,overlap,-0.7942600250244141,compact:frontier_consolidation_fwcompact_expansion_020429,9,6,12,10,9.185075759887695,8.390815734863281
