target,variant,frame_id,family,subtype,depth,alt_a,alt_b,target_prior_ratio,target_prior_balanced_le4,renaming_of,shuffled_context_family,c1_a_sum,c1_a_mean,c1_a_n_tokens,c1_a_status,c1_b_sum,c1_b_mean,c1_b_n_tokens,c1_b_status,c2_a_sum,c2_a_mean,c2_a_n_tokens,c2_a_status,c2_b_sum,c2_b_mean,c2_b_n_tokens,c2_b_status,none_a_sum,none_a_mean,none_a_n_tokens,none_a_status,none_b_sum,none_b_mean,none_b_n_tokens,none_b_status,shuf1_a_sum,shuf1_a_mean,shuf1_a_n_tokens,shuf1_a_status,shuf1_b_sum,shuf1_b_mean,shuf1_b_n_tokens,shuf1_b_status,shuf2_a_sum,shuf2_a_mean,shuf2_a_n_tokens,shuf2_a_status,shuf2_b_sum,shuf2_b_mean,shuf2_b_n_tokens,shuf2_b_status,delta1,delta2,correct_margin_c1,correct_margin_c2,min_signed_margin,interaction,crossed_success,c1_success,c2_success,same_sign_positive,same_sign_negative,none_delta,delta1_minus_none,delta2_minus_none,shuf_delta1,shuf_delta2,shuf_correct_margin_c1,shuf_correct_margin_c2,shuf_min_signed_margin,shuf_interaction,shuf_crossed_success,interaction_excess_over_shuffled,min_margin_excess_over_shuffled
fw_compact_100M_seed43022,original,A_0001,A_spatial_direct,inside_outside,1.0,inside,outside,1.0257787325456498,True,,B_transfer_role,-0.04193587601184845,-0.04193587601184845,1,ok,-4.489990234375,-4.489990234375,1,ok,-2.4897584915161133,-2.4897584915161133,1,ok,-0.14804747700691223,-0.14804747700691223,1,ok,-5.45336389541626,-5.45336389541626,1,ok,-6.253764629364014,-6.253764629364014,1,ok,-6.06839656829834,-6.06839656829834,1,ok,-6.425018310546875,-6.425018310546875,1,ok,-5.755651950836182,-5.755651950836182,1,ok,-6.031185626983643,-6.031185626983643,1,ok,4.4480543583631516,-2.341711014509201,4.4480543583631516,2.341711014509201,2.341711014509201,6.789765372872353,True,True,True,False,False,0.8004007339477539,3.6476536244153976,-3.142111748456955,0.35662174224853516,0.27553367614746094,0.35662174224853516,-0.27553367614746094,-0.27553367614746094,0.08108806610107422,False,6.708677306771278,2.617244690656662
fw_compact_100M_seed43022,original,A_0002,A_spatial_direct,on_under,1.0,on,under,18.004459861248762,False,,B_transfer_role,-0.019434161484241486,-0.019434161484241486,1,ok,-6.012921333312988,-6.012921333312988,1,ok,-4.652935028076172,-4.652935028076172,1,ok,-0.07928472757339478,-0.07928472757339478,1,ok,-0.14686040580272675,-0.14686040580272675,1,ok,-3.883262872695923,-3.883262872695923,1,ok,-0.5686963200569153,-0.5686963200569153,1,ok,-3.272667169570923,-3.272667169570923,1,ok,-0.5314137935638428,-0.5314137935638428,1,ok,-3.4502265453338623,-3.4502265453338623,1,ok,5.993487171828747,-4.573650300502777,5.993487171828747,4.573650300502777,4.573650300502777,10.567137472331524,True,True,True,False,False,3.736402466893196,2.2570847049355507,-8.310052767395973,2.7039708495140076,2.9188127517700195,2.7039708495140076,-2.9188127517700195,-2.9188127517700195,-0.21484190225601196,False,10.781979374587536,7.492463052272797
fw_compact_100M_seed43022,original,A_0003,A_spatial_direct,on_under,1.0,on,under,18.004459861248762,False,,B_transfer_role,-0.024234721437096596,-0.024234721437096596,1,ok,-6.866183280944824,-6.866183280944824,1,ok,-6.036794662475586,-6.036794662475586,1,ok,-0.04585656523704529,-0.04585656523704529,1,ok,-1.1657540798187256,-1.1657540798187256,1,ok,-3.774988889694214,-3.774988889694214,1,ok,-1.3148179054260254,-1.3148179054260254,1,ok,-3.3673853874206543,-3.3673853874206543,1,ok,-1.3277007341384888,-1.3277007341384888,1,ok,-3.2123165130615234,-3.2123165130615234,1,ok,6.841948559507728,-5.990938097238541,6.841948559507728,5.990938097238541,5.990938097238541,12.832886656746268,True,True,True,False,False,2.6092348098754883,4.232713749632239,-8.600172907114029,2.052567481994629,1.8846157789230347,2.052567481994629,-1.8846157789230347,-1.8846157789230347,0.16795170307159424,False,12.664934953674674,7.875553876161575
fw_compact_100M_seed43022,original,A_0004,A_spatial_direct,above_below,1.0,above,below,1.9215116279069768,True,,B_transfer_role,-0.17497512698173523,-0.17497512698173523,1,ok,-3.488539457321167,-3.488539457321167,1,ok,-5.616991996765137,-5.616991996765137,1,ok,-0.0495755709707737,-0.0495755709707737,1,ok,-5.8820624351501465,-5.8820624351501465,1,ok,-6.437229633331299,-6.437229633331299,1,ok,-5.880731582641602,-5.880731582641602,1,ok,-6.603636741638184,-6.603636741638184,1,ok,-5.82687520980835,-5.82687520980835,1,ok,-6.624931812286377,-6.624931812286377,1,ok,3.3135643303394318,-5.567416425794363,3.3135643303394318,5.567416425794363,3.3135643303394318,8.880980756133795,True,True,True,False,False,0.5551671981811523,2.7583971321582794,-6.122583623975515,0.722905158996582,0.7980566024780273,0.722905158996582,-0.7980566024780273,-0.7980566024780273,-0.07515144348144531,False,8.95613219961524,4.111620932817459
fw_compact_100M_seed43022,original,A_0005,A_spatial_direct,above_below,1.0,above,below,1.9215116279069768,True,,B_transfer_role,-0.18281619250774384,-0.18281619250774384,1,ok,-3.482938528060913,-3.482938528060913,1,ok,-5.82305383682251,-5.82305383682251,1,ok,-0.07082775980234146,-0.07082775980234146,1,ok,-9.445365905761719,-9.445365905761719,1,ok,-9.716157913208008,-9.716157913208008,1,ok,-6.746789932250977,-6.746789932250977,1,ok,-7.2547197341918945,-7.2547197341918945,1,ok,-6.936798095703125,-6.936798095703125,1,ok,-7.4497175216674805,-7.4497175216674805,1,ok,3.3001223355531693,-5.752226077020168,3.3001223355531693,5.752226077020168,3.3001223355531693,9.052348412573338,True,True,True,False,False,0.27079200744628906,3.02933032810688,-6.023018084466457,0.507929801940918,0.5129194259643555,0.507929801940918,-0.5129194259643555,-0.5129194259643555,-0.0049896240234375,False,9.057338036596775,3.8130417615175247
fw_compact_100M_seed43022,original,A_0006,A_spatial_direct,above_below,1.0,above,below,1.9215116279069768,True,,B_transfer_role,-0.1533537358045578,-0.1533537358045578,1,ok,-3.632357597351074,-3.632357597351074,1,ok,-5.183555603027344,-5.183555603027344,1,ok,-0.07521523535251617,-0.07521523535251617,1,ok,-6.9472479820251465,-6.9472479820251465,1,ok,-7.71631383895874,-7.71631383895874,1,ok,-5.575127124786377,-5.575127124786377,1,ok,-7.062966823577881,-7.062966823577881,1,ok,-6.079498291015625,-6.079498291015625,1,ok,-7.33475399017334,-7.33475399017334,1,ok,3.4790038615465164,-5.108340367674828,3.4790038615465164,5.108340367674828,3.4790038615465164,8.587344229221344,True,True,True,False,False,0.7690658569335938,2.7099380046129227,-5.877406224608421,1.487839698791504,1.2552556991577148,1.487839698791504,-1.2552556991577148,-1.2552556991577148,0.23258399963378906,False,8.354760229587555,4.734259560704231
fw_compact_100M_seed43022,original,A_0007,A_spatial_direct,above_below,1.0,above,below,1.9215116279069768,True,,B_transfer_role,-0.24636614322662354,-0.24636614322662354,1,ok,-4.001559734344482,-4.001559734344482,1,ok,-5.333440780639648,-5.333440780639648,1,ok,-0.1514263153076172,-0.1514263153076172,1,ok,-8.929363250732422,-8.929363250732422,1,ok,-9.11662769317627,-9.11662769317627,1,ok,-7.251368522644043,-7.251368522644043,1,ok,-8.166261672973633,-8.166261672973633,1,ok,-7.491090297698975,-7.491090297698975,1,ok,-8.027563095092773,-8.027563095092773,1,ok,3.755193591117859,-5.182014465332031,3.755193591117859,5.182014465332031,3.755193591117859,8.93720805644989,True,True,True,False,False,0.18726444244384766,3.5679291486740112,-5.369278907775879,0.9148931503295898,0.5364727973937988,0.9148931503295898,-0.5364727973937988,-0.5364727973937988,0.378420352935791,False,8.5587877035141,4.291666388511658
fw_compact_100M_seed43022,original,A_0008,A_spatial_direct,inside_outside,1.0,inside,outside,1.0257787325456498,True,,B_transfer_role,-0.05765394866466522,-0.05765394866466522,1,ok,-4.910484790802002,-4.910484790802002,1,ok,-1.9281928539276123,-1.9281928539276123,1,ok,-0.2867409884929657,-0.2867409884929657,1,ok,-3.3341541290283203,-3.3341541290283203,1,ok,-5.207354545593262,-5.207354545593262,1,ok,-4.5168657302856445,-4.5168657302856445,1,ok,-5.793461799621582,-5.793461799621582,1,ok,-4.249269008636475,-4.249269008636475,1,ok,-5.652989864349365,-5.652989864349365,1,ok,4.852830842137337,-1.6414518654346466,4.852830842137337,1.6414518654346466,1.6414518654346466,6.494282707571983,True,True,True,False,False,1.8732004165649414,2.9796304255723953,-3.514652281999588,1.2765960693359375,1.4037208557128906,1.2765960693359375,-1.4037208557128906,-1.4037208557128906,-0.12712478637695312,False,6.6214074939489365,3.0451727211475372
fw_compact_100M_seed43022,original,A_0009,A_spatial_direct,inside_outside,1.0,inside,outside,1.0257787325456498,True,,B_transfer_role,-0.047039616852998734,-0.047039616852998734,1,ok,-4.553696155548096,-4.553696155548096,1,ok,-2.4720537662506104,-2.4720537662506104,1,ok,-0.14832131564617157,-0.14832131564617157,1,ok,-4.177570343017578,-4.177570343017578,1,ok,-6.381435394287109,-6.381435394287109,1,ok,-6.023531436920166,-6.023531436920166,1,ok,-6.4290900230407715,-6.4290900230407715,1,ok,-6.199494361877441,-6.199494361877441,1,ok,-6.3814544677734375,-6.3814544677734375,1,ok,4.506656538695097,-2.323732450604439,4.506656538695097,2.323732450604439,2.323732450604439,6.830388989299536,True,True,True,False,False,2.2038650512695312,2.3027914874255657,-4.52759750187397,0.40555858612060547,0.1819601058959961,0.40555858612060547,-0.1819601058959961,-0.1819601058959961,0.22359848022460938,False,6.606790509074926,2.505692556500435
fw_compact_100M_seed43022,original,A_0010,A_spatial_direct,above_below,1.0,above,below,1.9215116279069768,True,,B_transfer_role,-0.1674746721982956,-0.1674746721982956,1,ok,-4.112561225891113,-4.112561225891113,1,ok,-5.408924102783203,-5.408924102783203,1,ok,-0.07272161543369293,-0.07272161543369293,1,ok,-7.531008720397949,-7.531008720397949,1,ok,-7.400510787963867,-7.400510787963867,1,ok,-7.752356052398682,-7.752356052398682,1,ok,-8.476361274719238,-8.476361274719238,1,ok,-7.9693098068237305,-7.9693098068237305,1,ok,-8.449881553649902,-8.449881553649902,1,ok,3.9450865536928177,-5.33620248734951,3.9450865536928177,5.33620248734951,3.9450865536928177,9.281289041042328,True,True,True,False,False,-0.13049793243408203,4.0755844861269,-5.205704554915428,0.7240052223205566,0.4805717468261719,0.7240052223205566,-0.4805717468261719,-0.4805717468261719,0.24343347549438477,False,9.037855565547943,4.42565830051899
