frame_id,base_id,condition,family,object,alt_a,alt_b,delta1,delta2,interaction,min_signed_margin,crossed_success,same_a_bias,same_b_bias
IF_00001,BASE_0001,no_context,empty_full,glass,empty,full,-0.6910085678100586,-0.6910085678100586,0.0,-0.6910085678100586,False,False,True
IF_00002,BASE_0001,explicit_final,empty_full,glass,empty,full,6.05215759575367,-8.933323355391622,14.985480951145291,6.05215759575367,True,False,False
IF_00003,BASE_0001,last_event,empty_full,glass,empty,full,1.4166383743286133,0.11452674865722656,1.3021116256713867,-0.11452674865722656,False,True,False
IF_00004,BASE_0001,consistent_prior,empty_full,glass,empty,full,6.026582568883896,-7.56843600794673,13.595018576830626,6.026582568883896,True,False,False
IF_00005,BASE_0001,distractor_event,empty_full,glass,empty,full,0.6605520248413086,-0.1499166488647461,0.8104686737060547,0.1499166488647461,True,False,False
IF_00006,BASE_0001,contradict_bare,empty_full,glass,empty,full,-7.765860550105572,5.118753612041473,-12.884614162147045,-7.765860550105572,False,False,False
IF_00007,BASE_0001,contradict_temporal,empty_full,glass,empty,full,-7.646013259887695,4.950215309858322,-12.596228569746017,-7.646013259887695,False,False,False
IF_00008,BASE_0001,contradict_reinforced,empty_full,glass,empty,full,-7.3497549667954445,5.861301362514496,-13.21105632930994,-7.3497549667954445,False,False,False
IF_00009,BASE_0001,explicit_override,empty_full,glass,empty,full,3.070805549621582,-6.0022202879190445,9.073025837540627,3.070805549621582,True,False,False
IF_00010,BASE_0001,reported_event,empty_full,glass,empty,full,1.4154009819030762,0.7356395721435547,0.6797614097595215,-0.7356395721435547,False,True,False
IF_00011,BASE_0002,no_context,empty_full,glass,empty,full,-0.6910085678100586,-0.6910085678100586,0.0,-0.6910085678100586,False,False,True
IF_00012,BASE_0002,explicit_final,empty_full,glass,empty,full,6.05215759575367,-8.933323355391622,14.985480951145291,6.05215759575367,True,False,False
IF_00013,BASE_0002,last_event,empty_full,glass,empty,full,0.9617919921875,-0.1550765037536621,1.116868495941162,0.1550765037536621,True,False,False
IF_00014,BASE_0002,consistent_prior,empty_full,glass,empty,full,6.063867524266243,-7.7568967789411545,13.820764303207397,6.063867524266243,True,False,False
IF_00015,BASE_0002,distractor_event,empty_full,glass,empty,full,0.7367219924926758,-0.1433734893798828,0.8800954818725586,0.1433734893798828,True,False,False
IF_00016,BASE_0002,contradict_bare,empty_full,glass,empty,full,-7.627243436872959,5.106208920478821,-12.73345235735178,-7.627243436872959,False,False,False
IF_00017,BASE_0002,contradict_temporal,empty_full,glass,empty,full,-7.625662811100483,5.096763461828232,-12.722426272928715,-7.625662811100483,False,False,False
IF_00018,BASE_0002,contradict_reinforced,empty_full,glass,empty,full,-7.326860383152962,5.96904644370079,-13.295906826853752,-7.326860383152962,False,False,False
IF_00019,BASE_0002,explicit_override,empty_full,glass,empty,full,3.070805549621582,-6.0022202879190445,9.073025837540627,3.070805549621582,True,False,False
IF_00020,BASE_0002,reported_event,empty_full,glass,empty,full,1.1158456802368164,0.3878030776977539,0.7280426025390625,-0.3878030776977539,False,True,False
IF_00021,BASE_0003,no_context,empty_full,glass,empty,full,-0.6910085678100586,-0.6910085678100586,0.0,-0.6910085678100586,False,False,True
IF_00022,BASE_0003,explicit_final,empty_full,glass,empty,full,6.05215759575367,-8.933323355391622,14.985480951145291,6.05215759575367,True,False,False
IF_00023,BASE_0003,last_event,empty_full,glass,empty,full,0.8678021430969238,-0.8787980079650879,1.7466001510620117,0.8678021430969238,True,False,False
IF_00024,BASE_0003,consistent_prior,empty_full,glass,empty,full,5.8871928453445435,-7.892287403345108,13.779480248689651,5.8871928453445435,True,False,False
IF_00025,BASE_0003,distractor_event,empty_full,glass,empty,full,0.38231706619262695,-0.54266357421875,0.924980640411377,0.38231706619262695,True,False,False
IF_00026,BASE_0003,contradict_bare,empty_full,glass,empty,full,-7.969383917748928,4.69602769613266,-12.665411613881588,-7.969383917748928,False,False,False
IF_00027,BASE_0003,contradict_temporal,empty_full,glass,empty,full,-7.8833583146333694,4.775483995676041,-12.65884231030941,-7.8833583146333694,False,False,False
IF_00028,BASE_0003,contradict_reinforced,empty_full,glass,empty,full,-7.589351981878281,5.618174344301224,-13.207526326179504,-7.589351981878281,False,False,False
IF_00029,BASE_0003,explicit_override,empty_full,glass,empty,full,3.070805549621582,-6.0022202879190445,9.073025837540627,3.070805549621582,True,False,False
IF_00030,BASE_0003,reported_event,empty_full,glass,empty,full,0.4645195007324219,-0.2180314064025879,0.6825509071350098,0.2180314064025879,True,False,False
IF_00031,BASE_0004,no_context,empty_full,glass,empty,full,-0.6910085678100586,-0.6910085678100586,0.0,-0.6910085678100586,False,False,True
IF_00032,BASE_0004,explicit_final,empty_full,glass,empty,full,6.05215759575367,-8.933323355391622,14.985480951145291,6.05215759575367,True,False,False
IF_00033,BASE_0004,last_event,empty_full,glass,empty,full,1.5909099578857422,0.3112325668334961,1.279677391052246,-0.3112325668334961,False,True,False
IF_00034,BASE_0004,consistent_prior,empty_full,glass,empty,full,6.129717603325844,-7.7156212367117405,13.845338840037584,6.129717603325844,True,False,False
IF_00035,BASE_0004,distractor_event,empty_full,glass,empty,full,0.8515501022338867,0.15126514434814453,0.7002849578857422,-0.15126514434814453,False,True,False
IF_00036,BASE_0004,contradict_bare,empty_full,glass,empty,full,-7.792079418897629,5.232024967670441,-13.02410438656807,-7.792079418897629,False,False,False
IF_00037,BASE_0004,contradict_temporal,empty_full,glass,empty,full,-7.740017428994179,5.199638277292252,-12.93965570628643,-7.740017428994179,False,False,False
IF_00038,BASE_0004,contradict_reinforced,empty_full,glass,empty,full,-7.4358977898955345,6.013295024633408,-13.449192814528942,-7.4358977898955345,False,False,False
IF_00039,BASE_0004,explicit_override,empty_full,glass,empty,full,3.070805549621582,-6.0022202879190445,9.073025837540627,3.070805549621582,True,False,False
IF_00040,BASE_0004,reported_event,empty_full,glass,empty,full,1.1053619384765625,0.6200551986694336,0.4853067398071289,-0.6200551986694336,False,True,False
