arch,arm,checkpoint,seed,role,probe_family,probe_id,effect_no_all_relevant_updates,effect_no_initial_qbox,effect_no_last_relevant_update,entity_type,irrelevant_ops,item_index,margin_full,margin_no_all_relevant_updates,margin_no_initial_qbox,margin_no_last_relevant_update,prefix_words_full,query_box,relevant_updates,reported_numops,stale_idx,total_ops,uid
RBT,RBT_R_43022,chck_100M,43022,R,entity_gold_stale_cue_ablation,entityabl:0:regular_2_ops:7,0.011133432388305664,0.04357624053955078,-2.3899269104003906,regular,1,7,9.65674352645874,9.667876958847046,9.700319766998291,7.26681661605835,89,0,2,2,1,3,regular_2_ops
RBT,RBT_R_43022,chck_100M,43022,R,entity_gold_stale_cue_ablation,entityabl:1000:move_contents_3_ops:54,-2.0578746795654297,0.35160160064697266,-2.626286506652832,move_contents,5,54,-0.5336999893188477,-2.5915746688842773,-0.182098388671875,-3.1599864959716797,136,5,3,3,1,8,move_contents_3_ops
RBT,RBT_R_43022,chck_100M,43022,R,entity_gold_stale_cue_ablation,entityabl:1001:move_contents_3_ops:56,2.159425735473633,0.38163185119628906,2.9604272842407227,move_contents,5,56,2.4781932830810547,4.6376190185546875,2.8598251342773438,5.438620567321777,111,2,3,3,1,8,move_contents_3_ops
RBT,RBT_R_43022,chck_100M,43022,R,entity_gold_stale_cue_ablation,entityabl:1002:move_contents_3_ops:71,-0.7710046768188477,0.013762474060058594,-0.042354583740234375,move_contents,5,71,-0.08642768859863281,-0.8574323654174805,-0.07266521453857422,-0.1287822723388672,134,5,3,3,1,8,move_contents_3_ops
RBT,RBT_R_43022,chck_100M,43022,R,entity_gold_stale_cue_ablation,entityabl:1003:move_contents_3_ops:78,-0.3373908996582031,-0.5806760787963867,-0.18032073974609375,move_contents,5,78,-0.8857555389404297,-1.2231464385986328,-1.4664316177368164,-1.0660762786865234,119,2,3,3,1,8,move_contents_3_ops
RBT,RBT_R_43022,chck_100M,43022,R,entity_gold_stale_cue_ablation,entityabl:1004:move_contents_3_ops:91,0.35422801971435547,-0.13496017456054688,1.014714241027832,move_contents,5,91,-3.033538818359375,-2.6793107986450195,-3.168498992919922,-2.018824577331543,124,2,3,3,1,8,move_contents_3_ops
RBT,RBT_R_43022,chck_100M,43022,R,entity_gold_stale_cue_ablation,entityabl:1005:move_contents_3_ops:97,0.03863835334777832,0.7606291770935059,0.6522765159606934,move_contents,7,97,6.621690511703491,6.6603288650512695,7.382319688796997,7.273967027664185,149,4,2,3,1,9,move_contents_3_ops
RBT,RBT_R_43022,chck_100M,43022,R,entity_gold_stale_cue_ablation,entityabl:1006:move_contents_3_ops:108,-2.267989158630371,-0.40909290313720703,-2.2974348068237305,move_contents,6,108,-3.4987173080444336,-5.766706466674805,-3.9078102111816406,-5.796152114868164,143,0,3,3,1,9,move_contents_3_ops
RBT,RBT_R_43022,chck_100M,43022,R,entity_gold_stale_cue_ablation,entityabl:1007:move_contents_3_ops:109,-0.47368717193603516,0.09293651580810547,-0.2235736846923828,move_contents,7,109,-1.8851604461669922,-2.3588476181030273,-1.7922239303588867,-2.108734130859375,119,4,2,3,1,9,move_contents_3_ops
RBT,RBT_R_43022,chck_100M,43022,R,entity_gold_stale_cue_ablation,entityabl:1008:move_contents_3_ops:111,-0.5468873977661133,0.3162879943847656,-0.042786598205566406,move_contents,7,111,-0.7910442352294922,-1.3379316329956055,-0.47475624084472656,-0.8338308334350586,130,0,2,3,1,9,move_contents_3_ops
RBT,RBT_R_43022,chck_100M,43022,R,entity_gold_stale_cue_ablation,entityabl:1009:move_contents_3_ops:112,-0.004374504089355469,-0.10068225860595703,-1.1283893585205078,move_contents,6,112,-1.040761947631836,-1.0451364517211914,-1.141444206237793,-2.1691513061523438,128,2,3,3,1,9,move_contents_3_ops
RBT,RBT_R_43022,chck_100M,43022,R,entity_gold_stale_cue_ablation,entityabl:100:regular_2_ops:234,-0.3026456832885742,0.10599327087402344,-0.2645425796508789,regular,9,234,-1.8336162567138672,-2.1362619400024414,-1.7276229858398438,-2.098158836364746,127,1,2,2,1,11,regular_2_ops
RBT,RBT_R_43022,chck_100M,43022,R,entity_gold_stale_cue_ablation,entityabl:1010:move_contents_3_ops:122,-0.5580577850341797,-0.4753704071044922,-0.6450090408325195,move_contents,6,122,-1.2839317321777344,-1.841989517211914,-1.7593021392822266,-1.928940773010254,149,5,3,3,1,9,move_contents_3_ops
RBT,RBT_R_43022,chck_100M,43022,R,entity_gold_stale_cue_ablation,entityabl:1011:move_contents_3_ops:123,-0.6562910079956055,-0.5542011260986328,-0.2922687530517578,move_contents,7,123,4.447405815124512,3.7911148071289062,3.893204689025879,4.155137062072754,127,4,2,3,1,9,move_contents_3_ops
RBT,RBT_R_43022,chck_100M,43022,R,entity_gold_stale_cue_ablation,entityabl:1012:move_contents_3_ops:127,0.23938560485839844,-0.19312000274658203,0.6650781631469727,move_contents,6,127,0.5304117202758789,0.7697973251342773,0.3372917175292969,1.1954898834228516,140,1,3,3,1,9,move_contents_3_ops
RBT,RBT_R_43022,chck_100M,43022,R,entity_gold_stale_cue_ablation,entityabl:1013:move_contents_3_ops:134,-1.36907958984375,-0.2550811767578125,-2.029254913330078,move_contents,6,134,-0.20612239837646484,-1.5752019882202148,-0.46120357513427734,-2.235377311706543,145,5,3,3,1,9,move_contents_3_ops
RBT,RBT_R_43022,chck_100M,43022,R,entity_gold_stale_cue_ablation,entityabl:1014:move_contents_3_ops:140,0.2081279754638672,0.28750038146972656,0.09361457824707031,move_contents,7,140,2.4179515838623047,2.626079559326172,2.7054519653320312,2.511566162109375,122,3,2,3,1,9,move_contents_3_ops
RBT,RBT_R_43022,chck_100M,43022,R,entity_gold_stale_cue_ablation,entityabl:1015:move_contents_3_ops:151,-4.891473770141602,-0.1713705062866211,-5.72198486328125,move_contents,7,151,-2.3239498138427734,-7.215423583984375,-2.4953203201293945,-8.045934677124023,137,2,3,3,1,10,move_contents_3_ops
RBT,RBT_R_43022,chck_100M,43022,R,entity_gold_stale_cue_ablation,entityabl:1016:move_contents_3_ops:153,-0.29873085021972656,0.22901058197021484,-0.0661764144897461,move_contents,7,153,-2.3686532974243164,-2.667384147644043,-2.1396427154541016,-2.4348297119140625,136,3,3,3,1,10,move_contents_3_ops
