arch,arm,checkpoint,seed,role,probe_family,probe_id,effect_no_all_relevant_updates,effect_no_initial_qbox,effect_no_last_relevant_update,entity_type,irrelevant_ops,item_index,margin_full,margin_no_all_relevant_updates,margin_no_initial_qbox,margin_no_last_relevant_update,prefix_words_full,query_box,relevant_updates,reported_numops,stale_idx,total_ops,uid
RBT,RBT_V_43022,chck_60M,43022,V,entity_gold_stale_cue_ablation,entityabl:0:regular_2_ops:7,-0.9875142574310303,-0.3103311061859131,-2.691796064376831,regular,1,7,10.398709297180176,9.411195039749146,10.088378190994263,7.706913232803345,89,0,2,2,1,3,regular_2_ops
RBT,RBT_V_43022,chck_60M,43022,V,entity_gold_stale_cue_ablation,entityabl:1000:move_contents_3_ops:54,-1.6080904006958008,0.2189807891845703,-2.5411996841430664,move_contents,5,54,-1.644118309020996,-3.252208709716797,-1.4251375198364258,-4.1853179931640625,136,5,3,3,1,8,move_contents_3_ops
RBT,RBT_V_43022,chck_60M,43022,V,entity_gold_stale_cue_ablation,entityabl:1001:move_contents_3_ops:56,1.3740043640136719,-0.0046329498291015625,2.2821102142333984,move_contents,5,56,1.7455997467041016,3.1196041107177734,1.740966796875,4.0277099609375,111,2,3,3,1,8,move_contents_3_ops
RBT,RBT_V_43022,chck_60M,43022,V,entity_gold_stale_cue_ablation,entityabl:1002:move_contents_3_ops:71,-0.8711481094360352,-0.30541229248046875,-0.2185516357421875,move_contents,5,71,-0.913182258605957,-1.7843303680419922,-1.2185945510864258,-1.1317338943481445,134,5,3,3,1,8,move_contents_3_ops
RBT,RBT_V_43022,chck_60M,43022,V,entity_gold_stale_cue_ablation,entityabl:1003:move_contents_3_ops:78,0.018759727478027344,-0.36968231201171875,-0.038125038146972656,move_contents,5,78,-0.7266159057617188,-0.7078561782836914,-1.0962982177734375,-0.7647409439086914,119,2,3,3,1,8,move_contents_3_ops
RBT,RBT_V_43022,chck_60M,43022,V,entity_gold_stale_cue_ablation,entityabl:1004:move_contents_3_ops:91,0.24764442443847656,0.49312591552734375,0.7397270202636719,move_contents,5,91,0.9914913177490234,1.2391357421875,1.4846172332763672,1.7312183380126953,124,2,3,3,1,8,move_contents_3_ops
RBT,RBT_V_43022,chck_60M,43022,V,entity_gold_stale_cue_ablation,entityabl:1005:move_contents_3_ops:97,0.12483692169189453,1.0490174293518066,1.0186867713928223,move_contents,7,97,8.8997323513031,9.024569272994995,9.948749780654907,9.918419122695923,149,4,2,3,1,9,move_contents_3_ops
RBT,RBT_V_43022,chck_60M,43022,V,entity_gold_stale_cue_ablation,entityabl:1006:move_contents_3_ops:108,0.1992940902709961,0.055115699768066406,-0.39472198486328125,move_contents,6,108,4.049168586730957,4.248462677001953,4.104284286499023,3.654446601867676,143,0,3,3,1,9,move_contents_3_ops
RBT,RBT_V_43022,chck_60M,43022,V,entity_gold_stale_cue_ablation,entityabl:1007:move_contents_3_ops:109,0.23398113250732422,0.06698322296142578,-0.2721061706542969,move_contents,7,109,-3.3811492919921875,-3.1471681594848633,-3.3141660690307617,-3.6532554626464844,119,4,2,3,1,9,move_contents_3_ops
RBT,RBT_V_43022,chck_60M,43022,V,entity_gold_stale_cue_ablation,entityabl:1008:move_contents_3_ops:111,-0.7137184143066406,-0.12398433685302734,-0.635716438293457,move_contents,7,111,-1.3074941635131836,-2.021212577819824,-1.431478500366211,-1.9432106018066406,130,0,2,3,1,9,move_contents_3_ops
RBT,RBT_V_43022,chck_60M,43022,V,entity_gold_stale_cue_ablation,entityabl:1009:move_contents_3_ops:112,-0.5995311737060547,-0.04394817352294922,-1.2271060943603516,move_contents,6,112,0.9346199035644531,0.33508872985839844,0.8906717300415039,-0.29248619079589844,128,2,3,3,1,9,move_contents_3_ops
RBT,RBT_V_43022,chck_60M,43022,V,entity_gold_stale_cue_ablation,entityabl:100:regular_2_ops:234,-0.42093753814697266,0.5903606414794922,-0.2183980941772461,regular,9,234,-1.4856491088867188,-1.9065866470336914,-0.8952884674072266,-1.7040472030639648,127,1,2,2,1,11,regular_2_ops
RBT,RBT_V_43022,chck_60M,43022,V,entity_gold_stale_cue_ablation,entityabl:1010:move_contents_3_ops:122,0.21822643280029297,0.1137990951538086,-0.0637350082397461,move_contents,6,122,-2.9588518142700195,-2.7406253814697266,-2.845052719116211,-3.0225868225097656,149,5,3,3,1,9,move_contents_3_ops
RBT,RBT_V_43022,chck_60M,43022,V,entity_gold_stale_cue_ablation,entityabl:1011:move_contents_3_ops:123,-0.43080711364746094,0.3040647506713867,-0.4742708206176758,move_contents,7,123,1.2055988311767578,0.7747917175292969,1.5096635818481445,0.731328010559082,127,4,2,3,1,9,move_contents_3_ops
RBT,RBT_V_43022,chck_60M,43022,V,entity_gold_stale_cue_ablation,entityabl:1012:move_contents_3_ops:127,0.26335716247558594,0.3128786087036133,0.21107101440429688,move_contents,6,127,-1.1440410614013672,-0.8806838989257812,-0.8311624526977539,-0.9329700469970703,140,1,3,3,1,9,move_contents_3_ops
RBT,RBT_V_43022,chck_60M,43022,V,entity_gold_stale_cue_ablation,entityabl:1013:move_contents_3_ops:134,-1.8088788986206055,0.9648914337158203,-1.3105907440185547,move_contents,6,134,-1.9587631225585938,-3.767642021179199,-0.9938716888427734,-3.2693538665771484,145,5,3,3,1,9,move_contents_3_ops
RBT,RBT_V_43022,chck_60M,43022,V,entity_gold_stale_cue_ablation,entityabl:1014:move_contents_3_ops:140,0.610377311706543,-0.073883056640625,0.25189781188964844,move_contents,7,140,-0.8119964599609375,-0.20161914825439453,-0.8858795166015625,-0.5600986480712891,122,3,2,3,1,9,move_contents_3_ops
RBT,RBT_V_43022,chck_60M,43022,V,entity_gold_stale_cue_ablation,entityabl:1015:move_contents_3_ops:151,-3.321207046508789,0.2549915313720703,-4.051239967346191,move_contents,7,151,-0.5710649490356445,-3.8922719955444336,-0.3160734176635742,-4.622304916381836,137,2,3,3,1,10,move_contents_3_ops
RBT,RBT_V_43022,chck_60M,43022,V,entity_gold_stale_cue_ablation,entityabl:1016:move_contents_3_ops:153,-0.1811695098876953,-0.7892255783081055,0.39967918395996094,move_contents,7,153,-2.0176782608032227,-2.198847770690918,-2.806903839111328,-1.6179990768432617,136,3,3,3,1,10,move_contents_3_ops
RBT,RBT_V_43022,chck_60M,43022,V,entity_gold_stale_cue_ablation,entityabl:1017:move_contents_3_ops:155,-0.6951560974121094,-0.5240755081176758,-0.2391490936279297,move_contents,7,155,1.0601682662963867,0.36501216888427734,0.5360927581787109,0.821019172668457,133,2,3,3,1,10,move_contents_3_ops
RBT,RBT_V_43022,chck_60M,43022,V,entity_gold_stale_cue_ablation,entityabl:1018:move_contents_3_ops:157,-0.025068283081054688,-0.6106166839599609,-0.47589969635009766,move_contents,7,157,-2.5451602935791016,-2.5702285766601562,-3.1557769775390625,-3.021059989929199,152,2,3,3,1,10,move_contents_3_ops
RBT,RBT_V_43022,chck_60M,43022,V,entity_gold_stale_cue_ablation,entityabl:1019:move_contents_3_ops:158,0.052930593490600586,0.3764762878417969,-0.07959771156311035,move_contents,8,158,9.220360040664673,9.273290634155273,9.59683632850647,9.140762329101562,158,4,2,3,1,10,move_contents_3_ops
RBT,RBT_V_43022,chck_60M,43022,V,entity_gold_stale_cue_ablation,entityabl:101:regular_2_ops:237,-0.26206493377685547,0.5101547241210938,-0.11354732513427734,regular,9,237,-0.3717203140258789,-0.6337852478027344,0.13843441009521484,-0.48526763916015625,130,6,2,2,1,11,regular_2_ops
RBT,RBT_V_43022,chck_60M,43022,V,entity_gold_stale_cue_ablation,entityabl:1020:move_contents_3_ops:161,0.15619277954101562,0.23137474060058594,0.07431221008300781,move_contents,8,161,-3.0324478149414062,-2.8762550354003906,-2.8010730743408203,-2.9581356048583984,125,4,2,3,1,10,move_contents_3_ops
RBT,RBT_V_43022,chck_60M,43022,V,entity_gold_stale_cue_ablation,entityabl:1021:move_contents_3_ops:169,-1.5123367309570312,0.04382896423339844,-2.020504951477051,move_contents,8,169,4.869315147399902,3.356978416442871,4.913144111633301,2.8488101959228516,137,2,2,3,1,10,move_contents_3_ops
RBT,RBT_V_43022,chck_60M,43022,V,entity_gold_stale_cue_ablation,entityabl:1022:move_contents_3_ops:175,0.5361146926879883,0.4470043182373047,0.139678955078125,move_contents,7,175,1.8091039657592773,2.3452186584472656,2.256108283996582,1.9487829208374023,139,2,3,3,1,10,move_contents_3_ops
RBT,RBT_V_43022,chck_60M,43022,V,entity_gold_stale_cue_ablation,entityabl:1023:move_contents_3_ops:181,0.03251457214355469,-0.33275413513183594,0.08035850524902344,move_contents,8,181,-0.17377662658691406,-0.14126205444335938,-0.50653076171875,-0.09341812133789062,131,3,2,3,1,10,move_contents_3_ops
