arch,arm,checkpoint,seed,role,probe_family,probe_id,effect_no_all_relevant_updates,effect_no_initial_qbox,effect_no_last_relevant_update,entity_type,irrelevant_ops,item_index,margin_full,margin_no_all_relevant_updates,margin_no_initial_qbox,margin_no_last_relevant_update,prefix_words_full,query_box,relevant_updates,reported_numops,stale_idx,total_ops,uid
RBT,RBT_C_43022,chck_90M,43022,C,entity_gold_stale_cue_ablation,entityabl:0:regular_2_ops:7,0.7739808559417725,0.9196736812591553,0.28937196731567383,regular,1,7,9.246382713317871,10.020363569259644,10.166056394577026,9.535754680633545,89,0,2,2,1,3,regular_2_ops
RBT,RBT_C_43022,chck_90M,43022,C,entity_gold_stale_cue_ablation,entityabl:1000:move_contents_3_ops:54,-0.4726686477661133,1.0175466537475586,-1.3105945587158203,move_contents,5,54,-1.0997447967529297,-1.572413444519043,-0.0821981430053711,-2.41033935546875,136,5,3,3,1,8,move_contents_3_ops
RBT,RBT_C_43022,chck_90M,43022,C,entity_gold_stale_cue_ablation,entityabl:1001:move_contents_3_ops:56,2.092526435852051,1.045323371887207,3.4827022552490234,move_contents,5,56,2.888734817504883,4.981261253356934,3.93405818939209,6.371437072753906,111,2,3,3,1,8,move_contents_3_ops
RBT,RBT_C_43022,chck_90M,43022,C,entity_gold_stale_cue_ablation,entityabl:1002:move_contents_3_ops:71,-0.06758308410644531,-0.2028207778930664,-0.2630157470703125,move_contents,5,71,-2.3521347045898438,-2.419717788696289,-2.55495548248291,-2.6151504516601562,134,5,3,3,1,8,move_contents_3_ops
RBT,RBT_C_43022,chck_90M,43022,C,entity_gold_stale_cue_ablation,entityabl:1003:move_contents_3_ops:78,0.737584114074707,0.5118894577026367,0.2223529815673828,move_contents,5,78,-1.5268468856811523,-0.7892627716064453,-1.0149574279785156,-1.3044939041137695,119,2,3,3,1,8,move_contents_3_ops
RBT,RBT_C_43022,chck_90M,43022,C,entity_gold_stale_cue_ablation,entityabl:1004:move_contents_3_ops:91,0.3253955841064453,0.02408885955810547,0.7134323120117188,move_contents,5,91,-0.03718090057373047,0.28821468353271484,-0.013092041015625,0.6762514114379883,124,2,3,3,1,8,move_contents_3_ops
RBT,RBT_C_43022,chck_90M,43022,C,entity_gold_stale_cue_ablation,entityabl:1005:move_contents_3_ops:97,-1.191847562789917,-0.5123320817947388,-0.5123809576034546,move_contents,7,97,8.516310930252075,7.324463367462158,8.003978848457336,8.00392997264862,149,4,2,3,1,9,move_contents_3_ops
RBT,RBT_C_43022,chck_90M,43022,C,entity_gold_stale_cue_ablation,entityabl:1006:move_contents_3_ops:108,-0.7847909927368164,0.2784309387207031,-0.6569080352783203,move_contents,6,108,1.4021644592285156,0.6173734664916992,1.6805953979492188,0.7452564239501953,143,0,3,3,1,9,move_contents_3_ops
RBT,RBT_C_43022,chck_90M,43022,C,entity_gold_stale_cue_ablation,entityabl:1007:move_contents_3_ops:109,-0.3207406997680664,-0.19822025299072266,-0.46456146240234375,move_contents,7,109,-1.6525888442993164,-1.9733295440673828,-1.850809097290039,-2.11715030670166,119,4,2,3,1,9,move_contents_3_ops
RBT,RBT_C_43022,chck_90M,43022,C,entity_gold_stale_cue_ablation,entityabl:1008:move_contents_3_ops:111,0.11266899108886719,0.3120574951171875,0.1325826644897461,move_contents,7,111,-3.4617719650268555,-3.3491029739379883,-3.149714469909668,-3.3291893005371094,130,0,2,3,1,9,move_contents_3_ops
RBT,RBT_C_43022,chck_90M,43022,C,entity_gold_stale_cue_ablation,entityabl:1009:move_contents_3_ops:112,-0.22595882415771484,-0.024538040161132812,-0.47625732421875,move_contents,6,112,-1.1085624694824219,-1.3345212936401367,-1.1331005096435547,-1.5848197937011719,128,2,3,3,1,9,move_contents_3_ops
