arch,arm,checkpoint,seed,role,probe_family,probe_id,effect_no_all_relevant_updates,effect_no_initial_qbox,effect_no_last_relevant_update,entity_type,irrelevant_ops,item_index,margin_full,margin_no_all_relevant_updates,margin_no_initial_qbox,margin_no_last_relevant_update,prefix_words_full,query_box,relevant_updates,reported_numops,stale_idx,total_ops,uid
RBT,RBT_R_43022,chck_90M,43022,R,entity_gold_stale_cue_ablation,entityabl:0:regular_2_ops:7,0.014655113220214844,-0.04567837715148926,-2.4531328678131104,regular,1,7,9.88987112045288,9.904526233673096,9.844192743301392,7.4367382526397705,89,0,2,2,1,3,regular_2_ops
RBT,RBT_R_43022,chck_90M,43022,R,entity_gold_stale_cue_ablation,entityabl:1000:move_contents_3_ops:54,-1.91650390625,0.42873096466064453,-2.429615020751953,move_contents,5,54,-0.6689138412475586,-2.5854177474975586,-0.24018287658691406,-3.0985288619995117,136,5,3,3,1,8,move_contents_3_ops
RBT,RBT_R_43022,chck_90M,43022,R,entity_gold_stale_cue_ablation,entityabl:1001:move_contents_3_ops:56,2.3271188735961914,0.3760948181152344,2.8875293731689453,move_contents,5,56,2.5112037658691406,4.838322639465332,2.887298583984375,5.398733139038086,111,2,3,3,1,8,move_contents_3_ops
RBT,RBT_R_43022,chck_90M,43022,R,entity_gold_stale_cue_ablation,entityabl:1002:move_contents_3_ops:71,-0.5233850479125977,0.08833980560302734,0.026418685913085938,move_contents,5,71,0.04272270202636719,-0.48066234588623047,0.13106250762939453,0.06914138793945312,134,5,3,3,1,8,move_contents_3_ops
RBT,RBT_R_43022,chck_90M,43022,R,entity_gold_stale_cue_ablation,entityabl:1003:move_contents_3_ops:78,-0.1303110122680664,-0.4743509292602539,-0.056031227111816406,move_contents,5,78,-0.5615825653076172,-0.6918935775756836,-1.035933494567871,-0.6176137924194336,119,2,3,3,1,8,move_contents_3_ops
RBT,RBT_R_43022,chck_90M,43022,R,entity_gold_stale_cue_ablation,entityabl:1004:move_contents_3_ops:91,0.3739500045776367,-0.1899576187133789,0.9545173645019531,move_contents,5,91,-2.9029455184936523,-2.5289955139160156,-3.0929031372070312,-1.9484281539916992,124,2,3,3,1,8,move_contents_3_ops
RBT,RBT_R_43022,chck_90M,43022,R,entity_gold_stale_cue_ablation,entityabl:1005:move_contents_3_ops:97,0.22042274475097656,0.6741788387298584,0.6804325580596924,move_contents,7,97,6.760720252990723,6.981142997741699,7.434899091720581,7.441152811050415,149,4,2,3,1,9,move_contents_3_ops
RBT,RBT_R_43022,chck_90M,43022,R,entity_gold_stale_cue_ablation,entityabl:1006:move_contents_3_ops:108,-2.567561149597168,-0.5489835739135742,-2.3911609649658203,move_contents,6,108,-3.3670196533203125,-5.9345808029174805,-3.9160032272338867,-5.758180618286133,143,0,3,3,1,9,move_contents_3_ops
RBT,RBT_R_43022,chck_90M,43022,R,entity_gold_stale_cue_ablation,entityabl:1007:move_contents_3_ops:109,-0.4626750946044922,0.04894065856933594,-0.23329639434814453,move_contents,7,109,-2.1757240295410156,-2.638399124145508,-2.1267833709716797,-2.40902042388916,119,4,2,3,1,9,move_contents_3_ops
RBT,RBT_R_43022,chck_90M,43022,R,entity_gold_stale_cue_ablation,entityabl:1008:move_contents_3_ops:111,-0.6100492477416992,0.2742481231689453,-0.1373004913330078,move_contents,7,111,-0.778407096862793,-1.3884563446044922,-0.5041589736938477,-0.9157075881958008,130,0,2,3,1,9,move_contents_3_ops
