arch,arm,checkpoint,seed,role,probe_family,probe_id,effect_no_all_relevant_updates,effect_no_initial_qbox,effect_no_last_relevant_update,entity_type,irrelevant_ops,item_index,margin_full,margin_no_all_relevant_updates,margin_no_initial_qbox,margin_no_last_relevant_update,prefix_words_full,query_box,relevant_updates,reported_numops,stale_idx,total_ops,uid
D,D_RS_43122,chck_80M,43122,R,entity_gold_stale_cue_ablation,entityabl:0:regular_2_ops:7,-2.325217366218567,-0.649320125579834,-2.685894250869751,regular,1,7,8.030405282974243,5.705187916755676,7.381085157394409,5.344511032104492,89,0,2,2,1,3,regular_2_ops
D,D_RS_43122,chck_80M,43122,R,entity_gold_stale_cue_ablation,entityabl:1000:move_contents_3_ops:54,-0.5975637435913086,0.07657051086425781,-0.5985031127929688,move_contents,5,54,0.8574495315551758,0.2598857879638672,0.9340200424194336,0.25894641876220703,136,5,3,3,1,8,move_contents_3_ops
D,D_RS_43122,chck_80M,43122,R,entity_gold_stale_cue_ablation,entityabl:1001:move_contents_3_ops:56,-10.220301628112793,-4.054640769958496,-1.9407615661621094,move_contents,5,56,9.358466148376465,-0.8618354797363281,5.303825378417969,7.4177045822143555,111,2,3,3,1,8,move_contents_3_ops
D,D_RS_43122,chck_80M,43122,R,entity_gold_stale_cue_ablation,entityabl:1002:move_contents_3_ops:71,0.9614925384521484,-0.14623808860778809,0.3002455234527588,move_contents,5,71,-9.011439561843872,-8.049947023391724,-9.15767765045166,-8.711194038391113,134,5,3,3,1,8,move_contents_3_ops
D,D_RS_43122,chck_80M,43122,R,entity_gold_stale_cue_ablation,entityabl:1003:move_contents_3_ops:78,0.24995708465576172,-0.031502723693847656,0.12819862365722656,move_contents,5,78,-0.40005970001220703,-0.1501026153564453,-0.4315624237060547,-0.27186107635498047,119,2,3,3,1,8,move_contents_3_ops
D,D_RS_43122,chck_80M,43122,R,entity_gold_stale_cue_ablation,entityabl:1004:move_contents_3_ops:91,0.08836650848388672,-0.15297460556030273,0.5850467681884766,move_contents,5,91,-0.1767139434814453,-0.0883474349975586,-0.32968854904174805,0.40833282470703125,124,2,3,3,1,8,move_contents_3_ops
D,D_RS_43122,chck_80M,43122,R,entity_gold_stale_cue_ablation,entityabl:1005:move_contents_3_ops:97,-2.415012836456299,0.0008330345153808594,-0.744157075881958,move_contents,7,97,7.092119932174683,4.677107095718384,7.0929529666900635,6.347962856292725,149,4,2,3,1,9,move_contents_3_ops
D,D_RS_43122,chck_80M,43122,R,entity_gold_stale_cue_ablation,entityabl:1006:move_contents_3_ops:108,-1.091172218322754,-0.3823728561401367,-1.6577024459838867,move_contents,6,108,-0.06268119812011719,-1.153853416442871,-0.4450540542602539,-1.720383644104004,143,0,3,3,1,9,move_contents_3_ops
D,D_RS_43122,chck_80M,43122,R,entity_gold_stale_cue_ablation,entityabl:1007:move_contents_3_ops:109,-1.096151351928711,-0.13941001892089844,-1.144352912902832,move_contents,7,109,0.5498008728027344,-0.5463504791259766,0.41039085388183594,-0.5945520401000977,119,4,2,3,1,9,move_contents_3_ops
D,D_RS_43122,chck_80M,43122,R,entity_gold_stale_cue_ablation,entityabl:1008:move_contents_3_ops:111,-0.35886240005493164,-0.21231508255004883,0.5801711082458496,move_contents,7,111,-0.36963319778442383,-0.7284955978393555,-0.5819482803344727,0.21053791046142578,130,0,2,3,1,9,move_contents_3_ops
D,D_RS_43122,chck_80M,43122,R,entity_gold_stale_cue_ablation,entityabl:1009:move_contents_3_ops:112,0.9750657081604004,-2.854401111602783,-0.042319297790527344,move_contents,6,112,-3.9930715560913086,-3.018005847930908,-6.847472667694092,-4.035390853881836,128,2,3,3,1,9,move_contents_3_ops
D,D_RS_43122,chck_80M,43122,R,entity_gold_stale_cue_ablation,entityabl:100:regular_2_ops:234,0.20757389068603516,0.34467411041259766,-0.022294998168945312,regular,9,234,-5.289798736572266,-5.0822248458862305,-4.945124626159668,-5.312093734741211,127,1,2,2,1,11,regular_2_ops
D,D_RS_43122,chck_80M,43122,R,entity_gold_stale_cue_ablation,entityabl:1010:move_contents_3_ops:122,0.24170780181884766,0.04272270202636719,-0.02371692657470703,move_contents,6,122,2.004119873046875,2.2458276748657227,2.046842575073242,1.980402946472168,149,5,3,3,1,9,move_contents_3_ops
D,D_RS_43122,chck_80M,43122,R,entity_gold_stale_cue_ablation,entityabl:1011:move_contents_3_ops:123,-0.41900062561035156,-0.05287647247314453,-0.5311450958251953,move_contents,7,123,-0.3892850875854492,-0.8082857131958008,-0.44216156005859375,-0.9204301834106445,127,4,2,3,1,9,move_contents_3_ops
D,D_RS_43122,chck_80M,43122,R,entity_gold_stale_cue_ablation,entityabl:1012:move_contents_3_ops:127,-0.9975481033325195,-1.1894512176513672,-0.2651643753051758,move_contents,6,127,1.4977912902832031,0.5002431869506836,0.30834007263183594,1.2326269149780273,140,1,3,3,1,9,move_contents_3_ops
D,D_RS_43122,chck_80M,43122,R,entity_gold_stale_cue_ablation,entityabl:1013:move_contents_3_ops:134,-1.9570903778076172,-0.20144176483154297,-1.1430997848510742,move_contents,6,134,1.5949459075927734,-0.36214447021484375,1.3935041427612305,0.4518461227416992,145,5,3,3,1,9,move_contents_3_ops
D,D_RS_43122,chck_80M,43122,R,entity_gold_stale_cue_ablation,entityabl:1014:move_contents_3_ops:140,-4.289569854736328,0.2188587188720703,-3.669863700866699,move_contents,7,140,2.4777908325195312,-1.8117790222167969,2.6966495513916016,-1.192072868347168,122,3,2,3,1,9,move_contents_3_ops
D,D_RS_43122,chck_80M,43122,R,entity_gold_stale_cue_ablation,entityabl:1015:move_contents_3_ops:151,-3.994546890258789,-0.05115795135498047,-3.3372344970703125,move_contents,7,151,4.578363418579102,0.5838165283203125,4.527205467224121,1.241128921508789,137,2,3,3,1,10,move_contents_3_ops
D,D_RS_43122,chck_80M,43122,R,entity_gold_stale_cue_ablation,entityabl:1016:move_contents_3_ops:153,0.22533416748046875,0.20601749420166016,0.6091938018798828,move_contents,7,153,2.768932342529297,2.9942665100097656,2.974949836730957,3.3781261444091797,136,3,3,3,1,10,move_contents_3_ops
D,D_RS_43122,chck_80M,43122,R,entity_gold_stale_cue_ablation,entityabl:1017:move_contents_3_ops:155,-0.221893310546875,0.1566333770751953,0.22334861755371094,move_contents,7,155,-0.23713207244873047,-0.45902538299560547,-0.08049869537353516,-0.013783454895019531,133,2,3,3,1,10,move_contents_3_ops
D,D_RS_43122,chck_80M,43122,R,entity_gold_stale_cue_ablation,entityabl:1018:move_contents_3_ops:157,1.070174217224121,-0.5856075286865234,0.31073856353759766,move_contents,7,157,-0.5132989883422852,0.5568752288818359,-1.0989065170288086,-0.2025604248046875,152,2,3,3,1,10,move_contents_3_ops
D,D_RS_43122,chck_80M,43122,R,entity_gold_stale_cue_ablation,entityabl:1019:move_contents_3_ops:158,-0.8214609622955322,0.2031548023223877,0.2940831184387207,move_contents,8,158,7.628151178359985,6.806690216064453,7.831305980682373,7.922234296798706,158,4,2,3,1,10,move_contents_3_ops
D,D_RS_43122,chck_80M,43122,R,entity_gold_stale_cue_ablation,entityabl:101:regular_2_ops:237,0.25678539276123047,0.08830022811889648,-0.021352291107177734,regular,9,237,-0.9384779930114746,-0.6816926002502441,-0.8501777648925781,-0.9598302841186523,130,6,2,2,1,11,regular_2_ops
D,D_RS_43122,chck_80M,43122,R,entity_gold_stale_cue_ablation,entityabl:1020:move_contents_3_ops:161,-0.8331193923950195,0.32586193084716797,-0.5349245071411133,move_contents,8,161,-0.14883041381835938,-0.9819498062133789,0.1770315170288086,-0.6837549209594727,125,4,2,3,1,10,move_contents_3_ops
D,D_RS_43122,chck_80M,43122,R,entity_gold_stale_cue_ablation,entityabl:1021:move_contents_3_ops:169,-1.7330589294433594,1.2150869369506836,-1.9220304489135742,move_contents,8,169,2.872584342956543,1.1395254135131836,4.087671279907227,0.9505538940429688,137,2,2,3,1,10,move_contents_3_ops
