arch,arm,checkpoint,seed,role,probe_family,probe_id,effect_no_all_relevant_updates,effect_no_initial_qbox,effect_no_last_relevant_update,entity_type,irrelevant_ops,item_index,margin_full,margin_no_all_relevant_updates,margin_no_initial_qbox,margin_no_last_relevant_update,prefix_words_full,query_box,relevant_updates,reported_numops,stale_idx,total_ops,uid
D,D_RS_43122,chck_100M,43122,R,entity_gold_stale_cue_ablation,entityabl:0:regular_2_ops:7,-2.5149614810943604,-0.29236555099487305,-2.6214370727539062,regular,1,7,8.002864122390747,5.487902641296387,7.710498571395874,5.381427049636841,89,0,2,2,1,3,regular_2_ops
D,D_RS_43122,chck_100M,43122,R,entity_gold_stale_cue_ablation,entityabl:1000:move_contents_3_ops:54,-0.7874488830566406,0.3565330505371094,-0.9769601821899414,move_contents,5,54,0.6674280166625977,-0.12002086639404297,1.023961067199707,-0.30953216552734375,136,5,3,3,1,8,move_contents_3_ops
D,D_RS_43122,chck_100M,43122,R,entity_gold_stale_cue_ablation,entityabl:1001:move_contents_3_ops:56,-10.875025510787964,-3.7254133224487305,-1.4852378368377686,move_contents,5,56,8.827702760696411,-2.0473227500915527,5.102289438247681,7.342464923858643,111,2,3,3,1,8,move_contents_3_ops
D,D_RS_43122,chck_100M,43122,R,entity_gold_stale_cue_ablation,entityabl:1002:move_contents_3_ops:71,1.4109926223754883,-0.3484160900115967,0.7762961387634277,move_contents,5,71,-8.177656412124634,-6.7666637897491455,-8.52607250213623,-7.401360273361206,134,5,3,3,1,8,move_contents_3_ops
D,D_RS_43122,chck_100M,43122,R,entity_gold_stale_cue_ablation,entityabl:1003:move_contents_3_ops:78,0.2066173553466797,0.03183746337890625,0.18828868865966797,move_contents,5,78,-0.028722763061523438,0.17789459228515625,0.0031147003173828125,0.15956592559814453,119,2,3,3,1,8,move_contents_3_ops
D,D_RS_43122,chck_100M,43122,R,entity_gold_stale_cue_ablation,entityabl:1004:move_contents_3_ops:91,0.2916889190673828,-0.21326065063476562,0.4936351776123047,move_contents,5,91,-0.14719581604003906,0.14449310302734375,-0.3604564666748047,0.3464393615722656,124,2,3,3,1,8,move_contents_3_ops
D,D_RS_43122,chck_100M,43122,R,entity_gold_stale_cue_ablation,entityabl:1005:move_contents_3_ops:97,-2.299290180206299,0.817589521408081,-0.7311608791351318,move_contents,7,97,7.872297048568726,5.573006868362427,8.689886569976807,7.141136169433594,149,4,2,3,1,9,move_contents_3_ops
D,D_RS_43122,chck_100M,43122,R,entity_gold_stale_cue_ablation,entityabl:1006:move_contents_3_ops:108,-1.0401711463928223,-0.17373132705688477,-1.62007474899292,move_contents,6,108,1.119880199432373,0.07970905303955078,0.9461488723754883,-0.5001945495605469,143,0,3,3,1,9,move_contents_3_ops
D,D_RS_43122,chck_100M,43122,R,entity_gold_stale_cue_ablation,entityabl:1007:move_contents_3_ops:109,-1.104079246520996,-0.14028406143188477,-1.4623336791992188,move_contents,7,109,-0.5680761337280273,-1.6721553802490234,-0.7083601951599121,-2.030409812927246,119,4,2,3,1,9,move_contents_3_ops
D,D_RS_43122,chck_100M,43122,R,entity_gold_stale_cue_ablation,entityabl:1008:move_contents_3_ops:111,-1.0469112396240234,-0.702610969543457,0.40815258026123047,move_contents,7,111,-0.8449058532714844,-1.8918170928955078,-1.5475168228149414,-0.4367532730102539,130,0,2,3,1,9,move_contents_3_ops
D,D_RS_43122,chck_100M,43122,R,entity_gold_stale_cue_ablation,entityabl:1009:move_contents_3_ops:112,0.42456483840942383,-2.9452271461486816,-0.5617156028747559,move_contents,6,112,-2.839857578277588,-2.415292739868164,-5.7850847244262695,-3.4015731811523438,128,2,3,3,1,9,move_contents_3_ops
D,D_RS_43122,chck_100M,43122,R,entity_gold_stale_cue_ablation,entityabl:100:regular_2_ops:234,0.09053421020507812,0.3500967025756836,-0.036285400390625,regular,9,234,-5.201388359069824,-5.110854148864746,-4.851291656494141,-5.237673759460449,127,1,2,2,1,11,regular_2_ops
D,D_RS_43122,chck_100M,43122,R,entity_gold_stale_cue_ablation,entityabl:1010:move_contents_3_ops:122,0.08923721313476562,0.20140552520751953,-0.11502838134765625,move_contents,6,122,2.1224327087402344,2.211669921875,2.323838233947754,2.007404327392578,149,5,3,3,1,9,move_contents_3_ops
D,D_RS_43122,chck_100M,43122,R,entity_gold_stale_cue_ablation,entityabl:1011:move_contents_3_ops:123,-0.0960988998413086,0.23154067993164062,-0.3382596969604492,move_contents,7,123,-0.6901273727416992,-0.7862262725830078,-0.4585866928100586,-1.0283870697021484,127,4,2,3,1,9,move_contents_3_ops
D,D_RS_43122,chck_100M,43122,R,entity_gold_stale_cue_ablation,entityabl:1012:move_contents_3_ops:127,-1.0919489860534668,-1.2433757781982422,0.009830474853515625,move_contents,6,127,0.9485559463500977,-0.14339303970336914,-0.29481983184814453,0.9583864212036133,140,1,3,3,1,9,move_contents_3_ops
D,D_RS_43122,chck_100M,43122,R,entity_gold_stale_cue_ablation,entityabl:1013:move_contents_3_ops:134,-2.0111207962036133,0.03488636016845703,-1.297189712524414,move_contents,6,134,1.2841796875,-0.7269411087036133,1.319066047668457,-0.013010025024414062,145,5,3,3,1,9,move_contents_3_ops
D,D_RS_43122,chck_100M,43122,R,entity_gold_stale_cue_ablation,entityabl:1014:move_contents_3_ops:140,-4.09202241897583,0.6136445999145508,-3.372069835662842,move_contents,7,140,1.200819969177246,-2.891202449798584,1.8144645690917969,-2.1712498664855957,122,3,2,3,1,9,move_contents_3_ops
D,D_RS_43122,chck_100M,43122,R,entity_gold_stale_cue_ablation,entityabl:1015:move_contents_3_ops:151,-6.803784370422363,0.4851953983306885,-5.8504486083984375,move_contents,7,151,7.791298866271973,0.9875144958496094,8.276494264602661,1.9408502578735352,137,2,3,3,1,10,move_contents_3_ops
D,D_RS_43122,chck_100M,43122,R,entity_gold_stale_cue_ablation,entityabl:1016:move_contents_3_ops:153,-0.6111717224121094,-0.011096000671386719,0.5715274810791016,move_contents,7,153,3.8123865127563477,3.2012147903442383,3.801290512084961,4.383913993835449,136,3,3,3,1,10,move_contents_3_ops
D,D_RS_43122,chck_100M,43122,R,entity_gold_stale_cue_ablation,entityabl:1017:move_contents_3_ops:155,-0.49051380157470703,0.26531314849853516,0.285830020904541,move_contents,7,155,-0.9750576019287109,-1.465571403503418,-0.7097444534301758,-0.6892275810241699,133,2,3,3,1,10,move_contents_3_ops
D,D_RS_43122,chck_100M,43122,R,entity_gold_stale_cue_ablation,entityabl:1018:move_contents_3_ops:157,1.1360492706298828,-1.3018035888671875,0.39958763122558594,move_contents,7,157,-0.48470306396484375,0.6513462066650391,-1.7865066528320312,-0.08511543273925781,152,2,3,3,1,10,move_contents_3_ops
D,D_RS_43122,chck_100M,43122,R,entity_gold_stale_cue_ablation,entityabl:1019:move_contents_3_ops:158,-0.9727597236633301,0.6778771877288818,0.09188723564147949,move_contents,8,158,8.61197018623352,7.63921046257019,9.289847373962402,8.703857421875,158,4,2,3,1,10,move_contents_3_ops
D,D_RS_43122,chck_100M,43122,R,entity_gold_stale_cue_ablation,entityabl:101:regular_2_ops:237,0.14790821075439453,0.1706547737121582,-0.05787372589111328,regular,9,237,-0.08579158782958984,0.06211662292480469,0.08486318588256836,-0.14366531372070312,130,6,2,2,1,11,regular_2_ops
