frame_id,base_id,condition,family,object,alt_a,alt_b,delta1,delta2,interaction,min_signed_margin,crossed_success,same_a_bias,same_b_bias
IF_00001,BASE_0001,no_context,empty_full,glass,empty,full,-1.1243796348571777,-1.1243796348571777,0.0,-1.1243796348571777,False,False,True
IF_00002,BASE_0001,explicit_final,empty_full,glass,empty,full,5.838772639632225,-8.705819988623261,14.544592628255486,5.838772639632225,True,False,False
IF_00003,BASE_0001,last_event,empty_full,glass,empty,full,1.3787775039672852,0.04293632507324219,1.335841178894043,-0.04293632507324219,False,True,False
IF_00004,BASE_0001,consistent_prior,empty_full,glass,empty,full,5.788823902606964,-7.381123960018158,13.169947862625122,5.788823902606964,True,False,False
IF_00005,BASE_0001,distractor_event,empty_full,glass,empty,full,0.6546878814697266,-0.08119392395019531,0.7358818054199219,0.08119392395019531,True,False,False
IF_00006,BASE_0001,contradict_bare,empty_full,glass,empty,full,-7.52462250739336,4.944727897644043,-12.469350405037403,-7.52462250739336,False,False,False
IF_00007,BASE_0001,contradict_temporal,empty_full,glass,empty,full,-7.481385990977287,4.811070621013641,-12.292456611990929,-7.481385990977287,False,False,False
IF_00008,BASE_0001,contradict_reinforced,empty_full,glass,empty,full,-7.053251199424267,5.5071022510528564,-12.560353450477123,-7.053251199424267,False,False,False
IF_00009,BASE_0001,explicit_override,empty_full,glass,empty,full,3.6010932624340057,-6.056178033351898,9.657271295785904,3.6010932624340057,True,False,False
IF_00010,BASE_0001,reported_event,empty_full,glass,empty,full,1.2809677124023438,0.805389404296875,0.47557830810546875,-0.805389404296875,False,True,False
IF_00011,BASE_0002,no_context,empty_full,glass,empty,full,-1.1243796348571777,-1.1243796348571777,0.0,-1.1243796348571777,False,False,True
IF_00012,BASE_0002,explicit_final,empty_full,glass,empty,full,5.838772639632225,-8.705819988623261,14.544592628255486,5.838772639632225,True,False,False
IF_00013,BASE_0002,last_event,empty_full,glass,empty,full,0.7645502090454102,-0.3419790267944336,1.1065292358398438,0.3419790267944336,True,False,False
IF_00014,BASE_0002,consistent_prior,empty_full,glass,empty,full,5.78896027803421,-7.575086735188961,13.364047013223171,5.78896027803421,True,False,False
IF_00015,BASE_0002,distractor_event,empty_full,glass,empty,full,0.6988563537597656,-0.1192631721496582,0.8181195259094238,0.1192631721496582,True,False,False
IF_00016,BASE_0002,contradict_bare,empty_full,glass,empty,full,-7.443412333726883,4.900235205888748,-12.343647539615631,-7.443412333726883,False,False,False
IF_00017,BASE_0002,contradict_temporal,empty_full,glass,empty,full,-7.494499638676643,4.920522719621658,-12.415022358298302,-7.494499638676643,False,False,False
IF_00018,BASE_0002,contradict_reinforced,empty_full,glass,empty,full,-7.052480839192867,5.5721962451934814,-12.624677084386349,-7.052480839192867,False,False,False
IF_00019,BASE_0002,explicit_override,empty_full,glass,empty,full,3.6010932624340057,-6.056178033351898,9.657271295785904,3.6010932624340057,True,False,False
IF_00020,BASE_0002,reported_event,empty_full,glass,empty,full,0.9564886093139648,0.35797119140625,0.5985174179077148,-0.35797119140625,False,True,False
IF_00021,BASE_0003,no_context,empty_full,glass,empty,full,-1.1243796348571777,-1.1243796348571777,0.0,-1.1243796348571777,False,False,True
IF_00022,BASE_0003,explicit_final,empty_full,glass,empty,full,5.838772639632225,-8.705819988623261,14.544592628255486,5.838772639632225,True,False,False
IF_00023,BASE_0003,last_event,empty_full,glass,empty,full,0.6609373092651367,-1.072436809539795,1.7333741188049316,0.6609373092651367,True,False,False
IF_00024,BASE_0003,consistent_prior,empty_full,glass,empty,full,5.614376872777939,-7.7311257012188435,13.345502573996782,5.614376872777939,True,False,False
IF_00025,BASE_0003,distractor_event,empty_full,glass,empty,full,0.3156766891479492,-0.5905494689941406,0.9062261581420898,0.3156766891479492,True,False,False
IF_00026,BASE_0003,contradict_bare,empty_full,glass,empty,full,-7.822176039218903,4.423638164997101,-12.245814204216003,-7.822176039218903,False,False,False
IF_00027,BASE_0003,contradict_temporal,empty_full,glass,empty,full,-7.781465530395508,4.578364223241806,-12.359829753637314,-7.781465530395508,False,False,False
IF_00028,BASE_0003,contradict_reinforced,empty_full,glass,empty,full,-7.341991648077965,5.213514298200607,-12.555505946278572,-7.341991648077965,False,False,False
IF_00029,BASE_0003,explicit_override,empty_full,glass,empty,full,3.6010932624340057,-6.056178033351898,9.657271295785904,3.6010932624340057,True,False,False
