frame_id,base_id,condition,family,object,alt_a,alt_b,delta1,delta2,interaction,min_signed_margin,crossed_success,same_a_bias,same_b_bias
IF_00001,BASE_0001,no_context,empty_full,glass,empty,full,-0.28734493255615234,-0.28734493255615234,0.0,-0.28734493255615234,False,False,True
IF_00002,BASE_0001,explicit_final,empty_full,glass,empty,full,6.6531291753053665,-8.023650597780943,14.67677977308631,6.6531291753053665,True,False,False
IF_00003,BASE_0001,last_event,empty_full,glass,empty,full,1.7043237686157227,0.7463393211364746,0.957984447479248,-0.7463393211364746,False,True,False
IF_00004,BASE_0001,consistent_prior,empty_full,glass,empty,full,6.590428829193115,-6.719895213842392,13.310324043035507,6.590428829193115,True,False,False
IF_00005,BASE_0001,distractor_event,empty_full,glass,empty,full,1.0180644989013672,0.40323781967163086,0.6148266792297363,-0.40323781967163086,False,True,False
IF_00006,BASE_0001,contradict_bare,empty_full,glass,empty,full,-6.921847499907017,5.87504044175148,-12.796887941658497,-6.921847499907017,False,False,False
IF_00007,BASE_0001,contradict_temporal,empty_full,glass,empty,full,-6.850908018648624,5.7011401653289795,-12.552048183977604,-6.850908018648624,False,False,False
IF_00008,BASE_0001,contradict_reinforced,empty_full,glass,empty,full,-6.596561148762703,6.56590972840786,-13.162470877170563,-6.596561148762703,False,False,False
IF_00009,BASE_0001,explicit_override,empty_full,glass,empty,full,4.113410979509354,-5.300891064107418,9.414302043616772,4.113410979509354,True,False,False
IF_00010,BASE_0001,reported_event,empty_full,glass,empty,full,1.6945476531982422,1.3151750564575195,0.37937259674072266,-1.3151750564575195,False,True,False
IF_00011,BASE_0002,no_context,empty_full,glass,empty,full,-0.28734493255615234,-0.28734493255615234,0.0,-0.28734493255615234,False,False,True
IF_00012,BASE_0002,explicit_final,empty_full,glass,empty,full,6.6531291753053665,-8.023650597780943,14.67677977308631,6.6531291753053665,True,False,False
