arch,arm,checkpoint,seed,role,probe_family,probe_id,effect_no_all_relevant_updates,effect_no_initial_qbox,effect_no_last_relevant_update,entity_type,irrelevant_ops,item_index,margin_full,margin_no_all_relevant_updates,margin_no_initial_qbox,margin_no_last_relevant_update,prefix_words_full,query_box,relevant_updates,reported_numops,stale_idx,total_ops,uid
D,D_VS_43122,chck_90M,43122,V,entity_gold_stale_cue_ablation,entityabl:0:regular_2_ops:7,-1.4034478068351746,0.8247315287590027,-0.5683944821357727,regular,1,7,4.914223074913025,3.5107752680778503,5.738954603672028,4.345828592777252,89,0,2,2,1,3,regular_2_ops
D,D_VS_43122,chck_90M,43122,V,entity_gold_stale_cue_ablation,entityabl:1000:move_contents_3_ops:54,-1.1502141952514648,1.6384963989257812,-1.3092222213745117,move_contents,5,54,-0.5763788223266602,-1.726593017578125,1.062117576599121,-1.8856010437011719,136,5,3,3,1,8,move_contents_3_ops
D,D_VS_43122,chck_90M,43122,V,entity_gold_stale_cue_ablation,entityabl:1001:move_contents_3_ops:56,-4.241643905639648,0.4850163459777832,-1.501786708831787,move_contents,5,56,5.740506649017334,1.4988627433776855,6.225522994995117,4.238719940185547,111,2,3,3,1,8,move_contents_3_ops
D,D_VS_43122,chck_90M,43122,V,entity_gold_stale_cue_ablation,entityabl:1002:move_contents_3_ops:71,0.5628159046173096,0.39393091201782227,2.31671142578125,move_contents,5,71,3.279191017150879,3.8420069217681885,3.673121929168701,5.595902442932129,134,5,3,3,1,8,move_contents_3_ops
D,D_VS_43122,chck_90M,43122,V,entity_gold_stale_cue_ablation,entityabl:1003:move_contents_3_ops:78,0.16618824005126953,-0.261199951171875,0.19178199768066406,move_contents,5,78,-0.9602422714233398,-0.7940540313720703,-1.2214422225952148,-0.7684602737426758,119,2,3,3,1,8,move_contents_3_ops
D,D_VS_43122,chck_90M,43122,V,entity_gold_stale_cue_ablation,entityabl:1004:move_contents_3_ops:91,-1.1524982452392578,1.7737836837768555,-0.7651724815368652,move_contents,5,91,-0.8170127868652344,-1.9695110321044922,0.9567708969116211,-1.5821852684020996,124,2,3,3,1,8,move_contents_3_ops
D,D_VS_43122,chck_90M,43122,V,entity_gold_stale_cue_ablation,entityabl:1005:move_contents_3_ops:97,-5.185653775930405,6.222190499305725,-1.3579684495925903,move_contents,7,97,1.0470141172409058,-4.138639658689499,7.269204616546631,-0.31095433235168457,149,4,2,3,1,9,move_contents_3_ops
D,D_VS_43122,chck_90M,43122,V,entity_gold_stale_cue_ablation,entityabl:1006:move_contents_3_ops:108,0.3838038444519043,0.5392146110534668,-0.29393672943115234,move_contents,6,108,1.0277090072631836,1.411512851715088,1.5669236183166504,0.7337722778320312,143,0,3,3,1,9,move_contents_3_ops
D,D_VS_43122,chck_90M,43122,V,entity_gold_stale_cue_ablation,entityabl:1007:move_contents_3_ops:109,0.07750797271728516,1.846693992614746,-0.08816766738891602,move_contents,7,109,-5.006198883056641,-4.9286909103393555,-3.1595048904418945,-5.094366550445557,119,4,2,3,1,9,move_contents_3_ops
D,D_VS_43122,chck_90M,43122,V,entity_gold_stale_cue_ablation,entityabl:1008:move_contents_3_ops:111,-1.1817550659179688,0.9892754554748535,0.15062189102172852,move_contents,7,111,-3.9499053955078125,-5.131660461425781,-2.960629940032959,-3.799283504486084,130,0,2,3,1,9,move_contents_3_ops
D,D_VS_43122,chck_90M,43122,V,entity_gold_stale_cue_ablation,entityabl:1009:move_contents_3_ops:112,0.8249330520629883,-2.362816095352173,-0.2500162124633789,move_contents,6,112,-5.285658836364746,-4.460725784301758,-7.648474931716919,-5.535675048828125,128,2,3,3,1,9,move_contents_3_ops
D,D_VS_43122,chck_90M,43122,V,entity_gold_stale_cue_ablation,entityabl:100:regular_2_ops:234,0.0771322250366211,1.7203092575073242,0.5986738204956055,regular,9,234,-4.847118377685547,-4.769986152648926,-3.1268091201782227,-4.248444557189941,127,1,2,2,1,11,regular_2_ops
D,D_VS_43122,chck_90M,43122,V,entity_gold_stale_cue_ablation,entityabl:1010:move_contents_3_ops:122,-0.2529773712158203,0.4287137985229492,0.33785057067871094,move_contents,6,122,1.1935100555419922,0.9405326843261719,1.6222238540649414,1.5313606262207031,149,5,3,3,1,9,move_contents_3_ops
D,D_VS_43122,chck_90M,43122,V,entity_gold_stale_cue_ablation,entityabl:1011:move_contents_3_ops:123,-0.029531478881835938,1.413456916809082,-0.3698158264160156,move_contents,7,123,-1.7434749603271484,-1.7730064392089844,-0.3300180435180664,-2.113290786743164,127,4,2,3,1,9,move_contents_3_ops
D,D_VS_43122,chck_90M,43122,V,entity_gold_stale_cue_ablation,entityabl:1012:move_contents_3_ops:127,-2.5759024620056152,-2.952371597290039,-1.8893184661865234,move_contents,6,127,-0.6861305236816406,-3.262032985687256,-3.6385021209716797,-2.575448989868164,140,1,3,3,1,9,move_contents_3_ops
D,D_VS_43122,chck_90M,43122,V,entity_gold_stale_cue_ablation,entityabl:1013:move_contents_3_ops:134,-1.438272476196289,1.386509895324707,-1.4079675674438477,move_contents,6,134,0.06679725646972656,-1.3714752197265625,1.4533071517944336,-1.341170310974121,145,5,3,3,1,9,move_contents_3_ops
D,D_VS_43122,chck_90M,43122,V,entity_gold_stale_cue_ablation,entityabl:1014:move_contents_3_ops:140,-0.49428558349609375,6.325739860534668,-1.5392208099365234,move_contents,7,140,-3.900729179382324,-4.395014762878418,2.4250106811523438,-5.439949989318848,122,3,2,3,1,9,move_contents_3_ops
D,D_VS_43122,chck_90M,43122,V,entity_gold_stale_cue_ablation,entityabl:1015:move_contents_3_ops:151,-5.920839786529541,0.9275469779968262,-3.446561813354492,move_contents,7,151,1.3453068733215332,-4.575532913208008,2.2728538513183594,-2.101254940032959,137,2,3,3,1,10,move_contents_3_ops
D,D_VS_43122,chck_90M,43122,V,entity_gold_stale_cue_ablation,entityabl:1016:move_contents_3_ops:153,-0.4653353691101074,0.13768339157104492,0.7133407592773438,move_contents,7,153,-2.34004545211792,-2.8053808212280273,-2.202362060546875,-1.6267046928405762,136,3,3,3,1,10,move_contents_3_ops
D,D_VS_43122,chck_90M,43122,V,entity_gold_stale_cue_ablation,entityabl:1017:move_contents_3_ops:155,-0.05435371398925781,0.5402555465698242,0.4511756896972656,move_contents,7,155,-1.130732536315918,-1.1850862503051758,-0.5904769897460938,-0.6795568466186523,133,2,3,3,1,10,move_contents_3_ops
D,D_VS_43122,chck_90M,43122,V,entity_gold_stale_cue_ablation,entityabl:1018:move_contents_3_ops:157,2.5171966552734375,-0.8949851989746094,1.3553142547607422,move_contents,7,157,-4.123140335083008,-1.6059436798095703,-5.018125534057617,-2.7678260803222656,152,2,3,3,1,10,move_contents_3_ops
D,D_VS_43122,chck_90M,43122,V,entity_gold_stale_cue_ablation,entityabl:1019:move_contents_3_ops:158,-4.816445857286453,6.124471127986908,-1.5698377788066864,move_contents,8,158,1.3574296832084656,-3.4590161740779877,7.4819008111953735,-0.21240809559822083,158,4,2,3,1,10,move_contents_3_ops
D,D_VS_43122,chck_90M,43122,V,entity_gold_stale_cue_ablation,entityabl:101:regular_2_ops:237,0.058467864990234375,0.010701179504394531,0.20654296875,regular,9,237,-0.32678794860839844,-0.26832008361816406,-0.3160867691040039,-0.12024497985839844,130,6,2,2,1,11,regular_2_ops
D,D_VS_43122,chck_90M,43122,V,entity_gold_stale_cue_ablation,entityabl:1020:move_contents_3_ops:161,-0.47809314727783203,1.5211153030395508,-0.8817086219787598,move_contents,8,161,-4.728270530700684,-5.206363677978516,-3.207155227661133,-5.609979152679443,125,4,2,3,1,10,move_contents_3_ops
D,D_VS_43122,chck_90M,43122,V,entity_gold_stale_cue_ablation,entityabl:1021:move_contents_3_ops:169,-0.35228538513183594,2.2989139556884766,-1.8199472427368164,move_contents,8,169,5.75813102722168,5.405845642089844,8.057044982910156,3.9381837844848633,137,2,2,3,1,10,move_contents_3_ops
D,D_VS_43122,chck_90M,43122,V,entity_gold_stale_cue_ablation,entityabl:1022:move_contents_3_ops:175,-1.100081443786621,1.163224220275879,-0.9239025115966797,move_contents,7,175,-4.744367599487305,-5.844449043273926,-3.581143379211426,-5.668270111083984,139,2,3,3,1,10,move_contents_3_ops
D,D_VS_43122,chck_90M,43122,V,entity_gold_stale_cue_ablation,entityabl:1023:move_contents_3_ops:181,-3.829575538635254,4.190169334411621,-2.076442241668701,move_contents,8,181,-1.590682029724121,-5.420257568359375,2.5994873046875,-3.6671242713928223,131,3,2,3,1,10,move_contents_3_ops
D,D_VS_43122,chck_90M,43122,V,entity_gold_stale_cue_ablation,entityabl:1024:move_contents_3_ops:185,0.19057726860046387,0.8369011878967285,0.6227896213531494,move_contents,7,185,3.154888868331909,3.345466136932373,3.9917900562286377,3.7776784896850586,142,4,3,3,1,10,move_contents_3_ops
D,D_VS_43122,chck_90M,43122,V,entity_gold_stale_cue_ablation,entityabl:1025:move_contents_3_ops:191,-1.2856779098510742,1.5807409286499023,0.05600881576538086,move_contents,8,191,-0.8840827941894531,-2.1697607040405273,0.6966581344604492,-0.8280739784240723,125,0,2,3,1,10,move_contents_3_ops
D,D_VS_43122,chck_90M,43122,V,entity_gold_stale_cue_ablation,entityabl:1026:move_contents_3_ops:192,-4.820449352264404,0.1522359848022461,-1.7997627258300781,move_contents,7,192,-1.0942459106445312,-5.9146952629089355,-0.9420099258422852,-2.8940086364746094,146,6,3,3,1,10,move_contents_3_ops
