position,target,condition,pair_index,pair_id,target_token_id,rewrite_pos,n_true_src_content,n_unrel_src_content,src_len,unrel_len,true_src_content_mass,unrel_src_content_mass,target_prob,arm,arch,role,seed,checkpoint
96,7152,T,0,"research by warren booth, a biologist at the university of tulsa and a co-author",7152,36,25,34,59,59,0.8985419273376465,0.00011328009713906795,0.006785730831325054,D_V_43122,D,V,43122,chck_90M
96,7152,U,0,"research by warren booth, a biologist at the university of tulsa and a co-author",7152,36,25,34,59,59,0.3817897439002991,0.0007709812489338219,0.009567217901349068,D_V_43122,D,V,43122,chck_90M
100,2410,T,0,"research by warren booth, a biologist at the university of tulsa and a co-author",2410,40,25,34,59,59,0.9165264368057251,0.011323066428303719,0.0007357194554060698,D_V_43122,D,V,43122,chck_90M
100,2410,U,0,"research by warren booth, a biologist at the university of tulsa and a co-author",2410,40,25,34,59,59,0.000990880187600851,0.03011021390557289,0.001536308671347797,D_V_43122,D,V,43122,chck_90M
48,249,T,2,"the new and improved factory farm map, created by food and water watch, uses col",249,4,29,23,43,43,0.06325289607048035,0.000375630974303931,0.022358907386660576,D_V_43122,D,V,43122,chck_90M
48,249,U,2,"the new and improved factory farm map, created by food and water watch, uses col",249,4,29,23,43,43,0.008351361379027367,0.009209473617374897,0.018192334100604057,D_V_43122,D,V,43122,chck_90M
68,6705,T,2,"the new and improved factory farm map, created by food and water watch, uses col",6705,24,29,23,43,43,0.0324711911380291,0.015360557474195957,0.003516691504046321,D_V_43122,D,V,43122,chck_90M
68,6705,U,2,"the new and improved factory farm map, created by food and water watch, uses col",6705,24,29,23,43,43,0.026674168184399605,0.019948193803429604,0.00038155290530994534,D_V_43122,D,V,43122,chck_90M
36,7537,T,3,the map project was initiated at the university of oregon and its growth and suc,7537,5,15,17,30,30,0.013522284105420113,0.00045060471165925264,0.0015658268239349127,D_V_43122,D,V,43122,chck_90M
36,7537,U,3,the map project was initiated at the university of oregon and its growth and suc,7537,5,15,17,30,30,0.0004944640677422285,0.00013314577518031,0.0007666057790629566,D_V_43122,D,V,43122,chck_90M
37,731,T,3,the map project was initiated at the university of oregon and its growth and suc,731,6,15,17,30,30,3.006853148690425e-05,0.001190351671539247,0.0006966212531551719,D_V_43122,D,V,43122,chck_90M
37,731,U,3,the map project was initiated at the university of oregon and its growth and suc,731,6,15,17,30,30,4.220094979245914e-06,0.0016102548688650131,0.00025197252398356795,D_V_43122,D,V,43122,chck_90M
50,3362,T,4,"in medieval europe prostitution was licensed and regulated by law, but by the 16",3362,0,29,21,49,49,0.6974771022796631,0.00016449971008114517,3.215152901248075e-05,D_V_43122,D,V,43122,chck_90M
50,3362,U,4,"in medieval europe prostitution was licensed and regulated by law, but by the 16",3362,0,29,21,49,49,0.0006622336804866791,0.02385435625910759,0.0014117280952632427,D_V_43122,D,V,43122,chck_90M
72,3861,T,4,"in medieval europe prostitution was licensed and regulated by law, but by the 16",3861,22,29,21,49,49,0.297528475522995,0.09672894328832626,0.0015385783044621348,D_V_43122,D,V,43122,chck_90M
72,3861,U,4,"in medieval europe prostitution was licensed and regulated by law, but by the 16",3861,22,29,21,49,49,0.0017017410136759281,0.004732639063149691,3.231368464184925e-05,D_V_43122,D,V,43122,chck_90M
44,10571,T,5,"if you are not a smoker, you should avoid people who smokes because research fro",10571,0,20,23,43,43,0.0002591327065601945,1.8104368791682646e-05,0.00029255650588311255,D_V_43122,D,V,43122,chck_90M
44,10571,U,5,"if you are not a smoker, you should avoid people who smokes because research fro",10571,0,20,23,43,43,0.0012875350657850504,0.00013807394134346396,0.00022451668337453157,D_V_43122,D,V,43122,chck_90M
66,1799,T,5,"if you are not a smoker, you should avoid people who smokes because research fro",1799,22,20,23,43,43,0.2419404536485672,0.01068971212953329,0.016908125951886177,D_V_43122,D,V,43122,chck_90M
66,1799,U,5,"if you are not a smoker, you should avoid people who smokes because research fro",1799,22,20,23,43,43,0.03189578652381897,0.027777401730418205,0.007755701430141926,D_V_43122,D,V,43122,chck_90M
66,644,T,6,"three task forces, that were created in the wake of the comprehensive assessment",644,4,32,29,61,61,3.2858893973752856e-05,0.0011418703943490982,0.006629512179642916,D_V_43122,D,V,43122,chck_90M
66,644,U,6,"three task forces, that were created in the wake of the comprehensive assessment",644,4,32,29,61,61,0.00018595039728097618,0.0014385856920853257,0.002743651159107685,D_V_43122,D,V,43122,chck_90M
93,572,T,6,"three task forces, that were created in the wake of the comprehensive assessment",572,31,32,29,61,61,0.06961643695831299,0.003518635407090187,1.7863103494164534e-05,D_V_43122,D,V,43122,chck_90M
93,572,U,6,"three task forces, that were created in the wake of the comprehensive assessment",572,31,32,29,61,61,0.005263978615403175,0.003843993879854679,6.579689852515003e-06,D_V_43122,D,V,43122,chck_90M
45,249,T,7,"the hubbard-rosa version of “on, wisconsin!” became the official state song on j",249,13,10,15,31,31,0.1642771065235138,0.000563350273296237,0.5251017808914185,D_V_43122,D,V,43122,chck_90M
45,249,U,7,"the hubbard-rosa version of “on, wisconsin!” became the official state song on j",249,13,10,15,31,31,0.0011086135637015104,0.0002884975110646337,0.8716599941253662,D_V_43122,D,V,43122,chck_90M
26,6890,T,8,"this year alone, 12 deaths have been reported, according to a san jose state uni",6890,4,10,11,21,21,0.5186691880226135,0.0031429294031113386,0.009265855886042118,D_V_43122,D,V,43122,chck_90M
26,6890,U,8,"this year alone, 12 deaths have been reported, according to a san jose state uni",6890,4,10,11,21,21,0.0029055855702608824,0.0051131234504282475,0.00039289158303290606,D_V_43122,D,V,43122,chck_90M
55,5343,T,9,"in january 2003, epa released its national water quality trading policy, which l",5343,17,19,18,37,37,0.008058048784732819,0.001754984026774764,0.0005492274067364633,D_V_43122,D,V,43122,chck_90M
55,5343,U,9,"in january 2003, epa released its national water quality trading policy, which l",5343,17,19,18,37,37,0.0028544068336486816,0.00893618818372488,0.00020009547006338835,D_V_43122,D,V,43122,chck_90M
60,954,T,10,"total=land+water; land=land only [suh-rent-owe] is a town in hancock county, set",954,3,19,23,56,56,0.9028468728065491,4.21272634412162e-05,6.166122830109089e-07,D_V_43122,D,V,43122,chck_90M
60,954,U,10,"total=land+water; land=land only [suh-rent-owe] is a town in hancock county, set",954,3,19,23,56,56,0.014671755023300648,0.0016627840232104063,0.00010612628830131143,D_V_43122,D,V,43122,chck_90M
87,641,T,10,"total=land+water; land=land only [suh-rent-owe] is a town in hancock county, set",641,30,19,23,56,56,0.0070158326998353004,0.0013837034348398447,0.03657318651676178,D_V_43122,D,V,43122,chck_90M
87,641,U,10,"total=land+water; land=land only [suh-rent-owe] is a town in hancock county, set",641,30,19,23,56,56,0.015470514073967934,0.0017974965739995241,0.026077067479491234,D_V_43122,D,V,43122,chck_90M
42,249,T,11,"first, the methane created by the closed-loop system can supply between 10 and 1",249,5,16,19,36,36,0.035841528326272964,0.0011997022666037083,0.011346032842993736,D_V_43122,D,V,43122,chck_90M
42,249,U,11,"first, the methane created by the closed-loop system can supply between 10 and 1",249,5,16,19,36,36,0.043198131024837494,0.0023078820668160915,0.0022842176258563995,D_V_43122,D,V,43122,chck_90M
57,2282,T,11,"first, the methane created by the closed-loop system can supply between 10 and 1",2282,20,16,19,36,36,0.020947858691215515,0.0003860141441691667,0.03784174844622612,D_V_43122,D,V,43122,chck_90M
57,2282,U,11,"first, the methane created by the closed-loop system can supply between 10 and 1",2282,20,16,19,36,36,0.0007633681525476277,0.002448796760290861,0.0004515604523476213,D_V_43122,D,V,43122,chck_90M
49,1542,T,12,"at the beginning of the antarctic winter, from march to april, weather on king g",1542,15,17,17,33,33,0.00022126504336483777,0.0014251326210796833,0.008689225651323795,D_V_43122,D,V,43122,chck_90M
49,1542,U,12,"at the beginning of the antarctic winter, from march to april, weather on king g",1542,15,17,17,33,33,0.000495081883855164,0.007525025866925716,0.0486392118036747,D_V_43122,D,V,43122,chck_90M
37,3262,T,13,"this may at first sight seem an easy study area, but school result statistics sh",3262,0,23,19,36,36,0.052555181086063385,0.0009521471220068634,0.18497072160243988,D_V_43122,D,V,43122,chck_90M
37,3262,U,13,"this may at first sight seem an easy study area, but school result statistics sh",3262,0,23,19,36,36,0.00029109217575751245,0.00022141943918541074,0.000431293883593753,D_V_43122,D,V,43122,chck_90M
53,1172,T,13,"this may at first sight seem an easy study area, but school result statistics sh",1172,16,23,19,36,36,9.92702116491273e-05,2.866635668397066e-06,0.03451061621308327,D_V_43122,D,V,43122,chck_90M
53,1172,U,13,"this may at first sight seem an easy study area, but school result statistics sh",1172,16,23,19,36,36,0.0001228207111125812,6.203229531820398e-06,0.02956893853843212,D_V_43122,D,V,43122,chck_90M
50,249,T,14,"jane edwards, programme leader mental health, deakin university, australia jane ",249,8,23,16,41,41,0.0013133069733157754,9.479125583311543e-05,0.019754715263843536,D_V_43122,D,V,43122,chck_90M
50,249,U,14,"jane edwards, programme leader mental health, deakin university, australia jane ",249,8,23,16,41,41,0.009254567325115204,0.0007930890424177051,0.01661720499396324,D_V_43122,D,V,43122,chck_90M
55,3704,T,14,"jane edwards, programme leader mental health, deakin university, australia jane ",3704,13,23,16,41,41,0.01493130624294281,0.00027375665376894176,0.005484647583216429,D_V_43122,D,V,43122,chck_90M
55,3704,U,14,"jane edwards, programme leader mental health, deakin university, australia jane ",3704,13,23,16,41,41,0.20466843247413635,0.0009175186278298497,0.00010996006312780082,D_V_43122,D,V,43122,chck_90M
47,5639,T,15,"behind the rustic log exteriors, however, a high-tech project is underway as mon",5639,0,32,24,46,46,0.0003261790843680501,3.971083788201213e-05,0.1347683221101761,D_V_43122,D,V,43122,chck_90M
47,5639,U,15,"behind the rustic log exteriors, however, a high-tech project is underway as mon",5639,0,32,24,46,46,2.7656757083605044e-05,4.212683052173816e-05,0.05226098373532295,D_V_43122,D,V,43122,chck_90M
50,1123,T,16,"nicolaus seefeld, an archaeologist at the university of bonn in germany, stumble",1123,0,23,21,49,49,0.19157472252845764,0.000579780142288655,0.0008004940464161336,D_V_43122,D,V,43122,chck_90M
50,1123,U,16,"nicolaus seefeld, an archaeologist at the university of bonn in germany, stumble",1123,0,23,21,49,49,0.00039287187973968685,0.012190643697977066,0.0009556008735671639,D_V_43122,D,V,43122,chck_90M
81,249,T,16,"nicolaus seefeld, an archaeologist at the university of bonn in germany, stumble",249,31,23,21,49,49,0.018894940614700317,0.0008444126578979194,0.1733844131231308,D_V_43122,D,V,43122,chck_90M
81,249,U,16,"nicolaus seefeld, an archaeologist at the university of bonn in germany, stumble",249,31,23,21,49,49,0.0044926004484295845,0.0037550560664385557,0.008524966426193714,D_V_43122,D,V,43122,chck_90M
55,249,T,17,a recent study conducted by the georgetown university medical center in washingt,249,10,26,20,44,44,0.9087953567504883,8.46833354444243e-05,0.0009210335556417704,D_V_43122,D,V,43122,chck_90M
55,249,U,17,a recent study conducted by the georgetown university medical center in washingt,249,10,26,20,44,44,0.01659798063337803,0.0003169263363815844,0.0019154149340465665,D_V_43122,D,V,43122,chck_90M
81,4424,T,18,the author bases the book on her research and gardening at the 576-acre old worl,4424,24,30,23,56,56,0.4951851963996887,0.00011604913015617058,0.008395831100642681,D_V_43122,D,V,43122,chck_90M
81,4424,U,18,the author bases the book on her research and gardening at the 576-acre old worl,4424,24,30,23,56,56,0.0025462289340794086,0.001477494603022933,0.0003410151111893356,D_V_43122,D,V,43122,chck_90M
80,249,T,19,president f.w. de klerk`s government passed a law a few months ago that took eff,249,9,39,35,70,70,0.0002562840236350894,2.1873205696465448e-05,0.044863421469926834,D_V_43122,D,V,43122,chck_90M
80,249,U,19,president f.w. de klerk`s government passed a law a few months ago that took eff,249,9,39,35,70,70,0.017250334843993187,0.0026075553614646196,0.17710909247398376,D_V_43122,D,V,43122,chck_90M
99,249,T,19,president f.w. de klerk`s government passed a law a few months ago that took eff,249,28,39,35,70,70,0.4291512966156006,0.0006643084343522787,0.015948832035064697,D_V_43122,D,V,43122,chck_90M
99,249,U,19,president f.w. de klerk`s government passed a law a few months ago that took eff,249,28,39,35,70,70,0.004314184654504061,0.0011164942989125848,0.006369092036038637,D_V_43122,D,V,43122,chck_90M
66,8827,T,20,"under the new law, which takes effect may 1, 2013, all sewage discharges, includ",8827,0,24,31,65,65,0.036234285682439804,0.00044136375072412193,0.1746959686279297,D_V_43122,D,V,43122,chck_90M
66,8827,U,20,"under the new law, which takes effect may 1, 2013, all sewage discharges, includ",8827,0,24,31,65,65,0.0027520181611180305,0.010849040001630783,0.0007393631967715919,D_V_43122,D,V,43122,chck_90M
100,15896,T,20,"under the new law, which takes effect may 1, 2013, all sewage discharges, includ",15896,34,24,31,65,65,0.033849962055683136,0.00037666011485271156,0.0013891574926674366,D_V_43122,D,V,43122,chck_90M
100,15896,U,20,"under the new law, which takes effect may 1, 2013, all sewage discharges, includ",15896,34,24,31,65,65,0.009220123291015625,0.00840366818010807,0.00023789973056409508,D_V_43122,D,V,43122,chck_90M
53,249,T,21,"the cell body or soma, can be known as the ""factory"" of the neuron this is becau",249,3,20,21,49,49,0.06219041720032692,0.0005967338802292943,0.01482741441577673,D_V_43122,D,V,43122,chck_90M
53,249,U,21,"the cell body or soma, can be known as the ""factory"" of the neuron this is becau",249,3,20,21,49,49,0.007295191287994385,0.0006784495199099183,0.004920155741274357,D_V_43122,D,V,43122,chck_90M
74,6053,T,21,"the cell body or soma, can be known as the ""factory"" of the neuron this is becau",6053,24,20,21,49,49,0.0005872626206837595,0.0006848233751952648,0.0001840567565523088,D_V_43122,D,V,43122,chck_90M
74,6053,U,21,"the cell body or soma, can be known as the ""factory"" of the neuron this is becau",6053,24,20,21,49,49,0.007764642592519522,0.003510617185384035,0.0003350285114720464,D_V_43122,D,V,43122,chck_90M
57,3626,T,22,in january 1782 rutledge resigned the governorship and became a member of the lo,3626,15,21,16,41,41,0.0045099384151399136,0.0004031338612549007,0.002144511556252837,D_V_43122,D,V,43122,chck_90M
57,3626,U,22,in january 1782 rutledge resigned the governorship and became a member of the lo,3626,15,21,16,41,41,0.002209979575127363,0.0007040042546577752,0.0020179017446935177,D_V_43122,D,V,43122,chck_90M
64,4930,T,22,in january 1782 rutledge resigned the governorship and became a member of the lo,4930,22,21,16,41,41,0.0005276033189147711,9.493438847130165e-05,0.0015079925069585443,D_V_43122,D,V,43122,chck_90M
64,4930,U,22,in january 1782 rutledge resigned the governorship and became a member of the lo,4930,22,21,16,41,41,0.0002962224534712732,0.00025353216915391386,0.0010201993864029646,D_V_43122,D,V,43122,chck_90M
41,1123,T,23,the defence system was formed gradually.archaeologists believed that the predece,1123,0,19,15,40,40,0.0003442180750425905,0.0007209359901025891,0.0025771399959921837,D_V_43122,D,V,43122,chck_90M
41,1123,U,23,the defence system was formed gradually.archaeologists believed that the predece,1123,0,19,15,40,40,5.11499383719638e-05,0.009691714309155941,0.0005921199335716665,D_V_43122,D,V,43122,chck_90M
