position,target,condition,pair_index,pair_id,target_token_id,rewrite_pos,n_true_src_content,n_unrel_src_content,src_len,unrel_len,true_src_content_mass,unrel_src_content_mass,target_prob,arm,arch,role,seed,checkpoint
96,7152,T,0,"research by warren booth, a biologist at the university of tulsa and a co-author",7152,36,25,34,59,59,0.90235435962677,0.0001048909907694906,0.007447546813637018,D_V_43122,D,V,43122,chck_100M
96,7152,U,0,"research by warren booth, a biologist at the university of tulsa and a co-author",7152,36,25,34,59,59,0.38711419701576233,0.000693014357239008,0.010684855282306671,D_V_43122,D,V,43122,chck_100M
100,2410,T,0,"research by warren booth, a biologist at the university of tulsa and a co-author",2410,40,25,34,59,59,0.9252490401268005,0.010107629932463169,0.0007497058832086623,D_V_43122,D,V,43122,chck_100M
100,2410,U,0,"research by warren booth, a biologist at the university of tulsa and a co-author",2410,40,25,34,59,59,0.0011163083836436272,0.03181063383817673,0.0018492036033421755,D_V_43122,D,V,43122,chck_100M
48,249,T,2,"the new and improved factory farm map, created by food and water watch, uses col",249,4,29,23,43,43,0.046985894441604614,0.0003788328031077981,0.021626120433211327,D_V_43122,D,V,43122,chck_100M
48,249,U,2,"the new and improved factory farm map, created by food and water watch, uses col",249,4,29,23,43,43,0.007471357472240925,0.007882845588028431,0.015944024547934532,D_V_43122,D,V,43122,chck_100M
68,6705,T,2,"the new and improved factory farm map, created by food and water watch, uses col",6705,24,29,23,43,43,0.03098846785724163,0.016027133911848068,0.004289733245968819,D_V_43122,D,V,43122,chck_100M
68,6705,U,2,"the new and improved factory farm map, created by food and water watch, uses col",6705,24,29,23,43,43,0.028207454830408096,0.019861362874507904,0.0004628374008461833,D_V_43122,D,V,43122,chck_100M
36,7537,T,3,the map project was initiated at the university of oregon and its growth and suc,7537,5,15,17,30,30,0.01423706766217947,0.0004616380319930613,0.001470661605708301,D_V_43122,D,V,43122,chck_100M
36,7537,U,3,the map project was initiated at the university of oregon and its growth and suc,7537,5,15,17,30,30,0.0005041385884396732,0.0001301927404711023,0.000668258115183562,D_V_43122,D,V,43122,chck_100M
37,731,T,3,the map project was initiated at the university of oregon and its growth and suc,731,6,15,17,30,30,2.943191066151485e-05,0.0012806168524548411,0.0007048233528621495,D_V_43122,D,V,43122,chck_100M
37,731,U,3,the map project was initiated at the university of oregon and its growth and suc,731,6,15,17,30,30,3.9959677451406606e-06,0.0017169284401461482,0.00026372121647000313,D_V_43122,D,V,43122,chck_100M
50,3362,T,4,"in medieval europe prostitution was licensed and regulated by law, but by the 16",3362,0,29,21,49,49,0.6898478269577026,0.0001690809876890853,3.042969728994649e-05,D_V_43122,D,V,43122,chck_100M
50,3362,U,4,"in medieval europe prostitution was licensed and regulated by law, but by the 16",3362,0,29,21,49,49,0.0007584299892187119,0.016576936468482018,0.0014559306437149644,D_V_43122,D,V,43122,chck_100M
72,3861,T,4,"in medieval europe prostitution was licensed and regulated by law, but by the 16",3861,22,29,21,49,49,0.2700873613357544,0.09905508160591125,0.00168377417139709,D_V_43122,D,V,43122,chck_100M
72,3861,U,4,"in medieval europe prostitution was licensed and regulated by law, but by the 16",3861,22,29,21,49,49,0.0014840010553598404,0.00425876397639513,2.933181167463772e-05,D_V_43122,D,V,43122,chck_100M
44,10571,T,5,"if you are not a smoker, you should avoid people who smokes because research fro",10571,0,20,23,43,43,0.0002801086229737848,1.667075412115082e-05,0.00029339903267100453,D_V_43122,D,V,43122,chck_100M
44,10571,U,5,"if you are not a smoker, you should avoid people who smokes because research fro",10571,0,20,23,43,43,0.001418382627889514,0.00011389690916985273,0.00021647667745128274,D_V_43122,D,V,43122,chck_100M
