position,target,condition,pair_index,pair_id,target_token_id,rewrite_pos,n_true_src_content,n_unrel_src_content,src_len,unrel_len,true_src_content_mass,unrel_src_content_mass,target_prob,arm,arch,role,seed,checkpoint
96,7152,T,0,"research by warren booth, a biologist at the university of tulsa and a co-author",7152,36,25,34,59,59,0.0030766476411372423,0.0012230691500008106,2.1648570509569254e-06,D_R_43022,D,R,43022,chck_80M
96,7152,U,0,"research by warren booth, a biologist at the university of tulsa and a co-author",7152,36,25,34,59,59,0.003394081722944975,0.003588073654100299,0.0014860571827739477,D_R_43022,D,R,43022,chck_80M
100,2410,T,0,"research by warren booth, a biologist at the university of tulsa and a co-author",2410,40,25,34,59,59,0.8894304633140564,0.003979767672717571,0.0004376345023047179,D_R_43022,D,R,43022,chck_80M
100,2410,U,0,"research by warren booth, a biologist at the university of tulsa and a co-author",2410,40,25,34,59,59,0.001457001082599163,0.03825348615646362,0.0006476795533671975,D_R_43022,D,R,43022,chck_80M
48,249,T,2,"the new and improved factory farm map, created by food and water watch, uses col",249,4,29,23,43,43,2.1160706182854483e-06,4.710998382506659e-07,5.612082895822823e-05,D_R_43022,D,R,43022,chck_80M
48,249,U,2,"the new and improved factory farm map, created by food and water watch, uses col",249,4,29,23,43,43,0.007618102245032787,0.002273676684126258,0.009638150222599506,D_R_43022,D,R,43022,chck_80M
68,6705,T,2,"the new and improved factory farm map, created by food and water watch, uses col",6705,24,29,23,43,43,0.04482337832450867,0.009922637604176998,0.0005688857054337859,D_R_43022,D,R,43022,chck_80M
68,6705,U,2,"the new and improved factory farm map, created by food and water watch, uses col",6705,24,29,23,43,43,0.036826297640800476,0.008134417235851288,8.310456178151071e-05,D_R_43022,D,R,43022,chck_80M
36,7537,T,3,the map project was initiated at the university of oregon and its growth and suc,7537,5,15,17,30,30,0.19704872369766235,0.0010296363616362214,0.00011345201346557587,D_R_43022,D,R,43022,chck_80M
36,7537,U,3,the map project was initiated at the university of oregon and its growth and suc,7537,5,15,17,30,30,0.0009603423532098532,0.00040738607640378177,0.00011800515494542196,D_R_43022,D,R,43022,chck_80M
37,731,T,3,the map project was initiated at the university of oregon and its growth and suc,731,6,15,17,30,30,0.00040614852332510054,0.007487072609364986,0.00743566220626235,D_R_43022,D,R,43022,chck_80M
37,731,U,3,the map project was initiated at the university of oregon and its growth and suc,731,6,15,17,30,30,7.710050704190508e-05,0.03369488567113876,0.009865337051451206,D_R_43022,D,R,43022,chck_80M
50,3362,T,4,"in medieval europe prostitution was licensed and regulated by law, but by the 16",3362,0,29,21,49,49,0.9930101633071899,6.421734724426642e-06,8.487435479764827e-06,D_R_43022,D,R,43022,chck_80M
50,3362,U,4,"in medieval europe prostitution was licensed and regulated by law, but by the 16",3362,0,29,21,49,49,0.0004746305930893868,0.009747800417244434,0.0007127132848836482,D_R_43022,D,R,43022,chck_80M
72,3861,T,4,"in medieval europe prostitution was licensed and regulated by law, but by the 16",3861,22,29,21,49,49,0.06726979464292526,0.05582641437649727,1.3920919627707917e-05,D_R_43022,D,R,43022,chck_80M
72,3861,U,4,"in medieval europe prostitution was licensed and regulated by law, but by the 16",3861,22,29,21,49,49,0.000550904544070363,0.0007744472823105752,4.4396133489499334e-06,D_R_43022,D,R,43022,chck_80M
44,10571,T,5,"if you are not a smoker, you should avoid people who smokes because research fro",10571,0,20,23,43,43,0.006066863890737295,0.001376255415380001,0.0003040835727006197,D_R_43022,D,R,43022,chck_80M
44,10571,U,5,"if you are not a smoker, you should avoid people who smokes because research fro",10571,0,20,23,43,43,0.005560112185776234,0.0026575415395200253,0.0007457319879904389,D_R_43022,D,R,43022,chck_80M
66,1799,T,5,"if you are not a smoker, you should avoid people who smokes because research fro",1799,22,20,23,43,43,0.05775582045316696,0.029760723933577538,0.0007745288894511759,D_R_43022,D,R,43022,chck_80M
66,1799,U,5,"if you are not a smoker, you should avoid people who smokes because research fro",1799,22,20,23,43,43,0.01976446434855461,0.027699211612343788,0.00046609871787950397,D_R_43022,D,R,43022,chck_80M
66,644,T,6,"three task forces, that were created in the wake of the comprehensive assessment",644,4,32,29,61,61,0.00011131727660540491,0.0019408302614465356,0.022782104089856148,D_R_43022,D,R,43022,chck_80M
66,644,U,6,"three task forces, that were created in the wake of the comprehensive assessment",644,4,32,29,61,61,0.00020678759028669447,0.000401235040044412,0.005497584585100412,D_R_43022,D,R,43022,chck_80M
93,572,T,6,"three task forces, that were created in the wake of the comprehensive assessment",572,31,32,29,61,61,0.5787060260772705,0.0005084013100713491,7.789798814883397e-07,D_R_43022,D,R,43022,chck_80M
93,572,U,6,"three task forces, that were created in the wake of the comprehensive assessment",572,31,32,29,61,61,0.0006208628183230758,0.0002669111418072134,2.7527084967005067e-06,D_R_43022,D,R,43022,chck_80M
45,249,T,7,"the hubbard-rosa version of “on, wisconsin!” became the official state song on j",249,13,10,15,31,31,0.9455580711364746,3.901047966792248e-05,0.0027942040469497442,D_R_43022,D,R,43022,chck_80M
45,249,U,7,"the hubbard-rosa version of “on, wisconsin!” became the official state song on j",249,13,10,15,31,31,0.002815857995301485,0.0004375335993245244,0.4786836802959442,D_R_43022,D,R,43022,chck_80M
26,6890,T,8,"this year alone, 12 deaths have been reported, according to a san jose state uni",6890,4,10,11,21,21,0.005448721814900637,0.000867093913257122,1.4068877135287039e-05,D_R_43022,D,R,43022,chck_80M
26,6890,U,8,"this year alone, 12 deaths have been reported, according to a san jose state uni",6890,4,10,11,21,21,0.00035356724401935935,0.002738729352131486,5.271654299576767e-05,D_R_43022,D,R,43022,chck_80M
55,5343,T,9,"in january 2003, epa released its national water quality trading policy, which l",5343,17,19,18,37,37,0.0008479044772684574,1.8591210391605273e-05,1.5157245343289105e-06,D_R_43022,D,R,43022,chck_80M
55,5343,U,9,"in january 2003, epa released its national water quality trading policy, which l",5343,17,19,18,37,37,0.0016164319822564721,0.004285475704818964,0.0001200905826408416,D_R_43022,D,R,43022,chck_80M
60,954,T,10,"total=land+water; land=land only [suh-rent-owe] is a town in hancock county, set",954,3,19,23,56,56,0.9219728708267212,2.9029210054432042e-05,3.088261451011931e-07,D_R_43022,D,R,43022,chck_80M
60,954,U,10,"total=land+water; land=land only [suh-rent-owe] is a town in hancock county, set",954,3,19,23,56,56,0.0008419618243351579,0.023071251809597015,2.4231267161667347e-06,D_R_43022,D,R,43022,chck_80M
87,641,T,10,"total=land+water; land=land only [suh-rent-owe] is a town in hancock county, set",641,30,19,23,56,56,0.00014533416833728552,4.968828579876572e-05,0.00014674420526716858,D_R_43022,D,R,43022,chck_80M
87,641,U,10,"total=land+water; land=land only [suh-rent-owe] is a town in hancock county, set",641,30,19,23,56,56,0.011554419994354248,0.00014001474482938647,0.00013046068488620222,D_R_43022,D,R,43022,chck_80M
