position,target,condition,pair_index,pair_id,target_token_id,rewrite_pos,n_true_src_content,n_unrel_src_content,src_len,unrel_len,true_src_content_mass,unrel_src_content_mass,target_prob,arm,arch,role,seed,checkpoint
96,7152,T,0,"research by warren booth, a biologist at the university of tulsa and a co-author",7152,36,25,34,59,59,0.011523863300681114,0.0007621018448844552,1.314032488153316e-05,D_R_43022,D,R,43022,chck_90M
96,7152,U,0,"research by warren booth, a biologist at the university of tulsa and a co-author",7152,36,25,34,59,59,0.0029721008613705635,0.003429575590416789,0.002267143689095974,D_R_43022,D,R,43022,chck_90M
100,2410,T,0,"research by warren booth, a biologist at the university of tulsa and a co-author",2410,40,25,34,59,59,0.8650972843170166,0.004687881097197533,0.0005105419550091028,D_R_43022,D,R,43022,chck_90M
100,2410,U,0,"research by warren booth, a biologist at the university of tulsa and a co-author",2410,40,25,34,59,59,0.0010637625819072127,0.036460116505622864,0.0005580916767939925,D_R_43022,D,R,43022,chck_90M
48,249,T,2,"the new and improved factory farm map, created by food and water watch, uses col",249,4,29,23,43,43,2.362259010624257e-06,5.737285846407758e-07,7.920021744212136e-05,D_R_43022,D,R,43022,chck_90M
48,249,U,2,"the new and improved factory farm map, created by food and water watch, uses col",249,4,29,23,43,43,0.004990486428141594,0.0025911175180226564,0.010251350700855255,D_R_43022,D,R,43022,chck_90M
68,6705,T,2,"the new and improved factory farm map, created by food and water watch, uses col",6705,24,29,23,43,43,0.05201432853937149,0.009337149560451508,0.00033594106207601726,D_R_43022,D,R,43022,chck_90M
68,6705,U,2,"the new and improved factory farm map, created by food and water watch, uses col",6705,24,29,23,43,43,0.042514145374298096,0.01328373234719038,8.150790381478146e-05,D_R_43022,D,R,43022,chck_90M
36,7537,T,3,the map project was initiated at the university of oregon and its growth and suc,7537,5,15,17,30,30,0.1817738264799118,0.001256156014278531,0.00010390989336883649,D_R_43022,D,R,43022,chck_90M
36,7537,U,3,the map project was initiated at the university of oregon and its growth and suc,7537,5,15,17,30,30,0.0009981824550777674,0.0005428879521787167,9.061628225026652e-05,D_R_43022,D,R,43022,chck_90M
37,731,T,3,the map project was initiated at the university of oregon and its growth and suc,731,6,15,17,30,30,0.0001605725847184658,0.004851252771914005,0.007787935435771942,D_R_43022,D,R,43022,chck_90M
37,731,U,3,the map project was initiated at the university of oregon and its growth and suc,731,6,15,17,30,30,5.7330355048179626e-05,0.018671870231628418,0.010795910842716694,D_R_43022,D,R,43022,chck_90M
50,3362,T,4,"in medieval europe prostitution was licensed and regulated by law, but by the 16",3362,0,29,21,49,49,0.9898198843002319,9.642736586101819e-06,1.6862433767528273e-05,D_R_43022,D,R,43022,chck_90M
50,3362,U,4,"in medieval europe prostitution was licensed and regulated by law, but by the 16",3362,0,29,21,49,49,0.0005955782835371792,0.01668498106300831,0.001011918531730771,D_R_43022,D,R,43022,chck_90M
72,3861,T,4,"in medieval europe prostitution was licensed and regulated by law, but by the 16",3861,22,29,21,49,49,0.04986046627163887,0.08608005195856094,4.047499896842055e-05,D_R_43022,D,R,43022,chck_90M
72,3861,U,4,"in medieval europe prostitution was licensed and regulated by law, but by the 16",3861,22,29,21,49,49,0.0006122196791693568,0.0023439552169293165,1.8852631910704076e-05,D_R_43022,D,R,43022,chck_90M
44,10571,T,5,"if you are not a smoker, you should avoid people who smokes because research fro",10571,0,20,23,43,43,0.0073708221316337585,0.0014872320462018251,0.0002462255069985986,D_R_43022,D,R,43022,chck_90M
44,10571,U,5,"if you are not a smoker, you should avoid people who smokes because research fro",10571,0,20,23,43,43,0.0035879327915608883,0.0025413967669010162,0.0006272582104429603,D_R_43022,D,R,43022,chck_90M
66,1799,T,5,"if you are not a smoker, you should avoid people who smokes because research fro",1799,22,20,23,43,43,0.04751621186733246,0.049771156162023544,0.001019150484353304,D_R_43022,D,R,43022,chck_90M
66,1799,U,5,"if you are not a smoker, you should avoid people who smokes because research fro",1799,22,20,23,43,43,0.029202882200479507,0.03673743084073067,0.00039585569174960256,D_R_43022,D,R,43022,chck_90M
66,644,T,6,"three task forces, that were created in the wake of the comprehensive assessment",644,4,32,29,61,61,8.568907651351765e-05,0.001994117395952344,0.028833556920289993,D_R_43022,D,R,43022,chck_90M
66,644,U,6,"three task forces, that were created in the wake of the comprehensive assessment",644,4,32,29,61,61,0.00017970564658753574,0.0002874848141800612,0.00466177798807621,D_R_43022,D,R,43022,chck_90M
