seed,checkpoint,probe_set,packet_id,slot_mode,condition,packet_type,gold_state_type,updated_conflict_heuristic,swap_pair_id,delta_full_m_orig_new_minus_source,base_full_m_orig_new_minus_source,intervention_full_m_orig_new_minus_source,delta_full_m_source_minus_orig_new,base_full_m_source_minus_orig_new,intervention_full_m_source_minus_orig_new,delta_full_m_source_minus_swapped_new,base_full_m_source_minus_swapped_new,intervention_full_m_source_minus_swapped_new,delta_full_m_orig_new_minus_swapped_new,base_full_m_orig_new_minus_swapped_new,intervention_full_m_orig_new_minus_swapped_new,delta_full_gold_margin_vs_original_competitor,base_full_gold_margin_vs_original_competitor,intervention_full_gold_margin_vs_original_competitor,delta_full_retention_margin_vs_swapped_new,base_full_retention_margin_vs_swapped_new,intervention_full_retention_margin_vs_swapped_new,delta_content_m_orig_new_minus_source,base_content_m_orig_new_minus_source,intervention_content_m_orig_new_minus_source,delta_content_m_source_minus_orig_new,base_content_m_source_minus_orig_new,intervention_content_m_source_minus_orig_new,delta_content_m_source_minus_swapped_new,base_content_m_source_minus_swapped_new,intervention_content_m_source_minus_swapped_new,delta_content_m_orig_new_minus_swapped_new,base_content_m_orig_new_minus_swapped_new,intervention_content_m_orig_new_minus_swapped_new,delta_content_gold_margin_vs_original_competitor,base_content_gold_margin_vs_original_competitor,intervention_content_gold_margin_vs_original_competitor,delta_content_retention_margin_vs_swapped_new,base_content_retention_margin_vs_swapped_new,intervention_content_retention_margin_vs_swapped_new
a01_transfer,relation80_seed40040_vs_parent,balanced_heldout,rw2s0_007606,template,T,UNCHANGED_DISTRACTOR_USE,possession_artifact,,rw_019063,-0.8952149523422124,-4.054630149155855,-4.949845101498068,0.8952149523422124,4.054630149155855,4.949845101498068,2.6592883212491873,1.4033621020615101,4.062650423310697,1.764073368906975,-2.6512680470943453,-0.8871946781873703,0.8952149523422124,4.054630149155855,4.949845101498068,2.6592883212491873,1.4033621020615101,4.062650423310697,-0.9298944638576359,-5.640763864852488,-6.570658328710124,0.9298944638576359,5.640763864852488,6.570658328710124,3.289227104823416,2.5280270039414363,5.817254108764852,2.35933264096578,-3.1127368609110517,-0.7534042199452715,0.9298944638576359,5.640763864852488,6.570658328710124,3.289227104823416,2.5280270039414363,5.817254108764852
a01_transfer,relation80_seed40040_vs_parent,balanced_heldout,rw2s0_007606,template,U,UNCHANGED_DISTRACTOR_USE,possession_artifact,,rw_019063,-1.1064695076085629,-4.342565686628222,-5.449035194236785,1.1064695076085629,4.342565686628222,5.449035194236785,0.4349413179792465,-1.462064665928483,-1.0271233479492365,-0.671528189629317,-5.804630352556705,-6.476158542186022,1.1064695076085629,4.342565686628222,5.449035194236785,0.4349413179792465,-1.462064665928483,-1.0271233479492365,-1.2503149883123115,-5.896633106749505,-7.146948095061816,1.2503149883123115,5.896633106749505,7.146948095061816,0.4215686074070011,-1.3470003696468968,-0.9254317622398958,-0.8287463809053106,-7.243633476396401,-8.072379857301712,1.2503149883123115,5.896633106749505,7.146948095061816,0.4215686074070011,-1.3470003696468968,-0.9254317622398958
a01_transfer,relation80_seed40040_vs_parent,balanced_heldout,rw2s0_007606,template,N,UNCHANGED_DISTRACTOR_USE,possession_artifact,,rw_019063,-1.2235622096806775,-4.152340637426823,-5.3759028471075005,1.2235622096806775,4.152340637426823,5.3759028471075005,3.216385503485799,0.8717769253067673,4.088162428792566,1.992823293805122,-3.280563712120056,-1.2877404183149341,1.2235622096806775,4.152340637426823,5.3759028471075005,3.216385503485799,0.8717769253067673,4.088162428792566,-1.3214226835407317,-5.784252247191034,-7.105674930731766,1.3214226835407317,5.784252247191034,7.105674930731766,4.0191469066776335,1.8868997106716656,5.9060466173493,2.6977242231369023,-3.8973525365193686,-1.1996283133824663,1.3214226835407317,5.784252247191034,7.105674930731766,4.0191469066776335,1.8868997106716656,5.9060466173493
a01_transfer,relation80_seed40040_vs_parent,balanced_heldout,rw2s0_011096,template,T,UNCHANGED_DISTRACTOR_USE,other_relation_state,,rw2s0_020049,-1.1390189519772926,-5.878389525165161,-7.017408477142453,1.1390189519772926,5.878389525165161,7.017408477142453,0.9318044524639841,4.739493338018656,5.67129779048264,-0.2072144995133085,-1.1388961871465044,-1.346110686659813,1.1390189519772926,5.878389525165161,7.017408477142453,0.9318044524639841,4.739493338018656,5.67129779048264,-1.6465605348348618,-8.432985668070614,-10.079546202905476,1.6465605348348618,8.432985668070614,10.079546202905476,1.093124732375145,6.165632133372128,7.258756865747273,-0.5534358024597168,-2.2673535346984863,-2.820789337158203,1.6465605348348618,8.432985668070614,10.079546202905476,1.093124732375145,6.165632133372128,7.258756865747273
a01_transfer,relation80_seed40040_vs_parent,balanced_heldout,rw2s0_011096,template,U,UNCHANGED_DISTRACTOR_USE,other_relation_state,,rw2s0_020049,-0.9761178063849609,-5.548062214752038,-6.524180021136999,0.9761178063849609,5.548062214752038,6.524180021136999,-0.02133685576263815,0.03566026936750859,0.014323413604870439,-0.9974546621475993,-5.512401945384529,-6.509856607532129,0.9761178063849609,5.548062214752038,6.524180021136999,-0.02133685576263815,0.03566026936750859,0.014323413604870439,-1.141630723606795,-7.771064761094749,-8.912695484701544,1.141630723606795,7.771064761094749,8.912695484701544,-0.034729446439693376,0.05763115144024293,0.022901705000549555,-1.1763601700464887,-7.713433609654506,-8.889793779700994,1.141630723606795,7.771064761094749,8.912695484701544,-0.034729446439693376,0.05763115144024293,0.022901705000549555
a01_transfer,relation80_seed40040_vs_parent,balanced_heldout,rw2s0_011096,template,N,UNCHANGED_DISTRACTOR_USE,other_relation_state,,rw2s0_020049,-0.6608960816015808,-5.7159620580573876,-6.376858139658968,0.6608960816015808,5.7159620580573876,6.376858139658968,0.2590215492993595,5.0583277203142645,5.317349269613624,-0.40187453230222125,-0.6576343377431231,-1.0595088700453443,0.6608960816015808,5.7159620580573876,6.376858139658968,0.2590215492993595,5.0583277203142645,5.317349269613624,-0.8382521555759013,-7.971099627669901,-8.809351783245802,0.8382521555759013,7.971099627669901,8.809351783245802,0.28324271102125387,6.483977966165791,6.767220677187045,-0.5550094445546474,-1.4871216615041094,-2.042131106058757,0.8382521555759013,7.971099627669901,8.809351783245802,0.28324271102125387,6.483977966165791,6.767220677187045
a01_transfer,relation80_seed40040_vs_parent,balanced_heldout,rw2s0_017880,template,T,UNCHANGED_DISTRACTOR_USE,other_relation_state,,rw_009118,0.5654788795654895,-0.6102197853033431,-0.04474090573785361,-0.5654788795654895,0.6102197853033431,0.04474090573785361,0.4678644258732678,5.0651516855810765,5.533016111454344,1.0333433054387573,4.4549319002777334,5.488275205716491,-0.5654788795654895,0.6102197853033431,0.04474090573785361,0.4678644258732678,5.0651516855810765,5.533016111454344,0.5599533244967461,-0.589834539219737,-0.02988121472299099,-0.5599533244967461,0.589834539219737,0.02988121472299099,0.6811720288048182,8.4294746996214,9.110646728426218,1.2411253533015643,7.839640160401663,9.080765513703227,-0.5599533244967461,0.589834539219737,0.02988121472299099,0.6811720288048182,8.4294746996214,9.110646728426218
a01_transfer,relation80_seed40040_vs_parent,balanced_heldout,rw2s0_017880,template,U,UNCHANGED_DISTRACTOR_USE,other_relation_state,,rw_009118,1.4358244250179268,-11.869953656481812,-10.434129231463885,-1.4358244250179268,11.869953656481812,10.434129231463885,-0.0164578131050801,1.3808497036865446,1.3643918905814645,1.4193666119128459,-10.489103952795267,-9.069737340882421,-1.4358244250179268,11.869953656481812,10.434129231463885,-0.0164578131050801,1.3808497036865446,1.3643918905814645,1.431152491644026,-11.85253796465695,-10.421385473012924,-1.431152491644026,11.85253796465695,10.421385473012924,-0.06270006559789154,2.291886109113693,2.2291860435158015,1.368452426046133,-9.560651855543256,-8.192199429497123,-1.431152491644026,11.85253796465695,10.421385473012924,-0.06270006559789154,2.291886109113693,2.2291860435158015
a01_transfer,relation80_seed40040_vs_parent,balanced_heldout,rw2s0_017880,template,N,UNCHANGED_DISTRACTOR_USE,other_relation_state,,rw_009118,1.696741256331734,-11.876143291832705,-10.17940203550097,-1.696741256331734,11.876143291832705,10.17940203550097,0.09547819343424635,3.997912695126433,4.09339088856068,1.7922194497659802,-7.878230596706271,-6.086011146940291,-1.696741256331734,11.876143291832705,10.17940203550097,0.09547819343424635,3.997912695126433,4.09339088856068,1.692838561162354,-11.858365700766445,-10.165527139604091,-1.692838561162354,11.858365700766445,10.165527139604091,0.044979997848471065,6.62966283770899,6.674642835557461,1.7378185590108233,-5.228702863057454,-3.490884304046631,-1.692838561162354,11.858365700766445,10.165527139604091,0.044979997848471065,6.62966283770899,6.674642835557461
a01_transfer,relation80_seed40040_vs_parent,balanced_heldout,rw_002632,template,T,UNCHANGED_DISTRACTOR_USE,location_containment,,rw2s1_009495,-1.2240214383786743,-0.1530350829665882,-1.3770565213452626,1.2240214383786743,0.1530350829665882,1.3770565213452626,0.7496300792011112,5.9300616557399435,6.679691734941055,-0.47439135917756303,5.777026572773355,5.302635213595792,1.2240214383786743,0.1530350829665882,1.3770565213452626,0.7496300792011112,5.9300616557399435,6.679691734941055,-1.4566783335370321,-0.22920974685500067,-1.6858880803920329,1.4566783335370321,0.22920974685500067,1.6858880803920329,0.917392070343098,7.165574827790261,8.082966898133359,-0.5392862631939348,6.93636508093526,6.397078817741325,1.4566783335370321,0.22920974685500067,1.6858880803920329,0.917392070343098,7.165574827790261,8.082966898133359
