frame_id,base_id,condition,family,object,alt_a,alt_b,delta1,delta2,interaction,min_signed_margin,crossed_success,same_a_bias,same_b_bias
IF_00001,BASE_0001,no_context,empty_full,glass,empty,full,-0.3477592468261719,-0.3477592468261719,0.0,-0.3477592468261719,False,False,True
IF_00002,BASE_0001,explicit_final,empty_full,glass,empty,full,6.906997308135033,-8.873437771573663,15.780435079708695,6.906997308135033,True,False,False
IF_00003,BASE_0001,last_event,empty_full,glass,empty,full,1.8079566955566406,0.9449558258056641,0.8630008697509766,-0.9449558258056641,False,True,False
IF_00004,BASE_0001,consistent_prior,empty_full,glass,empty,full,6.601191520690918,-7.307443119585514,13.908634640276432,6.601191520690918,True,False,False
IF_00005,BASE_0001,distractor_event,empty_full,glass,empty,full,1.0278244018554688,0.41265010833740234,0.6151742935180664,-0.41265010833740234,False,True,False
IF_00006,BASE_0001,contradict_bare,empty_full,glass,empty,full,-7.404218882322311,6.0185979306697845,-13.422816812992096,-7.404218882322311,False,False,False
IF_00007,BASE_0001,contradict_temporal,empty_full,glass,empty,full,-7.394888669252396,5.938574850559235,-13.33346351981163,-7.394888669252396,False,False,False
IF_00008,BASE_0001,contradict_reinforced,empty_full,glass,empty,full,-6.917719304561615,6.911688357591629,-13.829407662153244,-6.917719304561615,False,False,False
IF_00009,BASE_0001,explicit_override,empty_full,glass,empty,full,3.948744684457779,-5.775688216090202,9.724432900547981,3.948744684457779,True,False,False
IF_00010,BASE_0001,reported_event,empty_full,glass,empty,full,1.7282400131225586,1.6343364715576172,0.0939035415649414,-1.6343364715576172,False,True,False
IF_00011,BASE_0002,no_context,empty_full,glass,empty,full,-0.3477592468261719,-0.3477592468261719,0.0,-0.3477592468261719,False,False,True
IF_00012,BASE_0002,explicit_final,empty_full,glass,empty,full,6.906997308135033,-8.873437771573663,15.780435079708695,6.906997308135033,True,False,False
IF_00013,BASE_0002,last_event,empty_full,glass,empty,full,1.2099976539611816,0.6394586563110352,0.5705389976501465,-0.6394586563110352,False,True,False
IF_00014,BASE_0002,consistent_prior,empty_full,glass,empty,full,6.592851907014847,-7.473917067050934,14.06676897406578,6.592851907014847,True,False,False
IF_00015,BASE_0002,distractor_event,empty_full,glass,empty,full,1.0989246368408203,0.4335198402404785,0.6654047966003418,-0.4335198402404785,False,True,False
IF_00016,BASE_0002,contradict_bare,empty_full,glass,empty,full,-7.296649008989334,5.939918220043182,-13.236567229032516,-7.296649008989334,False,False,False
IF_00017,BASE_0002,contradict_temporal,empty_full,glass,empty,full,-7.391073659062386,6.016880303621292,-13.407953962683678,-7.391073659062386,False,False,False
IF_00018,BASE_0002,contradict_reinforced,empty_full,glass,empty,full,-6.923240497708321,6.92975090444088,-13.8529914021492,-6.92975090444088,False,False,False
IF_00019,BASE_0002,explicit_override,empty_full,glass,empty,full,3.948744684457779,-5.775688216090202,9.724432900547981,3.948744684457779,True,False,False
IF_00020,BASE_0002,reported_event,empty_full,glass,empty,full,1.3758220672607422,1.090987205505371,0.2848348617553711,-1.090987205505371,False,True,False
IF_00021,BASE_0003,no_context,empty_full,glass,empty,full,-0.3477592468261719,-0.3477592468261719,0.0,-0.3477592468261719,False,False,True
IF_00022,BASE_0003,explicit_final,empty_full,glass,empty,full,6.906997308135033,-8.873437771573663,15.780435079708695,6.906997308135033,True,False,False
IF_00023,BASE_0003,last_event,empty_full,glass,empty,full,0.9958739280700684,-0.02539682388305664,1.021270751953125,0.02539682388305664,True,False,False
IF_00024,BASE_0003,consistent_prior,empty_full,glass,empty,full,6.41023325920105,-7.6730166003108025,14.083249859511852,6.41023325920105,True,False,False
IF_00025,BASE_0003,distractor_event,empty_full,glass,empty,full,0.6263332366943359,-0.05697822570800781,0.6833114624023438,0.05697822570800781,True,False,False
IF_00026,BASE_0003,contradict_bare,empty_full,glass,empty,full,-7.702626600861549,5.573498427867889,-13.276125028729439,-7.702626600861549,False,False,False
IF_00027,BASE_0003,contradict_temporal,empty_full,glass,empty,full,-7.677569843828678,5.718717336654663,-13.396287180483341,-7.677569843828678,False,False,False
IF_00028,BASE_0003,contradict_reinforced,empty_full,glass,empty,full,-7.240663029253483,6.615853905677795,-13.856516934931278,-7.240663029253483,False,False,False
IF_00029,BASE_0003,explicit_override,empty_full,glass,empty,full,3.948744684457779,-5.775688216090202,9.724432900547981,3.948744684457779,True,False,False
IF_00030,BASE_0003,reported_event,empty_full,glass,empty,full,0.4845466613769531,0.48146772384643555,0.003078937530517578,-0.48146772384643555,False,True,False
