target,variant,frame_id,family,subtype,depth,alt_a,alt_b,target_prior_ratio,target_prior_balanced_le4,renaming_of,shuffled_context_family,c1_a_sum,c1_a_mean,c1_a_n_tokens,c1_a_status,c1_b_sum,c1_b_mean,c1_b_n_tokens,c1_b_status,c2_a_sum,c2_a_mean,c2_a_n_tokens,c2_a_status,c2_b_sum,c2_b_mean,c2_b_n_tokens,c2_b_status,none_a_sum,none_a_mean,none_a_n_tokens,none_a_status,none_b_sum,none_b_mean,none_b_n_tokens,none_b_status,shuf1_a_sum,shuf1_a_mean,shuf1_a_n_tokens,shuf1_a_status,shuf1_b_sum,shuf1_b_mean,shuf1_b_n_tokens,shuf1_b_status,shuf2_a_sum,shuf2_a_mean,shuf2_a_n_tokens,shuf2_a_status,shuf2_b_sum,shuf2_b_mean,shuf2_b_n_tokens,shuf2_b_status,delta1,delta2,correct_margin_c1,correct_margin_c2,min_signed_margin,interaction,crossed_success,c1_success,c2_success,same_sign_positive,same_sign_negative,none_delta,delta1_minus_none,delta2_minus_none,shuf_delta1,shuf_delta2,shuf_correct_margin_c1,shuf_correct_margin_c2,shuf_min_signed_margin,shuf_interaction,shuf_crossed_success,interaction_excess_over_shuffled,min_margin_excess_over_shuffled
legal16k_80M_seed43122,original,A_0001,A_spatial_direct,inside_outside,1.0,inside,outside,1.0257787325456498,True,,B_transfer_role,-0.2799699604511261,-0.2799699604511261,1,ok,-4.189800262451172,-4.189800262451172,1,ok,-3.0315423011779785,-3.0315423011779785,1,ok,-0.14777028560638428,-0.14777028560638428,1,ok,-3.427598237991333,-3.427598237991333,1,ok,-4.987033367156982,-4.987033367156982,1,ok,-4.585240364074707,-4.585240364074707,1,ok,-5.163627624511719,-5.163627624511719,1,ok,-4.578883171081543,-4.578883171081543,1,ok,-5.133307456970215,-5.133307456970215,1,ok,3.9098303020000458,-2.8837720155715942,3.9098303020000458,2.8837720155715942,2.8837720155715942,6.79360231757164,True,True,True,False,False,1.5594351291656494,2.3503951728343964,-4.443207144737244,0.5783872604370117,0.5544242858886719,0.5783872604370117,-0.5544242858886719,-0.5544242858886719,0.023962974548339844,False,6.7696393430233,3.438196301460266
legal16k_80M_seed43122,original,A_0002,A_spatial_direct,on_under,1.0,on,under,18.004459861248762,False,,B_transfer_role,-0.005204699467867613,-0.005204699467867613,1,ok,-9.647637367248535,-9.647637367248535,1,ok,-1.4304771423339844,-1.4304771423339844,1,ok,-0.4630413353443146,-0.4630413353443146,1,ok,-0.056480128318071365,-0.056480128318071365,1,ok,-7.112043857574463,-7.112043857574463,1,ok,-0.04893883690237999,-0.04893883690237999,1,ok,-6.622614860534668,-6.622614860534668,1,ok,-0.052177637815475464,-0.052177637815475464,1,ok,-6.398612022399902,-6.398612022399902,1,ok,9.642432667780668,-0.9674358069896698,9.642432667780668,0.9674358069896698,0.9674358069896698,10.609868474770337,True,True,True,False,False,7.0555637292563915,2.586868938524276,-8.022999536246061,6.573676023632288,6.346434384584427,6.573676023632288,-6.346434384584427,-6.346434384584427,0.2272416390478611,False,10.382626835722476,7.313870191574097
legal16k_80M_seed43122,original,A_0003,A_spatial_direct,on_under,1.0,on,under,18.004459861248762,False,,B_transfer_role,-0.022034822031855583,-0.022034822031855583,1,ok,-9.306137084960938,-9.306137084960938,1,ok,-3.0163233280181885,-3.0163233280181885,1,ok,-0.3665068745613098,-0.3665068745613098,1,ok,-1.3291873931884766,-1.3291873931884766,1,ok,-6.096829414367676,-6.096829414367676,1,ok,-1.0988521575927734,-1.0988521575927734,1,ok,-5.9777374267578125,-5.9777374267578125,1,ok,-1.2341357469558716,-1.2341357469558716,1,ok,-6.0268144607543945,-6.0268144607543945,1,ok,9.284102262929082,-2.6498164534568787,9.284102262929082,2.6498164534568787,2.6498164534568787,11.93391871638596,True,True,True,False,False,4.767642021179199,4.516460241749883,-7.417458474636078,4.878885269165039,4.792678713798523,4.878885269165039,-4.792678713798523,-4.792678713798523,0.08620655536651611,False,11.847712161019444,7.442495167255402
legal16k_80M_seed43122,original,A_0004,A_spatial_direct,above_below,1.0,above,below,1.9215116279069768,True,,B_transfer_role,-0.3036183714866638,-0.3036183714866638,1,ok,-4.641969680786133,-4.641969680786133,1,ok,-4.0439534187316895,-4.0439534187316895,1,ok,-0.28093472123146057,-0.28093472123146057,1,ok,-6.569124221801758,-6.569124221801758,1,ok,-6.309685707092285,-6.309685707092285,1,ok,-6.850986957550049,-6.850986957550049,1,ok,-7.345668792724609,-7.345668792724609,1,ok,-7.204376697540283,-7.204376697540283,1,ok,-7.585646152496338,-7.585646152496338,1,ok,4.338351309299469,-3.763018697500229,4.338351309299469,3.763018697500229,3.763018697500229,8.101370006799698,True,True,True,False,False,-0.25943851470947266,4.597789824008942,-3.5035801827907562,0.49468183517456055,0.3812694549560547,0.49468183517456055,-0.3812694549560547,-0.3812694549560547,0.11341238021850586,False,7.987957626581192,4.144288152456284
legal16k_80M_seed43122,original,A_0005,A_spatial_direct,above_below,1.0,above,below,1.9215116279069768,True,,B_transfer_role,-0.32402747869491577,-0.32402747869491577,1,ok,-3.463901996612549,-3.463901996612549,1,ok,-4.602692127227783,-4.602692127227783,1,ok,-0.155722975730896,-0.155722975730896,1,ok,-7.418704032897949,-7.418704032897949,1,ok,-6.786569595336914,-6.786569595336914,1,ok,-8.031978607177734,-8.031978607177734,1,ok,-8.099201202392578,-8.099201202392578,1,ok,-8.111593246459961,-8.111593246459961,1,ok,-8.834331512451172,-8.834331512451172,1,ok,3.139874517917633,-4.446969151496887,3.139874517917633,4.446969151496887,3.139874517917633,7.58684366941452,True,True,True,False,False,-0.6321344375610352,3.772008955478668,-3.814834713935852,0.06722259521484375,0.7227382659912109,0.06722259521484375,-0.7227382659912109,-0.7227382659912109,-0.6555156707763672,False,8.242359340190887,3.862612783908844
legal16k_80M_seed43122,original,A_0006,A_spatial_direct,above_below,1.0,above,below,1.9215116279069768,True,,B_transfer_role,-0.32320016622543335,-0.32320016622543335,1,ok,-4.071934700012207,-4.071934700012207,1,ok,-4.437623500823975,-4.437623500823975,1,ok,-0.16581207513809204,-0.16581207513809204,1,ok,-6.1586012840271,-6.1586012840271,1,ok,-5.858519077301025,-5.858519077301025,1,ok,-7.661486625671387,-7.661486625671387,1,ok,-8.685528755187988,-8.685528755187988,1,ok,-7.45095157623291,-7.45095157623291,1,ok,-8.365114212036133,-8.365114212036133,1,ok,3.7487345337867737,-4.271811425685883,3.7487345337867737,4.271811425685883,3.7487345337867737,8.020545959472656,True,True,True,False,False,-0.3000822067260742,4.048816740512848,-3.9717292189598083,1.0240421295166016,0.9141626358032227,1.0240421295166016,-0.9141626358032227,-0.9141626358032227,0.1098794937133789,False,7.910666465759277,4.662897169589996
legal16k_80M_seed43122,original,A_0007,A_spatial_direct,above_below,1.0,above,below,1.9215116279069768,True,,B_transfer_role,-0.41090625524520874,-0.41090625524520874,1,ok,-3.917050838470459,-3.917050838470459,1,ok,-4.515350341796875,-4.515350341796875,1,ok,-0.20309247076511383,-0.20309247076511383,1,ok,-6.814908504486084,-6.814908504486084,1,ok,-6.869731426239014,-6.869731426239014,1,ok,-6.953790664672852,-6.953790664672852,1,ok,-7.478479862213135,-7.478479862213135,1,ok,-7.0932464599609375,-7.0932464599609375,1,ok,-7.707440376281738,-7.707440376281738,1,ok,3.5061445832252502,-4.312257871031761,3.5061445832252502,4.312257871031761,3.5061445832252502,7.818402454257011,True,True,True,False,False,0.05482292175292969,3.4513216614723206,-4.367080792784691,0.5246891975402832,0.6141939163208008,0.5246891975402832,-0.6141939163208008,-0.6141939163208008,-0.08950471878051758,False,7.907907173037529,4.120338499546051
legal16k_80M_seed43122,original,A_0008,A_spatial_direct,inside_outside,1.0,inside,outside,1.0257787325456498,True,,B_transfer_role,-0.2585521936416626,-0.2585521936416626,1,ok,-5.014500141143799,-5.014500141143799,1,ok,-2.287809133529663,-2.287809133529663,1,ok,-0.2954138219356537,-0.2954138219356537,1,ok,-3.3861565589904785,-3.3861565589904785,1,ok,-5.424157619476318,-5.424157619476318,1,ok,-3.8749523162841797,-3.8749523162841797,1,ok,-5.646406173706055,-5.646406173706055,1,ok,-4.4307990074157715,-4.4307990074157715,1,ok,-5.92214822769165,-5.92214822769165,1,ok,4.755947947502136,-1.9923953115940094,4.755947947502136,1.9923953115940094,1.9923953115940094,6.748343259096146,True,True,True,False,False,2.03800106048584,2.7179468870162964,-4.030396372079849,1.771453857421875,1.491349220275879,1.771453857421875,-1.491349220275879,-1.491349220275879,0.2801046371459961,False,6.4682386219501495,3.4837445318698883
legal16k_80M_seed43122,original,A_0009,A_spatial_direct,inside_outside,1.0,inside,outside,1.0257787325456498,True,,B_transfer_role,-0.24150657653808594,-0.24150657653808594,1,ok,-4.457370758056641,-4.457370758056641,1,ok,-2.771610975265503,-2.771610975265503,1,ok,-0.18011260032653809,-0.18011260032653809,1,ok,-2.8744144439697266,-2.8744144439697266,1,ok,-5.240582466125488,-5.240582466125488,1,ok,-3.7576897144317627,-3.7576897144317627,1,ok,-4.8235039710998535,-4.8235039710998535,1,ok,-3.569004774093628,-3.569004774093628,1,ok,-4.686095714569092,-4.686095714569092,1,ok,4.215864181518555,-2.591498374938965,4.215864181518555,2.591498374938965,2.591498374938965,6.8073625564575195,True,True,True,False,False,2.3661680221557617,1.849696159362793,-4.957666397094727,1.0658142566680908,1.1170909404754639,1.0658142566680908,-1.1170909404754639,-1.1170909404754639,-0.05127668380737305,False,6.858639240264893,3.7085893154144287
legal16k_80M_seed43122,original,A_0010,A_spatial_direct,above_below,1.0,above,below,1.9215116279069768,True,,B_transfer_role,-0.34374937415122986,-0.34374937415122986,1,ok,-4.199998378753662,-4.199998378753662,1,ok,-4.502834796905518,-4.502834796905518,1,ok,-0.16715772449970245,-0.16715772449970245,1,ok,-5.6992268562316895,-5.6992268562316895,1,ok,-6.4513258934021,-6.4513258934021,1,ok,-6.300081253051758,-6.300081253051758,1,ok,-6.969786643981934,-6.969786643981934,1,ok,-6.1779680252075195,-6.1779680252075195,1,ok,-6.763787269592285,-6.763787269592285,1,ok,3.8562490046024323,-4.335677072405815,3.8562490046024323,4.335677072405815,3.8562490046024323,8.191926077008247,True,True,True,False,False,0.7520990371704102,3.104149967432022,-5.087776109576225,0.6697053909301758,0.5858192443847656,0.6697053909301758,-0.5858192443847656,-0.5858192443847656,0.08388614654541016,False,8.108039930462837,4.442068248987198
