model_name,seed,arm,checkpoint,probe_set,packet_id,slot_mode,condition,packet_type,gold_state_type,competitor_state_type,updated_conflict_heuristic,state_type_source,state_type_new,swap_pair_id,source_state,original_new_state,swapped_new_state,full_lp_source,full_lp_original_new,full_lp_swapped_new,full_m_orig_new_minus_source,full_m_source_minus_orig_new,full_m_source_minus_swapped_new,full_m_orig_new_minus_swapped_new,full_gold_margin_vs_original_competitor,full_retention_margin_vs_swapped_new,content_lp_source,content_lp_original_new,content_lp_swapped_new,content_m_orig_new_minus_source,content_m_source_minus_orig_new,content_m_source_minus_swapped_new,content_m_orig_new_minus_swapped_new,content_gold_margin_vs_original_competitor,content_retention_margin_vs_swapped_new
base43022,43022,base,chck_100M,balanced_heldout,rw2s0_007606,template,T,UNCHANGED_DISTRACTOR_USE,possession_artifact,possession_artifact,,possession_artifact,possession_artifact,rw_019063,site of geological proofs of antiquity,source of personal gathering evidence,wearing a gray coat,-1.6766194658353926,-5.854856392741203,-3.252759888768196,-4.178236926905811,4.178236926905811,1.5761404229328035,-2.602096503973007,4.178236926905811,1.5761404229328035,-1.6021762585733086,-7.284127712249756,-4.235489288965861,-5.681951453676447,5.681951453676447,2.6333130303925527,-3.0486384232838946,5.681951453676447,2.6333130303925527
base43022,43022,base,chck_100M,balanced_heldout,rw2s0_007606,template,U,UNCHANGED_DISTRACTOR_USE,possession_artifact,possession_artifact,,possession_artifact,possession_artifact,rw_019063,site of geological proofs of antiquity,source of personal gathering evidence,wearing a gray coat,-1.5650713253766297,-5.789105626940727,-0.151786289177835,-4.224034301564098,4.224034301564098,-1.4132850361987948,-5.637319337762892,4.224034301564098,-1.4132850361987948,-1.5506700784899294,-7.219048500061035,-0.18471399570504823,-5.668378421571106,5.668378421571106,-1.3659560827848811,-7.034334504355987,5.668378421571106,-1.3659560827848811
base43022,43022,base,chck_100M,balanced_heldout,rw2s0_007606,template,N,UNCHANGED_DISTRACTOR_USE,possession_artifact,possession_artifact,,possession_artifact,possession_artifact,rw_019063,site of geological proofs of antiquity,source of personal gathering evidence,wearing a gray coat,-1.6582582938484847,-5.703803735971451,-2.6088196001946926,-4.045545442122966,4.045545442122966,0.950561306346208,-3.094984135776758,4.045545442122966,0.950561306346208,-1.5348826929694042,-7.092303514480591,-3.415327469507853,-5.557420821511187,5.557420821511187,1.8804447765384489,-3.676976044972738,5.557420821511187,1.8804447765384489
base43022,43022,base,chck_100M,balanced_heldout,rw2s0_011096,template,T,UNCHANGED_DISTRACTOR_USE,other_relation_state,other_relation_state,,other_relation_state,other_relation_state,rw2s0_020049,condoned his offence,forgotten by everyone,relaxed and loose,-0.04714730717241764,-5.82469767332077,-4.592084534466267,-5.777550366148352,5.777550366148352,4.544937227293849,-1.2326131388545036,5.777550366148352,4.544937227293849,-0.048230722080916166,-8.35870361328125,-6.001222054163615,-8.310472891200334,8.310472891200334,5.952991332082699,-2.357481559117635,8.310472891200334,5.952991332082699
base43022,43022,base,chck_100M,balanced_heldout,rw2s0_011096,template,U,UNCHANGED_DISTRACTOR_USE,other_relation_state,other_relation_state,,other_relation_state,other_relation_state,rw2s0_020049,condoned his offence,forgotten by everyone,relaxed and loose,-0.050425656512379645,-5.496163090070088,-0.11426969501189888,-5.445737433557709,5.445737433557709,0.06384403849951922,-5.3818933950581895,5.445737433557709,0.06384403849951922,-0.054255389142781496,-7.7203710079193115,-0.15091963981588682,-7.66611561877653,7.66611561877653,0.09666425067310533,-7.569451368103425,7.66611561877653,0.09666425067310533
base43022,43022,base,chck_100M,balanced_heldout,rw2s0_011096,template,N,UNCHANGED_DISTRACTOR_USE,other_relation_state,other_relation_state,,other_relation_state,other_relation_state,rw2s0_020049,condoned his offence,forgotten by everyone,relaxed and loose,-0.0459795992821455,-5.721165855725606,-4.907473146915436,-5.67518625644346,5.67518625644346,4.86149354763329,-0.8136927088101702,5.67518625644346,4.86149354763329,-0.05121033312752843,-8.031482696533203,-6.3454233805338545,-7.980272363405675,7.980272363405675,6.294213047406326,-1.6860593159993487,7.980272363405675,6.294213047406326
base43022,43022,base,chck_100M,balanced_heldout,rw2s0_017880,template,T,UNCHANGED_DISTRACTOR_USE,other_relation_state,role_identity_affiliation,,other_relation_state,role_identity_affiliation,rw_009118,one of the largest music streaming services,retired founder,serves as a modern museum,-0.02663264780130703,-0.5942111611366272,-4.918092092126608,-0.5675785133353202,0.5675785133353202,4.891459444325301,4.323880930989981,0.5675785133353202,4.891459444325301,-0.03829040918499231,-0.5942111611366272,-8.186126073201498,-0.5559207519516349,0.5559207519516349,8.147835664016506,7.591914912064871,0.5559207519516349,8.147835664016506
base43022,43022,base,chck_100M,balanced_heldout,rw2s0_017880,template,U,UNCHANGED_DISTRACTOR_USE,other_relation_state,role_identity_affiliation,,other_relation_state,role_identity_affiliation,rw_009118,one of the largest music streaming services,retired founder,serves as a modern museum,-0.02394042357627768,-11.525788307189941,-1.4462721457704901,-11.501847883613664,11.501847883613664,1.4223317221942124,-10.079516161419452,11.501847883613664,1.4223317221942124,-0.034778394177556037,-11.525788307189941,-2.4005248825997114,-11.491009913012386,11.491009913012386,2.3657464884221553,-9.12526342459023,11.491009913012386,2.3657464884221553
base43022,43022,base,chck_100M,balanced_heldout,rw2s0_017880,template,N,UNCHANGED_DISTRACTOR_USE,other_relation_state,role_identity_affiliation,,other_relation_state,role_identity_affiliation,rw_009118,one of the largest music streaming services,retired founder,serves as a modern museum,-0.023079565668012947,-11.494642734527588,-4.04241305552423,-11.471563168859575,11.471563168859575,4.019333489856217,-7.4522296790033575,11.471563168859575,4.019333489856217,-0.03406193666160107,-11.494642734527588,-6.7153347333272295,-11.460580797865987,11.460580797865987,6.6812727966656285,-4.779308001200358,11.460580797865987,6.6812727966656285
base43022,43022,base,chck_100M,balanced_heldout,rw_002632,template,T,UNCHANGED_DISTRACTOR_USE,location_containment,location_containment,,location_containment,location_containment,rw2s1_009495,in the utmost anxiety about his young nephew Attalus,living between Treves and Metz,tolling loudly outside the window,-0.13812819025479256,-0.28732060223618255,-6.101534082864721,-0.14919241198139,0.14919241198139,5.963405892609929,5.814213480628538,0.14919241198139,5.963405892609929,-0.10381280599782865,-0.3351636847946793,-7.314693355560303,-0.23135087879685062,0.23135087879685062,7.210880549562474,6.979529670765624,0.23135087879685062,7.210880549562474
base43022,43022,base,chck_100M,balanced_heldout,rw_002632,template,U,UNCHANGED_DISTRACTOR_USE,location_containment,location_containment,,location_containment,location_containment,rw2s1_009495,in the utmost anxiety about his young nephew Attalus,living between Treves and Metz,tolling loudly outside the window,-0.154921152908355,-0.2638785161793099,-1.794002096905994,-0.1089573632709549,0.1089573632709549,1.639080943997639,1.5301235807266842,0.1089573632709549,1.639080943997639,-0.1442897915840149,-0.3078281315198789,-2.1520682491362093,-0.16353833993586403,0.16353833993586403,2.0077784575521944,1.8442401176163303,0.16353833993586403,2.0077784575521944
base43022,43022,base,chck_100M,balanced_heldout,rw_002632,template,N,UNCHANGED_DISTRACTOR_USE,location_containment,location_containment,,location_containment,location_containment,rw2s1_009495,in the utmost anxiety about his young nephew Attalus,living between Treves and Metz,tolling loudly outside the window,-0.1274630895582959,-0.2851118863202698,-6.254428804541628,-0.15764879676197388,0.15764879676197388,6.126965714983332,5.969316918221358,0.15764879676197388,6.126965714983332,-0.10865112394094467,-0.3325960662526389,-7.497728157043457,-0.2239449423116942,0.2239449423116942,7.389077033102512,7.165132090790818,0.2239449423116942,7.389077033102512
base43022,43022,base,chck_100M,balanced_heldout,rw_023936,template,T,UNCHANGED_DISTRACTOR_USE,location_containment,other_relation_state,,location_containment,other_relation_state,rw_040519,aired on BET and TBS channels,broadcasts classic 1980s dramas,runs a bakery downtown,-2.0490428479388356,-1.8454027222892777,-8.344101667404175,0.2036401256495579,-0.2036401256495579,6.295058819465339,6.4986989451148975,-0.2036401256495579,6.295058819465339,-2.432353171147406,-2.029615099169314,-8.838679027557372,0.4027380719780922,-0.4027380719780922,6.406325856409966,6.809063928388058,-0.4027380719780922,6.406325856409966
base43022,43022,base,chck_100M,balanced_heldout,rw_023936,template,U,UNCHANGED_DISTRACTOR_USE,location_containment,other_relation_state,,location_containment,other_relation_state,rw_040519,aired on BET and TBS channels,broadcasts classic 1980s dramas,runs a bakery downtown,-1.860711415165237,-6.498174726455049,-1.0070610725088045,-4.637463311289812,4.637463311289812,-0.8536503426564326,-5.491113653946244,4.637463311289812,-0.8536503426564326,-2.267277432233095,-7.145130935311317,-1.1895709420088678,-4.877853503078223,4.877853503078223,-1.0777064902242273,-5.955559993302449,4.877853503078223,-1.0777064902242273
base43022,43022,base,chck_100M,balanced_heldout,rw_023936,template,N,UNCHANGED_DISTRACTOR_USE,location_containment,other_relation_state,,location_containment,other_relation_state,rw_040519,aired on BET and TBS channels,broadcasts classic 1980s dramas,runs a bakery downtown,-1.745952925445246,-6.494735811244357,-8.513972759246826,-4.748782885799112,4.748782885799112,6.7680198338015805,2.019236948002469,4.748782885799112,6.7680198338015805,-2.0805992620065807,-7.136931832879782,-9.017904376983642,-5.0563325708732005,5.0563325708732005,6.937305114977061,1.8809725441038605,5.0563325708732005,6.937305114977061
base43022,43022,base,chck_100M,balanced_heldout,rw2s0_014674,template,T,UNCHANGED_DISTRACTOR_USE,location_containment,location_containment,,location_containment,location_containment,rw2s1_012504,encamped a few miles from the River Alma,fortified with heavy artillery on the hill,has receded completely from the shore,-0.055944125656969844,-0.03190716187883583,-5.718613882316276,0.024036963778134017,-0.024036963778134017,5.662669756659307,5.68670672043744,-0.024036963778134017,5.662669756659307,-0.07729011428143297,-0.03283945699998488,-6.5522668838500975,0.044450657281448085,-0.044450657281448085,6.474976769568665,6.519427426850113,-0.044450657281448085,6.474976769568665
base43022,43022,base,chck_100M,balanced_heldout,rw2s0_014674,template,U,UNCHANGED_DISTRACTOR_USE,location_containment,location_containment,,location_containment,location_containment,rw2s1_012504,encamped a few miles from the River Alma,fortified with heavy artillery on the hill,has receded completely from the shore,-0.052790422702673825,-4.319989271048042,-0.9847188380081207,-4.267198848345369,4.267198848345369,0.9319284153054468,-3.3352704330399217,4.267198848345369,0.9319284153054468,-0.07273985339062554,-6.091199954350789,-0.5104970254004002,-6.018460100960164,6.018460100960164,0.43775717200977465,-5.580702928950389,6.018460100960164,0.43775717200977465
base43022,43022,base,chck_100M,balanced_heldout,rw2s0_014674,template,N,UNCHANGED_DISTRACTOR_USE,location_containment,location_containment,,location_containment,location_containment,rw2s1_012504,encamped a few miles from the River Alma,fortified with heavy artillery on the hill,has receded completely from the shore,-0.06122578624635935,-4.322780562771691,-5.5519431359134614,-4.261554776525332,4.261554776525332,5.4907173496671025,1.2291625731417701,4.261554776525332,5.4907173496671025,-0.08491384683709059,-6.1086390018463135,-6.611636066436768,-6.023725155009223,6.023725155009223,6.5267222195996775,0.5029970645904545,6.023725155009223,6.5267222195996775
base43022,43022,base,chck_100M,balanced_heldout,rw2s1_018012,template,T,UNCHANGED_DISTRACTOR_USE,other_relation_state,other_relation_state,,other_relation_state,other_relation_state,rw_015868,followed the weary rounds of literature and physical geography,replaced by a jarring pause of German adjectives,contains a message about the cat's destiny,-1.275567992310971,-1.0545816457068378,-5.388373082710637,0.2209863466041333,-0.2209863466041333,4.112805090399666,4.333791437003799,-0.2209863466041333,4.112805090399666,-1.0866670084318943,-0.5744702417869121,-7.466760675112407,0.5121967666449823,-0.5121967666449823,6.380093666680512,6.892290433325495,-0.5121967666449823,6.380093666680512
base43022,43022,base,chck_100M,balanced_heldout,rw2s1_018012,template,U,UNCHANGED_DISTRACTOR_USE,other_relation_state,other_relation_state,,other_relation_state,other_relation_state,rw_015868,followed the weary rounds of literature and physical geography,replaced by a jarring pause of German adjectives,contains a message about the cat's destiny,-1.4073042719159274,-5.576114752075889,-0.5365652296329952,-4.168810480159962,4.168810480159962,-0.8707390422829322,-5.0395495224428934,4.168810480159962,-0.8707390422829322,-1.1751830851925271,-7.220334708690643,-0.7308572890081754,-6.045151623498116,6.045151623498116,-0.44432579618435175,-6.489477419682468,6.045151623498116,-0.44432579618435175
base43022,43022,base,chck_100M,balanced_heldout,rw2s1_018012,template,N,UNCHANGED_DISTRACTOR_USE,other_relation_state,other_relation_state,,other_relation_state,other_relation_state,rw_015868,followed the weary rounds of literature and physical geography,replaced by a jarring pause of German adjectives,contains a message about the cat's destiny,-1.2189044252969325,-5.566799540411342,-5.1486938736504975,-4.34789511511441,4.34789511511441,3.929789448353565,-0.4181056667608445,4.34789511511441,3.929789448353565,-1.0226486697793007,-7.338767230510712,-7.020882825056712,-6.316118560731411,6.316118560731411,5.998234155277411,-0.31788440545399954,6.316118560731411,5.998234155277411
base43022,43022,base,chck_100M,balanced_heldout,rw2s0_021141,template,T,UNCHANGED_DISTRACTOR_USE,possession_artifact,possession_artifact,,possession_artifact,possession_artifact,rw_009071,had never seen red hair before,now wear bright blue wigs,holds a serious document,-0.3195152559007208,-2.8139208836170533,-6.366464417427778,-2.4944056277163327,2.4944056277163327,6.046949161527057,3.552543533810725,2.4944056277163327,6.046949161527057,-0.050114399287849665,-2.2290898183360697,-8.416034698486328,-2.17897541904822,2.17897541904822,8.365920299198478,6.186944880150259,2.17897541904822,8.365920299198478
base43022,43022,base,chck_100M,balanced_heldout,rw2s0_021141,template,U,UNCHANGED_DISTRACTOR_USE,possession_artifact,possession_artifact,,possession_artifact,possession_artifact,rw_009071,had never seen red hair before,now wear bright blue wigs,holds a serious document,-0.2980525049691399,-5.8290989001592,-1.156249808613211,-5.53104639519006,5.53104639519006,0.8581973036440711,-4.672849091545989,5.53104639519006,0.8581973036440711,-0.04702760232612491,-5.904612302780151,-1.538345467299223,-5.8575847004540265,5.8575847004540265,1.491317864973098,-4.366266835480928,5.8575847004540265,1.491317864973098
base43022,43022,base,chck_100M,balanced_heldout,rw2s0_021141,template,N,UNCHANGED_DISTRACTOR_USE,possession_artifact,possession_artifact,,possession_artifact,possession_artifact,rw_009071,had never seen red hair before,now wear bright blue wigs,holds a serious document,-0.2239201506599784,-6.419613003730774,-6.597115650773048,-6.1956928530707955,6.1956928530707955,6.37319550011307,0.17750264704227448,6.1956928530707955,6.37319550011307,-0.04489251086488366,-6.3531074047088625,-8.694265365600586,-6.308214893843979,6.308214893843979,8.649372854735702,2.3411579608917235,6.308214893843979,8.649372854735702
base43022,43022,base,chck_100M,balanced_heldout,rw2s0_016104,template,T,UNCHANGED_DISTRACTOR_USE,status_condition_event,status_condition_event,,status_condition_event,status_condition_event,rw2s0_017722,defeated in the first rounds,retired from fighting,closed for renovations,-3.7310561537742615,-1.4515893924981356,-4.479386043548584,2.279466761276126,-2.279466761276126,0.7483298897743227,3.0277966510504486,-2.279466761276126,0.7483298897743227,-6.115008195241292,-2.1711853444576263,-5.123696982860565,3.9438228507836657,-3.9438228507836657,-0.9913112123807268,2.952511638402939,-3.9438228507836657,-0.9913112123807268
base43022,43022,base,chck_100M,balanced_heldout,rw2s0_016104,template,U,UNCHANGED_DISTRACTOR_USE,status_condition_event,status_condition_event,,status_condition_event,status_condition_event,rw2s0_017722,defeated in the first rounds,retired from fighting,closed for renovations,-4.394583509117365,-4.971816023190816,-0.03410936966538429,-0.5772325140734509,0.5772325140734509,-4.360474139451981,-4.9377066535254315,0.5772325140734509,-4.360474139451981,-7.281072378158569,-7.162014961242676,-0.0403587210457772,0.11905741691589355,-0.11905741691589355,-7.240713657112792,-7.121656240196899,-0.11905741691589355,-7.240713657112792
base43022,43022,base,chck_100M,balanced_heldout,rw2s0_016104,template,N,UNCHANGED_DISTRACTOR_USE,status_condition_event,status_condition_event,,status_condition_event,status_condition_event,rw2s0_017722,defeated in the first rounds,retired from fighting,closed for renovations,-3.647931406646967,-4.73069965839386,-4.40132246017456,-1.0827682517468928,1.0827682517468928,0.7533910535275932,-0.32937719821929967,1.0827682517468928,0.7533910535275932,-6.05614988009135,-6.785592555999756,-5.0660401582717896,-0.7294426759084063,0.7294426759084063,-0.99010972181956,-1.7195523977279663,0.7294426759084063,-0.99010972181956
base43022,43022,base,chck_100M,balanced_heldout,rw2s0_021911,template,T,UNCHANGED_DISTRACTOR_USE,other_relation_state,location_containment,,other_relation_state,location_containment,rw2s0_019549,husband of the daughter of Tantalus,resides in the clouds of Olympus,fielded a pitcher in Little League,-1.3163891792210052,-1.6254123292892473,-7.0851399557931085,-0.3090231500682421,0.3090231500682421,5.768750776572103,5.459727626503861,0.3090231500682421,5.768750776572103,-1.4606876125559212,-2.28982112640515,-9.027899265289307,-0.8291335138492286,0.8291335138492286,7.567211652733386,6.738078138884157,0.8291335138492286,7.567211652733386
